Player_ID,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
708,PF,Kevin,Garnett,13.5,16,3700,POR@MIN,MIN,POR,,,"Garnett, Kevin",3700.0,PF,1.405264914,0.183377132658,0.047049018714,0.572322164774,0.469125197247,4.11287433197,0.761624167381,0.552493082139,4.58199952922,1.47520655507,0.0222262484415,3.57147902744,0.355012411217,15.6428571429,3.32765176979,12.2219232818,1.50185412184e-09,12.2714580938,12.7888837217,12.5015240564,12.282571218,13.7558214712,14.342605933,14.0172539028,13.7587290817,13.7762693739,12.0,22.0,9.32719109718,17.4094926565,9.73057825331,18.1425477983,9.50472144775,17.7478596131,9.33770169151,17.4216572544,9.29974117027,17.3435783562,0.28200388178,0.02884241416,3.64920082575,6.59130424625,0.2,0.4,0.3,0.2,0.2,0.25,-1.48436337737,-1.55372221129,-1.5157298464,-1.4761578637,-1.55434609214,-
1495,C,Tim,Duncan,28.5,19,7000,BOS@SAS,SAS,BOS,,,"Duncan, Tim",7000.0,C,3.54964995908,1.82347469622,0.0997236903264,3.29823309041,2.42276809021,7.33364169723,0.666260361145,2.05289743163,9.75640978744,5.13813597828,0.0227597514269,9.51533878696,2.49618544665,29.6428571429,12.7952171546,33.8339026243,0.0015216461141,32.7539565213,34.910185391,33.8723567995,32.765336397,31.5294527637,33.5720639103,32.5786346932,31.5323952267,32.5327037447,20.0,35.0,22.0885922655,38.6791588856,23.2608976537,41.4564166437,22.5188730895,40.2542524814,22.0993110265,38.6909060473,22.402459873,40.2742023201,0.63234046492,0.0894585184106,4.59913543871,8.49428428398,0.2,0.3,0.35,0.2,0.3,0.25,1.22450375755,1.33812148068,1.29372210628,1.23294117029,1.30119887962,-
1718,SF,Paul,Pierce,10.5,18,3500,ORL@LAC,LAC,ORL,,,"Pierce, Paul",3500.0,SF,0.844136724298,0.121865709939,2.07415688431,1.07263976687,0.231080386349,1.92622803134,0.405346026946,0.531773084099,2.15730841769,1.4773300231,0.676431117145,3.69257338941,0.926058993727,13.9285714286,4.55715015708,9.39452293882,2.37650158652e-13,8.93477573442,9.64675837531,9.04265627469,9.272991293,8.61206138037,9.31836971004,8.71847009331,8.95138107358,9.00567767983,10.0,30.0,6.35273404102,19.4976735711,6.87823518147,20.989391023,6.43056408949,19.7453438871,6.59875119333,20.213064428,6.70587104917,20.4160251928,0.291128144772,-0.753816976264,6.39060789605,7.19448090939,1.0,0.8,0.6,0.0,0.0,0.25,0.322714354048,0.328388665276,0.32418618138,0.32161021942,0.388845258992,-
1889,PG,Andre,Miller,13.0,9,3800,POR@MIN,MIN,POR,,,"Miller, Andre",3800.0,PG,4.30811971692,0.0053607587731,0.309601666657,1.14591503003,0.733967865512,1.61249604175,0.771055039448,1.4617806697,2.34646390727,2.6089558161,0.131708951896,4.93375253473,0.993392940243,19.8571428571,6.34301352434,16.0791603996,5.46480101659e-07,15.7120007152,16.6309947194,15.8342499086,15.7778551911,15.684445005,16.7209816153,15.7990575925,15.7502994809,16.202408879,3.0,34.0,1.94934835723,28.6798286889,2.19986335931,30.3896364804,1.96591135286,29.1941407291,1.9592975946,28.719164029,2.24705575199,29.467722693,-0.0349399465157,-1.8607555621,10.7483848916,10.1773577667,0.2,0.5,0.55,0.6,0.3,0.25,0.0275557102197,-0.0899868959424,0.0351923160408,0.0275557102197,-0.123248479413,-
1891,PG,Jason,Terry,9.0,16,3500,SAC@HOU,HOU,SAC,,,"Terry, Jason",3500.0,PG,1.92395475654,0.183429619292,4.69443734932,0.790845241774,0.147652454956,1.07267794863,0.996918544946,1.15472789453,1.22033040359,2.5243834766,1.74959588165,5.84963025852,0.727060843651,20.6428571429,7.52542367849,14.622465559,1.00119670023e-11,13.0817207316,14.5949188448,13.1427569568,13.9565186724,11.7980815767,13.16784886,11.8635349286,12.559300399,13.0932168576,5.0,29.0,2.22904734755,18.9257813798,2.55417931053,21.0761394837,2.24628941259,19.0126542036,2.35750718932,20.1993078941,2.52364170147,21.1348910951,0.677847839439,0.184751573599,9.09120454065,6.72068634888,0.6,0.6,0.6,0.2,0.2,0.15,1.28363915483,1.42706998486,1.27922202813,1.39721827342,1.52924870139,-
1938,SG,Manu,Ginobili,19.9,16,4500,BOS@SAS,SAS,BOS,,,"Ginobili, Manu",4500.0,SG,2.97868262578,0.225946883203,3.25565110342,2.15953472978,0.478321433798,2.51434670308,1.07034860903,1.94709695413,2.99266813688,3.57135245888,1.16104237757,8.03115365628,1.72699431489,19.6428571429,10.0307416102,19.7991453938,6.76721725583e-07,18.7354613435,20.4410743252,18.8870046593,19.3159825323,18.7817654148,20.4433027486,18.9236883588,19.3858379148,19.823162049,17.0,24.0,16.3473205188,22.6726664869,17.8310499179,24.7484670886,16.4813346515,22.8574888183,16.8466688817,23.3870131453,17.2672999296,23.979090861,-0.254060188944,-1.02671592335,3.79418414594,6.70013681452,0.6,0.4,0.35,0.0,0.3,0.4,-0.0463040713445,-0.00222842342837,-0.0366836994845,-0.0698553825134,-0.0240166552223,-
2037,SG,Jamal,Crawford,17.5,19,4200,ORL@LAC,LAC,ORL,,,"Crawford, Jamal",4200.0,SG,2.44765049041,0.115198857006,4.51936094283,3.99568701163,0.236879527441,1.71181407846,0.64646990645,1.56153008043,1.9486936059,4.17810732381,1.31153452434,11.0694732162,3.64812449651,26.7142857143,13.3158736685,19.6680389707,7.24558531231e-09,19.2875891776,20.8218919088,19.3853596064,19.9433564398,19.2100241937,20.7233176199,19.3097556922,19.8308113831,19.4129710523,17.0,40.0,11.9757877421,29.2875529057,12.9198896556,31.6364485324,12.0360835613,29.4439818571,12.3873532725,30.277301948,12.1773155167,29.9225711902,1.91465043218,6.53279937633,7.2608056196,11.3424266925,0.6,0.4,0.45,0.2,0.5,0.35,0.0775649839138,0.0985742888697,0.0756039141575,0.112545056746,0.255067918363,-
2200,PF,Pau,Gasol,35.0,16,8100,CHA@CHI,CHI,CHA,,,"Gasol, Pau",8100.0,PF,2.28344464537,1.75024226935,0.352037372571,2.91262524463,1.67254016088,8.61984343839,0.487573495594,1.27079400255,10.2923835993,6.18185490949,0.0284855804909,13.8115542863,2.32532139494,28.5714285714,14.7175167944,33.8515234617,7.7762252175e-05,33.6983816089,35.634425397,34.9847856055,33.7126243992,33.3615725757,35.3490988983,34.6235376584,33.3771762251,33.6190937971,24.0,36.0,28.5062368875,42.1356167813,29.9580268831,44.7533011364,29.3934270399,43.965471429,28.5185259209,42.1530344264,28.3885451387,42.5875173226,0.737990895316,0.626905837746,4.22245978864,9.93180077663,0.2,0.2,0.2,0.4,0.4,0.35,0.336809033279,0.285326498791,0.361247947104,0.33544817408,0.232429664599,-
2210,SF,Richard,Jefferson,11.0,19,3500,CLE@MIA,CLE,MIA,,,"Jefferson, Richard",3500.0,SF,1.04814429958,0.290126465221,2.28025022653,1.41199389802,0.344076348257,1.23497891405,0.433008392558,0.836951295926,1.57905526231,2.04495878687,0.821385304762,4.78202667287,0.892680840636,18.9285714286,5.80398371915,10.3851061941,2.33798003639e-13,9.88038490291,10.7885080747,9.9593397744,10.2910775553,9.94986532164,10.8241872123,10.033591123,10.3760587718,10.4727294079,16.0,35.0,8.34461185217,18.3084077424,9.12433713193,19.9222561308,8.41055402155,18.4598764221,8.68657343011,19.0962831204,8.77381010505,19.22905489,-0.168585893168,-0.99484162333,7.12749392077,5.2467255174,0.6,0.6,0.55,0.0,0.1,0.1,-0.0694804187235,-0.0356791375936,-0.0742513486279,-0.0849812164806,-0.0876232138154,-
2225,PG,Tony,Parker,23.7,20,5600,BOS@SAS,SAS,BOS,,,"Parker, Tony",5600.0,PG,4.62676408376,0.162296804264,0.833885970361,2.7835019841,0.312065367771,1.87001847688,0.677909077331,2.0317741107,2.18208384465,5.20727828848,0.367017694787,9.44445911676,2.07857143721,25.8571428571,12.860145709,22.3566064945,1.53695262498e-06,22.0674301007,23.4004539725,22.2010580698,22.250938948,22.0670767244,23.1810998027,22.1948093794,22.1956701984,22.0831472273,22.0,32.0,18.8188839631,27.2410406159,19.9765921447,28.8950979863,18.921252965,27.4662784136,18.9874891965,27.4482848486,19.0912329579,27.6127418311,0.277888683667,-0.35256109841,4.42956573849,7.63449753629,0.2,0.1,0.3,0.2,0.4,0.2,0.000353376250661,0.219354169811,0.00624869037632,0.0552687496572,0.273459267235,-
