Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
708,Kevin,Garnett,MIN@SAS,MIN,SAS,,,"Garnett, Kevin",3500.0,PF,1.06115675875,0.181733393299,0.0487156347957,0.368530967569,0.308419882341,3.46652033221,0.73428531796,0.541928809069,3.77494021455,1.26505136482,0.00334083527705,2.77899574052,0.27828500992,11.8571428571,2.81172857483,10.2856986707,1.90864540278e-11,10.2235005839,10.6850274815,10.4123926594,10.2251710015,10.3972143487,10.7884552167,10.5808910191,10.3988847663,10.379955612,11.0,21.0,9.43163819474,18.6700327345,9.86718991802,19.4367484865,9.60623889348,19.0394864896,9.43318785929,18.672991185,9.49788862743,18.726498197,0.519025936512,0.79077677375,3.77949935635,5.53743761903,0.4,0.5,0.4,0.0,0.1,0.2,-0.1737137648,-0.10342773515,-0.168498359705,-0.1737137648,-0.0942569412517,-
977,Kobe,Bryant,LAL@CHA,LAL,CHA,GTD,Knee,"Bryant, Kobe",7200.0,SG,3.54251869971,0.179379171087,6.63917441092,4.35490524759,0.458527067973,3.63052254595,0.671017104931,1.91039665319,4.08904961392,5.9950405326,1.82318045051,16.0995075015,3.35681969295,28.2857142857,17.1700812087,27.4127022683,3.16622568002e-05,27.1811146938,29.2706990554,27.4039105036,28.092704919,26.4658794234,28.6053765248,26.6745064016,27.2808474511,26.6080986406,25.0,36.0,23.8528879439,34.9952122803,25.6835179599,37.7362397576,24.0411140314,35.3426351334,24.654834911,36.1642258075,24.0308481228,35.4094454428,0.389711661815,0.0204009863951,3.89864466186,9.2950650142,0.6,0.5,0.45,0.4,0.4,0.3,0.71523527035,0.665322530607,0.729404101964,0.811857467939,0.804603627767,GTD - Knee
1495,Tim,Duncan,MIN@SAS,SAS,MIN,O,Rest,"Duncan, Tim",6200.0,C,2.83808539651,1.60649510476,0.0322167905477,2.11338691031,1.91906135299,5.4601946861,0.636537771336,2.05940317132,7.3792560391,4.21524178399,0.00369611258611,7.20993508071,1.6721069216,24.6428571429,10.1062866022,26.4494157197,9.57999867872e-05,25.6451845247,27.2414886807,26.2099390388,25.647032581,24.666335657,26.0883952335,25.2190861976,24.6681837133,25.1387096512,20.0,32.0,21.118998038,32.8174492652,22.3263787881,35.2052331404,21.4835658389,33.8746084316,21.1204979098,32.8198490601,21.6277149167,34.3205365142,0.589488365052,0.438161933117,4.85708450012,8.73471075409,0.2,0.5,0.35,0.0,0.1,0.25,0.978848867687,1.15309344724,0.990852841176,0.978848867687,1.31070606849,O - Rest
1717,Dirk,Nowitzki,MIL@DAL,DAL,MIL,,,"Nowitzki, Dirk",6900.0,PF,1.89018374809,0.702313279522,3.75056761653,3.5949797448,0.947325096495,5.64446415869,0.63413662501,1.26660883468,6.59178925519,6.25586257898,1.55144655724,12.8028147394,3.23254329509,29.6428571429,17.2957150103,30.4804028292,3.58637190195e-06,29.447428713,31.3705368748,29.9615091789,30.2231519917,29.3834087343,31.1801725253,29.9071963808,30.1590100923,30.2163565816,25.0,35.0,24.9557786116,34.630101907,26.5106177969,37.0451850864,25.3066043699,35.3996024647,25.6091362673,35.547016289,25.7299143292,36.0511008885,0.0986978245028,0.676259829715,4.03464064362,6.37926907189,0.2,0.1,0.1,0.0,0.1,0.15,0.0640199787077,0.190364349556,0.0543127980755,0.0641418993667,0.264046247643,-
1718,Paul,Pierce,LAC@WAS,LAC,WAS,,,"Pierce, Paul",3800.0,SF,0.766133695996,0.181113076386,2.41811899846,1.35607038103,0.185737303388,1.69104740372,0.370510034514,0.586656951463,1.87678470711,1.47123023632,0.784931259514,3.91193988925,1.09791594669,14.0714285714,4.82530767886,9.24062961782,3.610803171e-14,8.74323914171,9.52287812805,8.83708402256,9.13570477147,8.49017065852,9.25960979917,8.59202085119,8.86104750715,8.92651320491,6.0,27.0,3.95351460984,16.4152757813,4.22810283193,18.0069003107,3.99540540607,16.5953495768,4.09121167011,17.21582204,4.15074848226,17.3974619671,0.855294561074,0.271395713535,7.33152313828,7.79113428193,0.8,0.9,0.95,0.2,0.1,0.05,0.25306848319,0.263268328885,0.245063171376,0.274657264324,0.314116412913,-
1889,Andre,Miller,MIN@SAS,MIN,SAS,,,"Miller, Andre",3500.0,PG,2.32346086808,0.098532785968,0.303827420191,0.45648436089,0.314735589207,0.555407892615,0.418817923941,0.736565201545,0.870143481822,1.15536749857,0.035711073718,2.77366731631,0.378426614124,9.5,2.72487268497,7.57578911233,8.2227095703e-14,7.55237238355,7.98202164877,7.59588351114,7.57022792041,7.15783661543,7.60091231063,7.20669945257,7.18505311169,7.34618068376,3.0,23.0,3.02989891707,16.9452018909,3.19517556498,17.9378335388,3.04461206783,17.062424994,3.03239756634,16.9949525019,2.93817059008,17.2262993097,0.804405438051,-0.889356141028,9.20248413667,9.08663592211,1.0,0.7,0.55,0.0,0.2,0.3,0.394535768121,0.381109338142,0.389184058562,0.38517480872,0.22960842857,-
1897,Metta,World Peace,LAL@CHA,LAL,CHA,,,"World Peace, Metta",3500.0,SF,0.74899447631,0.491910681936,2.19171581821,0.904034096227,0.536517582762,2.03131761876,0.514947681776,0.452646076293,2.56783520152,1.60640585376,0.887291612597,4.90126468433,0.611855516858,16.6428571429,4.71195883697,10.823263565,3.78679295433e-13,10.4779234444,11.2763538456,10.6063850012,10.9215692507,11.2724065667,12.1025256714,11.3991083812,11.6833427872,11.6216218134,12.0,27.0,7.14465093971,17.9136851856,7.7023725882,19.2560020212,7.23740181066,18.1287297967,7.45552349972,18.6535174644,7.35735168864,18.5641407995,0.273787521177,-1.39709084714,5.06864641404,5.38498730131,0.8,0.7,0.588235294118,0.0,0.0,0.176470588235,-0.794483122341,-0.826171825778,-0.792723380033,-0.761773536552,-0.798358248328,-
1938,Manu,Ginobili,MIN@SAS,SAS,MIN,O,Rest,"Ginobili, Manu",4500.0,SG,3.59892595318,0.0657341006424,3.41412474306,2.19136167318,0.54288085266,2.12570516686,0.930151341959,1.82380065693,2.66858601952,3.58611583671,1.33309419443,7.63472618918,1.66554639523,18.9285714286,10.1708722631,20.1797822444,1.11690081724e-06,18.9395346445,20.6554856842,19.0770382586,19.6060817418,18.3813728481,19.9887663354,18.5226933188,18.9544013561,19.4391943603,12.0,26.0,11.8727647537,26.1520111311,12.9591440706,28.5458808962,11.9571157886,26.379129396,12.2891534384,27.0738745462,12.6455866409,27.9162520813,-0.151103382424,-1.06397252362,5.00415212214,6.932487621,0.4,0.4,0.4,0.2,0.3,0.3,0.558161796452,0.666719348812,0.554344939809,0.651680385702,0.74058788408,O - Rest
2037,Jamal,Crawford,LAC@WAS,LAC,WAS,,,"Crawford, Jamal",3500.0,SG,1.90396935878,0.0937131806381,3.93349984152,2.72265723629,0.224580610474,1.28708957725,0.640980492392,1.27488349987,1.51167018772,3.60533372292,1.20744664113,9.99260189409,2.52580135212,23.6428571429,10.9439154391,16.0828658963,9.11285731204e-11,15.8083775487,17.1251617244,15.8839966539,16.4121008693,16.0969540245,17.3942545755,16.1787758012,16.6652427867,16.3567506006,19.0,37.0,12.539284664,25.2133063094,13.589374411,27.299113992,12.5975488389,25.3406183647,13.0175531016,26.1779536778,12.7283319313,25.7359537085,1.52043355208,3.61471294055,6.23414117012,11.2655445773,0.8,0.7,0.55,0.2,0.3,0.45,-0.288576475818,-0.269092851096,-0.294779147282,-0.253141917405,-0.273884704311,-
2199,Tyson,Chandler,CLE@PHX,PHX,CLE,,,"Chandler, Tyson",3800.0,C,0.336465271154,0.529628094657,0.0214407964052,1.69104412913,1.76964666793,3.67951720905,0.513991913274,0.755769179101,5.44916387698,1.76518992511,0.00121927,3.17046649432,1.0920225166,17.8571428571,4.62362163682,13.1591947694,2.59033400478e-12,12.9987870327,13.6571796226,13.2786853981,12.9993966677,13.4693198141,14.2563403187,13.7858537093,13.4693198141,13.7837684148,14.0,33.0,10.320302591,23.5143185445,10.8090372581,25.1793555962,10.5315777085,24.404206722,10.320912226,23.5149281795,10.4058159702,24.4228626429,0.787869517534,0.302035654433,7.91031747338,8.88347046096,0.8,0.7,0.5,0.2,0.1,0.3,-0.470532781366,-0.599160696034,-0.507168311177,-0.469923146366,-0.624573645427,-
