Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
708,Kevin,Garnett,IND@MIN,MIN,IND,,,"Garnett, Kevin",3500.0,PF,0.954806043988,0.312496954569,0.0253932205711,0.74835192773,0.355932485876,3.37119655598,0.62850199515,0.509218263552,3.72712904186,1.3192009566,0.00960541079564,2.6690414689,0.536709160158,12.6428571429,3.18471648415,10.5227444789,1.06012336372e-11,10.4622600362,10.9082415265,10.6488296893,10.4670627416,11.053537631,11.4756107315,11.2499696271,11.0553535264,11.0484129336,11.0,21.0,9.11798247192,17.3005415591,9.51424280245,18.0225897633,9.27688781547,17.6509756881,9.1225939563,17.3063169975,9.18895315474,17.3385325874,0.472102766803,0.65304314737,3.75366487582,5.63804635194,0.4,0.4,0.35,0.0,0.2,0.2,-0.591277594755,-0.567369204973,-0.601139937775,-0.5882907848,-0.525668454711,-
1495,Tim,Duncan,DEN@SAS,SAS,DEN,,,"Duncan, Tim",6200.0,C,2.11998800688,1.65539510286,0.0290165131165,3.06316935845,1.78102956041,5.86240107241,0.762147653733,1.753127469,7.64343063282,3.92532780751,0.00551939042355,7.27507485242,2.34027013276,24.6428571429,10.1964451382,26.179504124,1.27723259431e-05,25.6305019521,27.1191978842,26.2398744545,25.6332616473,24.666335657,26.0883952335,25.2190861976,24.6681837133,25.1387096512,20.0,32.0,20.929339725,33.0800359428,22.0346626256,35.3579615196,21.3072193442,34.2379664703,20.9318941492,33.0831209135,21.2517018811,34.2300555915,0.589488365052,0.438161933117,4.85708450012,8.73471075409,0.2,0.5,0.35,0.0,0.1,0.25,0.964166295068,1.03080265069,1.02078825687,0.965077933986,1.04079447276,-
1713,Vince,Carter,MEM@CHA,MEM,CHA,,,"Carter, Vince",3500.0,SF,0.923540599518,0.25253418291,2.68166755853,0.7274636515,0.37097678551,1.65757253621,0.523330864632,0.599317699024,2.02854932172,1.64751439602,0.770077709107,4.82897497605,0.617400538409,13.5,4.68250703956,9.80278626102,3.68905867326e-13,9.45448952096,10.2406249201,9.55592721602,9.83952837552,8.96330616211,9.71917997549,9.05979005664,9.3550423322,9.32600272586,8.0,22.0,6.00937124853,14.7787632147,6.50207341732,16.019054647,6.07811825232,14.9313912008,6.21235086327,15.445166349,6.20061804771,15.3706645829,0.572707640743,0.141489257043,5.59483670916,6.48625342679,0.6,0.7,0.65,0.0,0.1,0.1,0.491183358854,0.521444944597,0.496137159382,0.484486043314,0.47678353516,-
1717,Dirk,Nowitzki,CHI@DAL,DAL,CHI,,,"Nowitzki, Dirk",7000.0,PF,1.90910754866,0.698233435497,3.72513897977,2.9607795688,0.878134529081,5.95494201918,0.593446725223,0.810655190133,6.83307654826,6.46000555392,1.35062978455,13.8413718904,2.40741084508,29.5,16.6780517375,29.9120452745,4.49762805661e-06,29.5141100497,31.149418948,30.0687764607,30.1894249419,29.4034978731,31.1787569672,29.9290164421,30.156684941,30.1940901823,25.0,35.0,25.0432267934,34.9785229184,26.3436840519,37.0932574423,25.4219126668,35.8184391632,25.614461341,35.7810471209,25.2512132021,35.7021249314,0.0484418406697,0.607430895819,4.07388768212,6.46914839468,0.2,0.1,0.15,0.0,0.2,0.15,0.110612176572,-0.0293380192088,0.139760018616,0.0327400009774,-0.282044907816,-
1718,Paul,Pierce,LAC@UTA,LAC,UTA,,,"Pierce, Paul",3500.0,SF,0.629036427267,0.0950599975658,1.79501989167,0.939080639745,0.253676813533,1.50800618863,0.299254585622,0.506127016564,1.76168300216,0.80009120129,0.509521815469,3.01724580237,0.861884067292,12.0,2.97158828534,6.58874749436,8.58246331667e-16,6.31166467865,6.9075740962,6.39974968018,6.56642558638,6.99302902017,7.6244088399,7.07881680434,7.27450838762,7.30844691591,6.0,25.0,3.04891869632,13.3809476404,3.37305652856,14.5665544214,3.10384607555,13.5417330855,3.18307691769,13.8970143685,3.21840796362,13.8922950482,0.64510032831,-0.244625689269,7.18206172224,6.90009872639,1.0,1.0,0.9,0.0,0.0,0.0,-0.681364341524,-0.716834743705,-0.679067124162,-0.708082801233,-0.719699421552,-
1889,Andre,Miller,IND@MIN,MIN,IND,,,"Miller, Andre",3500.0,PG,2.16650808702,0.124490666164,0.132580765051,0.616516595857,0.278081236598,0.644248851518,0.20573328253,0.978870284168,0.922330088115,0.65211538718,0.0509068563504,1.40104224609,0.529836046628,9.5,1.88497367734,6.30066686777,1.83617196407e-14,5.92310952683,6.48411511909,5.96922654883,5.948562955,7.15783661543,7.60091231063,7.20669945257,7.18505311169,7.34618068376,3.0,23.0,2.39194541944,16.790135705,2.69185660626,17.9061433872,2.40378550539,16.9201723805,2.39890995465,16.8539891416,2.62844461958,17.3322428846,0.804405438051,-0.889356141028,9.20248413667,9.08663592211,1.0,0.7,0.55,0.0,0.2,0.3,-1.2347270886,-1.11679719153,-1.23747290374,-1.23649015668,-1.04551381599,-
1891,Jason,Terry,HOU@NOP,HOU,NOP,,,"Terry, Jason",3500.0,PG,1.27134555419,0.0939535773066,2.96078070565,0.711683329413,0.0643328091267,1.1135942092,0.810659726848,0.766204878706,1.17792701832,2.02540518471,1.09675057403,4.35736520784,0.613109333269,16.8571428571,5.76067027673,11.0553392611,1.07973992989e-13,10.1242227596,11.1145973184,10.1831195921,10.6725980466,10.1861498832,11.2493548248,10.2417608865,10.7923141057,11.1750972293,6.0,29.0,4.26262708401,17.0111346737,4.66265029494,18.6664115264,4.29044773606,17.1094286785,4.4521471799,17.9608611613,4.70816170344,18.4900095379,0.518519324905,-0.285677485571,7.84814203065,6.92535919646,0.4,0.6,0.6,0.4,0.2,0.2,-0.0619271235979,-0.134757506331,-0.058641294401,-0.119716059035,-0.119757968149,-
1938,Manu,Ginobili,DEN@SAS,SAS,DEN,,,"Ginobili, Manu",4500.0,SG,3.76623840632,0.126644509204,3.42752422723,2.46507142122,0.526231914361,2.49062818839,0.811586366397,1.76643565769,3.01686010275,3.64550433331,1.29279750492,7.7342621199,1.88214834323,18.9285714286,10.4659545148,21.0128651348,3.96017489206e-06,19.845570341,21.532303371,20.0026867897,20.4919690935,18.3813728481,19.9887663354,18.5226933188,18.9544013561,19.4391943603,12.0,26.0,12.6989142856,27.1395801296,13.8560573239,29.4107520383,12.8023761242,27.3953869747,13.1226391215,28.0132440133,13.5168088659,28.7215857342,-0.151103382424,-1.06397252362,5.00415212214,6.932487621,0.4,0.4,0.4,0.2,0.3,0.3,1.46419749296,1.54353703557,1.47999347094,1.53756773745,1.57367077448,-
2034,Mike,Miller,DEN@SAS,DEN,SAS,,,"Miller, Mike",3500.0,SF,1.11108113682,0.0882003683208,1.47020127186,0.447671324215,0.155696488669,1.37205717119,0.44062864912,0.617105147607,1.52775365986,0.639791983919,0.503684740261,1.94599318236,0.307002245919,11.8571428571,2.09027095402,6.55765755156,2.52674678601e-14,6.03074993835,6.66753270428,6.10713776034,6.28259230848,6.54069959676,7.18895423801,6.62393727358,6.86657960568,7.1930665643,1.0,16.0,1.57298587619,7.89484282348,1.72891188019,8.72578341791,1.60200481852,7.98930755664,1.60046973237,8.24296674672,1.71879550593,8.60623435997,0.653956144418,-0.0523388152749,5.89169934842,4.75642422714,1.0,0.9,0.95,0.0,0.0,0.0,-0.509949658403,-0.521421533735,-0.516799513237,-0.583987297195,-0.635409012744,-
2037,Jamal,Crawford,LAC@UTA,LAC,UTA,,,"Crawford, Jamal",3500.0,SG,2.01865024649,0.140729168161,3.22521926572,2.72740276175,0.287087851617,1.38390108806,0.695151585354,1.27841074447,1.67098893968,3.46683775729,1.0177494605,9.08479031337,2.50953948138,23.7142857143,10.4609644565,16.1691047041,3.30617395115e-10,15.8874773164,17.1191646667,15.9710845642,16.3963520466,16.3324484527,17.6391232891,16.4140993449,16.9169426395,16.628546336,19.0,37.0,12.8914436486,24.3308449256,13.8985097554,26.197821423,12.9606536258,24.4572919426,13.3127564988,25.0864849541,13.1210270029,24.7621619898,1.47417890046,3.47539280833,6.3362667133,11.3652571007,0.8,0.6,0.5,0.2,0.4,0.5,-0.444971136355,-0.519958622453,-0.443014780732,-0.520590592863,-0.459441631895,-
