Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
708,Kevin,Garnett,MIL@MIN,MIN,MIL,,,"Garnett, Kevin",3500.0,PF,1.43295346477,0.373841613027,0.0268777038043,0.622319787199,0.575978638936,3.533432831,0.703518173899,0.685349017787,4.10941146994,1.63026963249,0.00362908355528,3.2188351403,0.41158855791,13.6428571429,3.67575690645,12.3287014182,1.2411585958e-09,12.2258514236,12.7764860593,12.4319970086,12.2276659654,11.9851842516,12.4320225439,12.1953338149,11.9869987933,11.9716307133,11.0,21.0,10.0317689129,18.3337027373,10.4922222205,19.1614905473,10.1969339403,18.6800371896,10.0332319465,18.3364958016,10.1311821379,18.4809281924,0.428296437787,0.885832653905,3.67513452225,5.36632035755,0.4,0.4,0.3,0.0,0.1,0.2,0.240667172029,0.344463515415,0.236663193726,0.240667172029,0.357070704849,-
1495,Tim,Duncan,HOU@SAS,SAS,HOU,GTD,Knee,"Duncan, Tim",6200.0,C,2.33970014956,1.63416680135,0.0606383261906,2.35625975511,2.10941352074,5.94069524609,0.857054387255,1.69486069053,8.05010876684,3.93246690593,0.00369611258611,7.51759908454,1.72176663341,24.6428571429,9.59039655785,26.5784866329,2.87786584257e-05,26.0476589891,27.5485625515,26.6992841499,26.0495070454,24.666335657,26.0883952335,25.2190861976,24.6681837133,25.1387096512,20.0,32.0,21.2658648473,33.6213390169,22.3756669068,35.9230439278,21.6645240845,34.8566860298,21.2673647191,33.6219265441,21.5359877104,34.8045279652,0.589488365052,0.438161933117,4.85708450012,8.73471075409,0.2,0.5,0.35,0.0,0.1,0.25,1.38132333204,1.460167318,1.48019795233,1.38132333204,1.43977698166,GTD - Knee
1713,Vince,Carter,MEM@UTA,MEM,UTA,,,"Carter, Vince",3500.0,SF,0.915685376544,0.200829125679,2.47418250009,0.713791216542,0.359157952372,1.57710977298,0.627524014591,0.561465966712,1.93626772535,1.5184164794,0.706668024805,4.72832674303,0.553641889983,14.2142857143,4.29714287359,9.33113948225,1.91171868298e-13,9.08943252266,9.82031850172,9.18625150596,9.44276653506,9.17552430226,9.92224407745,9.27387769604,9.56071151215,9.47471589153,5.0,22.0,3.51945489508,13.7958477274,3.83235133475,14.8802792186,3.55901476652,13.9414089933,3.670273715,14.320299228,3.59700491495,14.176741674,0.863462068895,0.381384381887,5.82969073945,6.32752507142,0.8,0.8,0.75,0.0,0.0,0.05,-0.0860917795946,-0.101925575731,-0.0876261900751,-0.117944977083,-0.143576409272,-
1717,Dirk,Nowitzki,NOP@DAL,DAL,NOP,,,"Nowitzki, Dirk",6800.0,PF,1.67922564395,0.678999730134,3.666190957,2.86899758117,0.772718133104,5.35200005974,0.588741248869,0.671512444106,6.12471819284,6.17232870095,1.23218957741,13.1427545065,2.62818667228,29.0,16.2050336516,28.1794369059,9.2009462948e-07,27.9375034628,29.3235124478,28.371661437,28.5535982515,28.4422228585,30.151299869,28.9216200522,29.1829743186,29.1127877293,26.0,35.0,25.0629961807,33.686518027,26.2586280301,35.5213675188,25.4041982984,34.37467395,25.6140944427,34.4326058692,25.2124172223,34.2042459475,0.0619320601321,0.267866873227,3.90150921997,6.64701909906,0.4,0.3,0.2,0.0,0.0,0.15,-0.504719395685,-0.827787421219,-0.549958615159,-0.629376067031,-0.933350823446,-
1718,Paul,Pierce,PHI@LAC,LAC,PHI,,,"Pierce, Paul",3900.0,SF,1.02536938346,0.226305639187,3.11605671866,1.46891650939,0.420822640426,2.60230953564,0.447435235617,0.873402486118,3.02313217607,2.28440936719,0.974260975619,5.20761629489,1.15171257597,17.2142857143,6.69479228596,13.0873860347,4.79822514115e-11,12.3346842359,13.4101868406,12.4863551097,12.8218147237,10.8740212484,11.8405245348,11.0066588282,11.3508838912,11.4489150676,8.0,25.0,6.45175934835,17.3055277456,6.97103631764,18.8605378878,6.52516965182,17.5328442028,6.65539328708,18.0322018291,6.90960027317,18.3200667198,0.677317324892,-0.21098898987,7.0516527461,8.1002165443,0.4,0.7,0.85,0.4,0.2,0.1,1.46066298748,1.56966230576,1.47969628156,1.47093083251,1.63847096704,-
1889,Andre,Miller,MIL@MIN,MIN,MIL,,,"Miller, Andre",3500.0,PG,2.29824110047,0.0236902735226,0.364972865554,0.58849963843,0.292807992317,0.676525855168,0.368140746004,0.883184916303,0.969333847485,0.856556451338,0.141813816453,2.23667505158,0.457690398425,9.5,2.31261711755,7.07780078637,1.37161217932e-13,6.82365650799,7.38462502034,6.87212565396,6.89456341621,7.15783661543,7.60091231063,7.20669945257,7.18505311169,7.34618068376,3.0,23.0,2.49592660868,15.7425558569,2.74497764283,16.9612284318,2.51653463371,15.8587658619,2.55046780786,15.8474530839,2.58962753345,16.3430949029,0.804405438051,-0.889356141028,9.20248413667,9.08663592211,1.0,0.7,0.55,0.0,0.2,0.3,-0.33418010744,-0.216287290284,-0.33457379861,-0.290489695473,-0.268379897388,-
1891,Jason,Terry,HOU@SAS,HOU,SAS,,,"Terry, Jason",3500.0,PG,1.17853870365,0.124208606041,2.54065368338,0.773514404803,0.160483752528,0.991564135422,0.7380212783,0.858761674453,1.15204788795,1.73727920553,0.927032309497,4.15212502761,0.624403899431,16.0,5.02599461998,9.81498497951,3.21210960859e-14,9.04195823523,9.99245783537,9.09956084339,9.50547438998,9.57780130986,10.5833225977,9.62899454068,10.1625878818,10.5350442054,6.0,29.0,3.80080704821,15.8554547784,4.2031624785,17.518594516,3.83814420964,15.939455184,3.95888168749,16.7160449032,4.09230324024,17.2545415288,0.642464789828,-0.199924196911,7.84428221909,6.86064170165,0.6,0.6,0.6,0.2,0.2,0.2,-0.535843074629,-0.59086476233,-0.529433697287,-0.65711349186,-0.720059225922,-
1938,Manu,Ginobili,HOU@SAS,SAS,HOU,,,"Ginobili, Manu",4500.0,SG,3.64881649053,0.178204106539,3.48793284557,2.27298474381,0.533199540346,2.36321111881,1.10889663095,1.95655740929,2.89641065915,3.63455627622,1.19831313552,7.97877543907,1.71633625389,20.2142857143,10.1837619419,20.8529376678,2.28592598965e-06,19.7503235343,21.4773967738,19.8999615014,20.3494801021,19.5729934966,21.2843760875,19.725626085,20.1911814718,20.7041541053,12.0,26.0,12.2268006057,25.0495005536,13.2903320432,27.26499769,12.3200363501,25.2599249748,12.6100026303,25.8007642344,12.9085805342,26.4764813542,-0.153519644728,-0.987363748825,4.89398183497,6.7444068538,0.6,0.5,0.45,0.2,0.2,0.3,0.177330037709,0.193020686317,0.17433541637,0.158298630321,0.148783562524,-
2034,Mike,Miller,DEN@GSW,DEN,GSW,,,"Miller, Mike",3500.0,SF,1.04582763721,0.0651532139609,1.56552987543,0.456254759669,0.111275947329,1.62591410141,0.444895703645,0.558017013397,1.73719004874,0.590491835124,0.556310221352,1.77021349012,0.412552884958,11.2142857143,2.14984677656,6.88162006654,5.01256930508e-14,6.26529711268,6.90932068684,6.35215706947,6.54345222335,5.90469439632,6.50570092233,5.98544782414,6.18922876135,6.50256094703,1.0,16.0,1.32531551829,8.71376025796,1.4444237325,9.60428308461,1.3383342713,8.83577703043,1.37536977994,9.0987877944,1.49351994558,9.55571881658,0.753226485037,0.198349334755,5.61456439391,4.65654736187,1.0,0.9,0.95,0.0,0.0,0.0,0.360602716355,0.403619764517,0.366709245324,0.354223462009,0.379059119516,-
2037,Jamal,Crawford,PHI@LAC,LAC,PHI,,,"Crawford, Jamal",3800.0,SG,2.49520115484,0.135146189039,3.83227365873,3.64606240305,0.144184305406,1.54985637954,0.764519376094,1.50132719028,1.69404068495,4.00088459274,1.27144873693,10.3419361876,3.48142617251,24.3571428571,12.7546440949,19.3091420546,2.51604907142e-09,18.8282985891,20.2997268824,18.9133389187,19.4640229576,16.8501145163,18.2132791276,16.9331353664,17.4641150665,17.2086497774,19.0,31.0,14.9032130837,23.6954046158,16.0432427961,25.5789588159,14.9684690166,23.8061692641,15.3904822029,24.5152134934,15.2561296306,24.3364661424,1.45841423684,3.80354551342,5.978645898,10.8066725278,0.2,0.5,0.5,0.6,0.4,0.45,1.9781840728,2.0864477548,1.98020355237,1.99990789106,2.10049227717,-
