Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
2406,Caron,Butler,ATL@SAC,SAC,ATL,,,"Butler, Caron",3500.0,SF,3000.0,SF,10.0,SF,10:00PM EST,6.68,SF,0.442464683265,0.0874984200544,1.03901256591,0.452039216038,0.0368726111222,0.987025246568,0.277835398171,0.583388162978,1.02389785769,1.46384669567,0.389491927565,3.26034616948,0.402690330543,7.28571428571,3.71987564945,6.03044840712,4.8127449568e-19,5.75952957705,6.29716452867,5.8107244834,5.95427554083,4.04826686292,4.33746001652,4.09373769093,4.18854353618,4.17532600252,5.0,19.0,4.77695048499,11.5443044053,5.24229862728,12.4836982245,4.82112024641,11.6627921492,4.9349872523,11.9271850011,5.02497359717,11.9638788467,1.06486391894,0.0140780779008,4.76969600708,5.44880211096,0.8,0.7,0.65,0.0,0.0,0.05,1.71126271413,1.95970451215,1.71698679247,1.76573200465,1.85512240459,-
2440,Matt,Barnes,MEM@DEN,MEM,DEN,,,"Barnes, Matt",5100.0,SF,5100.0,SF,20.0,SF,9:00PM EST,21.5,SF,1.79658714305,1.14257222917,4.60165252049,1.9015089206,1.00405458598,4.25533031769,1.17199100706,1.28064758259,5.25938490367,3.6414892092,1.56049698332,8.89560104909,1.5888476093,28.7142857143,10.432323011,23.9117853694,5.2507767019e-07,22.7869444999,24.5100449188,23.0894726358,23.5671929915,21.1389170305,22.8516438761,21.4358991097,21.8885630444,22.2911071738,18.0,35.0,14.5418819227,27.6240478785,15.5975215019,29.7965901318,14.7211667928,28.0567435388,15.0328742496,28.5739933202,15.1156271203,29.1493369935,-0.188139036347,-0.589688511995,6.39305512616,9.33056048554,0.0,0.4,0.3,0.6,0.3,0.4,1.64802746943,1.6584010427,1.65357352613,1.67862994715,1.62067819559,-
2446,Rasual,Butler,SAS@PHX,SAS,PHX,,,"Butler, Rasual",3500.0,SF,3000.0,SG,10.0,SG,10:30PM EST,5.25,SF,0.629882962224,0.295365294029,0.769495855891,0.673266111638,0.275022572103,1.12675178635,0.302287264046,0.470211181457,1.40177435845,0.765588903684,0.0417316945517,1.32340828383,0.52176440138,6.07142857143,2.0946739033,5.61631726854,2.02684906729e-17,5.44672151147,5.77278168725,5.51681024924,5.46758735875,3.85333792877,4.10900974416,3.89370989182,3.99076306837,3.97337201341,2.0,15.0,3.3042072731,10.6921436813,3.58070773582,11.4004229168,3.34717202542,10.8217873052,3.34947673085,10.9329558554,3.64175265602,11.0404515043,0.942240432149,-0.38408330777,5.59230240186,5.87278075924,1.0,0.9,0.85,0.0,0.1,0.05,1.5933835827,1.66377194308,1.62310035742,1.47682429038,1.64294525513,-
2544,LeBron,James,LAC@CLE,CLE,LAC,,,"James, LeBron",9800.0,SF,9700.0,SF,53.0,SF,8:00PM EST,44.28,SF,7.97033383181,0.340301675227,4.22783282021,8.51352197813,1.15886592023,6.51633032627,1.07400370818,3.26214114663,7.6751962465,10.0320524712,1.3207361905,19.8144284052,5.97270338706,35.5714285714,27.3575445199,49.5256727431,0.0680663720222,48.0897503836,51.7529142335,49.461475565,48.7501184789,43.4864200768,46.603687801,44.2855081571,44.1019955249,44.499168853,29.0,40.0,38.8094625386,54.3438574096,41.3415081471,58.9763257968,39.4777780907,56.3966487157,39.3336482203,55.0960006096,39.4470072924,56.5039341942,0.0179411378485,-0.0541904000322,4.52836315621,9.33946395916,0.6,0.3,0.25,0.2,0.3,0.25,4.60333030685,5.14922643249,5.1759674078,4.64812295395,5.0265038901,-
2561,David,West,SAS@PHX,SAS,PHX,,,"West, David",4300.0,PF,4000.0,PF,10.0,PF,10:30PM EST,21.05,PF,1.71554924721,0.483306515507,0.024000118325,1.39071051852,0.96422591637,3.18394582028,0.567336752892,1.02946291536,4.14817173665,2.99757486482,0.0166259544651,5.33761642502,0.950954620884,16.7857142857,6.96273030498,15.6358043432,4.07118362211e-08,15.5856838812,16.3208648346,15.7978203997,15.5939968584,15.4695386279,16.1707946448,15.6740401419,15.4829501079,15.4842330555,9.0,25.0,8.9905671336,22.5438345782,9.38302207994,23.7181337541,9.10377605024,22.9378708182,8.99268036374,22.558688573,8.94983118702,22.7931645184,0.75483630202,0.656961312589,5.60378791751,7.81395874186,0.2,0.3,0.45,0.2,0.2,0.2,0.11614525336,0.150070189785,0.123780257821,0.111046750577,0.151571287647,-
2564,Boris,Diaw,SAS@PHX,SAS,PHX,,,"Diaw, Boris",4000.0,PF,3800.0,PF,10.0,C,10:30PM EST,18.5,PF,2.08683482095,0.294186669421,1.02876120828,1.36667233014,0.955897198452,2.92321811039,0.561477261156,1.42238783589,3.87911530884,3.00624865359,0.429314726039,5.50879059328,1.04959534448,17.7857142857,7.4914073777,16.2000088978,1.60009724414e-07,15.565538005,16.6890287025,15.7631774215,15.780195368,13.7802342196,14.7461556796,13.9365630956,13.9731460451,14.2519149799,14.0,25.0,12.9211996704,20.6047487935,13.8669963458,22.0862390303,13.0874238039,20.8816301523,13.0893642653,20.9080055826,13.4778985461,21.4132310883,0.497455124203,0.472144128833,4.402841971,7.39166314765,0.2,0.3,0.4,0.4,0.4,0.25,1.78530378536,1.94287302281,1.82661432585,1.80704932295,1.94809391795,-
2570,Kendrick,Perkins,DET@NOP,NOP,DET,,,"Perkins, Kendrick",3500.0,C,3000.0,C,10.0,C,8:00PM EST,7.2,C,0.281007725096,0.206088283674,0.0546932157233,0.949827048287,0.679980778037,1.82972893734,0.086224520648,0.679961784715,2.50970971537,1.2257382348,0.01819115,2.213721897,0.226945876684,8.07142857143,2.69661349629,6.09039078161,3.05618656156e-18,6.03444056631,6.50900919115,6.1599327238,6.04353614131,5.18542999432,5.60850443481,5.29078105592,5.18542999432,5.36920337738,1.0,17.0,1.52063428848,11.813084908,1.69162429296,12.674635234,1.55606726041,12.0559635207,1.52972986348,11.822180483,1.43098788005,11.9591034829,0.773060493814,1.18668968878,6.00925212577,5.0386285612,1.0,0.8,0.85,0.0,0.0,0.0,0.849010571991,0.900504756346,0.869151667875,0.858106146991,0.721187404235,-
2581,Steve,Blake,DET@NOP,DET,NOP,,,"Blake, Steve",3500.0,PG,3000.0,PG,10.0,SG,8:00PM EST,10.78,PG,3.16450326149,0.0763400501403,2.44104268029,0.0827021873869,0.0263976747389,1.38276555828,0.346596631907,1.13028067005,1.40916323302,1.27384316599,0.851274398614,3.85670596351,0.129491815039,15.8571428571,3.52845254564,10.5348928265,2.87850144563e-10,9.68179601155,10.7432133671,9.75243583272,10.1074332109,10.0360019523,11.1976110089,10.1136823489,10.4640214019,10.9746304023,7.0,21.0,4.5798941348,12.768738714,5.04362366436,14.1839738202,4.61889134461,12.864524871,4.76842518414,13.332050452,4.91120175363,13.901283631,0.222914609382,-0.757780969977,4.5325859038,6.33624922073,0.6,0.6,0.6,0.2,0.1,0.2,-0.354205940723,-0.454397641812,-0.361246516198,-0.35658819105,-0.439737575851,-
2588,Matt,Bonner,SAS@PHX,SAS,PHX,,,"Bonner, Matt",3500.0,C,3000.0,PF,10.0,PF,10:30PM EST,5.0,PF,0.292322251415,0.136308496254,0.562558341705,0.46464568505,0.270031515202,1.40467075567,0.352181608161,0.530993604705,1.67470227087,0.837197330983,0.276041600426,1.45067210986,0.443017140106,3.85714285714,2.3934534025,5.75406413219,1.15587513989e-18,5.28756610879,5.77481907842,5.37130147586,5.425586909,2.36966651539,2.55337134337,2.39774569404,2.4948943455,2.53067053585,0.0,18.0,3.149679,13.1541389577,3.4520153725,14.3345782228,3.2096272425,13.3264258291,3.149679,13.8120627504,3.4395107125,14.2978429678,1.84838849498,2.65184828994,6.72626546152,4.84328674255,1.0,0.9,0.9,0.0,0.0,0.0,2.9178995934,3.22144773505,2.97355578182,2.93069256351,3.22339359634,-
2590,Mo,Williams,LAC@CLE,CLE,LAC,,,"Williams, Mo",4200.0,PG,3500.0,PG,10.0,SG,8:00PM EST,10.43,PG,2.06280422512,0.023350468291,1.6958719342,0.718966156055,0.146518247196,0.577883098369,0.257485652566,1.05342530658,0.724401345564,2.07465460179,0.563036091104,4.84620211711,0.561580147857,10.8571428571,5.27392544253,9.13941596282,5.74354410818e-14,8.74566033003,9.59012624765,8.7818955488,9.02717837558,8.58477684001,9.33987284432,8.63794172002,8.83994294024,8.9676347155,8.0,36.0,6.68291300686,26.8978367739,7.34840548449,29.4070185897,6.70188314324,27.1757543441,6.9056488549,27.6966381575,6.97857976783,28.2738509475,0.638373285598,-0.167098456322,9.71913259821,10.9913175524,1.0,0.9,0.6,0.0,0.0,0.25,0.160883490015,0.25025340333,0.143953828777,0.187235435342,0.17178124732,-
2592,James,Jones,LAC@CLE,CLE,LAC,,,"Jones, James",3500.0,SF,3000.0,SG,10.0,SG,8:00PM EST,6.63,SF,0.550418555,0.160219691703,2.66266587044,0.673990080056,0.160725454631,1.17922104135,0.53451196922,0.201517015748,1.33994649598,1.67541332727,0.952665102274,4.02310963463,0.458871460959,10.6428571429,4.76236321778,8.86359079198,1.63829661871e-16,8.38387315155,9.02796186318,8.45087080417,8.86020570269,6.41890480106,7.07812262703,6.47592250081,6.89233516527,7.0055897104,3.0,17.0,4.36919887238,11.7231816641,4.56004351941,12.7442850691,4.3992452019,11.8209318232,4.51831572089,12.4716842857,4.40030901732,12.576063177,0.306136311258,-1.15955643448,5.60961156726,5.30615892908,0.8,0.9,0.9,0.0,0.0,0.0,1.96496835049,1.94983923615,1.97494830336,1.96787053741,1.85800108157,-
2594,Kyle,Korver,ATL@SAC,ATL,SAC,,,"Korver, Kyle",3800.0,SG,4200.0,SG,14.0,SG,10:00PM EST,13.78,SG,1.91281832231,0.320251328432,4.71527217892,0.946140242488,0.123535663842,2.66036507352,0.756740750903,1.22065807504,2.78390073736,2.90387997946,1.77002472291,6.71287028308,0.863635195423,24.8571428571,8.44141987725,17.1319364811,9.30085163017e-09,15.5846543292,17.2196461732,15.7243047742,16.4696666906,14.7434438662,16.233513741,14.8918453949,15.5217010226,16.0786550927,25.0,35.0,15.6843338858,22.5331937612,17.3283830261,24.8103676246,15.8247676801,22.7275759883,16.574669441,23.7961528785,17.240267588,24.6953377335,1.15834077363,3.28474216345,4.41049192544,7.65123854154,0.6,0.3,0.3,0.4,0.3,0.4,0.841210462926,0.986132432232,0.832459379293,0.947965667988,1.05328138847,-
2746,Josh,Smith,LAC@CLE,LAC,CLE,,,"Smith, Josh",3700.0,PF,3200.0,PF,10.0,SF,8:00PM EST,13.05,SF,1.16453621111,0.747420214489,1.25840316634,1.55667950481,0.790788140356,2.19187312575,0.500411304883,0.941260034082,2.98266126611,2.1847122265,0.304084278848,5.12314459412,0.91882549308,12.2142857143,5.59233422494,12.5029016292,8.75937690637e-11,12.4727350656,13.2448333849,12.6221612285,12.624777205,12.1027148372,13.0308837892,12.2620244958,12.3285995811,12.3865591947,9.0,19.0,9.6208907186,18.4932953537,10.1860369871,19.7129478307,9.73312812974,18.7318864873,9.7330637858,18.7295055345,9.61668957982,18.6102226881,-0.549876158393,-0.32840144619,4.07787104481,6.36393251824,0.6,0.5,0.35,0.2,0.3,0.35,0.370020228421,0.213949595737,0.360136732703,0.296177623923,0.116342434507,-
2747,J.R.,Smith,LAC@CLE,CLE,LAC,,,"Smith, J.R.",4900.0,SG,5200.0,SG,17.0,SG,8:00PM EST,22.95,SG,1.87121621845,0.297316284236,5.20669536888,1.06176388105,0.477599144878,2.07492398661,1.01352584451,0.749714547079,2.55252313149,3.80908026464,2.06988077088,9.38741359933,0.574670696852,27.1428571429,10.262711997,19.0609661768,5.28724062484e-09,18.0045337929,19.5422762259,18.1324785669,19.0394741783,18.0371818995,19.6292766662,18.1621315953,19.0910110606,19.1133056504,21.0,39.0,14.5620016868,24.6494213466,15.7544488627,26.8577000095,14.664300523,24.8309048273,15.3673982624,26.1274346671,15.3462591877,26.2365934799,-0.43822453503,0.403123874891,8.34817725567,8.16918085692,0.2,0.2,0.35,0.0,0.3,0.15,-0.032648106599,-0.0870004403672,-0.0296530284635,-0.0515368822236,-0.0523394736177,-
2749,Jameer,Nelson,MEM@DEN,DEN,MEM,GTD,Wrist,"Nelson, Jameer",5100.0,PG,4700.0,PG,12.0,PG,9:00PM EST,23.55,PG,5.67721247058,0.171093194086,4.73481042904,1.22635913994,0.595194130989,2.68420834499,0.865594434929,2.25717832261,3.27940247598,3.88424850211,1.41011122771,9.83922501732,1.01002362929,32.6428571429,10.1886318612,23.6954127142,8.06409624826e-05,22.4559304737,24.5133961347,22.6797513595,23.1609860875,23.136486028,25.1946966157,23.3939357309,23.8591138777,24.3324532162,20.0,38.0,14.6960126346,25.7440312529,15.9880117093,28.182680296,14.7965641612,26.0769180517,15.1720915482,26.5461108923,15.4669330251,27.2569741657,0.463393319628,-0.27077874093,7.0533117292,8.80319025866,0.2,0.2,0.25,0.2,0.4,0.3,-0.680555554369,-0.681300481027,-0.714184371357,-0.698127790185,-0.637040501995,GTD - Wrist
2754,Tony,Allen,MEM@DEN,MEM,DEN,,,"Allen, Tony",4400.0,SG,5000.0,SF,12.0,SG,9:00PM EST,23.55,SG,1.5454276918,0.557549083046,1.08254651307,2.36197786378,1.8113297355,3.82799640453,2.19575493673,1.3877723464,5.63932614003,3.86494057167,0.314996685899,8.97230853286,1.44892943837,31.7857142857,9.49380726761,22.5524692798,3.5902874036e-06,22.6979758665,23.882893333,23.0315088168,22.8554742095,21.6828572365,22.89425994,22.0285174088,21.8302867396,21.6249008115,14.0,34.0,10.383499531,24.2311034424,10.8809305372,25.5207195965,10.5271629142,24.6073827764,10.4556908248,24.3992223417,10.1387904832,24.1234143019,0.246747672407,-0.135458735938,7.28860448469,7.71622037652,0.0,0.1,0.5,0.4,0.5,0.25,1.01511862999,0.988633392987,1.002991408,1.02518746985,0.927568468338,-
2760,Anderson,Varejao,LAC@CLE,CLE,LAC,,,"Varejao, Anderson",3500.0,C,3000.0,C,10.0,PF,8:00PM EST,7.68,C,0.728500101947,0.153747113818,0.126203498596,0.968393855258,0.918418982184,1.90177242594,0.430519924834,0.574645235693,2.82019140813,1.44257787421,1.4793639864e-07,2.90735247443,0.621849483096,9.0,3.50700537945,8.55343079987,1.63374460937e-13,8.57787406373,9.00624693324,8.71892424143,8.5778741377,7.21338944848,7.57481199088,7.34415662298,7.21338952245,7.21639001367,4.0,16.0,4.85645247444,13.7878642887,5.11296429079,14.4636055152,4.92832163331,14.0325307753,4.85645250731,13.7878644202,4.85815594806,13.7358327667,0.0134858574982,-0.814216236078,4.5283720967,4.59324085352,0.8,0.9,0.85,0.0,0.0,0.0,1.36448461526,1.43143494236,1.37476761845,1.36448461526,1.3370407862,-
101108,Chris,Paul,LAC@CLE,LAC,CLE,,,"Paul, Chris",9800.0,PG,9800.0,PG,47.0,PG,8:00PM EST,44.23,PG,9.7815130174,0.155000265432,3.527964898,3.60489375318,0.499857236078,2.8676949161,1.77279696181,2.37189583969,3.36755215218,6.28847529683,1.29335447726,13.9303773361,3.22191440459,32.1428571429,17.0922194755,38.9049286724,0.0012324410275,37.289250199,40.0227657384,38.1901405799,37.9359274377,38.4758800128,41.4130752558,39.3653572347,39.1974267963,40.2961080597,27.0,38.0,31.4872140811,43.8971246667,33.6477159197,47.2579385074,32.0523302018,45.155123986,32.0441417311,44.6460167145,32.6337765605,46.0080960193,-0.0742617029555,-0.494857436599,4.3259093915,10.7807864807,0.2,0.2,0.15,0.6,0.4,0.25,-1.18662981382,-1.39030951738,-1.17521665483,-1.26149935866,-1.39117938729,-
101141,Ersan,Ilyasova,DET@NOP,DET,NOP,,,"Ilyasova, Ersan",5800.0,PF,5700.0,PF,20.0,PF,8:00PM EST,25.2,PF,1.30654159223,0.63833407427,4.15836698064,1.99080400962,1.83367163226,3.33276565808,0.795008123777,0.718013404231,5.16643729035,4.59807082442,1.36610140753,10.60823879,1.39635756903,28.8571428571,11.9586006254,22.6552065442,3.48166481774e-08,22.266808754,23.6092791398,22.5672217339,22.9498594578,22.4835202584,24.2245684448,22.8426913463,23.3066897002,23.448534739,20.0,35.0,15.771509369,26.7716131662,16.6495151735,28.5094052259,15.9449234287,27.233299055,16.2423210056,27.6018619327,15.9498339695,27.4032970021,0.172246398655,-1.0009338356,6.86386623544,9.1695590411,0.2,0.3,0.3,0.6,0.4,0.4,-0.21671150437,-0.615289304973,-0.275469612423,-0.356830242418,-0.793328194773,-
