Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
1717,Dirk,Nowitzki,DAL@HOU,DAL,HOU,GTD,Knee,"Nowitzki, Dirk",7000.0,PF,6300.0,PF,29.0,PF,3:30PM EST,29.63,PF,12100.0,"C,PF",2.10191662393,0.719056079373,4.70777196089,3.77891043279,1.01425315601,6.60693529251,0.766343303673,1.22122061149,7.62118844852,6.71604301953,1.8294611883,14.5072389753,3.41339801017,32.7142857143,18.6749452375,33.9615723129,1.5936427571e-05,32.7228244663,34.9718442118,33.4465033119,33.6375550604,31.7414585948,33.8483253144,32.3543873225,32.6519110977,32.6664938342,26.0,37.0,26.4196859427,36.7461043749,28.0388042381,39.4454687626,26.8380312895,37.7129568299,27.146286857,37.7809177434,27.1313574342,38.3855914147,-0.119427270057,0.212913519435,4.45848054616,7.15044770899,0.4,0.3,0.25,0.2,0.2,0.1,0.981365871442,1.12351889735,1.09211598934,0.985643962729,1.29507847872,GTD - Knee
1718,Paul,Pierce,LAC@TOR,LAC,TOR,,,"Pierce, Paul",3900.0,SF,3800.0,SF,12.0,SF,6:00PM EST,18.13,SF,6350.0,"PF,SF",1.01762642855,0.363318069049,3.38080405089,1.46380796559,0.323166687565,2.78385078241,0.25045955956,0.87040092998,3.10701746998,2.63318356232,1.18878057557,6.25382078412,1.05291085521,19.2142857143,7.50805855541,13.8925781875,6.89823289765e-11,13.1200734894,14.3058073911,13.2762166383,13.7144637772,12.8040433378,13.9616545068,12.9585294937,13.4157752279,13.538961056,9.0,26.0,6.87458654868,17.6057701702,7.47063121494,19.1904390118,6.95322951223,17.8205828062,7.11354670948,18.4362853675,7.20823965521,18.6793973857,0.454406916506,-0.757248072413,6.64097614079,8.47463182772,0.4,0.5,0.65,0.6,0.5,0.3,0.316030151596,0.344152884315,0.317687144626,0.298688549376,0.353617131511,-
1891,Jason,Terry,DAL@HOU,HOU,DAL,,,"Terry, Jason",3500.0,PG,3200.0,PG,10.0,PG,3:30PM EST,12.05,SG,5000.0,"PG,SG",1.80161377095,0.128643982534,4.19681535355,0.740255348928,0.00501074477688,1.07701349776,0.931551177746,1.07403183769,1.08202424254,2.59106649775,1.57219264877,5.80101879802,0.607905594014,19.2142857143,7.36223123829,13.7371880978,2.02885833611e-12,12.4094394686,13.7866636964,12.4635514532,13.195535793,11.565353854,12.7502974929,11.6230059882,12.2758043105,12.6495391792,6.0,29.0,5.50557329331,17.6343165844,6.16927553444,19.5449194461,5.52636716016,17.7180886621,5.85635796774,18.7427788333,6.2572915119,19.3937284776,0.374290561061,-0.187102356087,7.24048401831,6.24562720429,0.8,0.6,0.65,0.0,0.1,0.15,0.844085614597,1.0363662035,0.84054546502,0.919731482507,1.08764891857,-
2037,Jamal,Crawford,LAC@TOR,LAC,TOR,,,"Crawford, Jamal",4300.0,SG,4400.0,SG,14.0,SG,6:00PM EST,19.35,SG,7850.0,"SG,SF",2.5084606535,0.13217269226,4.9096877493,3.61075928619,0.298841244728,1.80179034396,0.594696799085,1.67290388264,2.10063158869,5.26100989311,1.83944334652,12.6536136514,3.34374311868,30.2142857143,15.7052062514,22.6361512307,1.78383198634e-08,21.7694902381,23.631174789,21.8750011744,22.6892119114,21.0995073084,22.7880262351,21.1983838379,21.8798910084,21.5570811312,19.0,32.0,13.1675468156,23.1392264519,14.263093456,25.1231142698,13.2431207672,23.2497112084,13.6661113389,24.1260113656,13.4954079651,24.0919592696,1.33650191641,4.13204667268,5.91963528852,9.87261052297,0.2,0.1,0.3,0.4,0.3,0.25,0.669982929789,0.843148553887,0.67661733646,0.809320903006,1.0790700995,-
2207,Joe,Johnson,OKC@BKN,BKN,OKC,,,"Johnson, Joe",5100.0,SG,4700.0,SF,18.0,SF,3:30PM EST,22.05,SF,9600.0,"SG,SF",3.19727837179,0.0576877888883,3.78631360227,1.69426174805,0.681222723279,3.05440844531,0.63649003829,1.7022489255,3.73563116859,4.28450959045,1.43427503465,10.8362058252,1.4889081184,31.2142857143,11.4922023339,21.2496436547,6.35984650183e-06,20.4569840228,22.2193428827,20.6510809026,21.1741215401,19.6896529797,21.3811693218,19.8808666233,20.3659968236,20.4543865639,27.0,39.0,17.680313096,25.5867659045,19.2073166013,27.7964927837,17.854478571,25.8302441845,18.3072310661,26.4705802124,18.4016990784,26.5276931687,0.312973412771,-0.0507809353719,4.93338285406,9.16422720439,0.4,0.3,0.35,0.4,0.3,0.3,0.767331043114,0.838173560923,0.770214279336,0.808124716554,0.795257090824,-
2449,Luis,Scola,LAC@TOR,TOR,LAC,,,"Scola, Luis",4100.0,PF,4300.0,PF,18.0,PF,6:00PM EST,17.2,PF,7450.0,"C,PF",0.872870838574,0.242062160852,1.42665508498,1.57493296249,1.43221191131,3.69172497385,0.556882939236,0.891270045641,5.12393688515,4.0585813598,0.604737795133,8.51072301309,1.12835563983,20.1428571429,9.85025615457,18.139678934,6.98161122895e-10,18.0149068291,19.0512692348,18.3032653144,18.3172757267,16.88908676,17.866899211,17.1644349186,17.166845344,17.0374372688,18.0,31.0,16.2850968504,26.7792773881,17.2062603637,28.6140384259,16.5298975865,27.5030527137,16.5535552381,27.2534595356,16.3742593191,27.3707703575,0.45206708718,-0.652433150996,5.15173959158,8.75829428116,0.4,0.3,0.35,0.4,0.3,0.45,1.1258200692,1.18437002384,1.13883039579,1.15043038267,1.10224166513,-
2555,Nick,Collison,OKC@BKN,OKC,BKN,,,"Collison, Nick",3600.0,PF,3100.0,C,10.0,PF,3:30PM EST,5.0,PF,5000.0,"C,PF",0.576177745935,0.0170005298757,0.100815448793,0.669992112302,0.966358172292,1.7147180013,0.327443670075,0.594728128379,2.6810761736,1.28799034024,0.0344565544705,3.09840972242,0.451616483814,10.2857142857,3.06205371877,7.1964719469,8.02604013586e-15,7.23777201751,7.68643635866,7.37184401723,7.25500029474,6.27831944243,6.70411675044,6.39931472125,6.29554771967,6.42089939639,5.0,19.0,4.28770851846,12.6990998376,4.54159736452,13.4521888089,4.35800204126,12.9420336457,4.29608337545,12.7105190589,4.15932406398,12.7655121899,0.57341603895,-0.491082404038,4.94090252696,5.80053279056,0.8,0.9,0.9,0.2,0.1,0.05,0.959452575072,0.982319608211,0.972529295985,0.959452575072,0.775572550511,-
2585,Zaza,Pachulia,DAL@HOU,DAL,HOU,GTD,Leg,"Pachulia, Zaza",6200.0,C,5800.0,C,24.0,C,3:30PM EST,30.73,C,10800.0,C,1.84036953531,0.649240848021,0.0616969133193,5.01267195492,4.787640823,7.61548810214,1.36380351123,1.95229818559,12.4031289251,4.10663658664,0.00261566,8.317787547,3.43474535865,31.2857142857,11.6506341919,32.7043276973,1.48772874728e-05,31.368733738,33.8543260351,32.8768691123,31.370041568,28.7369684543,31.0347361371,30.0165354772,28.7369684543,30.0017932568,21.0,36.0,21.3826042088,35.9457097722,22.607747834,38.9469952494,21.9740152562,37.8119980018,21.3839120388,35.9470176022,21.7218627948,37.6552047323,-0.712855962342,0.193826315561,5.43724899498,8.59837734827,0.6,0.3,0.3,0.0,0.4,0.45,2.63176528366,2.81958989791,2.86033363502,2.63307311366,2.70253444052,GTD - Leg
2730,Dwight,Howard,DAL@HOU,HOU,DAL,O,Ankle,"Howard, Dwight",8300.0,C,7800.0,C,31.0,C,3:30PM EST,40.92,C,14850.0,"C,PF",1.40229415759,1.38090154184,0.0931465081235,6.63248957836,4.16054847641,9.70304954926,0.902105835316,2.46902339644,13.8635980257,5.68129842465,0.011657536705,9.11468403979,4.19295617674,33.9285714286,15.5672105627,38.5073230902,3.52414767987e-06,36.4039607878,39.5616686321,38.3213281656,36.4097895562,35.438321835,38.4739119231,37.1646382583,35.4400288267,37.1097421259,26.0,40.0,27.8122564847,42.9831938127,30.0553996307,46.6188192368,29.0361766105,45.2091545996,27.8176080446,42.9893880109,29.1119304374,45.4054082916,0.411941513366,1.57481206963,7.50015014865,12.9963571935,0.2,0.1,0.3,0.2,0.3,0.2,0.965638952773,1.08775670903,1.15668990727,0.969760729476,1.39758096427,O - Ankle
2734,Devin,Harris,DAL@HOU,DAL,HOU,,,"Harris, Devin",3700.0,SG,3200.0,PG,10.0,SG,3:30PM EST,14.1,PG,7000.0,"PG,SG",2.24396315449,0.16954078239,2.35083645703,2.08661223852,0.249604053388,1.47151516732,0.923544498887,1.22871612427,1.72111922071,2.53688894636,0.731080442075,6.0560350069,1.44097760796,18.2857142857,7.24583594276,14.0249674932,5.40025506799e-10,13.6345781776,14.70059994,13.7207016568,14.0001183987,13.5871985766,14.4788626909,13.6786739829,13.9554265162,13.9612990868,9.0,26.0,7.1444188193,19.0264028753,7.77560675307,20.4549483278,7.18116758674,19.1548224706,7.37428760954,19.5046547466,7.30738501411,19.6074306831,-0.161298872158,-0.555024076589,6.44220647694,7.49748495842,0.4,0.3,0.35,0.2,0.3,0.3,0.0473796010145,0.221737249119,0.0420276739098,0.0446918824174,0.06366840645,-
