Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
708,Kevin,Garnett,MIN@NYK,MIN,NYK,,,"Garnett, Kevin",3500.0,PF,1.49627566385,0.212933517606,0.0598460823611,0.909085247565,0.641852932804,4.05977087455,0.698309906446,0.640719721421,4.70162380736,1.64120954446,0.0434521715744,3.4049718983,0.543569849331,15.0714285714,3.86944110983,13.0067144337,5.15780369145e-09,12.9375703011,13.5166652067,13.1745792602,12.9592963869,13.2121013152,13.74292008,13.4522596841,13.2144404675,13.2076096149,12.0,20.0,10.2441186684,17.2596205954,10.7319738492,18.0016066231,10.432828405,17.5906161496,10.2653820781,17.2820891149,10.3327184446,17.3195215798,0.439894086021,0.501014889654,3.49891758154,5.8654705343,0.4,0.3,0.4,0.2,0.2,0.2,-0.27453101413,-0.226254873354,-0.277680423957,-0.255144080556,-0.200895181226,-
1495,Tim,Duncan,WAS@SAS,SAS,WAS,,,"Duncan, Tim",5900.0,C,1.96008137944,1.08145934561,0.0440931705485,1.8614253205,1.41611234555,5.32741248109,0.59587966115,1.3463881092,6.74352482665,2.98758104553,0.00369881869523,6.03507643731,1.26510859389,21.7142857143,7.24396950365,20.4847487358,1.9210400322e-06,20.2846112691,21.3695998922,20.6945564282,20.2864606785,21.9096672174,23.1069023852,22.3460907253,21.9115166267,22.2591506837,20.0,32.0,18.6912701415,29.8446580345,19.6699509173,31.8470940241,19.0431176459,30.8827894048,18.6929735449,29.8473834798,18.8296356315,30.7877412352,0.5398989892,-0.0458722398702,5.03016264468,9.4398745693,1.0,0.5,0.35,0.0,0.3,0.3,-1.62505594828,-1.73730249304,-1.6515342971,-1.62505594828,-1.77440194787,-
1713,Vince,Carter,MEM@CHI,MEM,CHI,,,"Carter, Vince",3500.0,SF,0.762391751229,0.233548671747,2.04844204342,0.681924398166,0.445092705261,1.25793961057,0.420003260829,0.410396085894,1.70303231583,1.16343932461,0.64357588242,3.93374472404,0.603577382627,12.0714285714,3.57403191427,7.87973011091,7.22978799017e-15,7.65796609936,8.27010487991,7.74311889575,7.97975404057,7.94975113813,8.65171829804,8.04231412643,8.30036036212,8.308780617,8.0,22.0,5.09207146906,13.9151477417,5.49794273435,15.0307794179,5.15143474195,14.0636804363,5.2997785272,14.5151329241,5.24197063219,14.3128139956,0.88177390766,0.885950074807,5.86670110183,6.8,1.0,0.8,0.7,0.0,0.1,0.1,-0.291785038764,-0.381613418129,-0.299195230674,-0.320606321547,-0.429050506088,-
1717,Dirk,Nowitzki,DAL@IND,DAL,IND,,,"Nowitzki, Dirk",7000.0,PF,1.54665562391,0.629364435899,3.28347445653,3.75555407089,0.688879830896,6.35815124077,0.688242578555,0.933967118058,7.04703107167,5.94586674863,1.18996803135,13.3870217921,3.28305935904,31.2142857143,16.3647608876,29.1960524589,8.62114204339e-07,28.8424285203,30.4987988668,29.4368312921,29.437412536,31.2463592647,33.1038403077,31.8680507599,31.9742387485,32.0299879646,25.0,35.0,23.1415201303,32.3153957005,24.3637352662,34.2887189269,23.4892222763,33.112554881,23.6197280445,32.9815191803,23.2936953311,32.8616935849,-0.0318747843743,0.39068832465,4.03517145802,6.83388695177,0.0,0.0,0.15,0.2,0.3,0.2,-2.40393074438,-2.60504144083,-2.43121946775,-2.53682621246,-2.83393550578,-
1718,Paul,Pierce,MIL@LAC,LAC,MIL,,,"Pierce, Paul",3500.0,SF,0.643065143346,0.0132235030719,1.42092600707,0.810564055059,0.299308879885,1.12021584971,0.292035270025,0.432510820171,1.41952472959,1.06107110856,0.455764522053,3.10981807654,0.60398450811,9.07142857143,3.18189124729,6.20709011855,1.99752918365e-16,6.02792536384,6.54303943255,6.09890176144,6.25580762487,5.36152271166,5.83952262338,5.42707084714,5.57899341739,5.61765870502,6.0,25.0,4.36164304127,15.441385544,4.68554394034,16.9503513106,4.41252132283,15.6188030126,4.49814317986,16.1431797423,4.39377099936,16.3860383462,0.542595638364,-0.566399053295,7.50543281491,7.33938032965,1.0,1.0,0.8,0.0,0.0,0.1,0.666402652179,0.703516809171,0.671830914306,0.676814207478,0.589431413532,-
1889,Andre,Miller,MIN@NYK,MIN,NYK,,,"Miller, Andre",3700.0,PG,4.2459486251,0.0442106184287,0.354763634277,1.46804926424,0.555867096109,1.6220136512,0.673099895466,1.53595373763,2.17788074731,2.26021492739,0.085965341055,3.76601324835,1.19802175898,18.6428571429,5.80441695481,15.2090348763,2.16366006649e-07,14.6854640794,15.6088362353,14.797876696,14.7284467499,14.5138104616,15.4571342973,14.6207861722,14.5715520222,14.9458078714,4.0,34.0,3.20258085126,27.1520049365,3.55854471756,28.911210245,3.23300407936,27.576922979,3.2149698451,27.2413035129,3.56606959352,28.1721412416,0.279475151569,-1.55606441735,9.82945480778,9.55790962312,0.6,0.5,0.55,0.2,0.4,0.3,0.171653617761,0.151701938042,0.177090523784,0.156894727725,0.263227004918,-
1938,Manu,Ginobili,WAS@SAS,SAS,WAS,,,"Ginobili, Manu",4300.0,SG,2.79445881635,0.134838534415,3.3323962413,2.05193546858,0.423397320216,2.16259292098,0.9753540991,1.67739136435,2.58599024119,3.34926791457,1.16398845665,7.46511225023,1.57816960401,18.1428571429,9.4406938898,18.2642509891,1.28158535159e-07,17.2785643064,18.8293831076,17.4086931971,17.8605585348,17.6045975303,19.1540888615,17.7420833015,18.1570483333,18.5731995736,12.0,26.0,11.0825641555,25.2036807786,12.0781381728,27.4807772961,11.1621488257,25.4145401533,11.4484527477,26.0620891927,11.6546775567,26.739714297,-0.268851525408,-1.16526369409,5.33050520254,7.3972903662,0.4,0.4,0.3,0.4,0.3,0.45,-0.326033223863,-0.324705753913,-0.333390104341,-0.296489798553,-0.308948584475,-
2037,Jamal,Crawford,MIL@LAC,LAC,MIL,,,"Crawford, Jamal",4400.0,SG,2.88252068668,0.141821472727,4.77523727589,3.89554634708,0.223161904142,1.63713244938,0.855178936866,1.74991530022,1.86029435353,4.27613016778,1.55618816909,11.3404404809,3.52260593113,26.5714285714,13.6310544358,21.0975282142,1.74309789997e-08,20.431274209,22.1783953004,20.5253435658,21.2093682935,19.6477401624,21.2460969081,19.7448498469,20.3781760873,20.1315710288,19.0,37.0,14.7931546274,28.1969860856,16.0248081612,30.6632726952,14.8590963047,28.3389792415,15.3326995973,29.3036478186,15.2253728257,29.1978282496,1.32703036976,3.08418384285,6.47868299374,11.7413897531,0.4,0.4,0.45,0.4,0.4,0.4,0.783534046622,0.932298392284,0.780493718903,0.831192206241,0.965957185375,-
2199,Tyson,Chandler,PHX@GSW,PHX,GSW,,,"Chandler, Tyson",4200.0,C,0.629969595749,0.514974883695,0.0318270336474,2.02549481981,2.11753860619,4.37414290296,0.477164790159,0.990576713343,6.49168150915,1.89031636416,0.00777855,3.47843450118,1.40230786598,18.0,5.19071914431,15.2276831425,3.12582839292e-11,14.9193939833,15.7682540278,15.2690763962,14.9232832583,14.1448166904,14.9026927181,14.4790811154,14.1448166904,14.4284552075,14.0,35.0,11.8739709943,27.8624416863,12.5380199476,30.0592445778,12.1318666341,29.164713594,11.8778602693,27.8663309613,12.0800081159,29.3552960002,0.590599824189,0.0595748554808,8.22433619706,9.2789570598,0.8,0.5,0.35,0.0,0.2,0.4,0.774577292887,0.865561309712,0.789995280725,0.778466567887,0.799227935039,-
2200,Pau,Gasol,MEM@CHI,CHI,MEM,,,"Gasol, Pau",8400.0,PF,2.45472063848,1.54673529485,0.547463774174,3.20353486382,2.19504635552,8.42445254944,0.631085805108,1.56666277309,10.619498905,5.76896869256,0.224973556276,13.5867297229,2.51089212273,30.4285714286,14.2738030641,33.9768640871,0.000132293814644,33.4882621346,35.7229459408,34.8271277761,33.6007489128,36.736309536,39.0952498795,38.1677038606,36.8247653849,37.3481472975,25.0,33.0,27.6126254989,36.2714584358,29.2413474353,38.7774623938,28.4747848897,37.8204178832,27.7041507949,36.393874337,27.7341777898,36.9127486566,0.500296183475,0.360972025194,4.06761042204,9.1889779637,0.0,0.1,0.15,0.4,0.4,0.25,-3.24804740142,-3.37230393877,-3.3405760845,-3.2240164721,-3.37128321034,-
