Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
977,Kobe,Bryant,PHI@LAL,LAL,PHI,,,"Bryant, Kobe",6900.0,SG,4.27694092441,0.221170139387,7.46462524879,4.96428795608,0.641287907216,4.19010647397,1.14754920561,2.69043370966,4.83139438119,5.92223428848,1.91540036548,18.2785901022,3.91752919119,30.7857142857,17.6773981336,30.1626549754,0.000308661131024,29.937487758,32.5377566983,30.2348396608,30.8951879407,28.5939517019,30.9899774705,28.8433689956,29.4990414109,28.801873237,25.0,36.0,24.3937808082,34.9336680955,26.4751728668,38.0525611675,24.6030554094,35.3613926564,25.1638872673,36.0604342267,24.5422005698,35.2931613076,0.417174957882,0.234982262411,3.80335604978,8.97410066573,0.4,0.3,0.35,0.0,0.3,0.25,1.34353605614,1.54777922784,1.39147066517,1.39614652979,1.36078173841,-
1717,Dirk,Nowitzki,DAL@MIA,DAL,MIA,,,"Nowitzki, Dirk",6800.0,PF,1.78605527976,0.515980350039,3.62933310648,3.04912594017,0.782947572666,5.35363235056,0.563443378982,0.917216399833,6.13657992323,6.09501452584,1.46281079863,12.6637048784,2.56787244051,28.9285714286,16.2207122908,28.1428453938,1.55955950733e-06,27.5053221765,29.1309880005,27.9409744013,28.2367275759,28.5934819721,30.3403821229,29.0834977003,29.3506213172,29.3462376892,26.0,35.0,24.7636235753,33.1893314717,26.177404794,35.3159228633,25.1122606601,33.8670335434,25.4204558099,34.0753397736,25.2606890983,34.2002276001,0.0927051985128,0.507920680834,3.92510529959,6.40939330831,0.2,0.2,0.15,0.0,0.0,0.15,-1.08815979555,-1.20939412241,-1.142523299,-1.11389374131,-1.20339229535,-
1897,Metta,World Peace,PHI@LAL,LAL,PHI,,,"World Peace, Metta",3500.0,SF,0.818016851941,0.388462201075,2.37829488879,1.1913765122,0.672032141604,2.01975151049,0.86324843565,0.711977462864,2.6917836521,2.02404861907,0.825439789375,5.31664321946,0.817234982026,16.6428571429,5.69077200953,12.338916787,4.69785689157e-12,11.9393814805,12.842830516,12.0741218899,12.3521013752,11.2724065667,12.1025256714,11.3991083812,11.6833427872,11.6216218134,12.0,27.0,8.73125767153,19.0959653622,9.38540103629,20.5656847095,8.82817139879,19.3252152626,9.01754737746,19.7907218318,9.03093805477,19.7317564142,0.273787521177,-1.39709084714,5.06864641404,5.38498730131,0.8,0.7,0.588235294118,0.0,0.0,0.176470588235,0.666974913811,0.740304844625,0.675013508695,0.668758587989,0.717294973648,-
2200,Pau,Gasol,NYK@CHI,CHI,NYK,,,"Gasol, Pau",8700.0,PF,2.66717297686,2.85003861499,0.425291572664,5.21094400708,3.11267486863,9.94601161596,0.636811427532,1.58188802826,13.0586864846,7.90118731635,0.0837563884298,16.6212811906,4.20045152001,36.8571428571,20.0865825411,45.896822921,0.0009980617473,45.1495778447,47.8760241748,47.0432019665,45.1914560389,43.5496053579,46.5183652623,45.3894834822,43.6284280767,44.5742037088,25.0,38.0,30.3141184082,46.5795016458,31.9073590273,49.3861791256,31.2586820452,48.5356079798,30.3441591749,46.6225207969,30.4069189401,47.3507478782,0.814556858305,1.12298859379,5.44701301072,9.87941956972,0.2,0.1,0.15,0.2,0.2,0.25,1.59997248684,1.35765891245,1.65371848425,1.56302796226,1.32261921227,-
2365,Chris,Andersen,DAL@MIA,MIA,DAL,,,"Andersen, Chris",3500.0,C,0.4464605124,0.424288999013,0.242568058948,1.22187728072,0.852225970066,2.14928113787,0.157685568821,0.546336426849,3.00150710794,0.983427652713,0.138031887147,2.12123690636,0.686480504856,9.35714285714,2.79136769743,7.82349815537,2.07548904009e-15,7.68047970438,8.17277259358,7.83058843658,7.74949564795,7.28575203748,7.65344661976,7.41182994534,7.3249203858,7.44392267789,2.0,10.0,2.31547079414,8.14926689071,2.53158852931,8.66571785106,2.37002629823,8.30775119568,2.36268073464,8.22018821319,2.29698563147,8.30643232338,-1.73028330861,,4.16333199893,3.32014055927,0.6,0.6,0.5,0.2,0.2,0.2,0.394727666892,0.519325973817,0.418758491243,0.424575262147,0.379575477489,-
2399,Mike,Dunleavy,NYK@CHI,CHI,NYK,O,Back,"Dunleavy, Mike",4200.0,SF,1.7800487821,0.249408768764,4.41123590841,1.77483217532,0.502385375143,3.33614099924,0.645075701627,0.947636524034,3.83852637438,3.64084195367,2.00586043368,8.332460911,1.47372649546,30.9285714286,10.7612708365,20.3103358601,7.04629710549e-08,18.8789080756,20.5535859259,19.076837447,19.8818382925,19.0718740103,20.6956713252,19.2901603653,19.9607373537,20.3569410806,20.9285714286,35.9285714286,12.889163542,21.8737803424,14.0083774557,23.8352168366,13.020606346,22.1139796731,13.5454270726,23.0500439024,13.8235828366,23.56574675,,,40.0,,0.6,0.4,0.5,0.4,0.4,0.4,-0.192965934684,-0.142085399325,-0.213322918259,-0.0788990612024,-0.0466052205649,O - Back
2400,Drew,Gooden,ORL@WAS,WAS,ORL,O,Calf,"Gooden, Drew",3500.0,PF,0.924606219143,0.260528708505,1.35047385663,0.71521078803,1.33457019677,2.60299077766,0.411938629331,0.697473277588,3.93756097442,2.05655645387,0.419489032033,5.46341369925,0.587523674427,14.2142857143,5.12012561421,11.9632798044,6.10990326298e-11,11.8795695103,12.6366107121,12.0781295573,12.0893140263,11.3440816629,11.9887339628,11.5477956491,11.5159902891,11.3804857271,5.0,24.0,5.04209738246,19.4230557036,5.4279987558,20.6501098252,5.11806939777,19.8276628087,5.12753709267,19.7648138506,5.11378665105,19.6206744421,1.2456436245,1.96102472619,7.54762655851,10.4145571197,0.8,0.5,0.4,0.2,0.3,0.45,0.535487847438,0.64787674927,0.530333908204,0.573323737232,0.582794077264,O - Calf
2403,Nene,Hilario,ORL@WAS,WAS,ORL,O,Calf,Nene,4100.0,PF,1.55330281295,0.456718656206,0.0701609602266,2.81801148554,0.819170793692,3.90863796312,0.67811625458,1.18525191632,4.72780875681,3.41644849863,0.00485789565538,6.32290548036,1.5949301648,18.7142857143,8.43268505772,17.3430568861,5.8558789076e-08,17.5204276906,18.3677277319,17.7726728259,17.5228566384,16.8856572854,17.735666294,17.1301208439,16.8880862332,16.7174590799,12.0,22.0,11.6483120341,20.3940162033,12.1901235283,21.4168961993,11.8034330715,20.7198757118,11.6498695273,20.3968716076,11.4500494082,20.2616485723,0.0506595716386,-1.07770242266,5.90005136084,10.1624382662,0.4,0.5,0.5,0.4,0.4,0.35,0.634770405196,0.63206143788,0.642551981979,0.634770405196,0.625597806267,O - Calf
2405,Amar'e,Stoudemire,DAL@MIA,MIA,DAL,,,"Stoudemire, Amar'e",3500.0,PF,0.627453572145,0.35082864764,0.143647944924,2.00327469118,1.25149638326,2.21122519497,0.201227536822,0.832433264694,3.46272157823,2.32865825347,0.0826161089092,4.53002083748,1.39025594531,11.7857142857,6.13018856117,11.468068231,1.0226090849e-12,11.4983139175,12.1300103026,11.6724856158,11.5396219719,10.873734058,11.3691863379,11.0233277664,10.8737707204,10.7428091046,7.0,14.0,7.17730437881,13.4975869876,7.60916285217,14.2244445263,7.2917548844,13.7020897158,7.21860189215,13.5388999193,7.13320375374,13.4773502434,0.305504863997,-1.90553577142,2.88097205818,3.39848005242,0.8,0.5,0.4,0.0,0.3,0.35,0.624579859478,0.760823964633,0.649157849359,0.66585125155,0.725259126454,-
2449,Luis,Scola,CHA@TOR,TOR,CHA,,,"Scola, Luis",4600.0,PF,1.09350769248,0.358183290776,1.36443670655,1.67854540802,1.39237448071,6.31621903593,0.528063224792,1.02899894085,7.70859351664,4.96028051754,0.542141451719,10.2821352556,1.26124539057,27.2142857143,11.7239478774,23.7270804975,4.53446688624e-08,23.3580157264,24.800352813,24.0147826167,23.6290864522,22.7856051498,24.2473123776,23.3322885686,23.087281735,23.1326303007,18.0,31.0,15.2965095148,26.6701074257,16.0970698071,28.4802507476,15.5642636858,27.5908317453,15.4707150613,26.9809754733,15.2956787671,27.3299850843,0.326448279138,-0.854852109286,5.30133630952,8.80367304543,0.4,0.4,0.4,0.6,0.6,0.45,0.572410576555,0.553040435389,0.682494048097,0.541804717204,0.59445019685,-
