Player_ID,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
1718,SF,Paul,Pierce,13.7,10,3700,GSW@LAC,LAC,GSW,,,"Pierce, Paul",3700.0,SF,1.68154027502,0.170129722674,3.21008691305,2.30571032847,0.338449402887,3.8614531933,0.661654821984,0.882880094251,4.19990259618,2.48814268339,1.02242616224,6.40254676465,1.80322729559,23.0714285714,7.80193882461,16.7232786303,4.8078164226e-08,16.1448213476,17.3140829694,16.3614298411,16.6560344288,15.9268436799,17.1618471043,16.1346446117,16.4974954589,16.6519327169,18.0,30.0,12.5896892255,21.0018328385,13.4574737351,22.6181559919,12.7534641111,21.3258068085,12.9756641182,21.6841459797,12.9900325108,21.8705369924,-0.238070896357,-1.18061362087,4.3461349368,7.35624451288,0.4,0.4,0.5,0.4,0.3,0.3,0.217977667701,0.152235865064,0.226785229398,0.15853896985,0.0713459134532,-
2037,SG,Jamal,Crawford,19.4,10,4400,GSW@LAC,LAC,GSW,,,"Crawford, Jamal",4400.0,SG,2.23630100937,0.115148493849,3.98519904027,3.42562476772,0.29129461034,1.76671309724,0.953622806138,1.56630632623,2.05800770758,4.74474151599,1.21413348362,12.0504842999,3.04759983666,25.3571428571,13.7512163522,20.3260503671,5.68424182406e-09,20.1465133891,21.6398525939,20.249632689,20.753580131,20.8881489787,22.3448598991,20.9821868129,21.5309651065,21.1097820537,19.0,41.0,15.1606603164,32.4150731975,16.286574566,34.8205584088,15.2388253398,32.587629755,15.6093169392,33.4119356253,15.2967884403,32.7121201183,2.40508791553,6.65773296195,6.9514187201,13.5024647956,0.6,0.5,0.4,0.4,0.2,0.3,-0.741635589538,-0.705007305196,-0.732554123874,-0.777384975516,-0.783731686618,-
2210,SF,Richard,Jefferson,11.4,11,3500,MIL@CLE,CLE,MIL,,,"Jefferson, Richard",3500.0,SF,1.34697356035,0.0860922069571,4.0272771059,2.32403608352,0.519067664203,2.20821028809,0.772865556734,1.51555046793,2.72727795229,3.24851427745,1.90260183991,7.31429731081,1.45028227674,28.3571428571,9.84991267154,16.9079521838,5.01699657226e-10,15.3454716143,17.1913795226,15.4823033687,16.2967725342,14.7514477148,16.2567197258,14.8826511514,15.5168457177,15.8496909846,17.0,39.0,9.74604679786,20.7786429045,10.7964495671,23.3743242762,9.83381482072,20.9657527152,10.2647135699,22.1353682775,10.501330402,23.1032866616,-0.372279632101,-1.41350785098,7.6026311235,6.36700300555,0.6,0.5,0.55,0.2,0.2,0.25,0.594023899483,0.934659796781,0.599652217246,0.779926816469,1.05826119912,-
2365,C,Chris,Andersen,2.9,2,3500,SAC@MIA,MIA,SAC,,,"Andersen, Chris",3500.0,C,0.539463625711,0.627639886073,0.122453654428,1.10174154536,0.704962518365,2.00613453012,0.316252910356,0.513524439084,2.71109704849,1.41583965141,0.066668355421,1.97835685875,0.770524590244,9.78571428571,3.66887224848,9.34124669026,4.5403045627e-14,9.10564529901,9.53133367705,9.2412372798,9.13897947672,7.48249579952,7.84622580678,7.61455692858,7.49785967281,7.59587628335,2.0,10.0,3.28399087422,9.27192787944,3.46230906779,9.70443161989,3.32645592291,9.41008999551,3.30311795795,9.30565307809,3.47072380308,9.5088836192,,,5.65685424949,4.10121933088,0.6,0.5,0.45,0.2,0.2,0.2,1.62314949949,1.68510787027,1.62668035122,1.64111980391,1.74537040692,-
2405,PF,Amar'e,Stoudemire,5.6,1,3900,SAC@MIA,MIA,SAC,GTD,Knee,"Stoudemire, Amar'e",3900.0,PF,0.700426599317,0.52082949736,0.0643232067675,2.27996260263,1.37504607775,2.62000533485,0.437138592433,0.918221883348,3.9950514126,3.55910309967,0.0311018343494,6.08110451284,1.70804959794,15.8571428571,8.85735763163,15.6243671016,1.80371940209e-11,15.699773522,16.3802680795,15.9056062207,15.7153244391,14.5565272237,15.2326658129,14.7676223147,14.5565903446,14.4169761175,5.85714285714,20.8571428571,6.75257570469,20.1733724306,7.07407053786,21.0642848237,6.83805875441,20.4702979272,6.76808035743,20.18894648,6.83158087091,20.0619841799,,,40.0,,0.2,0.2,0.3,0.6,0.5,0.3,1.1432462983,1.14760226663,1.13798390602,1.15873409451,1.20739098404,GTD - Knee
2406,SF,Caron,Butler,6.6,6,3500,SAC@MIA,SAC,MIA,,,"Butler, Caron",3500.0,SF,0.771771941699,0.131235894322,1.67673142509,0.486640669365,0.351530003787,1.14235743443,0.378370562889,0.56563183696,1.49388743822,1.37237674121,0.513518244992,3.53203490248,0.428138823958,13.0714285714,3.68641055137,7.40680352956,2.70904657935e-15,7.09031446724,7.70458427658,7.16500923561,7.34707358974,7.29987064548,7.85534972224,7.38249220159,7.57202823203,7.5687844155,6.0,19.0,3.09903013224,10.4365427481,3.40805279461,11.3067621631,3.12791212302,10.5496815397,3.18826568658,10.8337509227,3.24199976778,10.8985548013,0.900973995638,-1.10025785159,5.04645089807,6.02583327571,0.8,0.5,0.55,0.0,0.1,0.1,-0.209556178242,-0.150765445652,-0.217482965979,-0.224954642292,-0.161980885936,-
2544,SF,LeBron,James,46.0,11,10100,MIL@CLE,CLE,MIL,,,"James, LeBron",10100.0,SF,7.41619671825,0.850185769567,5.41384878763,9.30496875864,1.01434876362,5.58583949114,1.80919704214,4.69117887213,6.60018825477,9.73852585226,1.90832863101,19.371299073,6.03394497115,38.1428571429,27.4193253067,49.1946599583,0.0280527810076,47.0914330411,51.322211894,48.0224581425,48.0455973566,47.6433198769,51.1102891704,48.5007301696,48.4107467512,48.6593623678,33.0,45.0,40.8592177438,55.4010534375,44.2803960909,60.9246807242,41.4464086966,57.0039051629,41.6673476844,56.5499302529,42.3568783486,58.5185615905,0.182872166286,-1.0580695446,3.83049961137,9.49706174657,0.0,0.1,0.1,0.2,0.3,0.35,-0.551886835883,0.211922723596,-0.478272027177,-0.365149394617,0.535297590585,-
2547,PF,Chris,Bosh,34.5,10,7900,SAC@MIA,MIA,SAC,,,"Bosh, Chris",7900.0,PF,1.67249830334,1.2933876016,4.30121513749,5.10577395638,1.1652598259,6.86029607382,0.948654002345,1.20599885134,8.02555589972,6.74960979579,1.80564761337,14.5645557333,4.11258212911,33.1428571429,19.4174493341,35.9991659364,3.23055930784e-06,34.8349482253,37.1592995872,35.6534763548,35.737772032,34.027215834,36.3893900419,34.9841042273,34.7906902938,35.0558443356,28.0,39.0,29.6641574168,40.7239044239,31.5065793681,43.6345732622,30.219485961,41.8796410621,30.4292895637,41.7835437319,30.4893344996,42.3241667036,-0.751516501353,-0.278550618304,4.00138864785,8.25604828797,0.2,0.2,0.35,0.6,0.3,0.25,0.807732391289,0.76990954526,0.669372127538,0.947081738167,0.943321600782,-
2548,SG,Dwyane,Wade,27.9,9,6700,SAC@MIA,MIA,SAC,,,"Wade, Dwyane",6700.0,SG,5.61533352277,0.441194767214,1.92195587233,5.05322688494,0.962986231383,1.94344524419,1.27034082486,2.72819349115,2.90643147557,8.54980408539,0.45454099912,17.5071031366,3.84475936871,29.5,21.3989085386,33.5474058586,5.17683358247e-05,34.0045042864,35.8315586795,34.2401914344,34.231774786,28.9866230937,30.800639303,29.1579785696,29.2739914493,28.6789569823,25.0,33.0,28.5020006181,38.2842293618,29.9918347052,40.4021502462,28.6579099904,38.6105499219,28.6698993617,38.5576778938,28.0242824057,37.8810287238,0.199291272176,-1.65564250426,2.89155859548,7.43959004247,0.6,0.3,0.35,0.2,0.2,0.25,5.01788119271,5.03091937649,5.0822128648,4.95778333673,4.86844887624,-
2571,SG,Leandro,Barbosa,11.9,10,3600,GSW@LAC,GSW,LAC,,,"Barbosa, Leandro",3600.0,SG,1.83614193966,0.124490199002,1.66112001035,0.997571659601,0.367126546169,0.941620941212,0.733162896411,0.688078902489,1.30874748738,2.16553615235,0.553331423929,5.12919725855,0.696304969826,13.8571428571,5.58070869845,11.0792314549,5.49844154913e-12,10.9326458811,11.6187953736,10.9980902104,11.2093115931,10.9048635346,11.6405141773,10.9761806593,11.184916531,11.0928392047,12.0,21.0,9.46065121225,16.5941638384,10.0506748905,17.6506570111,9.51826326714,16.6903613101,9.69539849364,17.0320542834,9.5648748527,16.9045185779,0.764663574361,-0.376615002427,3.08400893499,3.43525836001,0.4,0.6,0.4,0.2,0.1,0.15,0.0277823465369,-0.0217188037092,0.0219095511114,0.024395062134,-0.0136077497957,-
