Player_ID,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
1495,C,Tim,Duncan,27.6,12,7100,MEM@SAS,SAS,MEM,,,"Duncan, Tim",7100.0,C,2.30197451889,1.33680823729,0.0650468469961,2.89477321561,1.77615365086,5.62243480603,0.506763644789,1.5096974069,7.39858845689,3.58510854899,0.00686940128978,7.30182007067,2.07477991784,24.2142857143,9.25186641711,23.9884459066,1.68520769879e-05,23.760580701,25.0616142182,24.3033308141,23.7640154016,26.1935352044,27.6142990252,26.7840397096,26.1969699051,26.5854770497,21.0,29.0,20.6689557288,28.3636667706,21.7551388916,30.0751129461,21.0647418987,29.2157542187,20.6719344957,28.3677803059,20.8244103771,28.8197908754,0.862140345354,1.05094504261,4.25245027406,8.9881192626,0.2,0.4,0.4,0.2,0.2,0.25,-2.43295450346,-2.55268480698,-2.48070889555,-2.43295450346,-2.59703114309,-
1713,SF,Vince,Carter,10.4,2,3500,MEM@SAS,MEM,SAS,,,"Carter, Vince",3500.0,SF,1.0829627976,0.293219352904,3.06491449207,1.1068738077,0.473553806577,1.47212182222,0.762561407226,0.76578837808,1.9456756288,2.04337644559,1.0418975913,6.1607674478,0.892204541354,17.9285714286,6.02085502384,11.7649613227,2.09996289817e-12,11.325883117,12.3270231664,11.4231801817,11.8468319126,12.2418103171,13.3194007027,12.3526538499,12.8557449203,12.8105734237,16.0,18.0,10.1864206598,11.3680854302,11.0867827768,12.372958153,10.275498697,11.4656870607,10.6510599308,11.8911197638,10.5825381067,11.8087549849,,,1.41421356237,7.35391052434,0.6,0.5,0.55,0.0,0.1,0.15,-0.915927200089,-0.992377536245,-0.929473668224,-1.0089130077,-1.04561210097,-
1891,PG,Jason,Terry,7.5,11,3500,NYK@HOU,HOU,NYK,,,"Terry, Jason",3500.0,PG,1.52094501055,0.164339006414,3.698363773,0.847701335741,0.188475030026,0.991574172325,0.544095180563,1.00336484811,1.18004920235,1.97560985602,1.47607415269,4.75995361615,0.731015199609,18.4285714286,6.15830906434,11.5807933987,6.02313290479e-13,10.2692891488,11.5680131247,10.3282936243,11.0073262252,10.0129252516,11.2332872657,10.0790904973,10.6320380513,11.1348560874,9.0,29.0,5.07189582384,16.0966695435,5.63641970114,18.2187422648,5.09994421188,16.190537055,5.36265670904,17.3361981069,5.56714628755,18.3235736883,1.01267115296,1.28945521123,7.46141590268,5.50389944411,0.6,0.8,0.55,0.2,0.1,0.2,0.256363897225,0.334725858937,0.249203127015,0.375288173852,0.445937311307,-
1938,SG,Manu,Ginobili,22.8,9,4900,MEM@SAS,SAS,MEM,O,Hip,"Ginobili, Manu",4900.0,SG,3.62201786878,0.304947478904,3.77958550363,1.90674947155,0.558774264521,2.4930560198,0.951802125923,1.72546427354,3.05183028432,4.01940941182,1.46974967505,8.39460649418,1.47679892132,21.2857142857,10.98536742,22.1596782351,3.49390781684e-06,20.8686255005,22.6242789674,21.0266719931,21.603500338,21.7289311803,23.4798874399,21.8947601227,22.4361446954,22.9165820612,17.0,24.0,16.6331002912,23.5511247996,18.0627787296,25.5188530983,16.7562274293,23.7369108638,17.2165966796,24.381872655,17.6423435354,25.0281253888,-1.15014637068,1.30718810836,2.55495161946,6.37945922473,0.0,0.2,0.3,0.6,0.5,0.25,-0.860305679867,-0.85560847255,-0.868088129592,-0.832644357447,-0.756903826131,O - Hip
2210,SF,Richard,Jefferson,11.0,12,3500,ATL@CLE,CLE,ATL,,,"Jefferson, Richard",3500.0,SF,1.14611660247,0.229766627167,3.49521600249,1.50410400767,0.361236333439,1.95189349324,0.56537095674,1.34268678664,2.31312982668,2.9904271886,1.39521460865,6.87840082731,0.986270278659,25.5,8.36233926452,14.1857566181,2.58774845004e-11,13.1048583414,14.5895672494,13.2206165518,13.8024656457,13.1642246517,14.4983024124,13.2779187791,13.8285973515,14.089575469,16.0,35.0,8.59657105925,17.6131456235,9.56377647182,19.6163357597,8.67722664026,17.764984196,9.03076222226,18.5741690692,9.27304762489,19.0997692482,-0.169737272319,-1.51023447606,7.70035418312,6.23630621053,0.6,0.6,0.55,0.2,0.2,0.25,-0.059366310266,0.0912648369793,-0.0573022272914,-0.0261317057658,0.0961811491437,-
2216,PF,Zach,Randolph,27.1,12,6900,MEM@SAS,MEM,SAS,GTD,Knee,"Randolph, Zach",6900.0,PF,1.75523506156,0.0865730807001,0.0962800143317,2.80331672439,2.48809876639,7.12546504421,0.989181877313,1.92283193795,9.6135638106,6.12927035158,0.00330417952414,13.2780725824,2.386193589,31.2142857143,14.6480384717,29.475100945,6.91002723684e-06,29.0458456148,31.1461059787,30.1830379199,29.0474977046,28.6810421654,30.8788603024,29.7426721942,28.6947905929,29.247508335,28.0,38.0,26.02954761,35.4135858472,27.7831665792,38.2046474565,26.9079334122,37.0561501817,26.0299188644,35.4179419228,26.2390000792,36.2521237982,0.341363668393,3.40423657819,5.21361853052,9.40333193688,0.0,0.2,0.3,0.2,0.1,0.15,0.364803449466,0.267245676306,0.440365725744,0.352707111722,0.227592609971,GTD - Knee
2225,PG,Tony,Parker,21.1,12,5200,MEM@SAS,SAS,MEM,,,"Parker, Tony",5200.0,PG,4.31572193264,0.0760734803754,0.803124649252,2.27698158613,0.200973959151,1.6259777061,0.729512002569,1.92868772621,1.82695166525,5.27630044166,0.38461462629,10.1734565229,1.82216980903,27.7857142857,12.7593853186,21.2311996599,2.31249840448e-07,21.1077934556,22.3716116341,21.2149604579,21.3001007687,21.7792277749,23.0050756627,21.8969642017,21.9224523992,21.760685408,24.0,32.0,18.4519962569,24.0642469409,19.5567435685,25.517209249,18.5374474492,24.2076533866,18.6280606889,24.2746359519,18.5702999317,24.2094178458,0.841221346059,1.82647155352,3.36987545854,7.26542246785,0.0,0.3,0.45,0.4,0.2,0.2,-0.671434319309,-0.633464028605,-0.682003743808,-0.622351630476,-0.52948574811,-
2365,C,Chris,Andersen,2.9,2,3500,PHI@MIA,MIA,PHI,GTD,Personal,"Andersen, Chris",3500.0,C,0.550576878984,0.676186472444,0.0914359726159,1.20359569587,0.77501471068,1.97437678814,0.422483252112,0.646255715364,2.74939149882,1.21451936126,0.090230675048,2.01585443545,0.760685269451,9.78571428571,3.27995466703,9.19597823646,6.54303782843e-14,8.95617351783,9.46191477756,9.09367158235,9.00128885536,7.48249579952,7.84622580678,7.61455692858,7.49785967281,7.59587628335,2.0,10.0,2.41513726637,9.14428110424,2.63458564011,9.65790873675,2.43845727598,9.2849284361,2.44945386845,9.18969365466,2.56022009905,9.38670185001,,,5.65685424949,4.10121933088,0.6,0.5,0.45,0.2,0.2,0.2,1.47367771831,1.61568897078,1.47911465377,1.50342918254,1.60010195311,GTD - Personal
2400,PF,Drew,Gooden,10.7,6,3500,WAS@DET,WAS,DET,,,"Gooden, Drew",3500.0,PF,0.820466314518,0.255904578497,1.17673570461,0.884798142572,1.51205778993,2.60057010252,0.438691047386,0.602725738835,4.11262789245,2.12154392567,0.319261411606,5.4464055197,0.767273622605,14.2142857143,5.32962288555,12.2508064952,2.91115897097e-11,12.2819413412,12.9509708163,12.489977241,12.441572047,11.3440816629,11.9887339628,11.5477956491,11.5159902891,11.3804857271,5.0,24.0,5.10150416897,20.2417713626,5.36524328433,21.4446643153,5.17631506543,20.6947331136,5.14609452174,20.5235767069,5.05319963355,20.3667892123,1.2456436245,1.96102472619,7.54762655851,10.4145571197,0.8,0.5,0.4,0.2,0.3,0.45,0.937859678319,0.962236853414,0.942181591937,0.925581757899,0.870320768154,-
2403,PF,Nene,Hilario,16.7,8,4100,WAS@DET,WAS,DET,,,Nene,4100.0,PF,1.73145770553,0.174652747635,0.127104572937,2.45116683309,1.20090696664,3.84406234069,0.722596226623,1.12953572257,5.04496930733,3.77976471357,0.0161681466054,7.25361580793,1.42165864745,19.5,8.9973562212,18.0553098825,2.41166324218e-07,18.3134681742,19.1644417272,18.5915897926,18.3215522475,16.9741339616,17.8575444855,17.2221126428,16.9771879399,16.7653235692,12.0,22.0,10.9962911245,20.7525271908,11.5930068318,21.7123129261,11.1571635028,21.0937914563,11.0037750677,20.7608113075,10.812146033,20.5017746276,0.446495470414,-0.640781865726,3.5632048175,8.74054591299,0.4,0.5,0.5,0.4,0.4,0.35,1.33933421264,1.30689724172,1.36947714979,1.34436430768,1.28998631333,-
