Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
2225,Tony,Parker,SAS@LAL,SAS,LAL,O,Hip,"Parker, Tony",6000.0,PG,5600.0,PG,22.0,PG,10:30PM EST,26.48,PG,5.79568077905,0.132515895698,0.714334034463,2.86839025487,0.280812314889,2.31360414876,0.893984568379,1.62275578402,2.59441646365,6.03444377598,0.42017282355,10.8427938098,2.16612759346,27.7142857143,14.655187969,27.0009951984,2.29883076361e-05,26.8922540381,28.1373157441,27.1158514403,27.1023404498,24.505533866,25.729816378,24.6846952065,24.6989928004,24.5527177599,21.0,32.0,20.4466209879,31.0064878999,21.3760691736,32.5085851485,20.5596871382,31.3562172691,20.6064639862,31.2486445756,20.4931810394,31.2288080806,0.12116220585,-0.518226337878,4.34603143152,7.83193659124,0.2,0.3,0.3,0.6,0.4,0.3,2.38672017201,2.40749936607,2.43115623372,2.40334764944,2.44827743854,O - Hip
2365,Chris,Andersen,MIA@TOR,MIA,TOR,O,Knee,"Andersen, Chris",3500.0,C,3000.0,C,10.0,PF,8:00PM EST,7.78,PF,0.539576837407,0.350228816061,0.199635914606,0.623641725856,0.142665360153,1.34560371762,0.0478149898377,0.308810950131,1.48826907778,0.788992070432,0.00972286100609,2.05780203982,0.481853824799,4.57142857143,2.06956082667,5.03801799816,6.82351622721e-18,5.15212563778,5.38580602576,5.22653912019,5.15698706828,3.71773367069,3.89548559879,3.77780374343,3.74598604325,3.78102902013,2.0,10.0,3.69319014116,9.10266086102,3.86998748114,9.53195259108,3.74610560593,9.24392793952,3.70555055415,9.14574712149,3.59585962748,9.08273083827,-0.115043642964,-0.797030008453,3.38765264987,3.4832934607,1.0,0.8,0.65,0.0,0.1,0.1,1.43439196709,1.49032042697,1.44873537676,1.41100102504,1.25698897803,O - Knee
2399,Mike,Dunleavy,CHI@BOS,CHI,BOS,O,Back,"Dunleavy, Mike",4200.0,SF,3000.0,SF,18.0,SG,7:30PM EST,20.9,SF,1.80791406281,0.387539923004,4.21710865051,1.88970588131,0.530501790528,3.80327358809,0.62471294352,1.11734973842,4.33377537862,3.58997664631,1.65405174808,8.42813212402,1.56623573228,30.9285714286,10.400240773,20.375648948,1.69137413345e-07,19.2197983162,20.8348193213,19.449118578,20.0468241902,19.0718740103,20.6956713252,19.2901603653,19.9607373537,20.3569410806,20.9285714286,35.9285714286,13.5210538721,22.0691705382,14.6205768828,23.9542515927,13.6830529512,22.3444624437,14.0571450723,23.0416637492,14.2643086313,23.4477318448,,,40.0,,0.6,0.4,0.5,0.4,0.4,0.4,0.147924305867,0.13914799607,0.158958212739,0.0860868365511,0.0187078673757,O - Back
2405,Amar'e,Stoudemire,MIA@TOR,MIA,TOR,,,"Stoudemire, Amar'e",3500.0,PF,3000.0,PF,10.0,C,8:00PM EST,8.38,PF,0.690328594428,0.364752438064,0.0585584011783,1.22967538085,0.519079993727,1.692234855,0.103811366409,0.631901889331,2.21131484873,1.64533465489,3.56890302054e-05,3.51814025347,0.911563957927,8.07142857143,4.20226895674,8.07540353111,2.727117666e-14,8.19656538647,8.623111186,8.30714239682,8.19658323098,6.98848610953,7.36466408232,7.08571963605,6.98850395404,6.97985578664,6.0,15.0,6.57550376592,13.6187370138,6.91729393681,14.3314648084,6.66235386636,13.8113654773,6.57551703087,13.6187701762,6.44982854321,13.5162569675,0.00213870909639,-0.578388984139,4.50185147097,2.96278504757,1.0,0.9,0.7,0.0,0.0,0.15,1.20807927694,1.25844710368,1.22142276077,1.20807927694,1.09554774447,-
2446,Rasual,Butler,SAS@LAL,SAS,LAL,,,"Butler, Rasual",3500.0,SF,3000.0,SG,10.0,SG,10:30PM EST,5.25,SF,0.48164420501,0.266813492958,0.600869627424,0.559455665391,0.181240476998,0.804098264575,0.327094614197,0.00204949878036,0.985338741572,0.940509107264,0.167604031749,2.1478052454,0.562978128195,6.21428571429,2.61160037447,5.61919219018,2.08191780486e-19,5.7022398874,5.83633359229,5.75150682703,5.78604190328,4.02278056388,4.28627079959,4.06321093006,4.16785306521,4.15416113152,2.0,15.0,2.85270853946,11.6918886208,2.94649993712,12.2524521939,2.87471055382,11.7980197169,2.89939853989,12.0365478786,2.87473156482,11.9157410152,0.837926089752,-0.564216599713,5.48372365015,5.84618608478,1.0,0.9,0.9,0.0,0.1,0.05,1.67945932352,1.5500627927,1.68829589697,1.61818883807,1.46503105866,-
2449,Luis,Scola,MIA@TOR,TOR,MIA,,,"Scola, Luis",4100.0,PF,4600.0,PF,18.0,PF,8:00PM EST,17.2,PF,1.04294355144,0.295516913838,1.18586321307,1.55664288346,1.22273861887,3.64837623064,0.531294336794,0.673136436915,4.87111484951,3.54387324121,0.518595961452,7.63713734899,1.08713614967,19.7857142857,8.69347859354,17.0681901572,2.16224371788e-09,17.0837178045,17.9429736049,17.3471074057,17.3430157852,16.6253738976,17.5772884386,16.8992435375,16.886501383,16.7373482483,18.0,31.0,15.7602865054,25.3948663625,16.5289717632,26.9821687176,15.995564643,25.994059503,15.9985965912,25.7859683233,15.7180935366,25.7591478683,0.430592506438,-0.714735430543,5.21350208103,8.8581766659,0.4,0.4,0.35,0.4,0.3,0.5,0.458343906869,0.365685166326,0.447863868229,0.456514402182,0.330841908873,-
2546,Carmelo,Anthony,LAC@NYK,NYK,LAC,,,"Anthony, Carmelo",8900.0,SF,8300.0,SF,39.0,SF,7:30PM EST,41.7,SF,6.05453468054,0.298700483712,4.7165167581,7.70898105802,1.78415315982,7.43731329574,0.734967848546,2.54787254411,9.22146645556,9.02537922331,1.68339798779,20.7164091126,6.20537066456,38.2142857143,25.939527099,46.8583134955,0.038591356663,45.6065529868,49.0901583581,46.9745230921,46.4482519807,41.415927885,44.5623403516,42.4192860488,42.1819629881,42.4442313026,28.0,40.0,32.8390924356,47.8386265098,34.9553588935,51.6113074607,33.4036235305,49.3970882957,33.4326618459,48.7237048015,33.199048505,49.2932847425,-0.451275673451,-0.544485302865,5.37748153807,9.55548942782,0.2,0.1,0.15,0.4,0.3,0.3,4.19062510184,4.52781800652,4.55523704334,4.26628899263,4.4140821929,-
2547,Chris,Bosh,MIA@TOR,MIA,TOR,,,"Bosh, Chris",7600.0,PF,7600.0,PF,40.0,PF,8:00PM EST,34.3,C,2.49012782607,0.654098388936,4.19398791568,4.74416977001,0.742499506515,6.42235849834,0.654499848359,1.37188566827,7.16485800486,6.06770421059,1.67349968098,12.7853847202,3.70162379925,33.0,17.5105319014,32.2199838112,4.74531662435e-05,31.0888640527,33.2349890297,31.7122963551,31.9256138932,32.3205380436,34.4881464707,33.0168139846,33.0789336318,33.2572321502,28.0,39.0,26.6549996711,36.4095013106,28.3855451712,39.1130412054,27.0858605791,37.3227388317,27.3608286418,37.4033561948,27.451022368,38.0206915602,-0.287782544236,-0.252559854639,4.12511954926,8.47215424574,0.2,0.2,0.25,0.0,0.2,0.35,-1.23167399089,-1.25315744099,-1.30451762949,-1.15331973868,-1.03724833901,-
2548,Dwyane,Wade,MIA@TOR,MIA,TOR,GTD,Shoulder,"Wade, Dwyane",6800.0,SG,6800.0,SG,28.0,SG,8:00PM EST,27.15,SG,4.74476631376,0.583492256063,0.602095011853,5.04133737782,1.41343915216,2.64224526083,0.89135538326,2.8303623072,4.05568441299,7.9010656414,0.207804448773,15.6833933021,3.98409032855,30.5,19.9940260601,31.7772137983,0.000205132511946,32.0973297978,33.8675109864,32.3484276084,32.2012320222,30.5877465351,32.2929404669,30.8326833929,30.6916487595,29.9716990619,25.0,36.0,26.1542356064,38.0404239892,27.5813119112,40.1965029851,26.3387600223,38.4008881181,26.2394013641,38.1630626803,25.8278206046,37.7818419217,-0.122412878004,-0.342071583965,4.08216885541,10.0118596341,0.4,0.4,0.3,0.2,0.2,0.3,1.50958326266,1.57457051957,1.51574421552,1.50958326266,1.8055147364,GTD - Shoulder
2550,Kirk,Hinrich,CHI@BOS,CHI,BOS,O,Quadriceps,"Hinrich, Kirk",3500.0,SG,3600.0,PG,10.0,PG,7:30PM EST,6.38,SG,1.46714427984,0.194359243903,1.6659838638,1.10133818509,0.245258860502,1.76362350147,0.357400309981,0.836140219942,2.00888236197,1.39239377734,0.506613795618,3.46905768927,0.905236808887,15.2857142857,4.19663815919,9.53233824148,1.45973776351e-11,9.07539230114,9.84722035605,9.17584334827,9.32869919895,8.0802531011,8.83733239092,8.14792568775,8.40238296838,8.6546146574,9.0,26.0,5.99909469794,14.3190813975,6.47172133868,15.6012843608,6.07660804288,14.4590032985,6.11830423179,14.8009633475,6.23160948836,15.1590770267,1.10131981752,1.16448610733,6.92619825173,6.57335892973,0.8,0.8,0.9,0.0,0.1,0.05,0.995139200036,1.00988796513,1.02791766052,0.926316230567,0.877723584084,O - Quadriceps
2555,Nick,Collison,OKC@DAL,OKC,DAL,,,"Collison, Nick",3500.0,PF,3000.0,C,10.0,PF,8:30PM EST,5.0,PF,0.771650119289,0.277635993489,0.185740684113,0.915301261847,0.973045931896,1.79096306623,0.118343536426,0.453665689732,2.76400899813,0.583084753681,0.0929835452899,2.17943682622,0.458357763599,7.64285714286,1.71751081625,6.47478715224,2.07141993243e-14,6.53009016304,6.94161826183,6.66829364432,6.57658193569,4.58962244984,4.90979120315,4.6759424155,4.60284024815,4.70137715257,5.0,18.0,5.13428348425,12.0001433637,5.42783115316,12.8759895787,5.24612109367,12.2436349365,5.17730970112,12.0602163684,5.0178894512,12.1868676145,0.573063814684,-0.381256780009,4.7948921772,5.524923056,1.0,1.0,0.9,0.0,0.0,0.0,1.9404677132,2.03182705868,1.99235122883,1.97374168754,1.77340999967,-
2561,David,West,SAS@LAL,SAS,LAL,,,"West, David",4300.0,PF,4000.0,PF,10.0,PF,10:30PM EST,21.05,PF,1.83972086374,0.498270054455,0.0944764656624,1.19292858869,0.978771169294,3.56383625475,0.456102866902,0.849654122486,4.54260742405,2.93143601263,0.039658868112,5.21589452065,0.882873922663,16.7142857143,6.78540481603,16.1086590043,1.21613324632e-07,16.0552067407,16.734841982,16.2901854867,16.0750361748,15.5168106987,16.2033972626,15.7197404516,15.5298685645,15.530025454,9.0,25.0,9.27840748925,23.3339911219,9.69849077213,24.3742574267,9.42551697082,23.7452010009,9.29229237297,23.3602054434,9.36095927215,23.4652930502,0.685075090934,0.499670646647,5.54911550851,7.81820294752,0.2,0.3,0.45,0.2,0.2,0.25,0.53839604203,0.531444719419,0.570445035195,0.545167610244,0.578633550287,-
2564,Boris,Diaw,SAS@LAL,SAS,LAL,,,"Diaw, Boris",4000.0,PF,3900.0,PF,10.0,C,10:30PM EST,18.5,PF,2.33363531045,0.242033606104,0.872817021403,1.41916913117,0.572658789952,3.06307123497,0.397012427196,0.943308190927,3.63573002492,2.89988560688,0.278816751177,5.34476780974,0.614696709749,17.7857142857,6.69328467469,15.0138690881,1.98607761854e-07,14.8913975459,15.6861614539,15.0750989829,15.0308059215,13.8525448847,14.8214742619,14.0094860517,14.0506672146,14.3321706915,14.0,25.0,11.8524949222,20.6825138666,12.4636874901,21.8484519714,12.0004577043,20.9556706096,11.9633285084,20.8763760862,11.8674484311,21.0382806524,0.462870364328,0.481766695024,4.35012506026,7.32716694332,0.2,0.2,0.35,0.4,0.4,0.25,1.03885266121,0.864687191969,1.06561293114,0.980138706974,0.681698396565,-
2571,Leandro,Barbosa,IND@GSW,GSW,IND,,,"Barbosa, Leandro",3700.0,SG,3100.0,PG,10.0,SG,10:30PM EST,10.3,SG,1.59402661279,0.237939707451,1.69028145314,0.693626139673,0.292906398899,1.03310249793,0.836554302247,0.90408584152,1.32600889682,2.76914446907,0.557124745992,6.11710778387,0.472387541308,15.0,6.56780122545,11.9781263124,2.76219488579e-12,11.7949539987,12.5918632476,11.8612579538,12.0735163717,12.0011660549,12.8134490702,12.0700984328,12.320459494,12.2631715927,9.0,21.0,6.70872409482,16.8811839026,7.20545376453,17.9783612852,6.74490023628,16.977704226,6.83620438862,17.3108283548,6.80043882574,17.1559318687,0.262654211403,-0.459743282009,4.17491138319,6.48230925931,0.4,0.5,0.5,0.4,0.2,0.25,-0.206212056158,-0.221585822657,-0.208840478998,-0.246943122285,-0.285045280298,-
2585,Zaza,Pachulia,OKC@DAL,DAL,OKC,,,"Pachulia, Zaza",6400.0,C,6100.0,C,24.0,C,8:30PM EST,30.73,C,2.13674828214,0.636491104051,0.0320755704264,4.10832610029,4.2953582107,5.7513716777,1.01245003789,1.98324954426,10.0467298884,4.07260482693,0.00165761,8.32846772587,3.34310656267,31.7857142857,11.4899738265,29.1137051704,3.22377996833e-05,28.0658048554,30.1663073194,29.1738537422,28.0666336604,29.2841558601,31.6486053021,30.6183733789,29.2841558601,30.6041260256,21.0,36.0,19.796684154,31.2967857918,20.9530437082,33.8051661593,20.2695487989,32.6919936325,19.797512959,31.2976145968,20.1787461618,32.6566349542,-0.776468122611,0.311713775734,5.46236197757,8.6127596239,0.4,0.2,0.25,0.2,0.5,0.45,-1.21835100463,-1.48229798274,-1.44451963664,-1.21752219963,-1.49042085519,-
2588,Matt,Bonner,SAS@LAL,SAS,LAL,,,"Bonner, Matt",3500.0,C,3000.0,PF,10.0,PF,10:30PM EST,5.0,PF,0.383951702948,0.0186222295077,0.806887920733,0.697476884898,0.186644768346,1.49818011964,0.205962392417,0.0985812149237,1.68482488799,0.837577726682,0.300634487316,2.03972502226,0.138162299882,6.5,2.11395224056,5.05605884217,1.92487362043e-18,5.06225768949,5.34610699775,5.14649914663,5.21257493315,4.08579802348,4.39707362812,4.13356140542,4.30001963872,4.37142631282,0.0,18.0,1.179210753,11.7939610348,1.221409045,12.393666918,1.216248265,11.9505839166,1.184371533,12.2010935603,0.9830556,11.9626410915,1.50315661914,1.22986480331,6.64629239609,4.99059573114,1.0,0.9,0.9,0.0,0.0,0.0,0.976459666011,0.949033369631,1.01293774121,0.912555294432,0.68463252936,-
2617,Udonis,Haslem,MIA@TOR,MIA,TOR,,,"Haslem, Udonis",3500.0,PF,3000.0,PF,10.0,PF,8:00PM EST,5.0,PF,0.661240839608,0.200396946259,0.186581536101,0.455310985172,0.0568014942187,1.61241169712,0.0781599297034,0.31126329765,1.66921319134,0.810906248209,0.021159787228,2.32163444991,0.388554550184,5.57142857143,2.03152683383,5.13817541812,1.26375819496e-16,5.27229437712,5.52196665754,5.3557551151,5.28287427073,3.74622271797,3.91879496083,3.81734725009,3.75680261159,3.73255470385,3.0,16.0,3.95099122381,11.5757576419,4.14006781512,12.0903988544,4.01449210919,11.7824804197,3.9566880896,11.5830469258,3.82493580126,11.405402547,0.56247958108,-0.304200731066,4.91399719384,3.89900122164,1.0,1.0,0.95,0.0,0.0,0.0,1.52607165915,1.60317169671,1.53840786501,1.52607165915,1.40562071427,-
2730,Dwight,Howard,MIL@HOU,HOU,MIL,O,Ankle,"Howard, Dwight",8300.0,C,7900.0,C,29.0,C,8:00PM EST,40.92,C,1.5305004937,1.56179943843,0.0847200376244,6.44657443195,4.02888217968,8.90083918598,1.02187908497,2.77451758198,12.9297213657,5.84961415953,0.00724296450755,9.35599388463,4.18531113362,33.9285714286,15.8917824172,38.2394335533,8.351607055e-06,36.0960382614,39.2916557983,37.9007755251,36.0996597436,35.438321835,38.4739119231,37.1646382583,35.4400288267,37.1097421259,26.0,40.0,27.9370372349,42.3439219303,30.1180021735,46.1130734839,29.0387945503,44.4835249651,27.9402981862,42.3478194948,29.1547478001,44.9248657931,0.411941513366,1.57481206963,7.50015014865,12.9963571935,0.2,0.1,0.3,0.2,0.3,0.2,0.657716426333,0.817743875197,0.736137266766,0.659630916937,1.1296914274,O - Ankle
2733,Shaun,Livingston,IND@GSW,GSW,IND,,,"Livingston, Shaun",3600.0,PG,3600.0,PG,10.0,PG,10:30PM EST,13.6,PG,2.48963542072,0.208916471429,0.17087099429,0.690045331066,0.430703746136,0.767972420646,0.319808782419,0.790169630672,1.19867616678,1.78898053515,0.079491925069,3.74783006718,0.762008554894,16.1428571429,4.41946155025,9.92244408501,1.37072883574e-11,9.8596069585,10.3544076608,9.91957688297,9.89935292103,11.1665925626,11.6275161012,11.2484142479,11.1750268685,11.091001078,15.0,26.0,9.02192324859,17.0846289565,9.48303584272,17.8735526821,9.07520111496,17.205880972,9.06109461696,17.1293307937,9.09226376814,17.0874992715,0.716356568827,1.12093458175,5.45353331713,5.38110654906,0.4,0.3,0.25,0.4,0.2,0.35,-1.30698560415,-1.27310844031,-1.32883736495,-1.2756739475,-1.16855699301,-
