Player_ID,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
977,SG,Kobe,Bryant,25.5,13,6700,LAL@WAS,LAL,WAS,,,"Bryant, Kobe",6700.0,SG,3.52470594553,0.174949860524,7.37109178668,6.64839524258,0.647586804854,3.61317696831,1.06633049282,3.01740543459,4.26076377316,6.46869896743,1.76778996079,20.0971849364,5.43616134551,32.7857142857,20.1413492412,29.8165797258,4.15057859203e-05,30.0064799593,32.635239754,30.2426420563,30.8903749397,29.3983397307,31.8145064712,29.6746672572,30.185996912,29.237936901,25.0,36.0,23.0170346483,32.8920307759,24.9793439698,35.8065275397,23.183677303,33.1674904256,23.6797257042,33.8672484774,22.8480220946,32.7074767194,0.842237875584,0.936654540603,3.94188553087,6.39926163323,0.4,0.4,0.4,0.0,0.1,0.25,0.608140228602,0.820733282843,0.567974799106,0.704378027702,0.578642824794,-
1495,C,Tim,Duncan,28.2,17,7000,MIL@SAS,SAS,MIL,,,"Duncan, Tim",7000.0,C,3.0474516667,1.59111655829,0.0827643486334,3.01296122672,2.44859336313,6.51326066571,0.836426239266,2.13700269541,8.96185402884,4.52001729495,0.0060840578668,8.35464777006,2.4454012205,28.3571428571,11.4915198683,30.5558234558,0.000370539326928,29.5350051026,31.5042128896,30.4326695129,29.5380471316,29.8139226631,31.6833272674,30.7235991815,29.816964692,30.64459071,21.0,35.0,22.0957523152,36.2520003379,23.3330062027,39.0006243338,22.5268596471,37.6894508178,22.0980051023,36.2557549832,22.4805288437,38.0002533188,0.724090125444,-0.0510032372051,4.4125489499,8.94442810456,0.4,0.3,0.35,0.4,0.3,0.35,-0.278917560479,-0.179114377818,-0.290929668585,-0.278917560479,-0.0887672542043,-
1718,SF,Paul,Pierce,10.6,17,3500,IND@LAC,LAC,IND,,,"Pierce, Paul",3500.0,SF,0.911691490797,0.135709134695,2.1828956439,1.37400821844,0.286113531898,2.05784932598,0.378052818481,0.635237311604,2.34396285788,1.40578713332,0.612820386379,4.26877937153,1.09265506748,15.2142857143,4.51704972051,9.35121692296,8.88046297378e-13,9.08962898091,9.83088380099,9.206854952,9.3960391741,9.39956822354,10.1744526522,9.51602950144,9.76535061183,9.82329396321,10.0,30.0,5.82729159892,18.3403664887,6.32118732806,19.8037042641,5.90048753445,18.6031122032,6.01200424329,18.9918642519,5.96967857538,18.9675189224,0.24320893553,-0.906359303916,6.43976616309,7.40439058937,1.0,0.7,0.6,0.0,0.1,0.25,-0.309939242634,-0.343568851252,-0.309174549444,-0.36931143773,-0.472077040249,-
1891,PG,Jason,Terry,8.9,15,3500,NOP@HOU,HOU,NOP,,,"Terry, Jason",3500.0,PG,1.60562214983,0.195851334966,3.70038237009,0.730683901356,0.10603347269,1.26002156691,0.772417027902,0.993384217832,1.3660550396,2.33715133309,1.40337916583,5.30230294539,0.629737487293,21.0714285714,6.7074193193,12.9001261994,4.08370063776e-12,11.6982710995,12.9649597281,11.7665780363,12.3999606824,11.7987219146,13.209354173,11.8649316697,12.5728435872,13.1309837487,5.0,29.0,3.30054396527,15.9950353248,3.60882535741,17.7371004894,3.32386435638,16.0880979234,3.44923888833,16.9695356065,3.64892224501,17.6205312181,0.756757382208,0.152214955793,9.33248295446,6.9174589334,0.6,0.6,0.6,0.2,0.2,0.15,-0.100450815104,-0.244394444905,-0.0983536333499,-0.172882904821,-0.2308575493,-
1897,SF,Metta,World Peace,12.3,12,3500,LAL@WAS,LAL,WAS,,,"World Peace, Metta",3500.0,SF,0.820854671324,0.244680757589,2.71132706495,1.61779936688,0.731116642772,1.81763908271,0.941407950204,0.658781143307,2.54875572549,2.16349192235,0.971407489768,5.75280009366,1.14817773405,18.5,6.44656906851,12.8634326083,7.20976003049e-12,12.4497542184,13.3924175662,12.5773232496,12.9354579632,12.7051813311,13.638044347,12.8427820272,13.156133239,13.079273581,12.0,27.0,8.27714330929,17.9062454071,8.8471368757,19.3399275409,8.36097019875,18.0946970803,8.57547119583,18.6369791206,8.5375142491,18.5253112685,0.0267029316725,-1.56231125169,5.31326351979,5.51435190417,0.6,0.6,0.538461538462,0.0,0.1,0.230769230769,-0.255427112791,-0.245626780848,-0.265458777593,-0.220675275792,-0.215840972644,-
1938,SG,Manu,Ginobili,20.5,14,4700,MIL@SAS,SAS,MIL,,,"Ginobili, Manu",4700.0,SG,4.09298244846,0.20756726253,4.10898732616,2.60559750792,0.644777704652,2.60222645264,1.38888310378,2.28717640069,3.24700415729,3.89684877033,1.43008571781,8.86579261442,1.97080096604,21.9285714286,11.1945842245,23.486892944,1.26334114659e-05,22.1361872179,24.1688999575,22.3102688983,22.8512300768,20.9868585158,22.8077491383,21.1528844864,21.6394990502,22.0770786913,18.0,24.0,18.3225406367,24.1470190516,19.9762585255,26.385655055,18.4579730763,24.3475690378,18.9036882872,24.9326612022,19.4042734814,25.6476133055,-0.343103925917,-0.876228417855,3.26906916213,6.66605720657,0.6,0.3,0.3,0.2,0.4,0.35,1.14932870212,1.36115081928,1.15738441187,1.21173102663,1.40981425271,-
2034,SF,Mike,Miller,4.3,13,3500,DEN@CHI,DEN,CHI,,,"Miller, Mike",3500.0,SF,0.535919770613,0.0877999015865,0.636956472638,0.362007353829,0.247037691659,0.722740744062,0.215156095929,0.186736570484,0.969778435721,0.0562947699593,0.274530609484,0.665180870943,0.361332571053,5.78571428571,0.748452720455,3.39923951986,8.32540451885e-20,3.13524192379,3.41436443594,3.18373084595,3.27250722853,3.042086434,3.37852161923,3.08178564826,3.22601287527,3.40284879117,1.0,13.0,1.73065996988,6.75001186567,1.80491194249,7.42702220322,1.75204478877,6.83936042764,1.76244972517,7.13532954157,1.81073050034,7.45032374575,0.706868325381,-1.08085798821,6.05000529773,4.63803948414,1.0,1.0,0.95,0.0,0.0,0.05,0.09315548979,0.0358428167057,0.101945197689,0.0464943532575,-0.00360927130847,-
2037,SG,Jamal,Crawford,17.2,18,4100,IND@LAC,LAC,IND,,,"Crawford, Jamal",4100.0,SG,2.14541872907,0.0677730445072,4.20405988612,4.11881011703,0.156741221917,1.66812531991,0.688098380356,1.32086961615,1.82486654182,4.42813256239,1.21912372114,11.7715705786,3.80438705755,26.0,13.8797759035,19.5351304401,1.52111600513e-09,19.4786170808,20.8399896578,19.5699929891,20.0881789414,18.8182282914,20.2614733849,18.9084362932,19.4375006077,19.004380744,17.0,40.0,12.2018321385,30.7980603245,13.1063717636,32.8743159213,12.2593639934,30.9463365219,12.5763778556,31.7732028527,12.2171568798,30.9243132207,2.01301550366,6.75946034867,6.94516336148,11.5692572112,0.6,0.4,0.45,0.2,0.5,0.3,0.660388789452,0.578516272892,0.661556695954,0.650678333656,0.530749696141,-
2199,C,Tyson,Chandler,17.9,15,4400,PHX@DET,PHX,DET,GTD,Hamstring,"Chandler, Tyson",4400.0,C,0.314600366021,0.626957777722,0.0856091648911,1.73396363077,2.45850763257,5.11672861751,0.601756681499,0.956158447392,7.57523625008,2.13045695718,0.01482033,4.00807070735,1.10192337081,19.7857142857,5.37765761516,16.757711094,8.9011907739e-11,16.4411121353,17.3596266579,16.8741372692,16.4485223003,15.6871735779,16.5637521966,16.0840839635,15.6871735779,16.039534375,16.0,35.0,13.1754999677,29.5651761299,13.9222055696,31.6777173147,13.4959835694,30.9540401195,13.1829101327,29.5725862949,13.3681689347,31.0512317276,0.409045392625,-0.234934077406,8.39103830342,9.71438305273,0.8,0.5,0.3,0.0,0.1,0.45,0.753938557431,0.795874461269,0.790053305727,0.761348722431,0.718176719003,GTD - Hamstring
2200,PF,Pau,Gasol,33.4,15,7600,DEN@CHI,CHI,DEN,,,"Gasol, Pau",7600.0,PF,1.84555842668,1.92237305518,0.385084484718,4.14501347848,2.02785566522,7.81075211247,0.58037469732,1.3696845865,9.83860777769,6.06070123064,0.0251245240995,13.5910374302,3.21449571631,28.0,15.3610227017,33.6113677347,2.73746687855e-05,33.5715005934,35.4757641687,34.7783596134,33.5840628555,31.9329561852,33.7532044056,33.0695770643,31.9491681317,32.0177846568,24.0,32.0,28.9505819034,38.1924192835,30.4113971415,40.5188398842,29.8030735926,39.7323543224,28.9615862108,38.2065395001,28.7656770434,38.4285586819,0.168218040735,-0.551477035327,4.00832467082,8.01464730531,0.0,0.1,0.1,0.2,0.4,0.35,1.6385444082,1.72255976314,1.70878254908,1.63489472376,1.59358307788,-
