Player_ID,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
708,PF,Kevin,Garnett,10.4,8,3500,MEM@MIN,MIN,MEM,,,"Garnett, Kevin",3500.0,PF,1.03875577828,0.409909868363,0.137273086949,0.832930009778,0.643046386889,4.10277266138,0.514457608058,0.926752468347,4.74581904827,1.6972287986,0.00824327275188,3.89998312052,0.435708057311,15.1428571429,3.83840892727,12.0749761387,2.01116226561e-10,12.0135079371,12.7202106185,12.2527127479,12.0176295735,12.6921104786,13.2722540075,12.9384373315,12.696232115,12.634388922,11.0,22.0,8.96793841429,17.0544505956,9.53551157504,18.0185614384,9.14550949087,17.4227946801,8.97093243317,17.0604386333,9.05345286608,17.1122842748,-0.115978109942,-1.89384726423,3.77964473009,5.73645921154,0.6,0.4,0.35,0.0,0.1,0.3,-0.678602541486,-0.552043388984,-0.685724583527,-0.678602541486,-0.559412783293,-
977,SG,Kobe,Bryant,24.7,7,7200,DET@LAL,LAL,DET,,,"Bryant, Kobe",7200.0,SG,5.06225570346,0.051193502945,6.11081638176,5.09260946299,0.548767864717,3.64765007945,0.864481980605,3.55748566786,4.19641794417,5.50304416285,1.71011863485,16.1114466949,4.28254998193,30.2142857143,16.9987569425,28.8313151758,0.000354310847627,27.9017073299,30.8100175822,28.1762154308,28.7567666473,28.3545128063,30.7873367192,28.592878438,29.1558739158,28.6773908042,22.0,32.0,20.4807111375,29.5149673717,22.5225289558,32.6274538241,20.640081893,29.8303136101,21.1076155177,30.4196255885,21.0991265368,30.5327235523,1.64527125411,3.54383514202,3.50509832754,4.78469783093,0.8,0.6,0.35,0.0,0.1,0.3,-0.452805476409,0.0226808629719,-0.41666300715,-0.399107268445,0.153924371615,-
1713,SF,Vince,Carter,5.2,1,3500,MEM@MIN,MEM,MIN,,,"Carter, Vince",3500.0,SF,1.32366944652,0.230794218278,4.17121775158,0.90307202141,0.477610742538,1.60185342969,0.785254516086,0.842788330382,2.07946417222,2.49820123235,1.44753559085,7.13755440529,0.68344431515,18.5,7.12738237071,13.5557548801,3.01715761437e-11,12.7975526855,14.0467211921,12.9015592315,13.5213204809,12.3068338617,13.4120741045,12.4174033372,12.9026450969,12.8368361968,8.5,23.5,5.52095462361,16.4358517165,6.12875139453,18.0059912018,5.56871445046,16.5682667329,5.85712196746,17.3534197377,5.88622069609,17.3909021147,,,40.0,,0.6,0.6,0.6,0.0,0.1,0.15,0.490718823793,0.634647087573,0.48415589424,0.618675384001,0.718918683305,-
1889,PG,Andre,Miller,9.2,5,3700,MEM@MIN,MIN,MEM,,,"Miller, Andre",3700.0,PG,1.91514875171,0.0953253077021,0.324097165033,0.495139840514,0.289390584766,0.764335506534,0.35995600396,0.872945188286,1.0537260913,1.35995150965,0.171227050021,2.3671700536,0.42153900578,8.64285714286,3.3126690751,7.87766466064,2.3246289401e-13,7.48748094726,8.06225532797,7.54016920882,7.57309447227,6.61274958507,7.0615971891,6.66588342794,6.63289016657,6.80939143785,3.0,23.0,3.66756411316,17.2065098543,3.97766112289,18.4654604853,3.68827335525,17.3513190667,3.74236676564,17.3196295233,3.95079443747,17.8831509774,0.574113091301,-2.97131712279,10.1636607578,9.95976907363,0.6,0.5,0.55,0.4,0.4,0.3,0.874731362192,1.00065813887,0.874285780879,0.940204305696,1.06827322279,-
1897,SF,Metta,World Peace,14.5,5,3500,DET@LAL,LAL,DET,,,"World Peace, Metta",3500.0,SF,0.831786049667,0.412488184497,2.7996190024,0.548801836006,0.468097141746,2.14725832283,0.948943317492,0.697056989166,2.61535546458,2.48947494863,1.17582300503,6.03614337387,0.39617356066,19.0,6.55094646295,13.693378273,1.00892092209e-11,12.9628581098,14.0302346793,13.0937946822,13.5507696123,13.6381530315,14.6758919296,13.7718460566,14.1844158845,14.2288714334,16.0,27.0,11.0116722117,18.1660205046,11.8901153879,19.7404483809,11.1220413699,18.3550324398,11.5092575728,18.9948017176,11.624108738,19.2157355877,-0.90462190083,0.246407903921,4.52769256907,5.86020477458,0.4,0.4,0.4,0.4,0.4,0.4,-0.675294921701,-0.645657250335,-0.678051374444,-0.633646272225,-0.535493160322,-
2216,PF,Zach,Randolph,27.1,10,7000,MEM@MIN,MEM,MIN,,,"Randolph, Zach",7000.0,PF,2.00595315372,0.231607507653,0.161192594652,2.89747777195,2.83256124884,6.78541079341,0.944986710216,2.22646892849,9.61797204224,6.31971979329,0.0736630441536,11.6669232322,2.37723205792,30.5714285714,15.0903346886,30.8577743238,2.12122824434e-05,29.7675503772,32.0655143773,30.915448391,29.8043818992,27.9779376753,30.1576266555,28.9748317368,27.9930382429,28.5569725258,29.0,40.0,28.2401167617,38.93215207,30.346548911,42.2624504835,29.2538597423,40.7681235915,28.2763704506,38.9724505913,29.1651836536,40.8569711778,0.318576282751,2.58599177196,5.66568618969,10.3839405922,0.2,0.4,0.35,0.2,0.1,0.15,1.78961270184,1.90788772179,1.94061665412,1.81134365635,2.30080179804,-
2406,SF,Caron,Butler,6.6,6,3500,TOR@SAC,SAC,TOR,,,"Butler, Caron",3500.0,SF,0.504626769194,0.178390694329,1.55660849598,0.702484409785,0.311595218148,1.1842745564,0.370742775584,0.511338277864,1.49586977455,1.56201764242,0.444969240039,3.68405922455,0.429989859519,13.0714285714,3.9989943844,7.31470541117,6.3510090018e-17,7.13790692961,7.69085466251,7.21270090356,7.36039154963,7.29987064548,7.85534972224,7.38249220159,7.57202823203,7.5687844155,6.0,19.0,3.06811158085,10.5499575755,3.33650514848,11.3415081222,3.09779534511,10.6626084207,3.13413815619,10.9036140916,3.08499077813,10.8608794011,0.900973995638,-1.10025785159,5.04645089807,6.02583327571,0.8,0.5,0.55,0.0,0.1,0.1,-0.161963715872,-0.164495059726,-0.169791298028,-0.211636682399,-0.254079004328,-
2419,SF,Tayshaun,Prince,8.6,9,3500,MEM@MIN,MIN,MEM,,,"Prince, Tayshaun",3500.0,SF,0.884445823865,0.251624714843,0.732932742905,0.808012601066,0.579502734074,2.10769518145,0.438873761319,0.580363383071,2.68719791552,2.18947724348,0.332294392073,4.56949074094,0.500530138705,21.4285714286,5.21177901774,10.6488335369,2.7695822967e-12,10.5637188214,11.1545221493,10.6981932618,10.7298660174,10.450193893,10.9528468217,10.5878047896,10.5803809781,10.3942753171,13.0,39.0,6.55036049886,18.9305505786,6.94766733565,19.9505286784,6.62799054782,19.2093149049,6.66084328506,19.2127439172,6.63272629817,19.0557739888,0.5473063391,-1.30683099971,8.84590300648,4.2687169553,0.6,0.7,0.4,0.0,0.0,0.25,0.113524928407,0.201675327639,0.110388472217,0.149485039303,0.254558219859,-
2440,SF,Matt,Barnes,15.2,10,3500,MEM@MIN,MEM,MIN,,,"Barnes, Matt",3500.0,SF,1.20176261728,0.721243477454,4.52285519619,1.00846990066,0.631965404038,2.70667877478,1.05642486337,0.965438832335,3.33864417882,3.00165708093,1.57129710552,7.55834529028,0.883669941329,23.7857142857,8.4582812087,17.9099543215,8.42494963873e-10,16.8571959985,18.2941324035,17.0257644346,17.6428445513,15.9027965865,17.1386194061,16.0819580981,16.5452387689,16.575127228,18.0,26.0,12.9739408697,18.3433800602,14.0878556763,19.9052154823,13.0997066099,18.5296032421,13.5693703182,19.201828517,13.7819622819,19.4915010783,-0.513626136066,-0.773706818952,3.74165738677,7.37341320029,0.4,0.4,0.2,0.4,0.5,0.55,0.954399411996,1.15551299741,0.943806336485,1.09760578239,1.33482709348,-
2449,PF,Luis,Scola,20.0,10,4500,TOR@SAC,TOR,SAC,,,"Scola, Luis",4500.0,PF,1.32882894888,0.261307153801,0.755131101729,1.78321556202,1.64312601903,4.70624520631,0.815933872091,1.10531362872,6.34937122534,4.23549934445,0.457360777295,8.67428587325,1.33922410231,22.1428571429,10.2675835685,21.1734294063,9.89112608442e-08,20.9292408853,22.1310944468,21.3497572438,21.1579212739,20.699305315,21.9334125899,21.1751556782,20.8870737066,20.8775854053,19.0,31.0,18.1931838017,28.6399472118,19.1953674687,30.6046692905,18.5104651847,29.5515609523,18.39055761,28.9568552359,18.3658643667,29.3525314449,0.84916260711,0.428048077536,3.71782493163,9.5105847466,0.4,0.4,0.4,0.4,0.3,0.35,0.229935570334,0.197681856952,0.174601565594,0.270847567361,0.295844000957,-
