Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
977,Kobe,Bryant,LAL@GSW,LAL,GSW,GTD,Achilles,"Bryant, Kobe",6700.0,SG,3.08289996769,0.199249419636,5.90949000643,5.16172508395,0.639295092252,3.50358794183,0.914957905306,2.47184356311,4.14288303408,6.03565543787,1.48735494921,17.0821666576,3.90781257606,27.5714285714,17.466478401,26.6960622434,1.29948306312e-05,26.8188590802,29.0220381398,27.0424388836,27.5625365548,25.8291019965,27.9544777063,26.0375337962,26.6226771003,25.9810844763,25.0,35.0,24.3475787161,33.9581134654,26.3106041505,36.8866214985,24.5443103117,34.2908065922,25.0145242724,34.9234609262,24.2056140352,33.9323176718,0.284692427166,0.0777012047108,4.43853633969,9.01382450784,0.2,0.3,0.35,0.0,0.2,0.25,0.989757083759,1.06756043349,1.00490508741,0.939859454521,0.714977767111,GTD - Achilles
1495,Tim,Duncan,CLE@SAS,SAS,CLE,,,"Duncan, Tim",6300.0,C,3.003051724,1.16169657073,0.0253325092393,2.41893761265,1.70865721875,5.23031959997,0.797244043628,1.51997565915,6.93897681872,4.11366453213,0.00268183295385,7.61394716114,1.67707214793,25.2857142857,9.90708304515,25.3835147094,0.000109117917765,25.1363383832,26.3933507817,25.6320220356,25.1376792997,25.7183632778,27.163216944,26.3060793327,25.7200052257,26.1900604453,20.0,32.0,20.2910243859,31.291196704,21.1883389838,33.1637532408,20.6025574877,32.1794320421,20.2921242865,31.2928437759,20.3441039376,31.9933111987,0.251772562959,-0.313809776707,5.06614008897,9.60661954266,0.4,0.3,0.45,0.6,0.3,0.25,-0.582024894606,-0.769866162318,-0.674057297121,-0.582325926083,-0.806545735983,-
1713,Vince,Carter,DET@MEM,MEM,DET,,,"Carter, Vince",3500.0,SF,0.91066921875,0.267217164983,2.14761354419,0.386475328688,0.295529537445,1.23993068921,0.539920840841,0.413919002687,1.53546022665,1.19154764448,0.579068601699,3.83974191206,0.290152878938,12.6428571429,3.25231676961,7.83790232769,1.2152482932e-14,7.66122987867,8.23449707768,7.73800327549,7.95076417952,8.24081465659,8.85535474596,8.32341754477,8.5464936607,8.42964898708,8.0,22.0,4.58364844142,13.8637401599,4.9391922857,14.8761883177,4.62569025946,14.0108957056,4.76788553475,14.3654888328,4.70444774646,14.1535313606,0.617620286747,-0.406524955907,5.64766357852,6.35896782988,0.6,0.7,0.75,0.0,0.0,0.05,-0.579584777921,-0.620857668277,-0.585414269281,-0.595729481181,-0.591746659385,-
1897,Metta,World Peace,LAL@GSW,LAL,GSW,,,"World Peace, Metta",3500.0,SF,0.824154103543,0.304362338765,1.65448533636,0.953997516223,0.625306915742,1.79725030852,0.710162439173,0.184103646505,2.42255722426,1.52621281662,0.615630542601,4.53209395351,0.661546114713,15.0714285714,4.32960229056,10.3221197816,5.27078221238e-13,10.3178480244,10.8388764787,10.4390093842,10.6256632957,10.0191579499,10.7488073244,10.1297779658,10.3923198136,10.2821660249,12.0,27.0,8.2806249637,18.2298538646,8.63387677471,19.4107283349,8.37816685909,18.4509949872,8.50959851708,18.8438683659,8.23598030392,18.4351011191,0.316956782321,-1.29045717993,5.16793985445,5.21369092864,0.8,0.6,0.578947368421,0.0,0.0,0.157894736842,0.298690074498,0.0900691543607,0.309231418408,0.233343482088,0.0399537567578,-
1938,Manu,Ginobili,CLE@SAS,SAS,CLE,,,"Ginobili, Manu",4700.0,SG,4.26618689524,0.0417157182839,3.52568705488,2.19250529463,0.555148840511,2.82496924074,1.16140869418,1.73487732125,3.38011808126,4.13812007688,1.39401447949,8.55295420549,1.77482828286,21.4285714286,11.4450829161,23.8151304941,2.23795129189e-05,22.5718764602,24.321053915,22.7566080146,23.2688836999,21.2016771528,22.9989743583,21.3680563411,21.8714440577,22.4206765811,16.0,26.0,17.4766189432,27.0720938714,18.8425217083,29.1746199161,17.6124436727,27.3286010769,18.0373767245,27.8838374972,18.4929891857,28.5467866215,-0.351050161611,-0.800469460382,4.71060925701,6.5058070865,0.0,0.2,0.3,0.6,0.3,0.3,1.37019930736,1.32207955667,1.38855167353,1.39743964221,1.394453913,-
2200,Pau,Gasol,CHI@PHI,CHI,PHI,O,Shoulder,"Gasol, Pau",8600.0,PF,3.00994736214,3.01359394547,0.496315772751,4.66209896937,2.75791917862,8.84923418575,0.623490529098,2.07469076495,11.6071533644,7.23223775023,0.174173390041,14.7805458749,3.86630345221,33.4285714286,18.5049523427,43.2607052994,0.00158984156615,42.1479356074,44.9102994867,43.7858674092,42.2350223024,39.5598631142,42.2842554821,41.1733482137,39.6567467692,40.530665816,25.0,38.0,32.0681545529,47.6149355013,33.8611565864,50.8178605176,33.0325203363,49.5329968049,32.1324877076,47.7143630996,32.5120080155,48.9727650815,0.583834319622,0.465269267977,5.06238854473,9.83015243144,0.4,0.3,0.15,0.4,0.3,0.3,2.58807249317,2.62604400464,2.6125191955,2.57827553313,2.73003948341,O - Shoulder
2210,Richard,Jefferson,CLE@SAS,CLE,SAS,,,"Jefferson, Richard",3500.0,SF,0.465489548974,0.209833532858,1.33945251124,0.655973978359,0.125382748532,0.714458877076,0.338566011344,0.389887520681,0.839841625608,1.66272644774,0.520406700695,3.48969015983,0.407867410699,12.5,4.25372700687,6.90525782558,1.9865147121e-19,6.66668284879,7.16382204407,6.70867493338,6.92688619914,6.48990916727,7.06823688656,6.54180889463,6.7883469945,6.84962618566,13.0,32.0,6.88355047278,15.1245201845,7.40035305569,16.3886313302,6.92737393777,15.2380359377,7.15246310714,15.7243856113,7.13066745828,15.6963666112,0.200732260929,-0.587941322788,8.53563956931,5.84430772403,1.0,0.8,0.7,0.0,0.0,0.05,0.17677368152,0.0955851575042,0.166866038748,0.138539204638,0.0556316399254,-
2216,Zach,Randolph,DET@MEM,MEM,DET,,,"Randolph, Zach",6600.0,PF,1.72985606636,0.208078540159,0.22165152621,3.30532218082,3.68783862581,5.39847894049,0.637038470042,1.60884024751,9.0863175663,6.87112054265,0.0415618108009,13.712150936,2.48579009141,30.6428571429,16.2695929875,30.0246738316,5.48162507473e-06,29.8493519395,31.7215005943,30.8962995652,29.8701328449,28.3383889268,30.1668639883,29.3305746912,28.3574201514,28.5118822401,21.0,37.0,21.1984030674,35.5525700848,22.2344941663,38.0152088398,21.6503642795,37.0310794279,21.2132358853,35.577272322,20.9335632931,36.0704325021,0.673290191688,0.747135059904,5.52199574201,10.0203255621,0.4,0.5,0.45,0.6,0.4,0.25,1.51096301271,1.55463660605,1.56572487394,1.51271269348,1.51279159144,-
2225,Tony,Parker,CLE@SAS,SAS,CLE,,,"Parker, Tony",5900.0,PG,5.68892502704,0.158568390076,1.19427012199,2.17753209032,0.198592692783,2.09984631294,0.732318520188,1.73204093365,2.29843900573,5.20910372278,0.518882723184,10.2084176999,1.75333370211,27.4285714286,12.6904238709,24.2773924127,7.26820232155e-06,24.0316711052,25.3483964801,24.2229346517,24.2911124668,24.0819041882,25.3194817114,24.2553418455,24.2832513941,24.1702783809,21.0,32.0,18.6454789443,27.8618521974,19.702476986,29.4109799499,18.7514817451,28.1614529925,18.8713290371,28.1451806834,18.8630578164,28.1911276227,0.0706304110611,-0.497291631519,4.25236200042,7.6548459597,0.4,0.3,0.35,0.6,0.3,0.25,-0.0502330830663,0.0289147686994,-0.0324071937982,0.00786107266747,0.107114031818,-
2399,Mike,Dunleavy,CHI@PHI,CHI,PHI,O,Back,"Dunleavy, Mike",4200.0,SF,2.28054310348,0.300578154182,4.44199262163,1.60206895415,0.438557231017,3.97196195387,0.852469605093,1.16609283125,4.41051918489,3.78770698674,1.88434884194,8.4692411003,1.22118516839,30.9285714286,10.6809479838,21.9761577806,1.29692607818e-06,20.5343883482,22.2947266072,20.7695057706,21.4765627692,19.0718740103,20.6956713252,19.2901603653,19.9607373537,20.3569410806,20.9285714286,35.9285714286,14.127558284,23.7378033803,15.2896024093,25.8180880911,14.2754566236,24.0373297291,14.7416002875,24.84404401,15.0448695462,25.4695178701,,,40.0,,0.6,0.4,0.5,0.4,0.4,0.4,1.46251433788,1.599055282,1.47934540533,1.51582541549,1.61921669994,O - Back
