Player_ID,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_FA,PROJ_FF,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_UNADJ_FA,PROJ_UNADJ_FF,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_FLOOR_FA,PROJ_CEIL_FA,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20
101179,4.46930770758,0.463241445408,4.84046920297,0.993699299271,0.614771164612,1.93049120365,2.08893428907,1.66775429723,2.54526236826,3.15355977116,1.78513713235,7.73211138298,0.83825101718,33.0,8.93050769184,23.7048874098,3.15597753482e-06,22.1253812668,23.9916413718,22.265195657,23.017949833,22.2526443853,22.2526443853,21.7574249916,23.7012393198,21.888262687,22.6565724761,23.3270755366,21.8804793829,21.8804793829,7.0,30.0,4.69326269297,20.1139829699,5.08647365876,21.8050714366,4.72025790107,20.2355753322,4.88259541913,20.9254089391,5.02476093638,21.5425531443,4.7202578999,20.2296767139,0.661005168254,0.553984545118,9.24150372615,8.24970593364,0.2,0.3,0.4,0.4,0.4,0.35
200746,1.52727603145,1.39053514297,0.350188992877,3.95951603759,2.71391430908,6.88694828755,0.43235315313,1.09061285588,9.60086259663,7.79764768636,0.0335009939053,16.070485675,3.08551487167,33.2857142857,18.7143112383,34.8072560966,3.29349697293e-06,35.0814241378,36.8387975296,36.2767406047,35.0981746347,35.5614672676,35.5614672676,34.5714931964,36.3945882631,35.6833034377,34.5898511889,34.5462756403,35.0333335326,35.0333335326,24.0,35.0,25.2947607517,36.8881927629,26.2503671025,38.7976016537,25.8451071738,38.206597591,25.3068383632,36.9058059464,24.6817317878,36.6819358437,25.6408862702,37.392959144,-0.0157596432343,-0.434245007295,4.56308466627,10.048650505,0.0,0.2,0.25,0.6,0.3,0.35
200757,1.36407842202,0.59799681038,1.55625706866,1.14393037719,0.785745145377,3.15580185663,0.964440057382,0.888680594247,3.94154700201,2.41874232783,0.577953848309,4.69068632432,0.716366867297,21.4285714286,6.13180537126,15.6920130123,3.31763911177e-09,15.143972548,16.0770265084,15.3437092871,15.4329494721,15.3410498981,15.3410498981,14.9340988531,15.820482896,15.1441943818,15.1747892458,15.3409711137,15.1409641933,15.1409641933,17.0,32.0,12.0142182214,22.614999005,12.752633554,24.0643692271,12.1708685585,22.9692821767,12.2434732479,23.0465378784,12.446587027,23.5080810785,12.1705662525,22.9093011811,-0.00770418144359,0.572522102361,5.6572018034,7.73377269962,0.6,0.4,0.4,0.2,0.3,0.3
200768,7.41282804736,0.566409116613,7.39938078839,5.72518048094,0.911027512211,4.5008381105,2.22196374926,3.48027872483,5.41186562271,6.46961638966,2.63382309245,15.5172683278,5.01465172881,39.0714285714,20.5877076006,43.038684196,0.0103433616458,40.2976554258,44.0428283131,40.9857774044,41.614566972,40.5682487069,40.5682487069,41.4861646844,44.9961270125,42.0482111275,42.9256408773,43.9779735352,41.7426313796,41.7426313796,34.0,41.0,35.0670639537,42.2867535912,38.1712698105,46.2999381017,35.5110207565,43.0919907131,36.2130418257,43.668668084,37.258785922,45.2634552822,35.3025345238,42.5707033963,0.382658282017,0.931949004362,3.57854871826,9.40188534749,0.0,0.0,0.1,0.4,0.4,0.3
200782,2.23946888799,0.376654414738,2.52544893739,1.68737673827,1.53583393385,4.44143827133,1.31638276463,1.35883919353,5.97727220518,2.91045653511,0.85623619329,6.95993114342,1.24043210049,32.0714285714,7.91758136399,21.2544831779,3.9539874838e-06,20.4767465074,21.9336453034,20.82610761,20.904864604,20.7756101177,20.7756101177,19.8297859023,21.291471034,20.1907408832,20.2554058736,20.608683154,20.1371608241,20.1371608241,21.0,41.0,13.4079364659,26.1773997667,14.3305177039,28.1943310192,13.605314849,26.7784587786,13.6882632374,26.7247044159,13.8753556399,27.377352048,13.6036288966,26.5594659411,0.185671318212,0.048793295837,8.22897453061,8.99018851767,0.4,0.3,0.3,0.0,0.2,0.45
200794,3.46868002726,1.14195876352,2.94445542495,5.23043632114,2.32521473477,6.1544819782,1.59930848985,2.13680666698,8.47969671297,6.16318967099,0.986897870937,12.7660750653,3.89900615398,33.2142857143,17.2122833669,37.0923984612,0.00101774754558,35.9366673031,38.4190490354,36.8571967664,36.4301162386,36.3606521388,36.3606521388,37.4817659163,40.1439023369,38.4885683837,37.9410975748,38.6994035152,37.9230991102,37.9230991102,27.0,37.0,29.2130327754,40.0326745441,31.0325709951,42.9505627818,29.7629362474,41.2106929424,29.6141590068,40.5823660464,29.8894648646,41.5198709482,29.557691416,40.5049845331,-0.175510481406,-0.544089824386,4.91155778726,9.79741101888,0.4,0.4,0.4,0.4,0.4,0.35
201143,3.44083509864,1.73475843457,2.56383233919,1.79145743656,1.99692856483,5.07010896441,0.784517304417,1.19789047187,7.06703752924,7.23463578795,0.916447744689,13.83387912,1.4773450471,34.0714285714,16.8630643677,34.8212242584,0.000486519695881,34.3454230568,36.0082202772,34.951051169,34.8036469292,34.6987749333,34.6987749333,33.8537424556,35.7779652297,34.5675505243,34.3512980261,34.6316331273,34.2352130595,34.2352130595,26.0,38.0,26.2090859385,38.305587141,27.3436232,40.2809461259,26.5368945723,39.1018812085,26.5587578244,38.816646051,26.3937519854,38.9952237255,26.4787297185,38.6996818963,0.641317894559,2.35833863383,4.64439840108,10.5707601308,0.2,0.1,0.15,0.2,0.4,0.35
201156,0.836661560338,0.135000082858,4.68539613481,1.74735476202,0.310086685549,1.52719072636,0.436404283704,0.670211104429,1.83727741191,2.71189602362,1.60802386873,7.80779691134,1.48369443464,21.2142857143,8.51551035061,13.1429575323,2.31730895632e-13,12.4478332141,13.6788305691,12.5397130825,13.2518451485,12.5396970847,12.5396970847,12.6939761963,13.9251754712,12.7936199167,13.4936852959,13.3484271288,12.7935880283,12.7935880283,13.0,26.0,7.62796513457,15.2559302691,8.38230396312,16.7647210625,7.684258904,15.3686309443,8.12065931657,16.2413186331,8.05392061338,16.1079920751,7.68425881958,15.3685176392,0.744255972789,0.262389877174,5.3237597513,6.72464931841,0.8,0.6,0.65,0.2,0.2,0.2
201166,2.46769779659,0.162782518967,2.29457244484,1.01490415868,0.26475089966,1.24742756445,0.38450462117,1.1157441868,1.51217846411,2.76124256456,0.845181890539,7.22649183739,0.796548157026,16.8571428571,7.16421517669,12.967140012,3.72044984476e-10,12.659206122,13.7154073106,12.7349442719,13.0817970673,12.7348150452,12.7348150452,13.4499202952,14.6757640626,13.536551862,13.9855386189,13.9998597215,13.5363729702,13.5363729702,7.0,25.0,5.25678898286,18.7742463674,5.69532734708,20.3449010478,5.28818591577,18.8908245074,5.43227166352,19.4009702269,5.38458829613,19.2366001223,5.2881859086,18.886378245,0.612102272622,0.471406610182,6.88755627001,7.41592774464,0.4,0.5,0.6,0.2,0.2,0.15
201565,4.54620955733,0.20778454017,1.89456058617,2.61135220078,0.520115718011,2.39354645891,0.561303946537,2.50148899459,2.91366217693,6.31677545871,0.553321953396,14.8229217709,2.13423318948,30.2142857143,15.3211060603,24.4118378083,1.45591411314e-05,24.6735029874,26.3724146031,24.8450091291,24.9501639641,24.8191860963,24.8191860963,25.9064189507,27.8093033644,26.1053935068,26.2570764607,25.8410327437,26.0730718364,26.0730718364,25.0,37.0,20.4154280038,30.2148334456,21.8064636769,32.352942621,20.5426530011,30.4825028207,20.6443437055,30.5536286842,20.1793649309,29.9708782817,20.5359695832,30.3932349831,0.179287094917,0.618003837102,5.82172946268,9.46240238119,0.2,0.2,0.2,0.2,0.4,0.3
201567,2.41596438696,0.566234755523,5.49750904566,4.58411517923,1.8094422778,8.45387461752,0.714506177038,1.48869197813,10.2633168953,5.32750475339,1.92649002732,12.363416618,3.70854878032,32.4285714286,16.2900483144,35.5645380129,0.00011200186907,33.3027650562,36.3154204026,34.6078293999,34.2660100699,33.815930901,33.815930901,32.674319177,35.7679728655,33.9121209758,33.6299956914,34.9241178124,33.1741663239,33.1741663239,24.0,39.0,24.6469803059,40.0513429971,26.5526434764,43.8700610236,25.2888756858,41.816438364,25.3598664834,41.2097830356,25.8890946549,43.0311479579,25.0267682439,40.6684983963,-0.155868186364,-0.716002057458,5.36910815726,9.6497305945,0.4,0.3,0.3,0.2,0.5,0.5
201568,2.4602287479,0.316741060383,4.62601781451,8.88517409271,1.01631721548,4.82156963936,0.89919387579,1.57142234007,5.83788685484,5.79035595514,1.79117412626,13.8052455001,7.58934978367,36.2857142857,20.9612358202,33.2019857686,1.74887424353e-05,32.5174907002,34.5982549288,32.9169566957,33.4130777633,32.8093850429,32.8093850429,31.8698931468,33.8864838799,32.2287555891,32.7686387976,32.4941891352,32.1466536728,32.1466536728,28.0,39.0,25.0922369182,34.9499014218,26.6388583399,37.2233907468,25.3414786009,35.4163261104,25.7833198488,35.912481218,25.5417790968,35.7349863338,25.3174782221,35.2636303807,0.017160243307,-0.660099568293,4.34981607138,8.91993250738,0.2,0.1,0.25,0.2,0.3,0.35
201571,2.98461358694,0.048731770785,2.98796776576,2.13704346134,0.207973366705,1.50195411932,0.608326174538,1.50907807253,1.70992748603,2.57511739555,1.25643138398,6.50091778057,1.77417460979,21.9285714286,8.18084078486,15.5399396838,5.76973912413e-09,14.5147119666,15.9836592517,14.6009045234,15.1429276586,14.6002083409,14.6002083409,14.1918470806,15.5695364567,14.2769877608,14.7822151217,15.1647443819,14.2762175847,14.2762175847,10.0,23.0,6.61908689031,15.2238998477,7.28864783349,16.7649604337,6.65807564471,15.3146443995,6.9055696163,15.8828101175,7.08619438723,16.2996742864,6.65807546491,15.3135735693,0.729304071078,0.559930036648,6.25734241017,8.62943240278,0.2,0.2,0.55,0.4,0.5,0.25
201574,0.433109341158,0.22098999521,0.0315556338884,0.544595270194,0.342734486985,1.14435131815,0.1245431095,0.222307800081,1.48708580513,0.568747770913,0.0152225882428,1.19067922193,0.359335602596,5.07142857143,1.51205373266,4.41391212952,2.32212499891e-19,4.4149791199,4.60809861237,4.4893334182,4.42259041402,4.48933341015,4.48933341015,4.20073260304,4.38898624866,4.27163014334,4.20767587497,4.1908942494,4.27163013802,4.27163013802,2.0,12.0,1.74111852616,10.4467111569,1.81727832283,10.9038861044,1.77044134485,10.6228642365,1.74412016327,10.4647209796,1.74069773698,10.4444746451,1.77044134485,10.6226480691,1.15560421646,1.45387129725,4.78275157662,5.17002968043,0.8,0.9,0.9,0.2,0.1,0.05
201579,1.12592468249,1.05337247007,0.0233070673358,1.62063755694,1.32746841484,2.62952143094,0.289516906744,0.821768409373,3.95698984578,2.27833158742,9.67319896977e-05,4.87015929908,1.2254093684,20.7142857143,5.78216927523,13.9484048886,7.27142143285e-10,14.0834544582,14.6943995046,14.2834669339,14.0835028242,14.2813039504,14.2813039504,15.0882561857,15.7701058694,15.3150343565,15.0883176676,15.013615833,15.3104539474,15.3104539474,17.0,30.0,11.5581453829,20.3967271463,12.0580783075,21.3237996083,11.7208301977,20.7286558852,11.5581850764,20.3967971936,11.4453604595,20.2574779856,11.7205184145,20.6832677903,0.415264900942,-0.281409999955,5.04542854536,7.54094494705,0.2,0.4,0.45,0.4,0.2,0.25
201589,1.24656340515,0.629063189615,1.34580502318,0.781165647649,1.24069132577,3.12591224915,1.06278237101,1.01868414773,4.36660357492,3.26961574552,0.539940843519,6.87749346299,0.63364250551,23.2857142857,7.71281484007,17.5273887812,5.53670890752e-09,17.1875912112,18.1935099105,17.4141974149,17.457561633,17.40592139,17.40592139,17.4902770264,18.4862217786,17.7134881703,17.7636103667,17.7032982447,17.7056624096,17.7056624096,12.0,30.0,8.85740896775,22.1435224194,9.37154522311,23.4825784652,8.96993632966,22.4785562316,8.99653482927,22.4913370732,9.02685098405,22.6387473412,8.9699226795,22.4248066988,0.760076661814,0.100165152439,6.82506362655,8.82114766365,0.4,0.4,0.35,0.2,0.3,0.45
