,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22015,203112.0,0021500293,"DEC 05, 2015",SAC @ HOU,L,4.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-6.0,1.0
1,22015,203112.0,0021500282,"DEC 03, 2015",SAC vs. BOS,L,7.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,-7.0,1.0
2,22015,203112.0,0021500245,"NOV 28, 2015",SAC @ GSW,L,15.0,4.0,7.0,0.571,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,7.0,1.0,0.0,0.0,1.0,3.0,9.0,-12.0,1.0
3,22015,203112.0,0021500237,"NOV 27, 2015",SAC vs. MIN,L,9.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,-8.0,1.0
4,22015,203112.0,0021500175,"NOV 19, 2015",SAC @ MIA,L,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
5,22015,203112.0,0021500169,"NOV 18, 2015",SAC @ ATL,L,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,-10.0,1.0
6,22015,203112.0,0021500150,"NOV 15, 2015",SAC vs. TOR,W,15.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,-5.0,1.0
7,22015,203112.0,0021500137,"NOV 13, 2015",SAC vs. BKN,W,19.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,13.0,1.0
8,22015,203112.0,0021500103,"NOV 09, 2015",SAC vs. SAS,L,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0
9,22015,203112.0,0021500092,"NOV 07, 2015",SAC vs. GSW,L,15.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0,8.0,1.0
10,22015,203112.0,0021500067,"NOV 04, 2015",SAC @ PHX,L,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11,22015,203919.0,0021500051,"NOV 02, 2015",MEM @ GSW,L,8.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,3.0,0.667,0.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,4.0,4.0,1.0
12,22015,203919.0,0021500011,"OCT 28, 2015",MEM vs. CLE,L,7.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0
13,22015,203500.0,0021500303,"DEC 06, 2015",OKC vs. SAC,W,29.0,3.0,8.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,1.0,1.0,1.0,0.0,3.0,6.0,14.0,1.0
14,22015,203500.0,0021500277,"DEC 03, 2015",OKC @ MIA,L,20.0,3.0,4.0,0.75,0.0,0.0,0.0,3.0,4.0,0.75,3.0,5.0,8.0,0.0,0.0,0.0,1.0,2.0,9.0,3.0,1.0
15,22015,203500.0,0021500256,"NOV 30, 2015",OKC @ ATL,L,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-14.0,1.0
16,22015,203500.0,0021500234,"NOV 27, 2015",OKC vs. DET,W,28.0,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,13.0,1.0,0.0,1.0,0.0,2.0,8.0,12.0,1.0
17,22015,203500.0,0021500223,"NOV 25, 2015",OKC vs. BKN,W,22.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,2.0,0.0,3.0,4.0,-6.0,1.0
18,22015,203500.0,0021500208,"NOV 23, 2015",OKC @ UTA,W,23.0,3.0,5.0,0.6,0.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,0.0,0.0,3.0,0.0,4.0,7.0,13.0,1.0
19,22015,203500.0,0021500199,"NOV 22, 2015",OKC vs. DAL,W,25.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,4.0,6.0,-7.0,1.0
20,22015,203500.0,0021500183,"NOV 20, 2015",OKC vs. NYK,L,21.0,1.0,5.0,0.2,0.0,0.0,0.0,2.0,2.0,1.0,4.0,4.0,8.0,0.0,0.0,1.0,0.0,3.0,4.0,-3.0,1.0
21,22015,203500.0,0021500171,"NOV 18, 2015",OKC vs. NOP,W,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
22,22015,203500.0,0021500155,"NOV 16, 2015",OKC @ MEM,L,27.0,4.0,5.0,0.8,0.0,0.0,0.0,6.0,8.0,0.75,5.0,2.0,7.0,1.0,0.0,1.0,2.0,6.0,14.0,-4.0,1.0
23,22015,203500.0,0021500149,"NOV 15, 2015",OKC vs. BOS,L,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.75,2.0,5.0,7.0,3.0,0.0,0.0,1.0,2.0,6.0,-1.0,1.0
24,22015,203500.0,0021500134,"NOV 13, 2015",OKC vs. PHI,W,26.0,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,5.0,6.0,19.0,1.0
25,22015,203500.0,0021500107,"NOV 10, 2015",OKC @ WAS,W,21.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,6.0,0.0,1.0,1.0,0.0,4.0,4.0,5.0,1.0
26,22015,203500.0,0021500097,"NOV 08, 2015",OKC vs. PHX,W,20.0,3.0,6.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,0.0,5.0,2.0,1.0,7.0,12.0,1.0
27,22015,203500.0,0021500070,"NOV 05, 2015",OKC @ CHI,L,25.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,2.0,0.0,1.0,6.0,11.0,1.0
28,22015,203500.0,0021500066,"NOV 04, 2015",OKC vs. TOR,L,27.0,5.0,7.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,1.0,0.0,4.0,2.0,3.0,10.0,8.0,1.0
29,22015,203500.0,0021500049,"NOV 02, 2015",OKC @ HOU,L,19.0,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,-8.0,1.0
30,22015,203500.0,0021500044,"NOV 01, 2015",OKC vs. DEN,W,22.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,2.0,4.0,2.0,24.0,1.0
31,22015,203500.0,0021500022,"OCT 30, 2015",OKC @ ORL,W,36.0,3.0,5.0,0.6,0.0,0.0,0.0,3.0,4.0,0.75,5.0,3.0,8.0,2.0,2.0,2.0,2.0,5.0,9.0,-3.0,1.0
32,22015,203500.0,0021500013,"OCT 28, 2015",OKC vs. SAS,W,30.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0,0.0,1.0,2.0,4.0,6.0,4.0,1.0
33,22015,201167.0,0021500307,"DEC 07, 2015",NYK vs. DAL,L,30.0,2.0,6.0,0.333,0.0,2.0,0.0,2.0,2.0,1.0,0.0,6.0,6.0,4.0,0.0,0.0,0.0,4.0,6.0,-7.0,1.0
34,22015,201167.0,0021500295,"DEC 05, 2015",NYK @ MIL,L,32.0,6.0,12.0,0.5,0.0,4.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,13.0,-25.0,1.0
35,22015,201167.0,0021500283,"DEC 04, 2015",NYK vs. BKN,W,29.0,7.0,11.0,0.636,1.0,2.0,0.5,3.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,18.0,13.0,1.0
36,22015,201167.0,0021500271,"DEC 02, 2015",NYK vs. PHI,W,23.0,6.0,10.0,0.6,1.0,4.0,0.25,0.0,0.0,0.0,1.0,7.0,8.0,0.0,1.0,0.0,1.0,3.0,13.0,13.0,1.0
37,22015,201167.0,0021500252,"NOV 29, 2015",NYK vs. HOU,L,41.0,13.0,19.0,0.684,2.0,4.0,0.5,3.0,4.0,0.75,1.0,6.0,7.0,3.0,1.0,0.0,1.0,1.0,31.0,-6.0,1.0
38,22015,201167.0,0021500230,"NOV 27, 2015",NYK vs. MIA,L,19.0,2.0,7.0,0.286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,4.0,-12.0,1.0
39,22015,201167.0,0021500216,"NOV 25, 2015",NYK @ ORL,L,31.0,4.0,11.0,0.364,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,10.0,2.0,1.0
40,22015,201167.0,0021500204,"NOV 23, 2015",NYK @ MIA,L,33.0,4.0,10.0,0.4,1.0,4.0,0.25,2.0,2.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,11.0,-9.0,1.0
41,22015,201167.0,0021500194,"NOV 21, 2015",NYK @ HOU,W,35.0,6.0,18.0,0.333,4.0,7.0,0.571,0.0,2.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,1.0,0.0,16.0,12.0,1.0
42,22015,201167.0,0021500183,"NOV 20, 2015",NYK @ OKC,W,29.0,6.0,11.0,0.545,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,5.0,14.0,4.0,1.0
43,22015,201167.0,0021500162,"NOV 17, 2015",NYK vs. CHA,W,36.0,7.0,15.0,0.467,2.0,5.0,0.4,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,16.0,22.0,1.0
44,22015,201167.0,0021500145,"NOV 15, 2015",NYK vs. NOP,W,26.0,2.0,7.0,0.286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0
45,22015,201167.0,0021500130,"NOV 13, 2015",NYK vs. CLE,L,30.0,6.0,13.0,0.462,1.0,4.0,0.25,1.0,1.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,14.0,-2.0,1.0
46,22015,201167.0,0021500113,"NOV 11, 2015",NYK @ CHA,L,28.0,6.0,13.0,0.462,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0,1.0
47,22015,201582.0,0021500312,"DEC 07, 2015",NOP vs. BOS,L,19.0,6.0,9.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,1.0,0.0,0.0,0.0,1.0,12.0,7.0,1.0
48,22015,201582.0,0021500274,"DEC 02, 2015",NOP @ HOU,L,9.0,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,4.0,6.0,2.0,1.0
49,22015,201582.0,0021500266,"DEC 01, 2015",NOP vs. MEM,L,13.0,5.0,6.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,10.0,9.0,1.0
50,22015,201582.0,0021500243,"NOV 28, 2015",NOP @ UTA,L,4.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-9.0,1.0
51,22015,201582.0,0021500182,"NOV 20, 2015",NOP vs. SAS,W,11.0,2.0,4.0,0.5,0.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,1.0
52,22015,201582.0,0021500171,"NOV 18, 2015",NOP @ OKC,L,23.0,6.0,8.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,1.0,0.0,2.0,1.0,5.0,12.0,-11.0,1.0
53,22015,201582.0,0021500163,"NOV 17, 2015",NOP vs. DEN,L,4.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,-9.0,1.0
54,22015,201582.0,0021500145,"NOV 15, 2015",NOP @ NYK,L,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,-9.0,1.0
55,22015,201582.0,0021500131,"NOV 13, 2015",NOP @ TOR,L,24.0,5.0,9.0,0.556,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,0.0,1.0,0.0,1.0,5.0,10.0,-4.0,1.0
56,22015,201582.0,0021500117,"NOV 11, 2015",NOP @ ATL,L,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
57,22015,201582.0,0021500112,"NOV 10, 2015",NOP vs. DAL,W,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-12.0,1.0
58,22015,201582.0,0021500088,"NOV 07, 2015",NOP @ DAL,L,16.0,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,8.0,7.0,1.0
59,22015,201582.0,0021500081,"NOV 06, 2015",NOP vs. ATL,L,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0
60,22015,201582.0,0021500056,"NOV 03, 2015",NOP vs. ORL,L,20.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,2.0,1.0,2.0,4.0,-1.0,1.0
61,22015,201582.0,0021500035,"OCT 31, 2015",NOP vs. GSW,L,6.0,3.0,5.0,0.6,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0,5.0,1.0
62,22015,201582.0,0021500015,"OCT 28, 2015",NOP @ POR,L,7.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-10.0,1.0
63,22015,201582.0,0021500003,"OCT 27, 2015",NOP @ GSW,L,17.0,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,4.0,1.0
64,22015,202332.0,0021500238,"NOV 27, 2015",LAC vs. NOP,W,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2.0,1.0
65,22015,202332.0,0021500212,"NOV 24, 2015",LAC @ DEN,W,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0
66,22015,202332.0,0021500126,"NOV 12, 2015",LAC @ PHX,L,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0
67,22015,202332.0,0021500020,"OCT 29, 2015",LAC vs. DAL,W,7.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-8.0,1.0
68,22015,202332.0,0021500016,"OCT 28, 2015",LAC @ SAC,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69,22015,200746.0,0021500305,"DEC 07, 2015",SAS @ PHI,W,22.0,11.0,15.0,0.733,0.0,0.0,0.0,4.0,4.0,1.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,2.0,26.0,23.0,1.0
70,22015,200746.0,0021500296,"DEC 05, 2015",SAS vs. BOS,W,27.0,8.0,15.0,0.533,0.0,0.0,0.0,1.0,2.0,0.5,3.0,5.0,8.0,1.0,0.0,1.0,1.0,4.0,17.0,-7.0,1.0
71,22015,200746.0,0021500280,"DEC 03, 2015",SAS @ MEM,W,33.0,7.0,14.0,0.5,0.0,0.0,0.0,4.0,6.0,0.667,2.0,2.0,4.0,0.0,0.0,3.0,1.0,1.0,18.0,14.0,2.0
72,22015,200746.0,0021500275,"DEC 02, 2015",SAS vs. MIL,W,23.0,3.0,10.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,0.0,0.0,5.0,1.0,2.0,6.0,3.0,1.0
73,22015,200746.0,0021500257,"NOV 30, 2015",SAS @ CHI,L,33.0,10.0,18.0,0.556,0.0,0.0,0.0,1.0,3.0,0.333,1.0,11.0,12.0,0.0,0.0,1.0,2.0,1.0,21.0,11.0,1.0
74,22015,200746.0,0021500242,"NOV 28, 2015",SAS vs. ATL,W,25.0,6.0,15.0,0.4,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,3.0,2.0,2.0,1.0,13.0,14.0,1.0
75,22015,200746.0,0021500235,"NOV 27, 2015",SAS @ DEN,W,18.0,4.0,11.0,0.364,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,8.0,-2.0,1.0
76,22015,200746.0,0021500224,"NOV 25, 2015",SAS vs. DAL,W,35.0,8.0,17.0,0.471,0.0,0.0,0.0,2.0,3.0,0.667,5.0,2.0,7.0,1.0,0.0,1.0,1.0,1.0,18.0,9.0,1.0
77,22015,200746.0,0021500182,"NOV 20, 2015",SAS @ NOP,L,32.0,8.0,18.0,0.444,0.0,1.0,0.0,4.0,4.0,1.0,3.0,8.0,11.0,2.0,0.0,1.0,0.0,2.0,20.0,-6.0,1.0
78,22015,200746.0,0021500172,"NOV 18, 2015",SAS vs. DEN,W,32.0,4.0,14.0,0.286,0.0,0.0,0.0,3.0,4.0,0.75,4.0,8.0,12.0,1.0,0.0,2.0,0.0,2.0,11.0,9.0,1.0
79,22015,200746.0,0021500156,"NOV 16, 2015",SAS vs. POR,W,34.0,2.0,8.0,0.25,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,1.0,0.0,1.0,0.0,3.0,6.0,6.0,1.0
80,22015,200746.0,0021500142,"NOV 14, 2015",SAS vs. PHI,W,34.0,5.0,13.0,0.385,0.0,0.0,0.0,7.0,8.0,0.875,7.0,12.0,19.0,2.0,0.0,1.0,2.0,2.0,17.0,14.0,1.0
81,22015,200746.0,0021500123,"NOV 11, 2015",SAS @ POR,W,35.0,9.0,18.0,0.5,0.0,1.0,0.0,5.0,6.0,0.833,2.0,4.0,6.0,2.0,0.0,1.0,4.0,3.0,23.0,3.0,1.0
82,22015,200746.0,0021500103,"NOV 09, 2015",SAS @ SAC,W,26.0,7.0,12.0,0.583,0.0,2.0,0.0,2.0,2.0,1.0,0.0,9.0,9.0,1.0,0.0,2.0,2.0,4.0,16.0,14.0,1.0
83,22015,200746.0,0021500090,"NOV 07, 2015",SAS vs. CHA,W,17.0,6.0,10.0,0.6,0.0,0.0,0.0,4.0,4.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,4.0,16.0,-1.0,1.0
84,22015,200746.0,0021500061,"NOV 04, 2015",SAS @ WAS,L,35.0,4.0,14.0,0.286,0.0,0.0,0.0,2.0,2.0,1.0,4.0,11.0,15.0,1.0,1.0,0.0,5.0,4.0,10.0,-3.0,1.0
85,22015,200746.0,0021500048,"NOV 02, 2015",SAS @ NYK,W,32.0,8.0,15.0,0.533,0.0,0.0,0.0,3.0,4.0,0.75,1.0,5.0,6.0,0.0,0.0,0.0,2.0,1.0,19.0,-4.0,1.0
86,22015,200746.0,0021500040,"NOV 01, 2015",SAS @ BOS,W,35.0,8.0,18.0,0.444,0.0,1.0,0.0,8.0,10.0,0.8,4.0,10.0,14.0,5.0,1.0,1.0,2.0,1.0,24.0,5.0,1.0
87,22015,200746.0,0021500028,"OCT 30, 2015",SAS vs. BKN,W,30.0,5.0,11.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,11.0,4.0,0.0,1.0,1.0,0.0,10.0,28.0,1.0
88,22015,200746.0,0021500013,"OCT 28, 2015",SAS @ OKC,L,32.0,4.0,12.0,0.333,0.0,1.0,0.0,3.0,4.0,0.75,2.0,3.0,5.0,1.0,0.0,1.0,0.0,2.0,11.0,-7.0,1.0
89,22015,1626146.0,0021500261,"NOV 30, 2015",POR @ LAC,L,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0
90,22015,1626146.0,0021500244,"NOV 28, 2015",POR vs. LAL,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,1.0
91,22015,1626146.0,0021500186,"NOV 20, 2015",POR vs. LAC,W,3.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
92,22015,1626146.0,0021500170,"NOV 18, 2015",POR @ HOU,L,4.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,1.0
93,22015,1626146.0,0021500156,"NOV 16, 2015",POR @ SAS,L,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,1.0
94,22015,1626146.0,0021500147,"NOV 15, 2015",POR @ CHA,L,17.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,1.0
95,22015,202730.0,0021500297,"DEC 05, 2015",IND @ UTA,L,23.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0
96,22015,202730.0,0021500281,"DEC 03, 2015",IND @ POR,L,16.0,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,-11.0,1.0
97,22015,202730.0,0021500276,"DEC 02, 2015",IND @ LAC,W,21.0,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,2.0,-2.0,0.0
98,22015,202730.0,0021500253,"NOV 29, 2015",IND @ LAL,W,17.0,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,-2.0,1.0
99,22015,202730.0,0021500231,"NOV 27, 2015",IND vs. CHI,W,27.0,6.0,10.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,2.0,1.0,1.0,12.0,-10.0,1.0
100,22015,202730.0,0021500209,"NOV 24, 2015",IND @ WAS,W,15.0,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,-10.0,1.0
101,22015,202730.0,0021500190,"NOV 21, 2015",IND vs. MIL,W,29.0,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,5.0,1.0,1.0,1.0,2.0,6.0,23.0,1.0
102,22015,202730.0,0021500167,"NOV 18, 2015",IND @ PHI,W,19.0,3.0,5.0,0.6,0.0,0.0,0.0,1.0,2.0,0.5,3.0,3.0,6.0,2.0,1.0,1.0,1.0,2.0,7.0,24.0,1.0
103,22015,202730.0,0021500153,"NOV 16, 2015",IND @ CHI,L,24.0,4.0,7.0,0.571,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,2.0,0.0,1.0,1.0,2.0,8.0,-5.0,1.0
104,22015,202730.0,0021500127,"NOV 13, 2015",IND vs. MIN,W,28.0,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,2.0,0.0,0.0,2.0,6.0,21.0,1.0
105,22015,202730.0,0021500116,"NOV 11, 2015",IND @ BOS,W,18.0,2.0,5.0,0.4,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,1.0
106,22015,202730.0,0021500094,"NOV 08, 2015",IND @ CLE,L,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,3.0,0.0,2.0,0.0,3.0,0.0,4.0,1.0
107,22015,202730.0,0021500080,"NOV 06, 2015",IND vs. MIA,W,23.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,2.0,4.0,23.0,1.0
108,22015,202730.0,0021500060,"NOV 04, 2015",IND vs. BOS,W,29.0,3.0,8.0,0.375,0.0,0.0,0.0,1.0,2.0,0.5,6.0,5.0,11.0,1.0,0.0,0.0,1.0,5.0,7.0,-1.0,1.0
109,22015,202730.0,0021500054,"NOV 03, 2015",IND @ DET,W,22.0,2.0,7.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,2.0,1.0,1.0,2.0,1.0,4.0,12.0,1.0
110,22015,202730.0,0021500033,"OCT 31, 2015",IND vs. UTA,L,22.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,1.0,0.0,1.0,4.0,1.0,3.0,-12.0,1.0
111,22015,202730.0,0021500018,"OCT 29, 2015",IND vs. MEM,L,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,1.0
112,22015,202730.0,0021500009,"OCT 28, 2015",IND @ TOR,L,12.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,-2.0,1.0
