Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3706,Carmelo,Anthony,SF,NY,MIN,NY@MIN,8:00PM EST,41,38.2, 
nba.p.3844,Sasha,Vujacic,SG,NY,MIN,NY@MIN,8:00PM EST,10,8.8, 
nba.p.3989,Jose,Calderon,PG,NY,MIN,NY@MIN,8:00PM EST,11,18.7, 
nba.p.4190,Louis,Amundson,PF,NY,MIN,NY@MIN,8:00PM EST,10,5.4, 
nba.p.4305,Arron,Afflalo,SG,NY,MIN,NY@MIN,8:00PM EST,21,22.2, 
nba.p.4477,Robin,Lopez,C,NY,MIN,NY@MIN,8:00PM EST,17,20.7, 
nba.p.4748,Kevin,Seraphin,PF,NY,MIN,NY@MIN,8:00PM EST,10,8.7, 
nba.p.4883,Derrick,Williams,PF,NY,MIN,NY@MIN,8:00PM EST,15,15.1, 
nba.p.4966,Lance,Thomas,SF,NY,MIN,NY@MIN,8:00PM EST,10,12.4, 
nba.p.5083,Kyle,O'Quinn,C,NY,MIN,NY@MIN,8:00PM EST,10,11.4, 
nba.p.5345,Cleanthony,Early,SF,NY,MIN,NY@MIN,8:00PM EST,10,1.4,INJ
nba.p.5388,Langston,Galloway,PG,NY,MIN,NY@MIN,8:00PM EST,14,18.1, 
nba.p.5464,Kristaps,Porzingis,PF,NY,MIN,NY@MIN,8:00PM EST,30,29.2, 
nba.p.5479,Jerian,Grant,SG,NY,MIN,NY@MIN,8:00PM EST,10,10.7, 
nba.p.3007,Kevin,Garnett,PF,MIN,NY,NY@MIN,8:00PM EST,10,12.0,INJ
nba.p.3331,Andre,Miller,PG,MIN,NY,NY@MIN,8:00PM EST,10,7.6, 
nba.p.3621,Tayshaun,Prince,SF,MIN,NY,NY@MIN,8:00PM EST,10,8.2, 
nba.p.3843,Kevin,Martin,SG,MIN,NY,NY@MIN,8:00PM EST,10,16.0, 
nba.p.4493,Nikola,Pekovic,C,MIN,NY,NY@MIN,8:00PM EST,10,7.4,INJ
nba.p.4610,Ricky,Rubio,PG,MIN,NY,NY@MIN,8:00PM EST,27,30.3, 
nba.p.4766,Nemanja,Bjelica,PF,MIN,NY,NY@MIN,8:00PM EST,10,11.6,O
nba.p.5165,Shabazz,Muhammad,SF,MIN,NY,NY@MIN,8:00PM EST,12,14.3, 
nba.p.5191,Gorgui,Dieng,PF,MIN,NY,NY@MIN,8:00PM EST,22,22.7, 
nba.p.5292,Andrew,Wiggins,SG,MIN,NY,NY@MIN,8:00PM EST,29,28.9, 
nba.p.5324,Zach,LaVine,SG,MIN,NY,NY@MIN,8:00PM EST,17,21.5, 
nba.p.5326,Adreian,Payne,PF,MIN,NY,NY@MIN,8:00PM EST,10,6.4, 
