Player ID,Position,Player Name,Team,Opponent,Salary,PPG
57820,PG,Kirk Hinrich,Bulls,Cavaliers,5000,8.9
57820,SG,Kirk Hinrich,Bulls,Cavaliers,5000,8.9
398424,PG,E'Twaun Moore,Bulls,Cavaliers,8300,11.6
398424,SG,E'Twaun Moore,Bulls,Cavaliers,8300,11.6
263220,C,Joakim Noah,Bulls,Cavaliers,5000,22.5
263220,PF,Joakim Noah,Bulls,Cavaliers,5000,22.5
399612,PG,Derrick Rose,Bulls,Cavaliers,13250,26.1
330057,C,Taj Gibson,Bulls,Cavaliers,9300,20.8
330057,PF,Taj Gibson,Bulls,Cavaliers,9300,20.8
599809,PF,Nikola Mirotic,Bulls,Cavaliers,9950,22.6
599809,SF,Nikola Mirotic,Bulls,Cavaliers,9950,22.6
458730,SG,Jimmy Butler,Bulls,Cavaliers,14700,37.8
458730,SF,Jimmy Butler,Bulls,Cavaliers,14700,37.8
168066,SG,Mike Dunleavy,Bulls,Cavaliers,5000,7.9
168066,SF,Mike Dunleavy,Bulls,Cavaliers,5000,7.9
3494,C,Pau Gasol,Bulls,Cavaliers,17350,39.3
3494,PF,Pau Gasol,Bulls,Cavaliers,17350,39.3
229726,PG,Aaron Brooks,Bulls,Cavaliers,5900,13.3
550991,SG,Tony Snell,Bulls,Cavaliers,5000,11.7
550991,SF,Tony Snell,Bulls,Cavaliers,5000,11.7
554804,SF,Doug McDermott,Bulls,Cavaliers,5900,12.5
550992,C,Cameron Bairstow,Bulls,Cavaliers,5000,4.4
550992,PF,Cameron Bairstow,Bulls,Cavaliers,5000,4.4
750703,C,Bobby Portis,Bulls,Cavaliers,5750,14.3
750703,PF,Bobby Portis,Bulls,Cavaliers,5750,14.3
839018,C,Cristiano Felicio,Bulls,Cavaliers,5000,1.3
254009,C,Anderson Varejao,Cavaliers,Bulls,5000,7.6
254009,PF,Anderson Varejao,Cavaliers,Bulls,5000,7.6
551768,PG,Kyrie Irving,Cavaliers,Bulls,15300,29.9
551768,SG,Kyrie Irving,Cavaliers,Bulls,15300,29.9
552806,C,Tristan Thompson,Cavaliers,Bulls,9350,21.6
552806,PF,Tristan Thompson,Cavaliers,Bulls,9350,21.6
253997,SG,J.R. Smith,Cavaliers,Bulls,10450,22.2
253997,SF,J.R. Smith,Cavaliers,Bulls,10450,22.2
552679,C,Timofey Mozgov,Cavaliers,Bulls,6400,13.2
65834,PG,Mo Williams,Cavaliers,Bulls,5900,15.5
65834,SG,Mo Williams,Cavaliers,Bulls,5900,15.5
214152,PF,LeBron James,Cavaliers,Bulls,19500,45.3
214152,SF,LeBron James,Cavaliers,Bulls,19500,45.3
58360,SG,James Jones,Cavaliers,Bulls,5000,6.2
58360,SF,James Jones,Cavaliers,Bulls,5000,6.2
395374,C,Kevin Love,Cavaliers,Bulls,13500,35.1
395374,PF,Kevin Love,Cavaliers,Bulls,13500,35.1
457186,SG,Iman Shumpert,Cavaliers,Bulls,6750,14.7
457186,SF,Iman Shumpert,Cavaliers,Bulls,6750,14.7
3504,SG,Richard Jefferson,Cavaliers,Bulls,5000,10.1
3504,SF,Richard Jefferson,Cavaliers,Bulls,5000,10.1
513339,PG,Jared Cunningham,Cavaliers,Bulls,5000,4.5
513339,SG,Jared Cunningham,Cavaliers,Bulls,5000,4.5
531447,PG,Matthew Dellavedova,Cavaliers,Bulls,8050,19.9
531447,SG,Matthew Dellavedova,Cavaliers,Bulls,8050,19.9
263245,C,Sasha Kaun,Cavaliers,Bulls,5000,3.0
3388,SG,Jamal Crawford,Clippers,Spurs,9400,19.1
3388,SF,Jamal Crawford,Clippers,Spurs,9400,19.1
3235,PF,Paul Pierce,Clippers,Spurs,5650,11.9
3235,SF,Paul Pierce,Clippers,Spurs,5650,11.9
