Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
SG,Tyreke Evans,6900,NO@SA 08:30PM ET,34.210,NO
PF,Derrick Favors,6900,Den@Uta 09:00PM ET,33.808,Uta
C,Rudy Gobert,6900,Den@Uta 09:00PM ET,31.620,Uta
SF,Chandler Parsons,6800,Mia@Dal 08:30PM ET,23.099,Dal
SF,Danilo Gallinari,6800,Den@Uta 09:00PM ET,32.547,Den
PG,Reggie Jackson,6800,Det@Bos 07:30PM ET,34.347,Det
PG,Kyrie Irving,6800,Cle@Cha 07:00PM ET,28.310,Cle
PF,Nerlens Noel,6800,Atl@Phi 07:00PM ET,28.530,Phi
C,Marcin Gortat,6700,GS@Was 08:00PM ET,32.069,Was
C,Al Horford,6600,Atl@Phi 07:00PM ET,33.020,Atl
SF,Nicolas Batum,6600,Cle@Cha 07:00PM ET,33.128,Cha
PG,Ricky Rubio,6500,Min@LAC 10:30PM ET,31.762,Min
SG,Victor Oladipo,6500,Orl@OKC 08:00PM ET,29.140,Orl
PF,Ryan Anderson,6400,NO@SA 08:30PM ET,29.156,NO
PG,Jarrett Jack,6300,Ind@Bkn 07:30PM ET,31.078,Bkn
SG,Andrew Wiggins,6300,Min@LAC 10:30PM ET,29.771,Min
C,Myles Turner,6300,Ind@Bkn 07:30PM ET,19.000,Ind
SF,Robert Covington,6200,Atl@Phi 07:00PM ET,25.417,Phi
PF,Dirk Nowitzki,6100,Mia@Dal 08:30PM ET,31.528,Dal
PF,Thaddeus Young,6100,Ind@Bkn 07:30PM ET,31.944,Bkn
SG,Bradley Beal,6100,GS@Was 08:00PM ET,29.720,Was
C,Jahlil Okafor,6100,Atl@Phi 07:00PM ET,30.298,Phi
C,Zaza Pachulia,6000,Mia@Dal 08:30PM ET,29.147,Dal
PG,Derrick Rose,6000,Chi@Sac 10:00PM ET,27.000,Chi
SF,Jae Crowder,6000,Det@Bos 07:30PM ET,28.393,Bos
SF,Tobias Harris,6000,Orl@OKC 08:00PM ET,28.606,Orl
SG,Rodney Hood,6000,Den@Uta 09:00PM ET,24.694,Uta
PG,Jeff Teague,5900,Atl@Phi 07:00PM ET,28.920,Atl
PG,Norris Cole,5800,NO@SA 08:30PM ET,19.442,NO
PF,Serge Ibaka,5800,Orl@OKC 08:00PM ET,27.630,OKC
PG,Deron Williams,5700,Mia@Dal 08:30PM ET,27.483,Dal
C,Al Jefferson,5700,Cle@Cha 07:00PM ET,26.053,Cha
PF,Kenneth Faried,5700,Den@Uta 09:00PM ET,27.923,Den
SG,Avery Bradley,5700,Det@Bos 07:30PM ET,25.460,Bos
SG,Will Barton,5700,Den@Uta 09:00PM ET,29.286,Den
C,Gorgui Dieng,5700,Min@LAC 10:30PM ET,22.633,Min
SF,Otto Porter,5700,GS@Was 08:00PM ET,25.776,Was
C,Nikola Jokic,5700,Den@Uta 09:00PM ET,22.452,Den
PF,Marvin Williams,5600,Cle@Cha 07:00PM ET,24.724,Cha
PF,Taj Gibson,5600,Chi@Sac 10:00PM ET,21.612,Chi
SF,Omri Casspi,5600,Chi@Sac 10:00PM ET,25.017,Sac
SG,Kentavious Caldwell-Pope,5600,Det@Bos 07:30PM ET,26.097,Det
PG,Elfrid Payton,5600,Orl@OKC 08:00PM ET,26.273,Orl
PG,George Hill,5500,Ind@Bkn 07:30PM ET,26.134,Ind
PF,Ersan Ilyasova,5500,Det@Bos 07:30PM ET,22.911,Det
SF,Wilson Chandler,5500,Den@Uta 09:00PM ET,0,Den
PF,Jordan Hill,5500,Ind@Bkn 07:30PM ET,21.920,Ind
PG,Goran Dragic,5500,Mia@Dal 08:30PM ET,25.468,Mia
SG,J.R. Smith,5400,Cle@Cha 07:00PM ET,22.047,Cle
C,Joakim Noah,5400,Chi@Sac 10:00PM ET,23.353,Chi
PG,Jeremy Lin,5400,Cle@Cha 07:00PM ET,23.411,Cha
SF,Marcus Morris,5400,Det@Bos 07:30PM ET,25.453,Det
PF,Tristan Thompson,5400,Cle@Cha 07:00PM ET,22.282,Cle
PG,Marcus Smart,5400,Det@Bos 07:30PM ET,24.205,Bos
SF,Aaron Gordon,5400,Orl@OKC 08:00PM ET,19.326,Orl
PG,Emmanuel Mudiay,5400,Den@Uta 09:00PM ET,25.557,Den
PF,Nikola Mirotic,5300,Chi@Sac 10:00PM ET,23.261,Chi
C,Willie Cauley-Stein,5300,Chi@Sac 10:00PM ET,16.926,Sac
PG,Zach LaVine,5300,Min@LAC 10:30PM ET,22.199,Min
SF,Kent Bazemore,5200,Atl@Phi 07:00PM ET,25.206,Atl
C,Jared Sullinger,5200,Det@Bos 07:30PM ET,26.797,Bos
PG,Tony Parker,5100,NO@SA 08:30PM ET,24.744,SA
SG,J.J. Redick,5100,Min@LAC 10:30PM ET,22.636,LAC
PF,Amir Johnson,5100,Det@Bos 07:30PM ET,22.082,Bos
C,Spencer Hawes,5100,Cle@Cha 07:00PM ET,15.810,Cha
C,Enes Kanter,5100,Orl@OKC 08:00PM ET,23.115,OKC
C,Tim Duncan,5000,NO@SA 08:30PM ET,26.655,SA
C,Ian Mahinmi,5000,Ind@Bkn 07:30PM ET,22.909,Ind
C,Cody Zeller,5000,Cle@Cha 07:00PM ET,20.425,Cha
PG,Dennis Schroder,5000,Atl@Phi 07:00PM ET,22.813,Atl
SF,Luol Deng,4900,Mia@Dal 08:30PM ET,21.189,Mia
SF,Joe Johnson,4800,Ind@Bkn 07:30PM ET,23.143,Bkn
PG,J.J. Barea,4800,Mia@Dal 08:30PM ET,18.822,Dal
SG,Wesley Matthews,4800,Mia@Dal 08:30PM ET,22.165,Dal
SG,Evan Turner,4800,Det@Bos 07:30PM ET,22.653,Bos
C,Kelly Olynyk,4800,Det@Bos 07:30PM ET,21.318,Bos
SF,Jared Dudley,4700,GS@Was 08:00PM ET,19.122,Was
SG,Garrett Temple,4700,GS@Was 08:00PM ET,17.250,Was
SF,Harrison Barnes,4700,GS@Was 08:00PM ET,22.422,GS
SG,Evan Fournier,4700,Orl@OKC 08:00PM ET,23.947,Orl
SG,Jamal Crawford,4600,Min@LAC 10:30PM ET,19.208,LAC
PF,Amar'e Stoudemire,4600,Mia@Dal 08:30PM ET,12.538,Mia
PG,Darren Collison,4600,Chi@Sac 10:00PM ET,23.087,Sac
SG,Eric Gordon,4600,NO@SA 08:30PM ET,24.537,NO
SG,Dion Waiters,4600,Orl@OKC 08:00PM ET,18.485,OKC
SF,Jerami Grant,4600,Atl@Phi 07:00PM ET,21.217,Phi
SG,Rondae Hollis-Jefferson,4600,Ind@Bkn 07:30PM ET,18.289,Bkn
SG,Kyle Korver,4500,Atl@Phi 07:00PM ET,19.729,Atl
PF,Nene Hilario,4500,GS@Was 08:00PM ET,17.971,Was
SF,Andre Iguodala,4500,GS@Was 08:00PM ET,21.138,GS
SG,Raymond Felton,4500,Mia@Dal 08:30PM ET,20.265,Dal
C,Andrew Bogut,4500,GS@Was 08:00PM ET,21.244,GS
SG,Jeremy Lamb,4500,Cle@Cha 07:00PM ET,20.803,Cha
SF,Michael Kidd-Gilchrist,4500,Cle@Cha 07:00PM ET,32.375,Cha
SG,Gary Harris,4500,Den@Uta 09:00PM ET,20.000,Den
PG,Donald Sloan,4400,Ind@Bkn 07:30PM ET,15.302,Bkn
SF,Justise Winslow,4400,Mia@Dal 08:30PM ET,15.572,Mia
SF,Stanley Johnson,4400,Det@Bos 07:30PM ET,17.270,Det
SG,Manu Ginobili,4300,NO@SA 08:30PM ET,21.095,SA
SG,Danny Green,4300,NO@SA 08:30PM ET,17.672,SA
SG,Marco Belinelli,4300,Chi@Sac 10:00PM ET,17.420,Sac
PG,Trey Burke,4300,Den@Uta 09:00PM ET,20.330,Uta
C,Steven Adams,4300,Orl@OKC 08:00PM ET,18.906,OKC
SF,Shabazz Muhammad,4300,Min@LAC 10:30PM ET,14.673,Min
SF,Wesley Johnson,4200,Min@LAC 10:30PM ET,14.057,LAC
PG,Isaiah Canaan,4200,Atl@Phi 07:00PM ET,18.277,Phi
SG,Alec Burks,4200,Den@Uta 09:00PM ET,23.018,Uta
SG,Bryce Dejean-Jones,4200,NO@SA 08:30PM ET,13.167,NO
PF,David West,4100,NO@SA 08:30PM ET,15.957,SA
SG,Rodney Stuckey,4100,Ind@Bkn 07:30PM ET,19.386,Ind
PG,Jameer Nelson,4000,Den@Uta 09:00PM ET,20.395,Den
SF,Alonzo Gee,4000,NO@SA 08:30PM ET,11.899,NO
SG,Wayne Ellington,4000,Ind@Bkn 07:30PM ET,12.536,Bkn
PF,Trevor Booker,4000,Den@Uta 09:00PM ET,17.922,Uta
C,Kosta Koufos,4000,Chi@Sac 10:00PM ET,17.223,Sac
PG,Brandon Jennings,4000,Det@Bos 07:30PM ET,15.556,Det
PG,Matthew Dellavedova,4000,Cle@Cha 07:00PM ET,20.185,Cle
PG,Shane Larkin,4000,Ind@Bkn 07:30PM ET,17.839,Bkn
PF,Bobby Portis,4000,Chi@Sac 10:00PM ET,14.000,Chi
PG,Ramon Sessions,3900,GS@Was 08:00PM ET,18.690,Was
SG,Gerald Green,3900,Mia@Dal 08:30PM ET,17.274,Mia
SF,C.J. Miles,3900,Ind@Bkn 07:30PM ET,20.988,Ind
SF,Thabo Sefolosha,3900,Atl@Phi 07:00PM ET,18.074,Atl
PF,Darrell Arthur,3900,Den@Uta 09:00PM ET,16.636,Den
SG,Tyler Johnson,3900,Mia@Dal 08:30PM ET,17.632,Mia
SG,Ben McLemore,3900,Chi@Sac 10:00PM ET,13.872,Sac
C,Frank Kaminsky,3900,Cle@Cha 07:00PM ET,16.729,Cha
SG,Hollis Thompson,3800,Atl@Phi 07:00PM ET,16.495,Phi
C,Boban Marjanovic,3800,NO@SA 08:30PM ET,11.925,SA
SF,Paul Pierce,3700,Min@LAC 10:30PM ET,12.085,LAC
PF,Boris Diaw,3700,NO@SA 08:30PM ET,15.552,SA
PG,Aaron Brooks,3700,Chi@Sac 10:00PM ET,14.378,Chi
C,Lavoy Allen,3700,Ind@Bkn 07:30PM ET,15.452,Ind
PG,Patty Mills,3700,NO@SA 08:30PM ET,15.958,SA
C,Festus Ezeli,3700,GS@Was 08:00PM ET,19.050,GS
SF,P.J. Hairston,3700,Cle@Cha 07:00PM ET,12.478,Cha
SG,Nik Stauskas,3700,Atl@Phi 07:00PM ET,14.851,Phi
SG,E'Twaun Moore,3600,Chi@Sac 10:00PM ET,9.936,Chi
C,Omer Asik,3600,NO@SA 08:30PM ET,12.444,NO
PG,Troy Daniels,3600,Cle@Cha 07:00PM ET,8.712,Cha
SG,Bojan Bogdanovic,3600,Ind@Bkn 07:30PM ET,15.903,Bkn
PG,Cameron Payne,3600,Orl@OKC 08:00PM ET,11.962,OKC
C,Jusuf Nurkic,3600,Den@Uta 09:00PM ET,15.688,Den
PG,Kirk Hinrich,3500,Chi@Sac 10:00PM ET,8.758,Chi
PG,Randy Foye,3500,Den@Uta 09:00PM ET,13.010,Den
PG,Shaun Livingston,3500,GS@Was 08:00PM ET,14.261,GS
PG,Beno Udrih,3500,Mia@Dal 08:30PM ET,10.951,Mia
PG,Toney Douglas,3500,NO@SA 08:30PM ET,13.010,NO
PG,Brian Roberts,3500,Cle@Cha 07:00PM ET,8.268,Cha
C,Aron Baynes,3500,Det@Bos 07:30PM ET,13.688,Det
PF,Mike Scott,3500,Atl@Phi 07:00PM ET,11.813,Atl
C,Cole Aldrich,3500,Min@LAC 10:30PM ET,13.942,LAC
SG,Iman Shumpert,3500,Cle@Cha 07:00PM ET,14.900,Cle
PG,Devin Harris,3400,Mia@Dal 08:30PM ET,15.313,Dal
PF,Kris Humphries,3400,GS@Was 08:00PM ET,14.102,Was
PG,T.J. McConnell,3400,Atl@Phi 07:00PM ET,20.219,Phi
PF,Dwight Powell,3400,Mia@Dal 08:30PM ET,15.209,Dal
PF,David Lee,3300,Det@Bos 07:30PM ET,16.283,Bos
SG,Kevin Martin,3300,Min@LAC 10:30PM ET,16.707,Min
SG,Gary Neal,3300,GS@Was 08:00PM ET,15.541,Was
C,Marreese Speights,3300,GS@Was 08:00PM ET,11.763,GS
C,Alexis Ajinca,3300,NO@SA 08:30PM ET,11.833,NO
SF,Tony Snell,3300,Chi@Sac 10:00PM ET,12.378,Chi
C,Timofey Mozgov,3300,Cle@Cha 07:00PM ET,13.903,Cle
SF,Doug McDermott,3300,Chi@Sac 10:00PM ET,12.391,Chi
SG,Austin Rivers,3300,Min@LAC 10:30PM ET,14.178,LAC
PG,Raul Neto,3300,Den@Uta 09:00PM ET,12.712,Uta
PG,Mo Williams,3200,Cle@Cha 07:00PM ET,18.069,Cle
PF,Channing Frye,3200,Orl@OKC 08:00PM ET,13.171,Orl
PF,Anthony Tolliver,3200,Det@Bos 07:30PM ET,12.547,Det
SG,Brandon Rush,3200,GS@Was 08:00PM ET,11.571,GS
C,Andrea Bargnani,3200,Ind@Bkn 07:30PM ET,10.372,Bkn
C,JaVale McGee,3200,Mia@Dal 08:30PM ET,12.586,Dal
SF,Lance Stephenson,3200,Min@LAC 10:30PM ET,10.599,LAC
PF,Nemanja Bjelica,3200,Min@LAC 10:30PM ET,12.395,Min
PG,Pablo Prigioni,3200,Min@LAC 10:30PM ET,9.411,LAC
C,Nick Collison,3100,Orl@OKC 08:00PM ET,8.207,OKC
PF,Drew Gooden,3100,GS@Was 08:00PM ET,10.750,Was
SF,Tayshaun Prince,3100,Min@LAC 10:30PM ET,8.464,Min
PG,Leandro Barbosa,3100,GS@Was 08:00PM ET,12.279,GS
PF,Charlie Villanueva,3100,Mia@Dal 08:30PM ET,10.726,Dal
PF,Jason Smith,3100,Orl@OKC 08:00PM ET,11.679,Orl
PF,Luc Richard Mbah a Moute,3100,Min@LAC 10:30PM ET,7.978,LAC
SF,Dante Cunningham,3100,NO@SA 08:30PM ET,10.733,NO
PF,Tyler Hansbrough,3100,Cle@Cha 07:00PM ET,7.500,Cha
PF,Josh McRoberts,3100,Mia@Dal 08:30PM ET,10.500,Mia
C,Tiago Splitter,3100,Atl@Phi 07:00PM ET,12.444,Atl
SF,Kyle Singler,3100,Orl@OKC 08:00PM ET,6.692,OKC
C,Nikola Pekovic,3100,Min@LAC 10:30PM ET,7.854,Min
SF,Chris Johnson,3100,Den@Uta 09:00PM ET,7.757,Uta
PF,Quincy Acy,3100,Chi@Sac 10:00PM ET,9.462,Sac
PF,Jonas Jerebko,3100,Det@Bos 07:30PM ET,10.016,Bos
SF,Solomon Hill,3100,Ind@Bkn 07:30PM ET,8.394,Ind
C,Mike Muscala,3100,Atl@Phi 07:00PM ET,8.029,Atl
SG,Andre Roberson,3100,Orl@OKC 08:00PM ET,13.239,OKC
SG,Tim Hardaway Jr.,3100,Atl@Phi 07:00PM ET,8.447,Atl
PG,Shabazz Napier,3100,Orl@OKC 08:00PM ET,9.581,Orl
SG,Joe Ingles,3100,Den@Uta 09:00PM ET,9.299,Uta
SF,Jonathon Simmons,3100,NO@SA 08:30PM ET,10.471,SA
SG,Joe Young,3100,Ind@Bkn 07:30PM ET,8.239,Ind
C,Salah Mejri,3100,Mia@Dal 08:30PM ET,9.458,Dal
PF,Richaun Holmes,3100,Atl@Phi 07:00PM ET,12.164,Phi
SF,Kyle Anderson,3100,NO@SA 08:30PM ET,10.078,SA
C,Joffrey Lauvergne,3100,Den@Uta 09:00PM ET,17.259,Den
SG,Mario Hezonja,3100,Orl@OKC 08:00PM ET,9.023,Orl
PF,Trey Lyles,3100,Den@Uta 09:00PM ET,11.656,Uta
PF,Kevin Garnett,3000,Min@LAC 10:30PM ET,12.382,Min
C,Elton Brand,3000,Atl@Phi 07:00PM ET,0,Phi
PG,Andre Miller,3000,Min@LAC 10:30PM ET,8.607,Min
SG,Mike Miller,3000,Den@Uta 09:00PM ET,4.944,Den
SF,Richard Jefferson,3000,Cle@Cha 07:00PM ET,10.262,Cle
PF,Matt Bonner,3000,NO@SA 08:30PM ET,4.250,SA
PG,Steve Blake,3000,Det@Bos 07:30PM ET,11.716,Det
SG,James Jones,3000,Cle@Cha 07:00PM ET,6.264,Cle
SG,Alan Anderson,3000,GS@Was 08:00PM ET,0,Was
C,Chris Andersen,3000,Mia@Dal 08:30PM ET,5.250,Mia
SF,Caron Butler,3000,Chi@Sac 10:00PM ET,5.175,Sac
SG,Rasual Butler,3000,NO@SA 08:30PM ET,6.680,SA
SF,Mike Dunleavy,3000,Chi@Sac 10:00PM ET,0,Chi
SF,Steve Novak,3000,Orl@OKC 08:00PM ET,3.250,OKC
PG,C.J. Watson,3000,Orl@OKC 08:00PM ET,13.875,Orl
C,Kendrick Perkins,3000,NO@SA 08:30PM ET,5.825,NO
PF,Udonis Haslem,3000,Mia@Dal 08:30PM ET,5.667,Mia
C,Anderson Varejao,3000,Cle@Cha 07:00PM ET,7.306,Cle
PF,Carl Landry,3000,Atl@Phi 07:00PM ET,13.091,Phi
C,Sasha Kaun,3000,Cle@Cha 07:00PM ET,3.167,Cle
SG,Anthony Morrow,3000,Orl@OKC 08:00PM ET,9.045,OKC
PF,Joel Anthony,3000,Det@Bos 07:30PM ET,3.135,Det
PF,Jason Thompson,3000,GS@Was 08:00PM ET,6.740,GS
PF,Jeff Ayres,3000,Min@LAC 10:30PM ET,4.500,LAC
PG,D.J. Augustin,3000,Orl@OKC 08:00PM ET,9.463,OKC
SF,Chase Budinger,3000,Ind@Bkn 07:30PM ET,10.594,Ind
SF,Quincy Pondexter,3000,NO@SA 08:30PM ET,0,NO
SG,Jodie Meeks,3000,Det@Bos 07:30PM ET,2.000,Det
SF,Jeremy Evans,3000,Mia@Dal 08:30PM ET,5.875,Dal
SG,Justin Holiday,3000,Atl@Phi 07:00PM ET,5.700,Atl
SG,James Anderson,3000,Chi@Sac 10:00PM ET,4.963,Sac
PF,J.J. Hickson,3000,Den@Uta 09:00PM ET,15.438,Den
C,DeJuan Blair,3000,GS@Was 08:00PM ET,5.833,Was
C,Jeff Withey,3000,Den@Uta 09:00PM ET,13.592,Uta
SF,Luke Babbitt,3000,NO@SA 08:30PM ET,7.852,NO
C,Tyler Zeller,3000,Det@Bos 07:30PM ET,7.968,Bos
PF,Andrew Nicholson,3000,Orl@OKC 08:00PM ET,12.456,Orl
PG,Seth Curry,3000,Chi@Sac 10:00PM ET,6.598,Sac
PF,Willie Reed,3000,Ind@Bkn 07:30PM ET,8.942,Bkn
PG,Shelvin Mack,3000,Atl@Phi 07:00PM ET,7.413,Atl
SG,Ian Clark,3000,GS@Was 08:00PM ET,8.143,GS
SG,Lamar Patterson,3000,Atl@Phi 07:00PM ET,6.326,Atl
C,Shayne Whittington,3000,Ind@Bkn 07:30PM ET,4.167,Ind
SG,C.J. Wilcox,3000,Min@LAC 10:30PM ET,1.643,LAC
SG,John Jenkins,3000,Mia@Dal 08:30PM ET,5.333,Dal
PG,Erick Green,3000,Den@Uta 09:00PM ET,2.063,Uta
SG,Sean Kilpatrick,3000,Den@Uta 09:00PM ET,5.375,Den
PF,Thomas Robinson,3000,Ind@Bkn 07:30PM ET,9.634,Bkn
SG,Jared Cunningham,3000,Cle@Cha 07:00PM ET,5.182,Cle
C,Tibor Pleiss,3000,Den@Uta 09:00PM ET,3.979,Uta
PF,Cameron Bairstow,3000,Chi@Sac 10:00PM ET,3.136,Chi
SF,Duje Dukan,3000,Chi@Sac 10:00PM ET,0,Sac
SG,Jarell Eddie,3000,GS@Was 08:00PM ET,6.104,Was
SF,Josh Huestis,3000,Orl@OKC 08:00PM ET,0,OKC
PG,Kendall Marshall,3000,Atl@Phi 07:00PM ET,10.271,Phi
SF,Reggie Bullock,3000,Det@Bos 07:30PM ET,1.294,Det
SG,Markel Brown,3000,Ind@Bkn 07:30PM ET,6.258,Bkn
PF,Eric Moreland,3000,Chi@Sac 10:00PM ET,3.900,Sac
SF,Devyn Marble,3000,Orl@OKC 08:00PM ET,0.906,Orl
PF,Adreian Payne,3000,Min@LAC 10:30PM ET,6.925,Min
PG,Keith Appling,3000,Orl@OKC 08:00PM ET,2.313,Orl
PG,Ray McCallum,3000,NO@SA 08:30PM ET,6.714,SA
SG,Darrun Hilliard,3000,Det@Bos 07:30PM ET,4.206,Det
PG,Spencer Dinwiddie,3000,Det@Bos 07:30PM ET,8.083,Det
SG,Josh Richardson,3000,Mia@Dal 08:30PM ET,5.739,Mia
C,Dewayne Dedmon,3000,Orl@OKC 08:00PM ET,9.383,Orl
SF,Branden Dawson,3000,Min@LAC 10:30PM ET,3.875,LAC
PF,James Michael McAdoo,3000,GS@Was 08:00PM ET,5.200,GS
PF,Rakeem Christmas,3000,Ind@Bkn 07:30PM ET,0,Ind
SF,Jakarr Sampson,3000,Atl@Phi 07:00PM ET,10.517,Phi
PF,Jarnell Stokes,3000,Mia@Dal 08:30PM ET,2.200,Mia
SF,Sergey Karasev,3000,Ind@Bkn 07:30PM ET,2.659,Bkn
SG,R.J. Hunter,3000,Det@Bos 07:30PM ET,6.406,Bos
SF,Justin Anderson,3000,Mia@Dal 08:30PM ET,5.190,Dal
SF,Glenn Robinson III,3000,Ind@Bkn 07:30PM ET,7.659,Ind
PF,Mitch McGary,3000,Orl@OKC 08:00PM ET,2.589,OKC
PF,Jordan Mickey,3000,Det@Bos 07:30PM ET,4.750,Bos
PG,Terry Rozier,3000,Det@Bos 07:30PM ET,3.681,Bos
SG,James Young,3000,Det@Bos 07:30PM ET,3.850,Bos
PG,Aaron Harrison,3000,Cle@Cha 07:00PM ET,1.885,Cha
C,Joel Embiid,3000,Atl@Phi 07:00PM ET,0,Phi
PG,Danté Exum,3000,Den@Uta 09:00PM ET,0,Uta
C,Walter Tavares,3000,Atl@Phi 07:00PM ET,5.778,Atl
SF,Damjan Rudez,3000,Min@LAC 10:30PM ET,3.603,Min
C,Cristiano Felicio,3000,Chi@Sac 10:00PM ET,1.813,Chi
PG,Tyus Jones,3000,Min@LAC 10:30PM ET,8.194,Min
SF,Kelly Oubre Jr.,3000,GS@Was 08:00PM ET,8.558,Was
PF,Kevon Looney,3000,GS@Was 08:00PM ET,4.500,GS
PF,Chris McCullough,3000,Ind@Bkn 07:30PM ET,0,Bkn
