Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,,
14681-12350,PF,Trevor,Booker,16.404,50,3700,UTA@WAS,UTA,WAS,,,,
14681-40208,PG,Raul,Neto,12.149019607843139,51,3700,UTA@WAS,UTA,WAS,,,,
14681-18256,SF,Doug,McDermott,11.68235294117647,51,3600,CHI@CLE,CHI,CLE,,,,
14681-14515,SG,Iman,Shumpert,14.016666666666667,30,3600,CHI@CLE,CLE,CHI,,,,
14681-9547,SF,Mike,Dunleavy,7.3,3,3600,CHI@CLE,CHI,CLE,,,,
14681-15592,PG,Austin,Rivers,13.039130434782608,46,3600,SA@LAC,LAC,SA,O,Hand,,
14681-9501,PF,Kris,Humphries,12.714285714285714,28,3500,UTA@WAS,WAS,UTA,GTD,Illness,,
14681-9503,PF,Drew,Gooden,9.068181818181818,22,3500,UTA@WAS,WAS,UTA,,,,
14681-18821,SG,Jonathon,Simmons,9.594871794871795,39,3500,SA@LAC,SA,LAC,,,,
14681-9490,C,Anderson,Varejao,7.587096774193548,31,3500,CHI@CLE,CLE,CHI,,,,
14681-59318,SF,Joe,Ingles,8.096078431372549,51,3500,UTA@WAS,UTA,WAS,,,,
14681-9484,PG,Mo,Williams,14.897058823529411,34,3500,CHI@CLE,CLE,CHI,,,,
14681-9785,SF,James,Jones,5.682857142857143,35,3500,CHI@CLE,CLE,CHI,,,,
14681-16411,SG,C.J.,Wilcox,1.425,8,3500,SA@LAC,LAC,SA,,,,
14681-9478,SG,Kirk,Hinrich,8.317142857142859,35,3500,CHI@CLE,CHI,CLE,,,,
14681-9534,PG,Aaron,Brooks,12.83095238095238,42,3500,CHI@CLE,CHI,CLE,,,,
14681-12354,C,Cole,Aldrich,13.109677419354838,31,3500,SA@LAC,LAC,SA,,,,
14681-12353,C,Tibor,Pleiss,3.5833333333333335,12,3500,UTA@WAS,UTA,WAS,,,,
14681-17517,SG,Tony,Snell,10.995999999999999,50,3500,CHI@CLE,CHI,CLE,,,,
14681-16059,SG,Jared,Cunningham,4.4325,40,3500,CHI@CLE,CLE,CHI,,,,
14681-12369,SG,Lance,Stephenson,9.990697674418605,43,3500,SA@LAC,LAC,SA,GTD,Hip,,
14681-63826,C,Boban,Marjanovic,11.429411764705883,34,3500,SA@LAC,SA,LAC,,,,
14681-17520,PF,Cameron,Bairstow,4.678571428571429,14,3500,CHI@CLE,CHI,CLE,,,,
14681-18352,PG,Ray,McCallum,6.148,25,3500,SA@LAC,SA,LAC,,,,
14681-9952,C,DeJuan,Blair,5.203448275862068,29,3500,UTA@WAS,WAS,UTA,,,,
14681-22647,SF,J.J.,O'Brien,1.6,2,3500,UTA@WAS,UTA,WAS,,,,
14681-21665,SG,Alan,Anderson,0,0,3500,UTA@WAS,WAS,UTA,GTD,Ankle,,
14681-9559,SF,Rasual,Butler,6.230555555555556,36,3500,SA@LAC,SA,LAC,,,,
14681-23716,SF,Kyle,Anderson,9.540816326530612,49,3500,SA@LAC,SA,LAC,,,,
14681-58153,SF,Kelly,Oubre,7.258139534883721,43,3500,UTA@WAS,WAS,UTA,,,,
14681-15858,PF,Branden,Dawson,3.8,2,3500,SA@LAC,LAC,SA,,,,
14681-15736,C,Jeff,Withey,12.976315789473684,38,3500,UTA@WAS,UTA,WAS,,,,
14681-58461,PF,Trey,Lyles,10.466,50,3500,UTA@WAS,UTA,WAS,,,,
14681-23234,PG,Pablo,Prigioni,8.318181818181818,33,3500,SA@LAC,LAC,SA,,,,
14681-12424,C,Timofey,Mozgov,13.148979591836733,49,3500,CHI@CLE,CLE,CHI,,,,
14681-63478,C,Cristiano,Felicio,1.3142857142857143,7,3500,CHI@CLE,CHI,CLE,,,,
14681-9796,SF,Luc Richard,Mbah a Moute,7.476470588235293,51,3500,SA@LAC,LAC,SA,,,,
14681-66520,C,Sasha,Kaun,2.7199999999999998,10,3500,CHI@CLE,CLE,CHI,,,,
14681-16375,SG,Jarell,Eddie,4.685714285714285,14,3500,UTA@WAS,WAS,UTA,,,,
14681-12445,SG,Gary,Neal,14.3275,40,3500,UTA@WAS,WAS,UTA,GTD,Leg,,
14681-9459,SF,Paul,Pierce,11.208333333333334,48,3500,SA@LAC,LAC,SA,,,,
14681-9941,PF,Jeff,Ayres,3.5200000000000005,5,3500,SA@LAC,LAC,SA,,,,
14681-17462,SG,Chris,Johnson,7.5418604651162795,43,3500,UTA@WAS,UTA,WAS,GTD,Toe,,
14681-16378,SG,Erick,Green,4,6,3500,UTA@WAS,UTA,WAS,,,,
14681-9709,C,Matt,Bonner,4.2299999999999995,20,3500,SA@LAC,SA,LAC,O,Calf,,
14681-9471,PF,Boris,Diaw,14.326415094339621,53,3500,SA@LAC,SA,LAC,,,,
14681-9706,SF,Richard,Jefferson,9.477083333333333,48,3500,CHI@CLE,CLE,CHI,,,,
