Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
SG,DeMar DeRozan,7200,Cle@Tor 07:30PM ET,34.450,Tor
C,Greg Monroe,7200,Sac@Mil 08:00PM ET,37.357,Mil
PF,Thaddeus Young,7100,Bkn@OKC 08:00PM ET,31.750,Bkn
PG,Ricky Rubio,7100,Atl@Min 08:00PM ET,33.575,Min
SG,Andrew Wiggins,7100,Atl@Min 08:00PM ET,31.750,Min
SF,Rudy Gay,7000,Sac@Mil 08:00PM ET,30.554,Sac
C,Al Horford,7000,Atl@Min 08:00PM ET,34.547,Atl
SF,Giannis Antetokounmpo,7000,Sac@Mil 08:00PM ET,33.154,Mil
PF,Kristaps Porzingis,7000,NY@Orl 07:00PM ET,31.183,NY
SG,Dwyane Wade,6900,Mia@Det 07:30PM ET,32.188,Mia
PG,Jeff Teague,6900,Atl@Min 08:00PM ET,32.673,Atl
C,Jahlil Okafor,6900,Phi@Bos 07:30PM ET,33.133,Phi
PF,LaMarcus Aldridge,6800,Dal@SA 08:30PM ET,32.521,SA
PG,Mike Conley,6800,Mem@Hou 08:00PM ET,31.583,Mem
C,Nikola Vucevic,6800,NY@Orl 07:00PM ET,32.318,Orl
SG,Tyreke Evans,6800,NO@Pho 09:00PM ET,0,NO
PG,Kyrie Irving,6700,Cle@Tor 07:30PM ET,0,Cle
SG,Victor Oladipo,6700,NY@Orl 07:00PM ET,30.250,Orl
SF,Evan Fournier,6700,NY@Orl 07:00PM ET,31.143,Orl
SG,Bradley Beal,6600,Was@Cha 07:00PM ET,31.750,Was
C,Al Jefferson,6500,Was@Cha 07:00PM ET,29.714,Cha
PF,Ryan Anderson,6500,NO@Pho 09:00PM ET,32.036,NO
PF,Serge Ibaka,6400,Bkn@OKC 08:00PM ET,29.267,OKC
C,Jared Sullinger,6400,Phi@Bos 07:30PM ET,28.786,Bos
C,Rudy Gobert,6400,Uta@LAC 10:30PM ET,30.545,Uta
PF,Dirk Nowitzki,6300,Dal@SA 08:30PM ET,31.196,Dal
SG,Eric Gordon,6300,NO@Pho 09:00PM ET,30.089,NO
SF,Gordon Hayward,6300,Uta@LAC 10:30PM ET,28.558,Uta
C,Tim Duncan,6200,Dal@SA 08:30PM ET,29.750,SA
PF,Zach Randolph,6200,Mem@Hou 08:00PM ET,29.167,Mem
PG,Jarrett Jack,6200,Bkn@OKC 08:00PM ET,32.308,Bkn
PG,Ish Smith,6200,NO@Pho 09:00PM ET,30.571,NO
SF,Marcus Morris,6200,Mia@Det 07:30PM ET,28.518,Det
SF,Tobias Harris,6200,NY@Orl 07:00PM ET,30.250,Orl
PG,Elfrid Payton,6100,NY@Orl 07:00PM ET,26.571,Orl
PF,Terrence Jones,6000,Mem@Hou 08:00PM ET,24.833,Hou
PG,Mo Williams,5900,Cle@Tor 07:30PM ET,29.045,Cle
PG,Deron Williams,5900,Dal@SA 08:30PM ET,28.393,Dal
SG,Avery Bradley,5900,Phi@Bos 07:30PM ET,26.896,Bos
SF,Otto Porter,5900,Was@Cha 07:00PM ET,27.136,Was
PF,Nerlens Noel,5900,Phi@Bos 07:30PM ET,27.231,Phi
C,Zaza Pachulia,5800,Dal@SA 08:30PM ET,29.733,Dal
SF,DeMarre Carroll,5800,Cle@Tor 07:30PM ET,26.063,Tor
SF,Jae Crowder,5800,Phi@Bos 07:30PM ET,25.018,Bos
PF,Tristan Thompson,5800,Cle@Tor 07:30PM ET,23.875,Cle
SF,Trevor Ariza,5700,Mem@Hou 08:00PM ET,26.696,Hou
PF,Marvin Williams,5700,Was@Cha 07:00PM ET,25.482,Cha
C,Jonas Valanciunas,5700,Cle@Tor 07:30PM ET,26.714,Tor
PG,Michael Carter-Williams,5600,Sac@Mil 08:00PM ET,27.083,Mil
C,Marcin Gortat,5500,Was@Cha 07:00PM ET,26.023,Was
SF,Joe Johnson,5400,Bkn@OKC 08:00PM ET,25.143,Bkn
SF,Kent Bazemore,5400,Atl@Min 08:00PM ET,25.396,Atl
PF,Markieff Morris,5400,NO@Pho 09:00PM ET,25.167,Pho
SG,Khris Middleton,5400,Sac@Mil 08:00PM ET,24.357,Mil
SG,Alec Burks,5300,Uta@LAC 10:30PM ET,24.673,Uta
C,Enes Kanter,5300,Bkn@OKC 08:00PM ET,25.150,OKC
SG,J.R. Smith,5200,Cle@Tor 07:30PM ET,20.318,Cle
PG,Goran Dragic,5200,Mia@Det 07:30PM ET,23.577,Mia
PG,T.J. McConnell,5200,Phi@Bos 07:30PM ET,25.133,Phi
SG,Rodney Hood,5200,Uta@LAC 10:30PM ET,23.188,Uta
PG,Dennis Schroder,5200,Atl@Min 08:00PM ET,23.047,Atl
PG,Tony Parker,5100,Dal@SA 08:30PM ET,23.554,SA
SG,Evan Turner,5100,Phi@Bos 07:30PM ET,21.821,Bos
SG,Kentavious Caldwell-Pope,4900,Mia@Det 07:30PM ET,22.536,Det
PG,Tony Wroten,4900,Phi@Bos 07:30PM ET,0,Phi
PG,Zach LaVine,4900,Atl@Min 08:00PM ET,23.982,Min
C,Clint Capela,4900,Mem@Hou 08:00PM ET,20.411,Hou
SG,Jamal Crawford,4800,Uta@LAC 10:30PM ET,20.875,LAC
PF,Luis Scola,4800,Cle@Tor 07:30PM ET,21.217,Tor
SF,Jeff Green,4800,Mem@Hou 08:00PM ET,18.967,Mem
SF,Robert Covington,4800,Phi@Bos 07:30PM ET,22.458,Phi
PG,Marcus Smart,4800,Phi@Bos 07:30PM ET,23.278,Bos
C,Tyson Chandler,4700,NO@Pho 09:00PM ET,20.321,Pho
SF,Omri Casspi,4700,Sac@Mil 08:00PM ET,21.783,Sac
PG,Matthew Dellavedova,4700,Cle@Tor 07:30PM ET,21.036,Cle
PF,Dwight Powell,4700,Dal@SA 08:30PM ET,23.567,Dal
PG,Darren Collison,4600,Sac@Mil 08:00PM ET,22.300,Sac
SG,Jeremy Lamb,4600,Was@Cha 07:00PM ET,22.558,Cha
PF,Donatas Motiejunas,4600,Mem@Hou 08:00PM ET,0,Hou
SG,Kyle Korver,4500,Atl@Min 08:00PM ET,20.911,Atl
SG,Danny Green,4500,Dal@SA 08:30PM ET,19.607,SA
PG,Ty Lawson,4500,Mem@Hou 08:00PM ET,20.804,Hou
PG,Jeremy Lin,4500,Was@Cha 07:00PM ET,22.071,Cha
PF,Nemanja Bjelica,4500,Atl@Min 08:00PM ET,20.167,Min
SG,Manu Ginobili,4400,Dal@SA 08:30PM ET,23.955,SA
SG,Arron Afflalo,4400,NY@Orl 07:00PM ET,20.500,NY
PG,Jerryd Bayless,4400,Sac@Mil 08:00PM ET,23.500,Mil
SF,Marcus Thornton,4400,Mem@Hou 08:00PM ET,21.542,Hou
PG,Jrue Holiday,4400,NO@Pho 09:00PM ET,22.000,NO
SG,Dion Waiters,4400,Bkn@OKC 08:00PM ET,20.933,OKC
SF,Jerami Grant,4400,Phi@Bos 07:30PM ET,21.983,Phi
SG,J.J. Redick,4300,Uta@LAC 10:30PM ET,20.045,LAC
PF,Ersan Ilyasova,4300,Mia@Det 07:30PM ET,17.857,Det
PF,Amir Johnson,4300,Phi@Bos 07:30PM ET,19.304,Bos
SG,Wesley Matthews,4300,Dal@SA 08:30PM ET,18.808,Dal
SG,Marco Belinelli,4300,Sac@Mil 08:00PM ET,19.850,Sac
PF,Jabari Parker,4300,Sac@Mil 08:00PM ET,15.594,Mil
SF,Luol Deng,4200,Mia@Det 07:30PM ET,20.192,Mia
SF,Thabo Sefolosha,4200,Atl@Min 08:00PM ET,20.346,Atl
C,Robin Lopez,4200,NY@Orl 07:00PM ET,20.717,NY
C,Kosta Koufos,4200,Sac@Mil 08:00PM ET,19.833,Sac
SF,Chandler Parsons,4200,Dal@SA 08:30PM ET,14.318,Dal
PG,Brandon Jennings,4200,Mia@Det 07:30PM ET,0,Det
SG,Kevin Martin,4100,Atl@Min 08:00PM ET,19.442,Min
PG,Mario Chalmers,4100,Mem@Hou 08:00PM ET,20.125,Mem
SG,Langston Galloway,4100,NY@Orl 07:00PM ET,21.550,NY
SF,Aaron Gordon,4100,NY@Orl 07:00PM ET,20.232,Orl
PF,Kris Humphries,4000,Was@Cha 07:00PM ET,15.591,Was
PG,Jose Calderon,4000,NY@Orl 07:00PM ET,17.317,NY
C,Timofey Mozgov,4000,Cle@Tor 07:30PM ET,16.521,Cle
C,Bismack Biyombo,4000,Cle@Tor 07:30PM ET,14.417,Tor
SG,Rondae Hollis-Jefferson,4000,Bkn@OKC 08:00PM ET,17.982,Bkn
SF,Justise Winslow,4000,Mia@Det 07:30PM ET,16.981,Mia
SF,P.J. Tucker,3900,NO@Pho 09:00PM ET,16.750,Pho
C,Kelly Olynyk,3900,Phi@Bos 07:30PM ET,17.885,Bos
PG,Cory Joseph,3900,Cle@Tor 07:30PM ET,19.233,Tor
SG,Tyler Johnson,3900,Mia@Det 07:30PM ET,17.000,Mia
PG,Trey Burke,3900,Uta@LAC 10:30PM ET,20.000,Uta
PF,David West,3800,Dal@SA 08:30PM ET,13.607,SA
PG,Isaiah Canaan,3800,Phi@Bos 07:30PM ET,18.383,Phi
SF,T.J. Warren,3800,NO@Pho 09:00PM ET,17.077,Pho
SG,Courtney Lee,3700,Mem@Hou 08:00PM ET,16.833,Mem
SG,O.J. Mayo,3700,Sac@Mil 08:00PM ET,14.000,Mil
C,Gorgui Dieng,3700,Atl@Min 08:00PM ET,16.857,Min
PF,Cody Zeller,3700,Was@Cha 07:00PM ET,17.083,Cha
C,Steven Adams,3700,Bkn@OKC 08:00PM ET,17.700,OKC
SF,Stanley Johnson,3700,Mia@Det 07:30PM ET,15.286,Det
PF,David Lee,3600,Phi@Bos 07:30PM ET,15.125,Bos
PF,Nene Hilario,3600,Was@Cha 07:00PM ET,19.925,Was
PG,Patty Mills,3600,Dal@SA 08:30PM ET,17.554,SA
SG,Iman Shumpert,3600,Cle@Tor 07:30PM ET,0,Cle
SG,Hollis Thompson,3600,Phi@Bos 07:30PM ET,18.250,Phi
SF,Bojan Bogdanovic,3600,Bkn@OKC 08:00PM ET,15.750,Bkn
SG,Ben McLemore,3600,Sac@Mil 08:00PM ET,12.617,Sac
SG,Nik Stauskas,3600,Phi@Bos 07:30PM ET,17.464,Phi
SF,Paul Pierce,3500,Uta@LAC 10:30PM ET,13.096,LAC
SF,Tony Allen,3500,Mem@Hou 08:00PM ET,16.533,Mem
PF,Josh Smith,3500,Uta@LAC 10:30PM ET,15.375,LAC
SF,Corey Brewer,3500,Mem@Hou 08:00PM ET,13.982,Hou
PG,Ramon Sessions,3500,Was@Cha 07:00PM ET,18.523,Was
PG,Greivis Vasquez,3500,Sac@Mil 08:00PM ET,17.714,Mil
PG,Patrick Beverley,3500,Mem@Hou 08:00PM ET,11.857,Hou
PF,Patrick Patterson,3500,Cle@Tor 07:30PM ET,13.250,Tor
PF,JaMychal Green,3500,Mem@Hou 08:00PM ET,15.617,Mem
C,Willie Cauley-Stein,3500,Sac@Mil 08:00PM ET,15.050,Sac
PG,Devin Harris,3400,Dal@SA 08:30PM ET,17.411,Dal
SF,Matt Barnes,3400,Mem@Hou 08:00PM ET,17.017,Mem
PF,Boris Diaw,3400,Dal@SA 08:30PM ET,14.500,SA
SG,Garrett Temple,3400,Was@Cha 07:00PM ET,11.333,Was
C,Alexis Ajinca,3400,NO@Pho 09:00PM ET,11.827,NO
PF,John Henson,3400,Sac@Mil 08:00PM ET,13.325,Mil
SG,Austin Rivers,3400,Uta@LAC 10:30PM ET,14.393,LAC
C,Dewayne Dedmon,3400,NY@Orl 07:00PM ET,14.519,Orl
PF,Channing Frye,3300,NY@Orl 07:00PM ET,12.750,Orl
PG,J.J. Barea,3300,Dal@SA 08:30PM ET,17.617,Dal
SG,Gerald Green,3300,Mia@Det 07:30PM ET,12.000,Mia
PF,Jon Leuer,3300,NO@Pho 09:00PM ET,14.661,Pho
C,Omer Asik,3300,NO@Pho 09:00PM ET,8.321,NO
PG,Raymond Felton,3200,Dal@SA 08:30PM ET,15.917,Dal
C,Anderson Varejao,3200,Cle@Tor 07:30PM ET,7.521,Cle
PG,Toney Douglas,3200,NO@Pho 09:00PM ET,14.250,NO
SF,Dante Cunningham,3200,NO@Pho 09:00PM ET,12.911,NO
PF,Brandan Wright,3200,Mem@Hou 08:00PM ET,14.571,Mem
PF,Trevor Booker,3200,Uta@LAC 10:30PM ET,13.521,Uta
C,Nikola Pekovic,3200,Atl@Min 08:00PM ET,0,Min
SF,Luke Babbitt,3200,NO@Pho 09:00PM ET,13.591,NO
PF,Andrew Nicholson,3200,NY@Orl 07:00PM ET,11.800,Orl
PG,Shabazz Napier,3200,NY@Orl 07:00PM ET,10.769,Orl
C,Frank Kaminsky,3200,Was@Cha 07:00PM ET,10.692,Cha
PG,Shane Larkin,3200,Bkn@OKC 08:00PM ET,16.482,Bkn
SF,Mirza Teletovic,3200,NO@Pho 09:00PM ET,13.125,Pho
SF,Shabazz Muhammad,3200,Atl@Min 08:00PM ET,11.321,Min
PF,Kevin Garnett,3100,Atl@Min 08:00PM ET,13.667,Min
SF,Richard Jefferson,3100,Cle@Tor 07:30PM ET,12.375,Cle
SG,Gary Neal,3100,Was@Cha 07:00PM ET,13.795,Was
PG,C.J. Watson,3100,NY@Orl 07:00PM ET,13.875,Orl
PF,Charlie Villanueva,3100,Dal@SA 08:30PM ET,12.462,Dal
PG,D.J. Augustin,3100,Bkn@OKC 08:00PM ET,13.117,OKC
SF,Derrick Williams,3100,NY@Orl 07:00PM ET,12.483,NY
SF,Lance Stephenson,3100,Uta@LAC 10:30PM ET,11.115,LAC
SG,Jared Cunningham,3100,Cle@Tor 07:30PM ET,7.458,Cle
PG,Jerian Grant,3100,NY@Orl 07:00PM ET,13.517,NY
SG,Devin Booker,3100,NO@Pho 09:00PM ET,8.205,Pho
SG,Vince Carter,3000,Mem@Hou 08:00PM ET,10.250,Mem
PG,Andre Miller,3000,Atl@Min 08:00PM ET,12.036,Min
PG,Jason Terry,3000,Mem@Hou 08:00PM ET,9.167,Hou
PF,Matt Bonner,3000,Dal@SA 08:30PM ET,0.750,SA
C,Nick Collison,3000,Bkn@OKC 08:00PM ET,10.875,OKC
PG,Steve Blake,3000,Mia@Det 07:30PM ET,9.875,Det
SG,James Jones,3000,Cle@Tor 07:30PM ET,5.804,Cle
PF,Louis Amundson,3000,NY@Orl 07:00PM ET,7.321,NY
SG,Alan Anderson,3000,Was@Cha 07:00PM ET,0,Was
C,Chris Andersen,3000,Mia@Det 07:30PM ET,3.500,Mia
PG,Ronnie Price,3000,NO@Pho 09:00PM ET,9.458,Pho
PF,Drew Gooden,3000,Was@Cha 07:00PM ET,11.542,Was
PF,Amar'e Stoudemire,3000,Mia@Det 07:30PM ET,9.000,Mia
SF,Caron Butler,3000,Sac@Mil 08:00PM ET,5.964,Sac
SF,Tayshaun Prince,3000,Atl@Min 08:00PM ET,7.875,Min
SG,Rasual Butler,3000,Dal@SA 08:30PM ET,7.327,SA
SF,Steve Novak,3000,Bkn@OKC 08:00PM ET,4.750,OKC
PF,Chris Copeland,3000,Sac@Mil 08:00PM ET,5.409,Mil
C,Kendrick Perkins,3000,NO@Pho 09:00PM ET,9.667,NO
PF,Udonis Haslem,3000,Mia@Det 07:30PM ET,5.500,Mia
PF,Anthony Tolliver,3000,Mia@Det 07:30PM ET,10.115,Det
SF,Jared Dudley,3000,Was@Cha 07:00PM ET,13.725,Was
SG,Sasha Vujacic,3000,NY@Orl 07:00PM ET,10.833,NY
PG,Beno Udrih,3000,Mia@Det 07:30PM ET,11.125,Mia
PF,Carl Landry,3000,Phi@Bos 07:30PM ET,0,Phi
C,Sasha Kaun,3000,Cle@Tor 07:30PM ET,1.875,Cle
PG,Brian Roberts,3000,Was@Cha 07:00PM ET,3.714,Cha
PF,Jason Smith,3000,NY@Orl 07:00PM ET,11.500,Orl
SG,Anthony Morrow,3000,Bkn@OKC 08:00PM ET,9.518,OKC
PF,Joel Anthony,3000,Mia@Det 07:30PM ET,8.750,Det
SF,Martell Webster,3000,Was@Cha 07:00PM ET,0,Was
SF,Luc Richard Mbah a Moute,3000,Uta@LAC 10:30PM ET,3.125,LAC
PF,Tyler Hansbrough,3000,Was@Cha 07:00PM ET,4.875,Cha
PF,Josh McRoberts,3000,Mia@Det 07:30PM ET,9.731,Mia
C,Aron Baynes,3000,Mia@Det 07:30PM ET,10.375,Det
SF,Alonzo Gee,3000,NO@Pho 09:00PM ET,11.357,NO
C,Andrea Bargnani,3000,Bkn@OKC 08:00PM ET,8.679,Bkn
SF,Wesley Johnson,3000,Uta@LAC 10:30PM ET,10.446,LAC
SG,Wayne Ellington,3000,Bkn@OKC 08:00PM ET,7.808,Bkn
C,Spencer Hawes,3000,Was@Cha 07:00PM ET,13.393,Cha
SF,Quincy Pondexter,3000,NO@Pho 09:00PM ET,0,NO
SG,Jodie Meeks,3000,Mia@Det 07:30PM ET,2.000,Det
SF,Lance Thomas,3000,NY@Orl 07:00PM ET,9.383,NY
PG,Donald Sloan,3000,Bkn@OKC 08:00PM ET,4.000,Bkn
SG,Sonny Weems,3000,NO@Pho 09:00PM ET,4.556,Pho
C,JaVale McGee,3000,Dal@SA 08:30PM ET,14.500,Dal
SG,Elijah Millsap,3000,Uta@LAC 10:30PM ET,4.094,Uta
SF,Jeremy Evans,3000,Dal@SA 08:30PM ET,5.375,Dal
C,Tiago Splitter,3000,Atl@Min 08:00PM ET,12.339,Atl
SG,Justin Holiday,3000,Atl@Min 08:00PM ET,8.308,Atl
PF,Mike Scott,3000,Atl@Min 08:00PM ET,8.875,Atl
SF,James Johnson,3000,Cle@Tor 07:30PM ET,9.614,Tor
SF,Kyle Singler,3000,Bkn@OKC 08:00PM ET,5.893,OKC
C,Cole Aldrich,3000,Uta@LAC 10:30PM ET,2.125,LAC
SG,James Anderson,3000,Sac@Mil 08:00PM ET,5.917,Sac
C,DeJuan Blair,3000,Was@Cha 07:00PM ET,5.100,Was
PG,Norris Cole,3000,NO@Pho 09:00PM ET,0,NO
C,Jeff Withey,3000,Uta@LAC 10:30PM ET,7.208,Uta
C,Tyler Zeller,3000,Phi@Bos 07:30PM ET,8.175,Bos
SF,Chris Johnson,3000,Uta@LAC 10:30PM ET,3.525,Uta
PG,Seth Curry,3000,Sac@Mil 08:00PM ET,5.375,Sac
C,Miles Plumlee,3000,Sac@Mil 08:00PM ET,5.188,Mil
PF,Quincy Acy,3000,Sac@Mil 08:00PM ET,5.429,Sac
SF,Willie Reed,3000,Bkn@OKC 08:00PM ET,0,Bkn
PG,Shelvin Mack,3000,Atl@Min 08:00PM ET,8.094,Atl
PF,Kyle O'Quinn,3000,NY@Orl 07:00PM ET,14.096,NY
PF,Jonas Jerebko,3000,Phi@Bos 07:30PM ET,8.286,Bos
SG,Lamar Patterson,3000,Atl@Min 08:00PM ET,9.750,Atl
SG,C.J. Wilcox,3000,Uta@LAC 10:30PM ET,0,LAC
SG,John Jenkins,3000,Dal@SA 08:30PM ET,8.900,Dal
PF,Cory Jefferson,3000,NO@Pho 09:00PM ET,4.500,Pho
PF,Thomas Robinson,3000,Bkn@OKC 08:00PM ET,10.946,Bkn
PG,Troy Daniels,3000,Was@Cha 07:00PM ET,2.550,Cha
C,Mike Muscala,3000,Atl@Min 08:00PM ET,7.575,Atl
SG,Andre Roberson,3000,Bkn@OKC 08:00PM ET,12.821,OKC
SG,Joe Harris,3000,Cle@Tor 07:30PM ET,1.950,Cle
SG,Terrence Ross,3000,Cle@Tor 07:30PM ET,10.278,Tor
PF,Kevin Seraphin,3000,NY@Orl 07:00PM ET,7.932,NY
C,Tibor Pleiss,3000,Uta@LAC 10:30PM ET,1.688,Uta
SG,Tim Hardaway Jr.,3000,Atl@Min 08:00PM ET,5.000,Atl
SF,Duje Dukan,3000,Sac@Mil 08:00PM ET,0,Sac
PG,Phil Pressey,3000,Phi@Bos 07:30PM ET,12.028,Phi
SF,Josh Huestis,3000,Bkn@OKC 08:00PM ET,0,OKC
PG,Kendall Marshall,3000,Phi@Bos 07:30PM ET,0,Phi
SF,Reggie Bullock,3000,Mia@Det 07:30PM ET,1.611,Det
PG,Pablo Prigioni,3000,Uta@LAC 10:30PM ET,6.050,LAC
PG,Russ Smith,3000,Mem@Hou 08:00PM ET,3.188,Mem
SG,Markel Brown,3000,Bkn@OKC 08:00PM ET,6.786,Bkn
SG,Joe Ingles,3000,Uta@LAC 10:30PM ET,8.346,Uta
C,Boban Marjanovic,3000,Dal@SA 08:30PM ET,3.786,SA
PF,Eric Moreland,3000,Sac@Mil 08:00PM ET,2.583,Sac
SF,Jonathon Simmons,3000,Dal@SA 08:30PM ET,4.250,SA
SF,Devyn Marble,3000,NY@Orl 07:00PM ET,1.625,Orl
PF,Adreian Payne,3000,Atl@Min 08:00PM ET,9.278,Min
C,Salah Mejri,3000,Dal@SA 08:30PM ET,2.350,Dal
PG,Ray McCallum,3000,Dal@SA 08:30PM ET,2.389,SA
SG,Darrun Hilliard,3000,Mia@Det 07:30PM ET,4.750,Det
SG,James Ennis,3000,Mem@Hou 08:00PM ET,0.950,Mem
PG,Spencer Dinwiddie,3000,Mia@Det 07:30PM ET,11.333,Det
SF,Michael Kidd-Gilchrist,3000,Was@Cha 07:00PM ET,0,Cha
PF,Johnny O'Bryant,3000,Sac@Mil 08:00PM ET,10.571,Mil
SG,Josh Richardson,3000,Mia@Det 07:30PM ET,4.438,Mia
SF,K.J. McDaniels,3000,Mem@Hou 08:00PM ET,4.850,Hou
SF,Branden Dawson,3000,Uta@LAC 10:30PM ET,0,LAC
SF,P.J. Hairston,3000,Was@Cha 07:00PM ET,9.977,Cha
SF,Jakarr Sampson,3000,Phi@Bos 07:30PM ET,9.900,Phi
SG,Norman Powell,3000,Cle@Tor 07:30PM ET,3.406,Tor
C,Alex Len,3000,NO@Pho 09:00PM ET,12.911,Pho
PF,Jarnell Stokes,3000,Mia@Det 07:30PM ET,1.250,Mia
C,Lucas Nogueira,3000,Cle@Tor 07:30PM ET,3.500,Tor
SF,Sergey Karasev,3000,Bkn@OKC 08:00PM ET,3.400,Bkn
SF,Sam Dekker,3000,Mem@Hou 08:00PM ET,1.083,Hou
SG,R.J. Hunter,3000,Phi@Bos 07:30PM ET,7.833,Bos
PF,Richaun Holmes,3000,Phi@Bos 07:30PM ET,10.714,Phi
SG,Jordan Adams,3000,Mem@Hou 08:00PM ET,9.500,Mem
SF,Kyle Anderson,3000,Dal@SA 08:30PM ET,8.196,SA
SF,Justin Anderson,3000,Dal@SA 08:30PM ET,5.682,Dal
PF,Montrezl Harrell,3000,Mem@Hou 08:00PM ET,7.462,Hou
PF,Mitch McGary,3000,Bkn@OKC 08:00PM ET,3.792,OKC
SG,Archie Goodwin,3000,NO@Pho 09:00PM ET,7.750,Pho
SF,Anthony Bennett,3000,Cle@Tor 07:30PM ET,4.000,Tor
SF,Cleanthony Early,3000,NY@Orl 07:00PM ET,2.700,NY
PG,Raul Neto,3000,Uta@LAC 10:30PM ET,11.000,Uta
PG,Delon Wright,3000,Cle@Tor 07:30PM ET,1.125,Tor
PF,Jarell Martin,3000,Mem@Hou 08:00PM ET,0,Mem
PF,Jordan Mickey,3000,Phi@Bos 07:30PM ET,6.125,Bos
PF,Christian Wood,3000,Phi@Bos 07:30PM ET,9.182,Phi
PG,Terry Rozier,3000,Phi@Bos 07:30PM ET,4.438,Bos
PG,Tyler Ennis,3000,Sac@Mil 08:00PM ET,9.208,Mil
SG,James Young,3000,Phi@Bos 07:30PM ET,2.750,Bos
PG,Aaron Harrison,3000,Was@Cha 07:00PM ET,1.250,Cha
PG,Cameron Payne,3000,Bkn@OKC 08:00PM ET,2.781,OKC
C,Joel Embiid,3000,Phi@Bos 07:30PM ET,0,Phi
PG,Dante Exum,3000,Uta@LAC 10:30PM ET,0,Uta
SF,Bruno Caboclo,3000,Cle@Tor 07:30PM ET,0.000,Tor
SF,Damien Inglis,3000,Sac@Mil 08:00PM ET,4.800,Mil
C,Walter Tavares,3000,Atl@Min 08:00PM ET,1.500,Atl
SF,Damjan Rudez,3000,Atl@Min 08:00PM ET,1.917,Min
SG,Mario Hezonja,3000,NY@Orl 07:00PM ET,8.232,Orl
PG,Tyus Jones,3000,Atl@Min 08:00PM ET,2.875,Min
SF,Kelly Oubre Jr.,3000,Was@Cha 07:00PM ET,6.179,Was
PF,Trey Lyles,3000,Uta@LAC 10:30PM ET,5.045,Uta
SG,Rashad Vaughn,3000,Sac@Mil 08:00PM ET,4.667,Mil
PF,Chris McCullough,3000,Bkn@OKC 08:00PM ET,0,Bkn
