Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3608,Caron,Butler,SF,SAC,NO,SAC@NO,8:00PM EST,10,5.6, 
nba.p.4136,Rudy,Gay,SF,SAC,NO,SAC@NO,8:00PM EST,30,31.4,O
nba.p.4149,Rajon,Rondo,PG,SAC,NO,SAC@NO,8:00PM EST,41,37.5, 
nba.p.4296,Marco,Belinelli,SG,SAC,NO,SAC@NO,8:00PM EST,10,16.6, 
nba.p.4485,Kosta,Koufos,C,SAC,NO,SAC@NO,8:00PM EST,10,16.7, 
nba.p.4626,Darren,Collison,PG,SAC,NO,SAC@NO,8:00PM EST,17,22.1, 
nba.p.4628,Omri,Casspi,SF,SAC,NO,SAC@NO,8:00PM EST,26,23.8, 
nba.p.4720,DeMarcus,Cousins,PF,SAC,NO,SAC@NO,8:00PM EST,54,47.1, 
nba.p.4751,James,Anderson,SG,SAC,NO,SAC@NO,8:00PM EST,10,4.6, 
nba.p.5071,Quincy,Acy,PF,SAC,NO,SAC@NO,8:00PM EST,10,8.7, 
nba.p.5158,Ben,McLemore,SG,SAC,NO,SAC@NO,8:00PM EST,10,12.5, 
nba.p.5245,Seth,Curry,PG,SAC,NO,SAC@NO,8:00PM EST,10,6.3, 
nba.p.5374,Eric,Moreland,PF,SAC,NO,SAC@NO,8:00PM EST,10,3.8,INJ
nba.p.5466,Willie,Cauley-Stein,C,SAC,NO,SAC@NO,8:00PM EST,12,16.6, 
nba.p.5525,Duje,Dukan,SF,SAC,NO,SAC@NO,8:00PM EST,10,0.0,INJ
nba.p.3730,Kendrick,Perkins,C,NO,SAC,SAC@NO,8:00PM EST,10,6.1, 
nba.p.4469,Eric,Gordon,SG,NO,SAC,SAC@NO,8:00PM EST,21,23.6,INJ
nba.p.4482,Alexis,Ajinca,C,NO,SAC,SAC@NO,8:00PM EST,10,11.3, 
nba.p.4483,Ryan,Anderson,PF,NO,SAC,SAC@NO,8:00PM EST,25,27.3, 
nba.p.4499,Omer,Asik,C,NO,SAC,SAC@NO,8:00PM EST,10,10.7, 
nba.p.4564,Tyreke,Evans,SG,NO,SAC,SAC@NO,8:00PM EST,29,32.1,GTD
