Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3715,Nick,Collison,PF,OKC,NO,OKC@NO,8:00PM EST,10,7.1, 
nba.p.4135,Randy,Foye,SG,OKC,NO,OKC@NO,8:00PM EST,10,12.2, 
nba.p.4244,Kevin,Durant,SF,OKC,NO,OKC@NO,8:00PM EST,55,46.3, 
nba.p.4390,Russell,Westbrook,PG,OKC,NO,OKC@NO,8:00PM EST,60,49.8, 
nba.p.4486,Serge,Ibaka,PF,OKC,NO,OKC@NO,8:00PM EST,25,26.1, 
nba.p.4527,Anthony,Morrow,SG,OKC,NO,OKC@NO,8:00PM EST,10,8.5, 
nba.p.4899,Enes,Kanter,C,OKC,NO,OKC@NO,8:00PM EST,16,22.0, 
nba.p.4915,Kyle,Singler,SF,OKC,NO,OKC@NO,8:00PM EST,10,6.6, 
nba.p.5010,Dion,Waiters,SG,OKC,NO,OKC@NO,8:00PM EST,11,17.4, 
nba.p.5163,Steven,Adams,C,OKC,NO,OKC@NO,8:00PM EST,10,18.3, 
nba.p.5196,Andre,Roberson,SG,OKC,NO,OKC@NO,8:00PM EST,10,12.7, 
nba.p.5332,Mitch,McGary,PF,OKC,NO,OKC@NO,8:00PM EST,10,2.6, 
nba.p.5340,Josh,Huestis,SF,OKC,NO,OKC@NO,8:00PM EST,10,0.0, 
nba.p.5474,Cameron,Payne,PG,OKC,NO,OKC@NO,8:00PM EST,10,11.6, 
nba.p.3730,Kendrick,Perkins,C,NO,OKC,OKC@NO,8:00PM EST,10,5.2, 
nba.p.4469,Eric,Gordon,SG,NO,OKC,OKC@NO,8:00PM EST,21,23.6,INJ
nba.p.4482,Alexis,Ajinca,C,NO,OKC,OKC@NO,8:00PM EST,10,11.1, 
nba.p.4483,Ryan,Anderson,PF,NO,OKC,OKC@NO,8:00PM EST,22,26.8, 
nba.p.4499,Omer,Asik,C,NO,OKC,OKC@NO,8:00PM EST,13,12.2,INJ
nba.p.4564,Tyreke,Evans,SG,NO,OKC,OKC@NO,8:00PM EST,26,32.1,INJ
nba.p.4622,Jrue,Holiday,PG,NO,OKC,OKC@NO,8:00PM EST,31,29.1, 
nba.p.4634,Toney,Douglas,SG,NO,OKC,OKC@NO,8:00PM EST,10,12.3, 
nba.p.4638,Dante,Cunningham,SF,NO,OKC,OKC@NO,8:00PM EST,10,10.5, 
nba.p.4686,Alonzo,Gee,SF,NO,OKC,OKC@NO,8:00PM EST,10,10.7, 
nba.p.4731,Luke,Babbitt,SF,NO,OKC,OKC@NO,8:00PM EST,10,7.5, 
nba.p.4757,Quincy,Pondexter,SG,NO,OKC,OKC@NO,8:00PM EST,16,0.0,INJ
nba.p.4910,Norris,Cole,PG,NO,OKC,OKC@NO,8:00PM EST,18,19.1, 
nba.p.5007,Anthony,Davis,PF,NO,OKC,OKC@NO,8:00PM EST,54,44.4, 
nba.p.5540,Bryce,Dejean-Jones,SG,NO,OKC,OKC@NO,8:00PM EST,11,12.7,GTD
nba.p.4160,Steve,Novak,SF,MIL,BOS,MIL@BOS,7:30PM EST,10,2.9, 
nba.p.4389,O.J.,Mayo,PG,MIL,BOS,MIL@BOS,7:30PM EST,11,18.3, 
nba.p.4473,Jerryd,Bayless,SG,MIL,BOS,MIL@BOS,7:30PM EST,10,20.6,INJ
nba.p.4722,Greg,Monroe,C,MIL,BOS,MIL@BOS,7:30PM EST,30,33.5, 
nba.p.4759,Greivis,Vasquez,SG,MIL,BOS,MIL@BOS,7:30PM EST,10,15.8,INJ
nba.p.5020,John,Henson,PF,MIL,BOS,MIL@BOS,7:30PM EST,10,16.2,INJ
nba.p.5060,Miles,Plumlee,C,MIL,BOS,MIL@BOS,7:30PM EST,10,8.8, 
nba.p.5073,Khris,Middleton,SG,MIL,BOS,MIL@BOS,7:30PM EST,33,30.5, 
nba.p.5162,Michael,Carter-Williams,PG,MIL,BOS,MIL@BOS,7:30PM EST,27,27.6, 
nba.p.5185,Giannis,Antetokounmpo,SF,MIL,BOS,MIL@BOS,7:30PM EST,34,31.6, 
nba.p.5293,Jabari,Parker,PF,MIL,BOS,MIL@BOS,7:30PM EST,20,21.4, 
nba.p.5329,Tyler,Ennis,PG,MIL,BOS,MIL@BOS,7:30PM EST,10,5.4, 
nba.p.5342,Damien,Inglis,SF,MIL,BOS,MIL@BOS,7:30PM EST,10,2.8, 
nba.p.5347,Johnny,O'Bryant,PF,MIL,BOS,MIL@BOS,7:30PM EST,10,7.8, 
nba.p.5477,Rashad,Vaughn,SF,MIL,BOS,MIL@BOS,7:30PM EST,10,5.5, 
nba.p.3982,Amir,Johnson,PF,BOS,MIL,MIL@BOS,7:30PM EST,16,19.5, 
nba.p.4644,Jonas,Jerebko,PF,BOS,MIL,MIL@BOS,7:30PM EST,10,9.6, 
nba.p.4717,Evan,Turner,SG,BOS,MIL,MIL@BOS,7:30PM EST,21,22.7, 
nba.p.4750,Avery,Bradley,SG,BOS,MIL,MIL@BOS,7:30PM EST,24,24.7, 
nba.p.4942,Isaiah,Thomas,PG,BOS,MIL,MIL@BOS,7:30PM EST,38,36.0, 
nba.p.5023,Tyler,Zeller,PF,BOS,MIL,MIL@BOS,7:30PM EST,10,9.4, 
nba.p.5055,Jared,Sullinger,C,BOS,MIL,MIL@BOS,7:30PM EST,18,25.9, 
nba.p.5068,Jae,Crowder,SF,BOS,MIL,MIL@BOS,7:30PM EST,24,27.5, 
nba.p.5164,Kelly,Olynyk,C,BOS,MIL,MIL@BOS,7:30PM EST,12,19.9,INJ
nba.p.5317,Marcus,Smart,PG,BOS,MIL,MIL@BOS,7:30PM EST,18,23.1,GTD
nba.p.5328,James,Young,SG,BOS,MIL,MIL@BOS,7:30PM EST,10,3.4, 
nba.p.5476,Terry,Rozier,PG,BOS,MIL,MIL@BOS,7:30PM EST,10,3.2, 
nba.p.5488,R.J.,Hunter,SG,BOS,MIL,MIL@BOS,7:30PM EST,10,5.8, 
nba.p.5493,Jordan,Mickey,PF,BOS,MIL,MIL@BOS,7:30PM EST,10,3.9, 
nba.p.3173,Tim,Duncan,C,SA,UTA,SA@UTA,10:30PM EST,18,24.4, 
nba.p.3380,Manu,Ginobili,SG,SA,UTA,SA@UTA,10:30PM EST,12,20.0,INJ
nba.p.3527,Tony,Parker,PG,SA,UTA,SA@UTA,10:30PM EST,18,23.7, 
nba.p.3650,Rasual,Butler,SG,SA,UTA,SA@UTA,10:30PM EST,10,7.1, 
nba.p.3721,David,West,PF,SA,UTA,SA@UTA,10:30PM EST,12,15.9, 
nba.p.3724,Boris,Diaw,C,SA,UTA,SA@UTA,10:30PM EST,10,14.7, 
nba.p.3748,Matt,Bonner,PF,SA,UTA,SA@UTA,10:30PM EST,10,4.5,INJ
nba.p.4130,LaMarcus,Aldridge,PF,SA,UTA,SA@UTA,10:30PM EST,30,30.4, 
nba.p.4651,Danny,Green,SG,SA,UTA,SA@UTA,10:30PM EST,13,18.2, 
nba.p.4660,Patty,Mills,PG,SA,UTA,SA@UTA,10:30PM EST,11,16.7, 
nba.p.4896,Kawhi,Leonard,SF,SA,UTA,SA@UTA,10:30PM EST,41,36.9, 
nba.p.5206,Ray,McCallum,PG,SA,UTA,SA@UTA,10:30PM EST,10,5.6, 
nba.p.5341,Kyle,Anderson,SF,SA,UTA,SA@UTA,10:30PM EST,10,10.4, 
nba.p.5524,Boban,Marjanovic,C,SA,UTA,SA@UTA,10:30PM EST,10,10.8, 
nba.p.5526,Jonathon,Simmons,SG,SA,UTA,SA@UTA,10:30PM EST,10,9.9, 
nba.p.4718,Derrick,Favors,PF,UTA,SA,SA@UTA,10:30PM EST,33,32.9, 
nba.p.4724,Gordon,Hayward,SF,UTA,SA,SA@UTA,10:30PM EST,34,33.0, 
nba.p.4754,Trevor,Booker,PF,UTA,SA,SA@UTA,10:30PM EST,10,16.5, 
nba.p.4762,Tibor,Pleiss,C,UTA,SA,SA@UTA,10:30PM EST,10,3.6, 
nba.p.4893,Alec,Burks,SG,UTA,SA,SA@UTA,10:30PM EST,19,22.0,INJ
nba.p.4916,Shelvin,Mack,PG,UTA,SA,SA@UTA,10:30PM EST,10,8.8, 
nba.p.5133,Chris,Johnson,SF,UTA,SA,SA@UTA,10:30PM EST,10,8.2, 
nba.p.5160,Trey,Burke,PG,UTA,SA,SA@UTA,10:30PM EST,11,18.6, 
nba.p.5197,Rudy,Gobert,C,UTA,SA,SA@UTA,10:30PM EST,29,29.7, 
nba.p.5209,Jeff,Withey,C,UTA,SA,SA@UTA,10:30PM EST,10,12.5, 
nba.p.5217,Raul,Neto,PG,UTA,SA,SA@UTA,10:30PM EST,10,12.3, 
nba.p.5316,Dante,Exum,PG,UTA,SA,SA@UTA,10:30PM EST,10,0.0,INJ
nba.p.5334,Rodney,Hood,SG,UTA,SA,SA@UTA,10:30PM EST,26,24.6, 
nba.p.5393,Joe,Ingles,SG,UTA,SA,SA@UTA,10:30PM EST,10,8.2, 
nba.p.5472,Trey,Lyles,PF,UTA,SA,SA@UTA,10:30PM EST,10,10.6, 
nba.p.3731,Leandro,Barbosa,SG,GS,ORL,GS@ORL,7:00PM EST,10,11.4, 
nba.p.3821,Shaun,Livingston,PG,GS,ORL,GS@ORL,7:00PM EST,10,13.4, 
nba.p.3826,Andre,Iguodala,SF,GS,ORL,GS@ORL,7:00PM EST,19,19.8, 
nba.p.3847,Anderson,Varejao,PF,GS,ORL,GS@ORL,7:00PM EST,10,7.5, 
nba.p.3927,Andrew,Bogut,C,GS,ORL,GS@ORL,7:00PM EST,10,20.6, 
nba.p.4475,Brandon,Rush,SG,GS,ORL,GS@ORL,7:00PM EST,10,10.6, 
nba.p.4478,Marreese,Speights,PF,GS,ORL,GS@ORL,7:00PM EST,10,11.5, 
nba.p.4612,Stephen,Curry,PG,GS,ORL,GS@ORL,7:00PM EST,60,50.2, 
nba.p.4892,Klay,Thompson,SG,GS,ORL,GS@ORL,7:00PM EST,38,32.1, 
nba.p.5013,Harrison,Barnes,SF,GS,ORL,GS@ORL,7:00PM EST,19,21.7, 
nba.p.5064,Festus,Ezeli,C,GS,ORL,GS@ORL,7:00PM EST,10,18.2,INJ
nba.p.5069,Draymond,Green,PF,GS,ORL,GS@ORL,7:00PM EST,48,38.9, 
nba.p.5237,Ian,Clark,SG,GS,ORL,GS@ORL,7:00PM EST,10,7.5, 
nba.p.5385,James Michael,McAdoo,PF,GS,ORL,GS@ORL,7:00PM EST,10,5.0,INJ
nba.p.5490,Kevon,Looney,PF,GS,ORL,GS@ORL,7:00PM EST,10,4.9, 
nba.p.3962,Ersan,Ilyasova,SF,ORL,GS,GS@ORL,7:00PM EST,18,21.4, 
nba.p.4298,Jason,Smith,C,ORL,GS,GS@ORL,7:00PM EST,10,12.0, 
nba.p.4354,C.J.,Watson,PG,ORL,GS,GS@ORL,7:00PM EST,10,11.4, 
nba.p.4615,Brandon,Jennings,PG,ORL,GS,GS@ORL,7:00PM EST,10,15.4, 
nba.p.4897,Nikola,Vucevic,C,ORL,GS,GS@ORL,7:00PM EST,34,34.7, 
nba.p.5025,Andrew,Nicholson,PF,ORL,GS,GS@ORL,7:00PM EST,10,11.6, 
nba.p.5054,Evan,Fournier,SF,ORL,GS,GS@ORL,7:00PM EST,20,23.9, 
nba.p.5153,Victor,Oladipo,SG,ORL,GS,GS@ORL,7:00PM EST,30,28.9, 
nba.p.5256,Dewayne,Dedmon,C,ORL,GS,GS@ORL,7:00PM EST,10,8.8, 
nba.p.5295,Aaron,Gordon,PF,ORL,GS,GS@ORL,7:00PM EST,21,20.0, 
nba.p.5321,Elfrid,Payton,PG,ORL,GS,GS@ORL,7:00PM EST,19,24.5, 
nba.p.5335,Shabazz,Napier,PG,ORL,GS,GS@ORL,7:00PM EST,10,8.8, 
nba.p.5367,Devyn,Marble,SG,ORL,GS,GS@ORL,7:00PM EST,10,0.8, 
nba.p.5465,Mario,Hezonja,SG,ORL,GS,GS@ORL,7:00PM EST,10,9.1, 
nba.p.3520,Joe,Johnson,SF,BKN,PHO,BKN@PHO,9:00PM EST,18,22.8, 
nba.p.3948,Jarrett,Jack,SG,BKN,PHO,BKN@PHO,9:00PM EST,28,29.1,INJ
nba.p.4290,Thaddeus,Young,PF,BKN,PHO,BKN@PHO,9:00PM EST,30,30.3, 
nba.p.4472,Brook,Lopez,C,BKN,PHO,BKN@PHO,9:00PM EST,37,36.2, 
nba.p.4633,Wayne,Ellington,SG,BKN,PHO,BKN@PHO,9:00PM EST,10,12.6, 
nba.p.4836,Donald,Sloan,PG,BKN,PHO,BKN@PHO,9:00PM EST,11,16.2, 
nba.p.4913,Bojan,Bogdanovic,SF,BKN,PHO,BKN@PHO,9:00PM EST,10,15.2, 
nba.p.5011,Thomas,Robinson,PF,BKN,PHO,BKN@PHO,9:00PM EST,10,9.7, 
nba.p.5146,Willie,Reed,C,BKN,PHO,BKN@PHO,9:00PM EST,10,8.5, 
nba.p.5188,Shane,Larkin,PG,BKN,PHO,BKN@PHO,9:00PM EST,10,16.3, 
nba.p.5189,Sergey,Karasev,SG,BKN,PHO,BKN@PHO,9:00PM EST,10,2.3, 
nba.p.5355,Markel,Brown,SG,BKN,PHO,BKN@PHO,9:00PM EST,10,7.5, 
nba.p.5483,Rondae,Hollis-Jefferson,SG,BKN,PHO,BKN@PHO,9:00PM EST,12,17.3,INJ
nba.p.5489,Chris,McCullough,PF,BKN,PHO,BKN@PHO,9:00PM EST,10,4.8, 
nba.p.3512,Tyson,Chandler,C,PHO,BKN,BKN@PHO,9:00PM EST,12,18.3, 
nba.p.3831,Kris,Humphries,PF,PHO,BKN,BKN@PHO,9:00PM EST,13,14.3, 
nba.p.3990,Ronnie,Price,PG,PHO,BKN,BKN@PHO,9:00PM EST,10,10.9, 
nba.p.4163,P.J.,Tucker,SF,PHO,BKN,BKN@PHO,9:00PM EST,18,18.7, 
