Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
SF,Stanley Johnson,3300,Det@LAC 03:30PM ET,15.406,Det
PF,Channing Frye,3200,Orl@Was 07:00PM ET,16.000,Orl
SG,Gary Neal,3200,Orl@Was 07:00PM ET,11.750,Was
PG,Leandro Barbosa,3200,Bkn@GS 10:30PM ET,12.611,GS
PG,Ramon Sessions,3200,Orl@Was 07:00PM ET,17.643,Was
PF,Jon Leuer,3200,Den@Pho 09:00PM ET,16.875,Pho
PG,Patty Mills,3200,Phi@SA 08:30PM ET,17.125,SA
PG,Shabazz Napier,3200,Orl@Was 07:00PM ET,8.719,Orl
SG,Austin Rivers,3200,Det@LAC 03:30PM ET,14.556,LAC
PF,Johnny O'Bryant,3200,Cle@Mil 08:30PM ET,13.778,Mil
SG,Rondae Hollis-Jefferson,3200,Bkn@GS 10:30PM ET,13.906,Bkn
PF,David West,3100,Phi@SA 08:30PM ET,11.969,SA
PG,C.J. Watson,3100,Orl@Was 07:00PM ET,13.875,Orl
PF,Boris Diaw,3100,Phi@SA 08:30PM ET,16.000,SA
SG,John Jenkins,3100,Dal@Hou 08:00PM ET,11.333,Dal
PG,Shane Larkin,3100,Bkn@GS 10:30PM ET,14.875,Bkn
PF,Richaun Holmes,3100,Phi@SA 08:30PM ET,10.714,Phi
PG,Jason Terry,3000,Dal@Hou 08:00PM ET,4.500,Hou
SG,Mike Miller,3000,Den@Pho 09:00PM ET,3.833,Den
PF,Matt Bonner,3000,Phi@SA 08:30PM ET,1.250,SA
PG,Steve Blake,3000,Det@LAC 03:30PM ET,10.719,Det
SG,James Jones,3000,Cle@Mil 08:30PM ET,4.625,Cle
SG,Alan Anderson,3000,Orl@Was 07:00PM ET,0,Was
PG,Ronnie Price,3000,Den@Pho 09:00PM ET,9.250,Pho
PF,Drew Gooden,3000,Orl@Was 07:00PM ET,13.950,Was
SG,Rasual Butler,3000,Phi@SA 08:30PM ET,9.000,SA
PG,Randy Foye,3000,Den@Pho 09:00PM ET,9.906,Den
PF,Chris Copeland,3000,Cle@Mil 08:30PM ET,6.188,Mil
PF,Charlie Villanueva,3000,Dal@Hou 08:00PM ET,14.179,Dal
PF,Anthony Tolliver,3000,Det@LAC 03:30PM ET,11.036,Det
SF,Jared Dudley,3000,Orl@Was 07:00PM ET,12.083,Was
PG,Shaun Livingston,3000,Bkn@GS 10:30PM ET,11.300,GS
C,Anderson Varejao,3000,Cle@Mil 08:30PM ET,6.143,Cle
PF,Carl Landry,3000,Phi@SA 08:30PM ET,0,Phi
C,Sasha Kaun,3000,Cle@Mil 08:30PM ET,3.125,Cle
PF,Jason Smith,3000,Orl@Was 07:00PM ET,10.833,Orl
SG,Garrett Temple,3000,Orl@Was 07:00PM ET,4.800,Was
PF,Joel Anthony,3000,Det@LAC 03:30PM ET,0,Det
PF,Jason Thompson,3000,Bkn@GS 10:30PM ET,6.650,GS
SF,Martell Webster,3000,Orl@Was 07:00PM ET,0,Was
SF,Luc Richard Mbah a Moute,3000,Det@LAC 03:30PM ET,2.679,LAC
C,Aron Baynes,3000,Det@LAC 03:30PM ET,8.250,Det
SG,Brandon Rush,3000,Bkn@GS 10:30PM ET,6.000,GS
C,Andrea Bargnani,3000,Bkn@GS 10:30PM ET,9.094,Bkn
SF,Wesley Johnson,3000,Det@LAC 03:30PM ET,9.444,LAC
SG,Wayne Ellington,3000,Bkn@GS 10:30PM ET,7.594,Bkn
SG,Jodie Meeks,3000,Det@LAC 03:30PM ET,2.000,Det
PF,Darrell Arthur,3000,Den@Pho 09:00PM ET,13.188,Den
PG,Donald Sloan,3000,Bkn@GS 10:30PM ET,4.000,Bkn
C,Marreese Speights,3000,Bkn@GS 10:30PM ET,11.889,GS
SG,Sonny Weems,3000,Den@Pho 09:00PM ET,4.607,Pho
C,JaVale McGee,3000,Dal@Hou 08:00PM ET,0,Dal
SF,Jeremy Evans,3000,Dal@Hou 08:00PM ET,6.250,Dal
C,Cole Aldrich,3000,Det@LAC 03:30PM ET,2.833,LAC
C,DeJuan Blair,3000,Orl@Was 07:00PM ET,6.667,Was
PF,Andrew Nicholson,3000,Orl@Was 07:00PM ET,0.750,Orl
C,Miles Plumlee,3000,Cle@Mil 08:30PM ET,6.219,Mil
SF,Willie Reed,3000,Bkn@GS 10:30PM ET,0,Bkn
SG,Ian Clark,3000,Bkn@GS 10:30PM ET,6.833,GS
SG,C.J. Wilcox,3000,Det@LAC 03:30PM ET,0,LAC
PF,Cory Jefferson,3000,Den@Pho 09:00PM ET,0,Pho
PF,Thomas Robinson,3000,Bkn@GS 10:30PM ET,13.219,Bkn
SG,Jared Cunningham,3000,Cle@Mil 08:30PM ET,5.857,Cle
SG,Joe Harris,3000,Cle@Mil 08:30PM ET,2.563,Cle
PG,Phil Pressey,3000,Phi@SA 08:30PM ET,11.650,Phi
PG,Kendall Marshall,3000,Phi@SA 08:30PM ET,0,Phi
SF,Reggie Bullock,3000,Det@LAC 03:30PM ET,0.500,Det
PG,Pablo Prigioni,3000,Det@LAC 03:30PM ET,7.188,LAC
SG,Markel Brown,3000,Bkn@GS 10:30PM ET,8.800,Bkn
C,Boban Marjanovic,3000,Phi@SA 08:30PM ET,4.750,SA
SF,Jonathon Simmons,3000,Phi@SA 08:30PM ET,0,SA
SF,Devyn Marble,3000,Orl@Was 07:00PM ET,3.250,Orl
C,Salah Mejri,3000,Dal@Hou 08:00PM ET,2.350,Dal
PG,Ray McCallum,3000,Phi@SA 08:30PM ET,1.550,SA
SG,Darrun Hilliard,3000,Det@LAC 03:30PM ET,0,Det
PG,Spencer Dinwiddie,3000,Det@LAC 03:30PM ET,2.250,Det
SF,K.J. McDaniels,3000,Dal@Hou 08:00PM ET,1.750,Hou
SF,Branden Dawson,3000,Det@LAC 03:30PM ET,0,LAC
PF,James Michael McAdoo,3000,Bkn@GS 10:30PM ET,4.389,GS
SF,Jakarr Sampson,3000,Phi@SA 08:30PM ET,10.094,Phi
C,Alex Len,3000,Den@Pho 09:00PM ET,13.906,Pho
SF,Mirza Teletovic,3000,Den@Pho 09:00PM ET,6.250,Pho
SF,Kostas Papanikolaou,3000,Den@Pho 09:00PM ET,5.188,Den
SF,Sergey Karasev,3000,Bkn@GS 10:30PM ET,1.583,Bkn
SF,Sam Dekker,3000,Dal@Hou 08:00PM ET,1.083,Hou
SF,Kyle Anderson,3000,Phi@SA 08:30PM ET,5.031,SA
SF,Justin Anderson,3000,Dal@Hou 08:00PM ET,7.571,Dal
PF,Montrezl Harrell,3000,Dal@Hou 08:00PM ET,8.357,Hou
SG,Archie Goodwin,3000,Den@Pho 09:00PM ET,6.750,Pho
PF,Christian Wood,3000,Phi@SA 08:30PM ET,6.036,Phi
PG,Tyler Ennis,3000,Cle@Mil 08:30PM ET,9.450,Mil
C,Joel Embiid,3000,Phi@SA 08:30PM ET,0,Phi
SF,Damien Inglis,3000,Cle@Mil 08:30PM ET,4.800,Mil
C,Nikola Jokic,3000,Den@Pho 09:00PM ET,14.393,Den
SG,Mario Hezonja,3000,Orl@Was 07:00PM ET,7.833,Orl
SF,Kelly Oubre Jr.,3000,Orl@Was 07:00PM ET,6.813,Was
SG,Devin Booker,3000,Den@Pho 09:00PM ET,6.350,Pho
PF,Kevon Looney,3000,Bkn@GS 10:30PM ET,0,GS
SG,Rashad Vaughn,3000,Cle@Mil 08:30PM ET,3.667,Mil
PF,Chris McCullough,3000,Bkn@GS 10:30PM ET,0,Bkn
