Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3962,Ersan,Ilyasova,SF,ORL,PHI,ORL@PHI,7:00PM EST,18,21.5, 
nba.p.4298,Jason,Smith,C,ORL,PHI,ORL@PHI,7:00PM EST,10,12.0, 
nba.p.4354,C.J.,Watson,PG,ORL,PHI,ORL@PHI,7:00PM EST,10,11.4, 
nba.p.4615,Brandon,Jennings,PG,ORL,PHI,ORL@PHI,7:00PM EST,10,15.6, 
nba.p.4897,Nikola,Vucevic,C,ORL,PHI,ORL@PHI,7:00PM EST,34,34.4, 
nba.p.5025,Andrew,Nicholson,PF,ORL,PHI,ORL@PHI,7:00PM EST,10,11.6, 
nba.p.5054,Evan,Fournier,SF,ORL,PHI,ORL@PHI,7:00PM EST,20,23.7, 
nba.p.5153,Victor,Oladipo,SG,ORL,PHI,ORL@PHI,7:00PM EST,28,28.8, 
nba.p.5256,Dewayne,Dedmon,C,ORL,PHI,ORL@PHI,7:00PM EST,10,8.8, 
nba.p.5295,Aaron,Gordon,PF,ORL,PHI,ORL@PHI,7:00PM EST,21,19.7, 
nba.p.5321,Elfrid,Payton,PG,ORL,PHI,ORL@PHI,7:00PM EST,19,24.7, 
nba.p.5335,Shabazz,Napier,PG,ORL,PHI,ORL@PHI,7:00PM EST,10,8.8, 
nba.p.5367,Devyn,Marble,SG,ORL,PHI,ORL@PHI,7:00PM EST,10,0.8, 
nba.p.5465,Mario,Hezonja,SG,ORL,PHI,ORL@PHI,7:00PM EST,10,9.1, 
nba.p.3324,Elton,Brand,PF,PHI,ORL,ORL@PHI,7:00PM EST,10,0.0, 
nba.p.4309,Carl,Landry,SF,PHI,ORL,ORL@PHI,7:00PM EST,10,10.5, 
nba.p.4339,Joel,Anthony,PF,PHI,ORL,ORL@PHI,7:00PM EST,10,3.0,O
nba.p.4800,Ish,Smith,PG,PHI,ORL,ORL@PHI,7:00PM EST,34,26.5, 
nba.p.5019,Kendall,Marshall,PG,PHI,ORL,ORL@PHI,7:00PM EST,10,9.0, 
nba.p.5106,Hollis,Thompson,SF,PHI,ORL,ORL@PHI,7:00PM EST,10,15.5, 
nba.p.5157,Nerlens,Noel,PF,PHI,ORL,ORL@PHI,7:00PM EST,26,27.1, 
nba.p.5204,Isaiah,Canaan,PG,PHI,ORL,ORL@PHI,7:00PM EST,10,17.3, 
nba.p.5253,Robert,Covington,SF,PHI,ORL,ORL@PHI,7:00PM EST,23,23.6, 
nba.p.5294,Joel,Embiid,C,PHI,ORL,ORL@PHI,7:00PM EST,10,0.0,INJ
nba.p.5319,Nik,Stauskas,SG,PHI,ORL,ORL@PHI,7:00PM EST,10,14.4, 
nba.p.5350,Jerami,Grant,PF,PHI,ORL,ORL@PHI,7:00PM EST,14,20.5, 
nba.p.5434,Jahlil,Okafor,C,PHI,ORL,ORL@PHI,7:00PM EST,26,28.9, 
nba.p.5497,Richaun,Holmes,C,PHI,ORL,ORL@PHI,7:00PM EST,10,11.5, 
nba.p.5582,T.J.,McConnell,PG,PHI,ORL,ORL@PHI,7:00PM EST,10,18.5, 
nba.p.3608,Caron,Butler,SF,SAC,DEN,SAC@DEN,9:00PM EST,10,5.6, 
nba.p.4136,Rudy,Gay,SF,SAC,DEN,SAC@DEN,9:00PM EST,30,31.2, 
nba.p.4149,Rajon,Rondo,PG,SAC,DEN,SAC@DEN,9:00PM EST,39,38.3,GTD
nba.p.4296,Marco,Belinelli,SG,SAC,DEN,SAC@DEN,9:00PM EST,10,16.8, 
nba.p.4485,Kosta,Koufos,C,SAC,DEN,SAC@DEN,9:00PM EST,10,16.1, 
nba.p.4626,Darren,Collison,PG,SAC,DEN,SAC@DEN,9:00PM EST,17,22.6, 
nba.p.4628,Omri,Casspi,SF,SAC,DEN,SAC@DEN,9:00PM EST,20,23.5, 
nba.p.4720,DeMarcus,Cousins,PF,SAC,DEN,SAC@DEN,9:00PM EST,58,47.4,GTD
nba.p.4751,James,Anderson,SG,SAC,DEN,SAC@DEN,9:00PM EST,10,5.1, 
nba.p.5071,Quincy,Acy,PF,SAC,DEN,SAC@DEN,9:00PM EST,10,8.5, 
nba.p.5158,Ben,McLemore,SG,SAC,DEN,SAC@DEN,9:00PM EST,10,12.9,GTD
nba.p.5245,Seth,Curry,PG,SAC,DEN,SAC@DEN,9:00PM EST,10,6.1, 
nba.p.5374,Eric,Moreland,PF,SAC,DEN,SAC@DEN,9:00PM EST,10,3.8,INJ
nba.p.5466,Willie,Cauley-Stein,C,SAC,DEN,SAC@DEN,9:00PM EST,14,16.4, 
nba.p.5525,Duje,Dukan,SF,SAC,DEN,SAC@DEN,9:00PM EST,10,0.0, 
nba.p.3404,Mike,Miller,SG,DEN,SAC,SAC@DEN,9:00PM EST,10,4.4, 
nba.p.3837,Jameer,Nelson,PG,DEN,SAC,SAC@DEN,9:00PM EST,10,19.4,INJ
nba.p.4301,Wilson,Chandler,SG,DEN,SAC,SAC@DEN,9:00PM EST,24,0.0,INJ
nba.p.4468,Danilo,Gallinari,SF,DEN,SAC,SAC@DEN,9:00PM EST,34,31.7, 
nba.p.4471,D.J.,Augustin,SG,DEN,SAC,SAC@DEN,9:00PM EST,10,9.7, 
nba.p.4489,Darrell,Arthur,PF,DEN,SAC,SAC@DEN,9:00PM EST,10,15.6, 
nba.p.4904,Kenneth,Faried,PF,DEN,SAC,SAC@DEN,9:00PM EST,22,25.8, 
nba.p.5074,Will,Barton,SF,DEN,SAC,SAC@DEN,9:00PM EST,25,28.3, 
nba.p.5225,Joffrey,Lauvergne,PF,DEN,SAC,SAC@DEN,9:00PM EST,10,15.5, 
nba.p.5327,Jusuf,Nurkic,C,DEN,SAC,SAC@DEN,9:00PM EST,10,15.0, 
nba.p.5330,Gary,Harris,SG,DEN,SAC,SAC@DEN,9:00PM EST,15,19.5, 
nba.p.5352,Nikola,Jokic,C,DEN,SAC,SAC@DEN,9:00PM EST,19,21.4, 
nba.p.5467,Emmanuel,Mudiay,PG,DEN,SAC,SAC@DEN,9:00PM EST,23,24.2, 
nba.p.3333,Jason,Terry,SG,HOU,UTA,HOU@UTA,9:00PM EST,10,10.6, 
nba.p.3818,Dwight,Howard,C,HOU,UTA,HOU@UTA,9:00PM EST,31,33.5, 
nba.p.3834,Josh,Smith,SF,HOU,UTA,HOU@UTA,9:00PM EST,14,14.9,GTD
nba.p.3860,Trevor,Ariza,PF,HOU,UTA,HOU@UTA,9:00PM EST,25,25.2, 
nba.p.4285,Corey,Brewer,SF,HOU,UTA,HOU@UTA,9:00PM EST,11,14.7, 
nba.p.4563,James,Harden,SG,HOU,UTA,HOU@UTA,9:00PM EST,57,47.7, 
nba.p.4623,Ty,Lawson,PG,HOU,UTA,HOU@UTA,9:00PM EST,10,14.3, 
nba.p.4647,Patrick,Beverley,PG,HOU,UTA,HOU@UTA,9:00PM EST,14,19.6, 
nba.p.5024,Terrence,Jones,PF,HOU,UTA,HOU@UTA,9:00PM EST,10,18.0,INJ
nba.p.5336,Clint,Capela,C,HOU,UTA,HOU@UTA,9:00PM EST,12,19.6, 
nba.p.5343,K.J.,McDaniels,SF,HOU,UTA,HOU@UTA,9:00PM EST,10,3.5, 
nba.p.5478,Sam,Dekker,SF,HOU,UTA,HOU@UTA,9:00PM EST,10,1.1,INJ
nba.p.5492,Montrezl,Harrell,PF,HOU,UTA,HOU@UTA,9:00PM EST,10,6.8, 
nba.p.4718,Derrick,Favors,PF,UTA,HOU,HOU@UTA,9:00PM EST,33,32.7, 
nba.p.4724,Gordon,Hayward,SF,UTA,HOU,HOU@UTA,9:00PM EST,34,32.7, 
nba.p.4754,Trevor,Booker,PF,UTA,HOU,HOU@UTA,9:00PM EST,10,16.6, 
nba.p.4762,Tibor,Pleiss,C,UTA,HOU,HOU@UTA,9:00PM EST,10,3.6, 
nba.p.4893,Alec,Burks,SG,UTA,HOU,HOU@UTA,9:00PM EST,17,22.0,INJ
nba.p.4916,Shelvin,Mack,PG,UTA,HOU,HOU@UTA,9:00PM EST,10,8.4, 
nba.p.5133,Chris,Johnson,SF,UTA,HOU,HOU@UTA,9:00PM EST,10,8.1, 
nba.p.5160,Trey,Burke,PG,UTA,HOU,HOU@UTA,9:00PM EST,13,18.6, 
nba.p.5197,Rudy,Gobert,C,UTA,HOU,HOU@UTA,9:00PM EST,27,30.3, 
nba.p.5209,Jeff,Withey,C,UTA,HOU,HOU@UTA,9:00PM EST,10,12.5, 
nba.p.5217,Raul,Neto,PG,UTA,HOU,HOU@UTA,9:00PM EST,10,12.5, 
nba.p.5316,Dante,Exum,PG,UTA,HOU,HOU@UTA,9:00PM EST,10,0.0,INJ
nba.p.5334,Rodney,Hood,SG,UTA,HOU,HOU@UTA,9:00PM EST,26,24.3, 
nba.p.5393,Joe,Ingles,SG,UTA,HOU,HOU@UTA,9:00PM EST,10,8.4, 
nba.p.5472,Trey,Lyles,PF,UTA,HOU,HOU@UTA,9:00PM EST,10,10.5, 
nba.p.3730,Kendrick,Perkins,C,NO,WAS,NO@WAS,7:00PM EST,10,5.4, 
nba.p.4469,Eric,Gordon,SG,NO,WAS,NO@WAS,7:00PM EST,21,23.6,INJ
nba.p.4482,Alexis,Ajinca,C,NO,WAS,NO@WAS,7:00PM EST,10,11.1, 
nba.p.4483,Ryan,Anderson,PF,NO,WAS,NO@WAS,7:00PM EST,25,26.8, 
nba.p.4499,Omer,Asik,C,NO,WAS,NO@WAS,7:00PM EST,10,12.2,GTD
nba.p.4564,Tyreke,Evans,SG,NO,WAS,NO@WAS,7:00PM EST,26,32.1,INJ
nba.p.4622,Jrue,Holiday,PG,NO,WAS,NO@WAS,7:00PM EST,31,29.0, 
nba.p.4634,Toney,Douglas,SG,NO,WAS,NO@WAS,7:00PM EST,10,12.0, 
nba.p.4638,Dante,Cunningham,SF,NO,WAS,NO@WAS,7:00PM EST,10,10.5, 
nba.p.4686,Alonzo,Gee,SG,NO,WAS,NO@WAS,7:00PM EST,10,10.8, 
nba.p.4731,Luke,Babbitt,SF,NO,WAS,NO@WAS,7:00PM EST,10,7.7, 
nba.p.4757,Quincy,Pondexter,SG,NO,WAS,NO@WAS,7:00PM EST,10,0.0,INJ
nba.p.4910,Norris,Cole,PG,NO,WAS,NO@WAS,7:00PM EST,18,19.1, 
nba.p.5007,Anthony,Davis,PF,NO,WAS,NO@WAS,7:00PM EST,54,44.4, 
nba.p.5540,Bryce,Dejean-Jones,SG,NO,WAS,NO@WAS,7:00PM EST,11,13.4, 
nba.p.3602,Drew,Gooden,PF,WAS,NO,NO@WAS,7:00PM EST,10,8.7, 
