Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
PF,Ed Davis,4200,Chi@Por 10:00PM ET,19.033,Por
C,Meyers Leonard,4200,Chi@Por 10:00PM ET,18.056,Por
C,Joffrey Lauvergne,4200,LAC@Den 09:00PM ET,23.083,Den
PG,Lou Williams,4000,LAL@GS 10:30PM ET,21.231,LAL
SF,Thabo Sefolosha,4000,Bos@Atl 08:00PM ET,18.729,Atl
C,Nikola Jokic,4000,LAC@Den 09:00PM ET,17.500,Den
PF,Kris Humphries,3900,Ind@Was 07:00PM ET,17.075,Was
SG,Rodney Stuckey,3900,Ind@Was 07:00PM ET,19.188,Ind
PG,Mario Chalmers,3900,Dal@Mem 08:00PM ET,19.432,Mem
PF,Taj Gibson,3900,Chi@Por 10:00PM ET,17.292,Chi
C,Kelly Olynyk,3900,Bos@Atl 08:00PM ET,18.708,Bos
PF,J.J. Hickson,3800,LAC@Den 09:00PM ET,15.788,Den
SG,Gary Harris,3800,LAC@Den 09:00PM ET,18.750,Den
C,Lavoy Allen,3700,Ind@Was 07:00PM ET,15.583,Ind
PG,Jameer Nelson,3600,LAC@Den 09:00PM ET,18.063,Den
PF,David Lee,3600,Bos@Atl 08:00PM ET,14.404,Bos
PF,Nene Hilario,3600,Ind@Was 07:00PM ET,19.278,Was
PG,Aaron Brooks,3600,Chi@Por 10:00PM ET,16.150,Chi
SG,Courtney Lee,3600,Dal@Mem 08:00PM ET,17.857,Mem
SF,Paul Pierce,3500,LAC@Den 09:00PM ET,13.625,LAC
SF,Tony Allen,3500,Dal@Mem 08:00PM ET,16.179,Mem
SG,Garrett Temple,3500,Ind@Was 07:00PM ET,11.313,Was
PG,Ramon Sessions,3500,Ind@Was 07:00PM ET,18.500,Was
PF,Darrell Arthur,3500,LAC@Den 09:00PM ET,13.808,Den
SF,Doug McDermott,3500,Chi@Por 10:00PM ET,14.583,Chi
SG,Austin Rivers,3500,LAC@Den 09:00PM ET,14.904,LAC
PG,Kirk Hinrich,3400,Chi@Por 10:00PM ET,15.450,Chi
PG,Devin Harris,3400,Dal@Mem 08:00PM ET,17.411,Dal
PG,J.J. Barea,3400,Dal@Mem 08:00PM ET,17.232,Dal
PF,Josh Smith,3400,LAC@Den 09:00PM ET,14.942,LAC
SG,Nick Young,3400,LAL@GS 10:30PM ET,15.212,LAL
SF,Chase Budinger,3400,Ind@Was 07:00PM ET,12.500,Ind
PF,JaMychal Green,3400,Dal@Mem 08:00PM ET,15.089,Mem
SF,Maurice Harkless,3400,Chi@Por 10:00PM ET,14.183,Por
SF,Matt Barnes,3300,Dal@Mem 08:00PM ET,15.964,Mem
SG,Allen Crabbe,3300,Chi@Por 10:00PM ET,14.167,Por
SF,Metta World Peace,3200,LAL@GS 10:30PM ET,12.944,LAL
SG,Gary Neal,3200,Ind@Was 07:00PM ET,12.200,Was
PG,Raymond Felton,3200,Dal@Mem 08:00PM ET,15.161,Dal
PF,Brandon Bass,3200,LAL@GS 10:30PM ET,13.542,LAL
PF,Brandan Wright,3200,Dal@Mem 08:00PM ET,14.571,Mem
C,Myles Turner,3200,Ind@Was 07:00PM ET,12.031,Ind
PF,Charlie Villanueva,3100,Dal@Mem 08:00PM ET,13.333,Dal
SF,Lance Stephenson,3100,LAC@Den 09:00PM ET,11.375,LAC
SF,Tony Snell,3100,Chi@Por 10:00PM ET,13.354,Chi
SG,Vince Carter,3000,Dal@Mem 08:00PM ET,11.833,Mem
SG,Mike Miller,3000,LAC@Den 09:00PM ET,3.250,Den
C,Chris Kaman,3000,Chi@Por 10:00PM ET,8.167,Por
SG,Alan Anderson,3000,Ind@Was 07:00PM ET,0,Was
PF,Drew Gooden,3000,Ind@Was 07:00PM ET,11.542,Was
SF,Mike Dunleavy,3000,Chi@Por 10:00PM ET,0,Chi
PG,Randy Foye,3000,LAC@Den 09:00PM ET,9.411,Den
PG,Leandro Barbosa,3000,LAL@GS 10:30PM ET,12.292,GS
SF,Jared Dudley,3000,Ind@Was 07:00PM ET,14.083,Was
PG,Shaun Livingston,3000,LAL@GS 10:30PM ET,11.481,GS
PF,Jason Thompson,3000,LAL@GS 10:30PM ET,5.750,GS
SF,Martell Webster,3000,Ind@Was 07:00PM ET,0,Was
SF,Luc Richard Mbah a Moute,3000,LAC@Den 09:00PM ET,3.114,LAC
SG,Brandon Rush,3000,LAL@GS 10:30PM ET,7.250,GS
SF,Wesley Johnson,3000,LAC@Den 09:00PM ET,9.827,LAC
SG,Gerald Henderson,3000,Chi@Por 10:00PM ET,8.321,Por
C,Marreese Speights,3000,LAL@GS 10:30PM ET,11.354,GS
C,JaVale McGee,3000,Dal@Mem 08:00PM ET,14.500,Dal
SF,Jeremy Evans,3000,Dal@Mem 08:00PM ET,5.136,Dal
C,Tiago Splitter,3000,Bos@Atl 08:00PM ET,12.339,Atl
SG,Justin Holiday,3000,Bos@Atl 08:00PM ET,9.000,Atl
PF,Mike Scott,3000,Bos@Atl 08:00PM ET,8.231,Atl
SG,E'Twaun Moore,3000,Chi@Por 10:00PM ET,11.042,Chi
C,Cole Aldrich,3000,LAC@Den 09:00PM ET,2.833,LAC
C,Robert Sacre,3000,LAL@GS 10:30PM ET,4.000,LAL
C,DeJuan Blair,3000,Ind@Was 07:00PM ET,6.375,Was
C,Tyler Zeller,3000,Bos@Atl 08:00PM ET,8.861,Bos
PG,Shelvin Mack,3000,Bos@Atl 08:00PM ET,8.571,Atl
PF,Jonas Jerebko,3000,Bos@Atl 08:00PM ET,8.327,Bos
SG,Ian Clark,3000,LAL@GS 10:30PM ET,6.114,GS
SG,Lamar Patterson,3000,Bos@Atl 08:00PM ET,8.056,Atl
C,Shayne Whittington,3000,Ind@Was 07:00PM ET,-1.000,Ind
SF,Solomon Hill,3000,Ind@Was 07:00PM ET,5.250,Ind
SG,C.J. Wilcox,3000,LAC@Den 09:00PM ET,0,LAC
SG,John Jenkins,3000,Dal@Mem 08:00PM ET,10.375,Dal
SF,Ryan Kelly,3000,LAL@GS 10:30PM ET,12.450,LAL
PG,Tim Frazier,3000,Chi@Por 10:00PM ET,2.031,Por
C,Mike Muscala,3000,Bos@Atl 08:00PM ET,6.944,Atl
PF,Cameron Bairstow,3000,Chi@Por 10:00PM ET,2.875,Chi
C,Tarik Black,3000,LAL@GS 10:30PM ET,9.321,LAL
SG,Tim Hardaway Jr.,3000,Bos@Atl 08:00PM ET,0,Atl
SF,Anthony Brown,3000,LAL@GS 10:30PM ET,2.500,LAL
PG,Pablo Prigioni,3000,LAC@Den 09:00PM ET,6.050,LAC
PG,Russ Smith,3000,Dal@Mem 08:00PM ET,3.643,Mem
SG,Joe Young,3000,Ind@Was 07:00PM ET,4.625,Ind
PG,Marcelo Huertas,3000,LAL@GS 10:30PM ET,10.929,LAL
C,Salah Mejri,3000,Dal@Mem 08:00PM ET,2.350,Dal
SF,Pat Connaughton,3000,Chi@Por 10:00PM ET,1.563,Por
SG,James Ennis,3000,Dal@Mem 08:00PM ET,0.688,Mem
PF,Larry Nance Jr.,3000,LAL@GS 10:30PM ET,10.281,LAL
SF,Branden Dawson,3000,LAC@Den 09:00PM ET,0,LAC
PF,James Michael McAdoo,3000,LAL@GS 10:30PM ET,4.542,GS
PF,Rakeem Christmas,3000,Ind@Was 07:00PM ET,0,Ind
SF,Kostas Papanikolaou,3000,LAC@Den 09:00PM ET,4.650,Den
SG,R.J. Hunter,3000,Bos@Atl 08:00PM ET,6.063,Bos
SG,Jordan Adams,3000,Dal@Mem 08:00PM ET,9.500,Mem
SF,Justin Anderson,3000,Dal@Mem 08:00PM ET,5.875,Dal
SF,Glenn Robinson III,3000,Ind@Was 07:00PM ET,11.667,Ind
PF,Jarell Martin,3000,Dal@Mem 08:00PM ET,0,Mem
PF,Jordan Mickey,3000,Bos@Atl 08:00PM ET,6.125,Bos
PF,Bobby Portis,3000,Chi@Por 10:00PM ET,9.500,Chi
PG,Terry Rozier,3000,Bos@Atl 08:00PM ET,4.357,Bos
PF,Noah Vonleh,3000,Chi@Por 10:00PM ET,7.350,Por
SG,James Young,3000,Bos@Atl 08:00PM ET,0.000,Bos
C,Walter Tavares,3000,Bos@Atl 08:00PM ET,1.125,Atl
C,Cristiano Felício,3000,Chi@Por 10:00PM ET,1.500,Chi
PF,Cliff Alexander,3000,Chi@Por 10:00PM ET,4.875,Por
SF,Kelly Oubre Jr.,3000,Ind@Was 07:00PM ET,7.208,Was
PF,Kevon Looney,3000,LAL@GS 10:30PM ET,0,GS
SF,Luis Montero,3000,Chi@Por 10:00PM ET,2.125,Por
