Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
C,Tim Duncan,4400,Chi@SA 08:00PM ET,25.979,SA
SG,E'Twaun Moore,4400,Chi@SA 08:00PM ET,14.020,Chi
PG,Ronnie Price,4300,Pho@Den 09:00PM ET,12.831,Pho
PG,Patty Mills,4300,Chi@SA 08:00PM ET,17.523,SA
PG,Dennis Schroder,4300,Atl@Tor 07:30PM ET,23.169,Atl
C,Tyson Chandler,4200,Pho@Den 09:00PM ET,19.899,Pho
SF,P.J. Tucker,4200,Pho@Den 09:00PM ET,20.063,Pho
SG,Manu Ginobili,4100,Chi@SA 08:00PM ET,20.694,SA
PF,David West,4100,Chi@SA 08:00PM ET,16.540,SA
PF,Nikola Mirotic,4100,Chi@SA 08:00PM ET,23.228,Chi
SF,Mike Dunleavy,4000,Chi@SA 08:00PM ET,16.923,Chi
PF,Bobby Portis,4000,Chi@SA 08:00PM ET,16.292,Chi
SG,Kyle Korver,3900,Atl@Tor 07:30PM ET,19.710,Atl
SF,T.J. Warren,3900,Pho@Den 09:00PM ET,18.516,Pho
PG,D.J. Augustin,3800,Pho@Den 09:00PM ET,12.284,Den
PF,Brandon Bass,3700,Cle@LAL 10:30PM ET,16.311,LAL
SG,Iman Shumpert,3700,Cle@LAL 10:30PM ET,16.041,Cle
PG,Cory Joseph,3600,Atl@Tor 07:30PM ET,18.387,Tor
C,Bismack Biyombo,3600,Atl@Tor 07:30PM ET,18.984,Tor
PG,Jameer Nelson,3500,Pho@Den 09:00PM ET,20.395,Den
PF,Darrell Arthur,3500,Pho@Den 09:00PM ET,16.442,Den
PF,Patrick Patterson,3500,Atl@Tor 07:30PM ET,15.782,Tor
PG,Marcelo Huertas,3500,Cle@LAL 10:30PM ET,10.271,LAL
SF,Doug McDermott,3500,Chi@SA 08:00PM ET,13.857,Chi
SG,Terrence Ross,3400,Atl@Tor 07:30PM ET,16.344,Tor
PF,Jon Leuer,3300,Pho@Den 09:00PM ET,18.712,Pho
PG,Matthew Dellavedova,3300,Cle@LAL 10:30PM ET,19.353,Cle
C,Timofey Mozgov,3300,Cle@LAL 10:30PM ET,14.271,Cle
PG,Archie Goodwin,3300,Pho@Den 09:00PM ET,16.459,Pho
C,Jusuf Nurkic,3300,Pho@Den 09:00PM ET,15.934,Den
PF,Jason Thompson,3200,Atl@Tor 07:30PM ET,6.675,Tor
SF,Thabo Sefolosha,3200,Atl@Tor 07:30PM ET,17.207,Atl
SF,Kyle Anderson,3200,Chi@SA 08:00PM ET,11.546,SA
PF,Boris Diaw,3100,Chi@SA 08:00PM ET,14.879,SA
PF,Kris Humphries,3100,Atl@Tor 07:30PM ET,14.886,Atl
PG,Aaron Brooks,3100,Chi@SA 08:00PM ET,13.936,Chi
SF,Tony Snell,3100,Chi@SA 08:00PM ET,11.940,Chi
PF,Larry Nance Jr.,3100,Cle@LAL 10:30PM ET,14.730,LAL
PG,Andre Miller,3000,Chi@SA 08:00PM ET,7.944,SA
SF,Metta World Peace,3000,Cle@LAL 10:30PM ET,10.935,LAL
SG,Mike Miller,3000,Pho@Den 09:00PM ET,4.637,Den
SF,Richard Jefferson,3000,Cle@LAL 10:30PM ET,10.328,Cle
PF,Matt Bonner,3000,Chi@SA 08:00PM ET,5.000,SA
PG,Kirk Hinrich,3000,Atl@Tor 07:30PM ET,8.851,Atl
SG,James Jones,3000,Cle@LAL 10:30PM ET,6.086,Cle
PG,Mo Williams,3000,Cle@LAL 10:30PM ET,15.786,Cle
PF,Channing Frye,3000,Cle@LAL 10:30PM ET,12.690,Cle
SG,Rasual Butler,3000,Chi@SA 08:00PM ET,6.641,SA
PF,Luis Scola,3000,Atl@Tor 07:30PM ET,18.340,Tor
SG,Nick Young,3000,Cle@LAL 10:30PM ET,11.995,LAL
C,Sasha Kaun,3000,Cle@LAL 10:30PM ET,2.531,Cle
C,Roy Hibbert,3000,Cle@LAL 10:30PM ET,17.730,LAL
SF,Chase Budinger,3000,Pho@Den 09:00PM ET,10.434,Pho
C,Tiago Splitter,3000,Atl@Tor 07:30PM ET,12.444,Atl
SG,Justin Holiday,3000,Chi@SA 08:00PM ET,6.439,Chi
PF,Mike Scott,3000,Atl@Tor 07:30PM ET,12.302,Atl
SF,James Johnson,3000,Atl@Tor 07:30PM ET,11.052,Tor
C,Robert Sacre,3000,Cle@LAL 10:30PM ET,7.434,LAL
SG,Lamar Patterson,3000,Atl@Tor 07:30PM ET,6.329,Atl
SG,John Jenkins,3000,Pho@Den 09:00PM ET,5.333,Pho
SF,Ryan Kelly,3000,Cle@LAL 10:30PM ET,11.413,LAL
C,Mike Muscala,3000,Atl@Tor 07:30PM ET,8.441,Atl
PF,Cameron Bairstow,3000,Chi@SA 08:00PM ET,4.806,Chi
C,Tarik Black,3000,Cle@LAL 10:30PM ET,10.048,LAL
SG,Tim Hardaway Jr.,3000,Atl@Tor 07:30PM ET,9.583,Atl
PG,Phil Pressey,3000,Pho@Den 09:00PM ET,12.048,Pho
SF,Anthony Brown,3000,Cle@LAL 10:30PM ET,9.362,LAL
SG,Jordan McRae,3000,Cle@LAL 10:30PM ET,8.125,Cle
C,Boban Marjanovic,3000,Chi@SA 08:00PM ET,10.839,SA
SF,Jonathon Simmons,3000,Chi@SA 08:00PM ET,10.031,SA
PF,Alan Williams,3000,Pho@Den 09:00PM ET,0,Pho
SF,Jakarr Sampson,3000,Pho@Den 09:00PM ET,10.045,Den
SG,Norman Powell,3000,Atl@Tor 07:30PM ET,5.017,Tor
C,Lucas Nogueira,3000,Atl@Tor 07:30PM ET,5.607,Tor
C,Joffrey Lauvergne,3000,Pho@Den 09:00PM ET,16.143,Den
PG,Delon Wright,3000,Atl@Tor 07:30PM ET,3.779,Tor
SF,Bruno Caboclo,3000,Atl@Tor 07:30PM ET,0.917,Tor
C,Walter Tavares,3000,Atl@Tor 07:30PM ET,6.114,Atl
C,Cristiano Felicio,3000,Chi@SA 08:00PM ET,4.350,Chi
SF,Axel Toupane,3000,Pho@Den 09:00PM ET,4.167,Den
