Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
PG,Leandro Barbosa,3100,GS@LAC 08:30PM ET,12.250,GS
SG,Sasha Vujacic,3100,NY@Min 08:00PM ET,9.263,NY
PG,Beno Udrih,3100,Was@Mia 07:30PM ET,11.143,Mia
C,Nikola Pekovic,3100,NY@Min 08:00PM ET,7.854,Min
PF,Kevin Garnett,3000,NY@Min 08:00PM ET,12.382,Min
PG,Andre Miller,3000,NY@Min 08:00PM ET,8.115,Min
PG,Kirk Hinrich,3000,Mil@Atl 07:30PM ET,9.114,Atl
PF,Louis Amundson,3000,NY@Min 08:00PM ET,5.739,NY
SG,Alan Anderson,3000,Was@Mia 07:30PM ET,0,Was
PF,Drew Gooden,3000,Was@Mia 07:30PM ET,9.208,Was
PF,Chris Copeland,3000,Mil@Atl 07:30PM ET,3.542,Mil
PF,Udonis Haslem,3000,Was@Mia 07:30PM ET,5.712,Mia
PF,Jason Thompson,3000,GS@LAC 08:30PM ET,6.537,GS
PF,Luc Richard Mbah a Moute,3000,GS@LAC 08:30PM ET,7.971,LAC
PF,Josh McRoberts,3000,Was@Mia 07:30PM ET,11.365,Mia
SG,Brandon Rush,3000,GS@LAC 08:30PM ET,11.063,GS
SF,Lance Thomas,3000,NY@Min 08:00PM ET,13.054,NY
C,Tiago Splitter,3000,Mil@Atl 07:30PM ET,12.444,Atl
PF,Mike Scott,3000,Mil@Atl 07:30PM ET,12.605,Atl
PF,Kyle O'Quinn,3000,NY@Min 08:00PM ET,12.148,NY
SG,Ian Clark,3000,GS@LAC 08:30PM ET,8.102,GS
SG,Lamar Patterson,3000,Mil@Atl 07:30PM ET,6.329,Atl
SG,C.J. Wilcox,3000,GS@LAC 08:30PM ET,1.667,LAC
C,Mike Muscala,3000,Mil@Atl 07:30PM ET,8.476,Atl
PF,Kevin Seraphin,3000,NY@Min 08:00PM ET,9.293,NY
SG,Tim Hardaway Jr.,3000,Mil@Atl 07:30PM ET,8.640,Atl
SG,Jarell Eddie,3000,Was@Mia 07:30PM ET,4.547,Was
PG,Jerian Grant,3000,NY@Min 08:00PM ET,11.341,NY
PG,Pablo Prigioni,3000,GS@LAC 08:30PM ET,9.000,LAC
PF,Adreian Payne,3000,NY@Min 08:00PM ET,6.824,Min
SG,Austin Rivers,3000,GS@LAC 08:30PM ET,13.946,LAC
PF,Johnny O'Bryant,3000,Mil@Atl 07:30PM ET,8.527,Mil
SG,Josh Richardson,3000,Was@Mia 07:30PM ET,5.760,Mia
SF,Branden Dawson,3000,GS@LAC 08:30PM ET,2.583,LAC
PF,James Michael McAdoo,3000,GS@LAC 08:30PM ET,5.200,GS
SF,Cleanthony Early,3000,NY@Min 08:00PM ET,1.500,NY
PG,Tyler Ennis,3000,Mil@Atl 07:30PM ET,5.667,Mil
SF,Damien Inglis,3000,Mil@Atl 07:30PM ET,3.094,Mil
C,Walter Tavares,3000,Mil@Atl 07:30PM ET,6.250,Atl
SF,Damjan Rudez,3000,NY@Min 08:00PM ET,4.227,Min
PG,Tyus Jones,3000,NY@Min 08:00PM ET,8.727,Min
SF,Kelly Oubre Jr.,3000,Was@Mia 07:30PM ET,7.606,Was
PF,Kevon Looney,3000,GS@LAC 08:30PM ET,6.667,GS
SG,Rashad Vaughn,3000,Mil@Atl 07:30PM ET,5.697,Mil
