Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3598,Chris,Andersen,PF,MIA,MIL,MIA@MIL,8:00PM EST,10,5.0,INJ
nba.p.3607,Amar'e,Stoudemire,C,MIA,MIL,MIA@MIL,8:00PM EST,10,9.9, 
nba.p.3707,Chris,Bosh,PF,MIA,MIL,MIA@MIL,8:00PM EST,40,34.3, 
nba.p.3708,Dwyane,Wade,SG,MIA,MIL,MIA@MIL,8:00PM EST,28,30.9, 
nba.p.3765,Udonis,Haslem,PF,MIA,MIL,MIA@MIL,8:00PM EST,10,5.6, 
nba.p.3824,Luol,Deng,SF,MIA,MIL,MIA@MIL,8:00PM EST,14,20.0, 
nba.p.3845,Beno,Udrih,PG,MIA,MIL,MIA@MIL,8:00PM EST,11,10.2, 
nba.p.3944,Gerald,Green,SG,MIA,MIL,MIA@MIL,8:00PM EST,11,16.6, 
nba.p.4314,Josh,McRoberts,PF,MIA,MIL,MIA@MIL,8:00PM EST,10,10.1,INJ
nba.p.4507,Goran,Dragic,SG,MIA,MIL,MIA@MIL,8:00PM EST,22,24.2,INJ
nba.p.4764,Hassan,Whiteside,C,MIA,MIL,MIA@MIL,8:00PM EST,31,33.0,INJ
nba.p.5346,Jarnell,Stokes,PF,MIA,MIL,MIA@MIL,8:00PM EST,10,1.9, 
nba.p.5376,Tyler,Johnson,PG,MIA,MIL,MIA@MIL,8:00PM EST,15,16.9, 
nba.p.5470,Justise,Winslow,SF,MIA,MIL,MIA@MIL,8:00PM EST,11,14.5, 
nba.p.5500,Josh,Richardson,SG,MIA,MIL,MIA@MIL,8:00PM EST,10,5.7, 
nba.p.4389,O.J.,Mayo,SG,MIL,MIA,MIA@MIL,8:00PM EST,11,18.5,INJ
nba.p.4473,Jerryd,Bayless,PG,MIL,MIA,MIA@MIL,8:00PM EST,14,20.8, 
nba.p.4722,Greg,Monroe,C,MIL,MIA,MIA@MIL,8:00PM EST,30,33.3, 
nba.p.4759,Greivis,Vasquez,SG,MIL,MIA,MIA@MIL,8:00PM EST,10,15.8,INJ
nba.p.5020,John,Henson,C,MIL,MIA,MIA@MIL,8:00PM EST,10,16.2,O
nba.p.5060,Miles,Plumlee,PF,MIL,MIA,MIA@MIL,8:00PM EST,10,6.3, 
nba.p.5073,Khris,Middleton,SG,MIL,MIA,MIA@MIL,8:00PM EST,33,30.1, 
nba.p.5096,Chris,Copeland,SF,MIL,MIA,MIA@MIL,8:00PM EST,10,3.5, 
nba.p.5162,Michael,Carter-Williams,PG,MIL,MIA,MIA@MIL,8:00PM EST,31,27.6, 
nba.p.5185,Giannis,Antetokounmpo,SF,MIL,MIA,MIA@MIL,8:00PM EST,36,30.2, 
nba.p.5293,Jabari,Parker,PF,MIL,MIA,MIA@MIL,8:00PM EST,18,20.4, 
nba.p.5329,Tyler,Ennis,PG,MIL,MIA,MIA@MIL,8:00PM EST,10,5.5, 
nba.p.5342,Damien,Inglis,SF,MIL,MIA,MIA@MIL,8:00PM EST,10,2.8, 
nba.p.5347,Johnny,O'Bryant,PF,MIL,MIA,MIA@MIL,8:00PM EST,10,8.4, 
nba.p.5477,Rashad,Vaughn,SF,MIL,MIA,MIA@MIL,8:00PM EST,10,5.1, 
nba.p.3118,Kobe,Bryant,SF,LAL,LAC,LAL@LAC,10:30PM EST,23,26.5,GTD
nba.p.3339,Metta,World Peace,SF,LAL,LAC,LAL@LAC,10:30PM EST,10,11.5, 
nba.p.3959,Brandon,Bass,C,LAL,LAC,LAL@LAC,10:30PM EST,10,15.1, 
nba.p.3971,Lou,Williams,SG,LAL,LAC,LAL@LAC,10:30PM EST,26,24.5,GTD
nba.p.4294,Nick,Young,SG,LAL,LAC,LAL@LAC,10:30PM EST,10,11.8, 
nba.p.4479,Roy,Hibbert,C,LAL,LAC,LAL@LAC,10:30PM EST,10,18.5, 
nba.p.5094,Robert,Sacre,C,LAL,LAC,LAL@LAC,10:30PM EST,10,7.9, 
nba.p.5218,Ryan,Kelly,SF,LAL,LAC,LAL@LAC,10:30PM EST,10,12.0, 
nba.p.5318,Julius,Randle,PF,LAL,LAC,LAL@LAC,10:30PM EST,23,25.1,GTD
nba.p.5357,Jordan,Clarkson,PG,LAL,LAC,LAL@LAC,10:30PM EST,23,24.8, 
nba.p.5383,Tarik,Black,PF,LAL,LAC,LAL@LAC,10:30PM EST,10,9.5, 
nba.p.5433,D'Angelo,Russell,PG,LAL,LAC,LAL@LAC,10:30PM EST,19,22.6, 
nba.p.5487,Larry,Nance Jr.,PF,LAL,LAC,LAL@LAC,10:30PM EST,11,14.5, 
nba.p.5494,Anthony,Brown,SF,LAL,LAC,LAL@LAC,10:30PM EST,10,7.7, 
nba.p.5544,Marcelo,Huertas,PG,LAL,LAC,LAL@LAC,10:30PM EST,10,8.1, 
nba.p.3253,Paul,Pierce,SF,LAC,LAL,LAL@LAC,10:30PM EST,12,11.8, 
nba.p.3407,Jamal,Crawford,SG,LAC,LAL,LAL@LAC,10:30PM EST,14,18.0, 
nba.p.3930,Chris,Paul,PG,LAC,LAL,LAL@LAC,10:30PM EST,49,40.2, 
nba.p.4139,J.J.,Redick,SG,LAC,LAL,LAL@LAC,10:30PM EST,21,22.0, 
nba.p.4497,DeAndre,Jordan,C,LAC,LAL,LAL@LAC,10:30PM EST,33,33.9, 
nba.p.4498,Luc Richard,Mbah a Moute,PF,LAC,LAL,LAL@LAC,10:30PM EST,10,7.7, 
nba.p.4561,Blake,Griffin,PF,LAC,LAL,LAL@LAC,10:30PM EST,34,41.4,INJ
nba.p.4636,Jeff,Ayres,PF,LAC,LAL,LAL@LAC,10:30PM EST,10,4.7, 
nba.p.4719,Wesley,Johnson,PF,LAC,LAL,LAL@LAC,10:30PM EST,10,13.5, 
nba.p.4726,Cole,Aldrich,C,LAC,LAL,LAL@LAC,10:30PM EST,10,13.5, 
nba.p.4771,Lance,Stephenson,SG,LAC,LAL,LAL@LAC,10:30PM EST,10,9.3, 
