Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3754,Kyle,Korver,SG,ATL,CHI,ATL@CHI,8:00PM EST,14,18.9, 
nba.p.4141,Thabo,Sefolosha,SF,ATL,CHI,ATL@CHI,8:00PM EST,10,17.0, 
nba.p.4175,Paul,Millsap,PF,ATL,CHI,ATL@CHI,8:00PM EST,44,37.7, 
nba.p.4245,Al,Horford,C,ATL,CHI,ATL@CHI,8:00PM EST,29,31.9, 
nba.p.4306,Tiago,Splitter,C,ATL,CHI,ATL@CHI,8:00PM EST,10,12.0,INJ
nba.p.4624,Jeff,Teague,PG,ATL,CHI,ATL@CHI,8:00PM EST,26,27.5, 
nba.p.4916,Shelvin,Mack,PG,ATL,CHI,ATL@CHI,8:00PM EST,10,7.7, 
nba.p.5077,Mike,Scott,PF,ATL,CHI,ATL@CHI,8:00PM EST,10,11.7, 
nba.p.5102,Kent,Bazemore,SF,ATL,CHI,ATL@CHI,8:00PM EST,23,24.5, 
nba.p.5142,Justin,Holiday,SG,ATL,CHI,ATL@CHI,8:00PM EST,10,5.4, 
nba.p.5187,Dennis,Schroder,PG,ATL,CHI,ATL@CHI,8:00PM EST,13,21.3, 
nba.p.5194,Tim,Hardaway Jr.,SG,ATL,CHI,ATL@CHI,8:00PM EST,10,8.5, 
nba.p.5214,Mike,Muscala,PF,ATL,CHI,ATL@CHI,8:00PM EST,10,8.0, 
nba.p.5354,Walter,Tavares,C,ATL,CHI,ATL@CHI,8:00PM EST,10,5.9, 
nba.p.5359,Lamar,Patterson,SG,ATL,CHI,ATL@CHI,8:00PM EST,10,6.0, 
nba.p.3513,Pau,Gasol,C,CHI,ATL,ATL@CHI,8:00PM EST,41,38.4, 
nba.p.3601,Mike,Dunleavy,SG,CHI,ATL,ATL@CHI,8:00PM EST,16,8.4, 
nba.p.3710,Kirk,Hinrich,SG,CHI,ATL,ATL@CHI,8:00PM EST,10,8.8, 
