Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,,
12365,PF,Ed,Davis,18.7,34,3900,POR@DEN,POR,DEN,,,,
9659,PF,Brandon,Bass,13.6,29,3800,PHO@LAL,LAL,PHO,,,,
16178,SF,Maurice,Harkless,11.6,35,3800,POR@DEN,POR,DEN,,,,
9849,SG,Gerald,Green,16.6,26,3800,MIA@WAS,MIA,WAS,,,,
12445,SG,Gary,Neal,15,24,3800,MIA@WAS,WAS,MIA,O,Quadriceps,,
23178,PF,Mirza,Teletovic,14.3,35,3700,PHO@LAL,PHO,LAL,,,,
9733,SG,Randy,Foye,12.4,33,3700,POR@DEN,DEN,POR,,,,
18600,PG,Tyler,Johnson,15.4,23,3700,MIA@WAS,MIA,WAS,,,,
58460,SG,Devin,Booker,9.6,29,3600,PHO@LAL,PHO,LAL,,,,
58084,SF,Justise,Winslow,14.1,29,3500,MIA@WAS,MIA,WAS,GTD,Ankle,,
9501,PF,Kris,Humphries,13.2,26,3500,MIA@WAS,WAS,MIA,,,,
9503,PF,Drew,Gooden,9.6,7,3500,MIA@WAS,WAS,MIA,GTD,Calf,,
42661,PF,Noah,Vonleh,8.9,35,3500,POR@DEN,POR,DEN,,,,
18702,C,Robert,Sacre,9.2,12,3500,PHO@LAL,LAL,PHO,,,,
17332,C,Tarik,Black,9.3,8,3500,PHO@LAL,LAL,PHO,,,,
9778,PF,Josh,McRoberts,10,20,3500,MIA@WAS,MIA,WAS,O,Knee,,
9737,SG,Nick,Young,12.1,30,3500,PHO@LAL,LAL,PHO,,,,
23098,SF,Kostas,Papanikolaou,6.1,24,3500,POR@DEN,DEN,POR,,,,
9734,SF,Mike,Miller,5.3,25,3500,POR@DEN,DEN,POR,,,,
16188,SF,Anthony,Brown,5.5,9,3500,PHO@LAL,LAL,PHO,,,,
9513,C,Chris,Andersen,3.2,4,3500,MIA@WAS,MIA,WAS,,,,
16925,PF,Jarnell,Stokes,1.2,2,3500,MIA@WAS,MIA,WAS,,,,
9685,SF,Martell,Webster,0,0,3500,MIA@WAS,WAS,MIA,O,Hip,,
9952,C,DeJuan,Blair,5.6,18,3500,MIA@WAS,WAS,MIA,GTD,Knee,,
9680,PF,Amar'e,Stoudemire,8.1,7,3500,MIA@WAS,MIA,WAS,,,,
9563,C,Chris,Kaman,6.7,4,3500,POR@DEN,POR,DEN,,,,
21665,SG,Alan,Anderson,0,24,3500,MIA@WAS,WAS,MIA,O,Ankle,,
9693,PG,Beno,Udrih,8.8,26,3500,MIA@WAS,MIA,WAS,,,,
15475,PF,Cory,Jefferson,4.3,6,3500,PHO@LAL,PHO,LAL,,,,
58153,SF,Kelly,Oubre,8.6,24,3500,MIA@WAS,WAS,MIA,,,,
16071,PG,Tim,Frazier,5.2,21,3500,POR@DEN,POR,DEN,,,,
15587,SF,Ryan,Kelly,11.5,10,3500,PHO@LAL,LAL,PHO,,,,
58150,PF,Cliff,Alexander,3.2,7,3500,POR@DEN,POR,DEN,,,,
15993,SG,Pat,Connaughton,1,11,3500,POR@DEN,POR,DEN,,,,
16233,SG,Josh,Richardson,3.9,13,3500,MIA@WAS,MIA,WAS,,,,
63477,SF,Luis,Montero,2.5,6,3500,POR@DEN,POR,DEN,,,,
9589,PF,Udonis,Haslem,5.4,15,3500,MIA@WAS,MIA,WAS,,,,
9928,SF,Sonny,Weems,4.4,15,3500,PHO@LAL,PHO,LAL,,,,
9723,PG,Ronnie,Price,8.9,31,3500,PHO@LAL,PHO,LAL,,,,
66521,PG,Marcelo,Huertas,8.5,18,3500,PHO@LAL,LAL,PHO,,,,
9580,PF,Darrell,Arthur,14.5,30,3500,POR@DEN,DEN,POR,,,,
16375,SG,Jarell,Eddie,12.9,3,3500,MIA@WAS,WAS,MIA,,,,
16100,PG,Bryce,Cotton,4,2,3500,PHO@LAL,PHO,LAL,,,,
16378,SG,Erick,Green,0.9,3,3500,POR@DEN,DEN,POR,,,,
9951,SG,Gerald,Henderson,10.6,26,3500,POR@DEN,POR,DEN,,,,
23824,PG,Archie,Goodwin,9,16,3500,PHO@LAL,PHO,LAL,,,,
9568,SF,Metta,World Peace,11.2,17,3500,PHO@LAL,LAL,PHO,,,,
