Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
PG,Jarrett Jack,6300,Bkn@Phi 07:30PM ET,31.078,Bkn
PF,Thaddeus Young,6300,Bkn@Phi 07:30PM ET,31.995,Bkn
SF,Nicolas Batum,6300,Was@Cha 07:00PM ET,32.906,Cha
PG,Ricky Rubio,6300,Chi@Min 08:00PM ET,31.933,Min
SF,Trevor Ariza,6200,Por@Hou 05:00PM ET,25.828,Hou
PG,Mike Conley,6200,Dal@Mem 08:00PM ET,30.721,Mem
SF,Robert Covington,6200,Bkn@Phi 07:30PM ET,25.169,Phi
PF,Julius Randle,6200,LAL@SA 08:30PM ET,27.456,LAL
PF,Ryan Anderson,6100,NO@Cle 07:30PM ET,28.904,NO
PF,Markieff Morris,6100,Uta@Pho 09:00PM ET,22.015,Pho
C,Gorgui Dieng,6100,Chi@Min 08:00PM ET,22.892,Min
SG,Bradley Beal,6100,Was@Cha 07:00PM ET,29.683,Was
SG,Kobe Bryant,6000,LAL@SA 08:30PM ET,29.440,LAL
PF,Dirk Nowitzki,6000,Dal@Mem 08:00PM ET,31.745,Dal
C,Jahlil Okafor,6000,Bkn@Phi 07:30PM ET,30.110,Phi
SG,Devin Booker,6000,Uta@Pho 09:00PM ET,16.528,Pho
PF,Zach Randolph,5900,Dal@Mem 08:00PM ET,27.273,Mem
PF,Jordan Hill,5900,Det@Ind 07:00PM ET,21.744,Ind
PG,Norris Cole,5900,NO@Cle 07:30PM ET,19.539,NO
SG,Rodney Hood,5900,Uta@Pho 09:00PM ET,24.413,Uta
SG,Archie Goodwin,5900,Uta@Pho 09:00PM ET,15.250,Pho
PF,Taj Gibson,5800,Chi@Min 08:00PM ET,21.703,Chi
PG,Jeremy Lin,5800,Was@Cha 07:00PM ET,23.788,Cha
C,Zaza Pachulia,5700,Dal@Mem 08:00PM ET,29.330,Dal
SF,Jeff Green,5700,Dal@Mem 08:00PM ET,22.352,Mem
PG,George Hill,5700,Det@Ind 07:00PM ET,26.155,Ind
PF,Serge Ibaka,5700,OKC@GS 09:00PM ET,27.691,OKC
PG,Deron Williams,5600,Dal@Mem 08:00PM ET,27.483,Dal
C,Al Jefferson,5600,Was@Cha 07:00PM ET,26.053,Cha
SG,Kentavious Caldwell-Pope,5600,Det@Ind 07:00PM ET,25.755,Det
SF,Michael Kidd-Gilchrist,5600,Was@Cha 07:00PM ET,31.000,Cha
SF,Otto Porter,5600,Was@Cha 07:00PM ET,25.713,Was
SF,P.J. Tucker,5500,Uta@Pho 09:00PM ET,19.794,Pho
PF,Clint Capela,5500,Por@Hou 05:00PM ET,21.120,Hou
C,Joakim Noah,5400,Chi@Min 08:00PM ET,23.353,Chi
SG,Lou Williams,5400,LAL@SA 08:30PM ET,25.117,LAL
SF,Marcus Morris,5400,Det@Ind 07:00PM ET,25.560,Det
SG,J.R. Smith,5300,NO@Cle 07:30PM ET,22.222,Cle
PF,Marvin Williams,5300,Was@Cha 07:00PM ET,24.719,Cha
PF,Ersan Ilyasova,5300,Det@Ind 07:00PM ET,22.780,Det
PG,Jordan Clarkson,5300,LAL@SA 08:30PM ET,25.730,LAL
PG,J.J. Barea,5200,Dal@Mem 08:00PM ET,18.886,Dal
SF,Al-Farouq Aminu,5200,Por@Hou 05:00PM ET,24.093,Por
C,Mason Plumlee,5200,Por@Hou 05:00PM ET,25.961,Por
PF,Tristan Thompson,5200,NO@Cle 07:30PM ET,22.005,Cle
PG,Zach LaVine,5200,Chi@Min 08:00PM ET,22.382,Min
SF,Stanley Johnson,5200,Det@Ind 07:00PM ET,17.995,Det
SF,Joe Johnson,5100,Bkn@Phi 07:30PM ET,23.540,Bkn
PG,Patrick Beverley,5100,Por@Hou 05:00PM ET,20.366,Hou
C,Tim Duncan,5000,LAL@SA 08:30PM ET,26.655,SA
C,Ian Mahinmi,5000,Det@Ind 07:00PM ET,22.909,Ind
PF,Nikola Mirotic,5000,Chi@Min 08:00PM ET,23.261,Chi
PG,Tony Parker,4900,LAL@SA 08:30PM ET,24.528,SA
C,Enes Kanter,4900,OKC@GS 09:00PM ET,23.127,OKC
SG,Raymond Felton,4800,Dal@Mem 08:00PM ET,20.250,Dal
PF,Josh Smith,4800,Por@Hou 05:00PM ET,16.788,Hou
C,Cody Zeller,4800,Was@Cha 07:00PM ET,20.409,Cha
SF,Matt Barnes,4700,Dal@Mem 08:00PM ET,21.739,Mem
SF,Tony Allen,4700,Dal@Mem 08:00PM ET,17.637,Mem
SF,Jared Dudley,4700,Was@Cha 07:00PM ET,19.082,Was
SG,Garrett Temple,4700,Was@Cha 07:00PM ET,17.361,Was
SG,Danny Green,4700,LAL@SA 08:30PM ET,17.959,SA
SF,Harrison Barnes,4700,OKC@GS 09:00PM ET,22.326,GS
C,Spencer Hawes,4600,Was@Cha 07:00PM ET,15.942,Cha
SG,Eric Gordon,4600,NO@Cle 07:30PM ET,24.537,NO
SG,Rondae Hollis-Jefferson,4600,Bkn@Phi 07:30PM ET,18.289,Bkn
PG,D'Angelo Russell,4600,LAL@SA 08:30PM ET,23.710,LAL
C,Tyson Chandler,4500,Uta@Pho 09:00PM ET,19.286,Pho
C,Andrew Bogut,4500,OKC@GS 09:00PM ET,21.179,GS
SG,Wesley Matthews,4500,Dal@Mem 08:00PM ET,22.125,Dal
PG,Mario Chalmers,4500,Dal@Mem 08:00PM ET,21.212,Mem
SG,E'Twaun Moore,4500,Chi@Min 08:00PM ET,10.819,Chi
SG,Bryce Dejean-Jones,4500,NO@Cle 07:30PM ET,15.938,NO
SG,Dion Waiters,4500,OKC@GS 09:00PM ET,18.417,OKC
SF,Jerami Grant,4500,Bkn@Phi 07:30PM ET,21.128,Phi
PF,Nene Hilario,4400,Was@Cha 07:00PM ET,18.204,Was
SF,Andre Iguodala,4400,OKC@GS 09:00PM ET,21.188,GS
SF,Corey Brewer,4400,Por@Hou 05:00PM ET,15.399,Hou
PG,Donald Sloan,4400,Bkn@Phi 07:30PM ET,15.683,Bkn
PF,Larry Nance Jr.,4400,LAL@SA 08:30PM ET,14.900,LAL
C,Alex Len,4400,Uta@Pho 09:00PM ET,18.214,Pho
PF,David West,4300,LAL@SA 08:30PM ET,16.286,SA
SG,Jeremy Lamb,4300,Was@Cha 07:00PM ET,20.718,Cha
C,Steven Adams,4300,OKC@GS 09:00PM ET,18.862,OKC
SG,Wayne Ellington,4200,Bkn@Phi 07:30PM ET,12.689,Bkn
PF,Ed Davis,4200,Por@Hou 05:00PM ET,19.770,Por
SG,Alec Burks,4200,Uta@Pho 09:00PM ET,23.018,Uta
C,Meyers Leonard,4200,Por@Hou 05:00PM ET,18.722,Por
SG,Manu Ginobili,4100,LAL@SA 08:30PM ET,20.994,SA
SG,Courtney Lee,4100,Dal@Mem 08:00PM ET,18.207,Mem
SG,Rodney Stuckey,4100,Det@Ind 07:00PM ET,19.386,Ind
SF,C.J. Miles,4100,Det@Ind 07:00PM ET,21.261,Ind
SG,Allen Crabbe,4100,Por@Hou 05:00PM ET,18.588,Por
PF,Terrence Jones,4100,Por@Hou 05:00PM ET,18.744,Hou
PG,Trey Burke,4100,Uta@Pho 09:00PM ET,20.146,Uta
PF,Trevor Booker,4000,Uta@Pho 09:00PM ET,17.918,Uta
PG,Brandon Jennings,4000,Det@Ind 07:00PM ET,15.563,Det
PG,Isaiah Canaan,4000,Bkn@Phi 07:30PM ET,18.229,Phi
PG,Matthew Dellavedova,4000,NO@Cle 07:30PM ET,20.185,Cle
PG,Shane Larkin,4000,Bkn@Phi 07:30PM ET,17.598,Bkn
SF,Mirza Teletovic,4000,Uta@Pho 09:00PM ET,16.827,Pho
SF,T.J. Warren,4000,Uta@Pho 09:00PM ET,18.516,Pho
SF,Shabazz Muhammad,4000,Chi@Min 08:00PM ET,14.608,Min
SG,Nik Stauskas,4000,Bkn@Phi 07:30PM ET,15.099,Phi
PF,Bobby Portis,4000,Chi@Min 08:00PM ET,13.955,Chi
PG,Ramon Sessions,3900,Was@Cha 07:00PM ET,18.739,Was
PF,Jon Leuer,3900,Uta@Pho 09:00PM ET,19.390,Pho
C,Frank Kaminsky,3900,Was@Cha 07:00PM ET,16.891,Cha
PF,Brandon Bass,3800,LAL@SA 08:30PM ET,15.472,LAL
C,Lavoy Allen,3800,Det@Ind 07:00PM ET,15.661,Ind
PG,Ty Lawson,3700,Por@Hou 05:00PM ET,16.233,Hou
SF,Marcus Thornton,3700,Por@Hou 05:00PM ET,17.375,Hou
PG,Patty Mills,3700,LAL@SA 08:30PM ET,16.056,SA
C,Festus Ezeli,3700,OKC@GS 09:00PM ET,19.050,GS
SG,Hollis Thompson,3700,Bkn@Phi 07:30PM ET,16.324,Phi
C,Boban Marjanovic,3700,LAL@SA 08:30PM ET,11.925,SA
PF,Boris Diaw,3600,LAL@SA 08:30PM ET,15.347,SA
PG,Brian Roberts,3600,Was@Cha 07:00PM ET,8.457,Cha
C,Roy Hibbert,3600,LAL@SA 08:30PM ET,18.865,LAL
SG,Gerald Henderson,3600,Por@Hou 05:00PM ET,13.089,Por
SF,P.J. Hairston,3600,Was@Cha 07:00PM ET,12.304,Cha
PG,Cameron Payne,3600,OKC@GS 09:00PM ET,12.044,OKC
PG,Kirk Hinrich,3500,Chi@Min 08:00PM ET,8.992,Chi
PG,Aaron Brooks,3500,Chi@Min 08:00PM ET,14.164,Chi
PG,Shaun Livingston,3500,OKC@GS 09:00PM ET,14.451,GS
SF,Alonzo Gee,3500,NO@Cle 07:30PM ET,11.495,NO
C,Omer Asik,3500,NO@Cle 07:30PM ET,12.548,NO
SG,Bojan Bogdanovic,3500,Bkn@Phi 07:30PM ET,15.780,Bkn
PG,Devin Harris,3400,Dal@Mem 08:00PM ET,15.313,Dal
PF,Kris Humphries,3400,Was@Cha 07:00PM ET,14.102,Was
C,Aron Baynes,3400,Det@Ind 07:00PM ET,13.650,Det
SG,Iman Shumpert,3400,NO@Cle 07:30PM ET,14.683,Cle
SF,Tony Snell,3400,Chi@Min 08:00PM ET,12.549,Chi
PG,T.J. McConnell,3400,Bkn@Phi 07:30PM ET,19.985,Phi
PG,Raul Neto,3400,Uta@Pho 09:00PM ET,12.888,Uta
SG,Kevin Martin,3300,Chi@Min 08:00PM ET,16.707,Min
SG,Gary Neal,3300,Was@Cha 07:00PM ET,15.520,Was
C,Marreese Speights,3300,OKC@GS 09:00PM ET,11.856,GS
PG,Troy Daniels,3300,Was@Cha 07:00PM ET,8.712,Cha
SF,Doug McDermott,3300,Chi@Min 08:00PM ET,12.436,Chi
PF,Noah Vonleh,3300,Por@Hou 05:00PM ET,10.805,Por
PG,Jason Terry,3200,Por@Hou 05:00PM ET,11.349,Hou
PG,Mo Williams,3200,NO@Cle 07:30PM ET,17.683,Cle
SG,Brandon Rush,3200,OKC@GS 09:00PM ET,11.644,GS
PF,Nemanja Bjelica,3200,Chi@Min 08:00PM ET,11.950,Min
C,Timofey Mozgov,3200,NO@Cle 07:30PM ET,13.683,Cle
SF,Kyle Anderson,3200,LAL@SA 08:30PM ET,9.989,SA
C,Nick Collison,3100,OKC@GS 09:00PM ET,8.000,OKC
PF,Drew Gooden,3100,Was@Cha 07:00PM ET,10.528,Was
SF,Tayshaun Prince,3100,Chi@Min 08:00PM ET,8.686,Min
PG,Leandro Barbosa,3100,OKC@GS 09:00PM ET,12.167,GS
PF,Anthony Tolliver,3100,Det@Ind 07:00PM ET,12.390,Det
PG,Toney Douglas,3100,NO@Cle 07:30PM ET,12.688,NO
SG,Nick Young,3100,LAL@SA 08:30PM ET,12.161,LAL
SF,Dante Cunningham,3100,NO@Cle 07:30PM ET,10.654,NO
PF,Tyler Hansbrough,3100,Was@Cha 07:00PM ET,7.500,Cha
C,Andrea Bargnani,3100,Bkn@Phi 07:30PM ET,10.273,Bkn
C,JaVale McGee,3100,Dal@Mem 08:00PM ET,12.492,Dal
SF,Kyle Singler,3100,OKC@GS 09:00PM ET,6.763,OKC
C,Alexis Ajinca,3100,NO@Cle 07:30PM ET,11.513,NO
C,Nikola Pekovic,3100,Chi@Min 08:00PM ET,7.854,Min
SF,Chris Johnson,3100,Uta@Pho 09:00PM ET,7.846,Uta
SF,Solomon Hill,3100,Det@Ind 07:00PM ET,8.685,Ind
SF,Ryan Kelly,3100,LAL@SA 08:30PM ET,12.789,LAL
SG,Andre Roberson,3100,OKC@GS 09:00PM ET,13.239,OKC
C,Tarik Black,3100,LAL@SA 08:30PM ET,9.824,LAL
SF,Anthony Brown,3100,LAL@SA 08:30PM ET,8.688,LAL
PF,Dwight Powell,3100,Dal@Mem 08:00PM ET,15.209,Dal
SG,Jordan McRae,3100,Uta@Pho 09:00PM ET,10.938,Pho
SG,Joe Ingles,3100,Uta@Pho 09:00PM ET,9.149,Uta
SF,Jonathon Simmons,3100,LAL@SA 08:30PM ET,10.214,SA
SG,Joe Young,3100,Det@Ind 07:00PM ET,8.615,Ind
PF,Richaun Holmes,3100,Bkn@Phi 07:30PM ET,12.090,Phi
SF,Justin Anderson,3100,Dal@Mem 08:00PM ET,5.692,Dal
PF,Trey Lyles,3100,Uta@Pho 09:00PM ET,11.636,Uta
PF,Kevin Garnett,3000,Chi@Min 08:00PM ET,12.382,Min
SG,Vince Carter,3000,Dal@Mem 08:00PM ET,8.556,Mem
C,Elton Brand,3000,Bkn@Phi 07:30PM ET,0,Phi
PG,Andre Miller,3000,Chi@Min 08:00PM ET,8.554,Min
SF,Metta World Peace,3000,LAL@SA 08:30PM ET,11.842,LAL
SF,Richard Jefferson,3000,NO@Cle 07:30PM ET,10.170,Cle
PF,Matt Bonner,3000,LAL@SA 08:30PM ET,4.250,SA
PG,Steve Blake,3000,Det@Ind 07:00PM ET,11.716,Det
SG,James Jones,3000,NO@Cle 07:30PM ET,6.264,Cle
C,Chris Kaman,3000,Por@Hou 05:00PM ET,4.028,Por
SG,Alan Anderson,3000,Was@Cha 07:00PM ET,0,Was
PG,Ronnie Price,3000,Uta@Pho 09:00PM ET,10.706,Pho
SG,Rasual Butler,3000,LAL@SA 08:30PM ET,6.636,SA
SF,Mike Dunleavy,3000,Chi@Min 08:00PM ET,0,Chi
SF,Steve Novak,3000,OKC@GS 09:00PM ET,3.250,OKC
C,Ryan Hollins,3000,Dal@Mem 08:00PM ET,6.867,Mem
C,Kendrick Perkins,3000,NO@Cle 07:30PM ET,5.825,NO
PF,Charlie Villanueva,3000,Dal@Mem 08:00PM ET,10.726,Dal
C,Anderson Varejao,3000,NO@Cle 07:30PM ET,7.116,Cle
PF,Carl Landry,3000,Bkn@Phi 07:30PM ET,13.167,Phi
C,Sasha Kaun,3000,NO@Cle 07:30PM ET,3.167,Cle
SG,Anthony Morrow,3000,OKC@GS 09:00PM ET,8.967,OKC
PF,Joel Anthony,3000,Det@Ind 07:00PM ET,3.135,Det
PF,Jason Thompson,3000,OKC@GS 09:00PM ET,6.740,GS
PG,D.J. Augustin,3000,OKC@GS 09:00PM ET,9.463,OKC
PF,Brandan Wright,3000,Dal@Mem 08:00PM ET,14.571,Mem
SF,Chase Budinger,3000,Det@Ind 07:00PM ET,10.594,Ind
SF,Quincy Pondexter,3000,NO@Cle 07:30PM ET,0,NO
SG,Jodie Meeks,3000,Det@Ind 07:00PM ET,2.000,Det
SG,Sonny Weems,3000,Uta@Pho 09:00PM ET,6.509,Pho
SF,Jeremy Evans,3000,Dal@Mem 08:00PM ET,5.875,Dal
C,Robert Sacre,3000,LAL@SA 08:30PM ET,8.203,LAL
C,DeJuan Blair,3000,Was@Cha 07:00PM ET,5.833,Was
C,Jeff Withey,3000,Uta@Pho 09:00PM ET,13.592,Uta
PF,JaMychal Green,3000,Dal@Mem 08:00PM ET,11.686,Mem
SF,Luke Babbitt,3000,NO@Cle 07:30PM ET,7.852,NO
PF,Willie Reed,3000,Bkn@Phi 07:30PM ET,8.942,Bkn
SG,Ian Clark,3000,OKC@GS 09:00PM ET,8.143,GS
C,Shayne Whittington,3000,Det@Ind 07:00PM ET,3.438,Ind
SG,John Jenkins,3000,Dal@Mem 08:00PM ET,5.333,Dal
PG,Erick Green,3000,Uta@Pho 09:00PM ET,1.900,Uta
PF,Thomas Robinson,3000,Bkn@Phi 07:30PM ET,9.653,Bkn
SG,Jared Cunningham,3000,NO@Cle 07:30PM ET,5.182,Cle
PG,Tim Frazier,3000,Por@Hou 05:00PM ET,5.227,Por
C,Tibor Pleiss,3000,Uta@Pho 09:00PM ET,3.979,Uta
PF,Cameron Bairstow,3000,Chi@Min 08:00PM ET,3.136,Chi
SG,Jarell Eddie,3000,Was@Cha 07:00PM ET,5.596,Was
SF,Josh Huestis,3000,OKC@GS 09:00PM ET,0,OKC
PG,Kendall Marshall,3000,Bkn@Phi 07:30PM ET,9.788,Phi
SF,Reggie Bullock,3000,Det@Ind 07:00PM ET,1.294,Det
SG,Markel Brown,3000,Bkn@Phi 07:30PM ET,6.202,Bkn
PF,Adreian Payne,3000,Chi@Min 08:00PM ET,6.839,Min
PG,Marcelo Huertas,3000,LAL@SA 08:30PM ET,8.560,LAL
C,Salah Mejri,3000,Dal@Mem 08:00PM ET,9.458,Dal
PG,Ray McCallum,3000,LAL@SA 08:30PM ET,6.409,SA
PF,Donatas Motiejunas,3000,Por@Hou 05:00PM ET,10.250,Hou
SF,Pat Connaughton,3000,Por@Hou 05:00PM ET,1.800,Por
SG,Darrun Hilliard,3000,Det@Ind 07:00PM ET,4.605,Det
SG,James Ennis,3000,Dal@Mem 08:00PM ET,3.375,Mem
PG,Spencer Dinwiddie,3000,Det@Ind 07:00PM ET,8.083,Det
SF,K.J. McDaniels,3000,Por@Hou 05:00PM ET,3.422,Hou
PF,James Michael McAdoo,3000,OKC@GS 09:00PM ET,5.200,GS
PF,Rakeem Christmas,3000,Det@Ind 07:00PM ET,0,Ind
SF,Maurice Harkless,3000,Por@Hou 05:00PM ET,11.189,Por
SF,Jakarr Sampson,3000,Bkn@Phi 07:30PM ET,10.397,Phi
SF,Sergey Karasev,3000,Bkn@Phi 07:30PM ET,2.543,Bkn
SF,Sam Dekker,3000,Por@Hou 05:00PM ET,1.083,Hou
SG,Jordan Adams,3000,Dal@Mem 08:00PM ET,9.500,Mem
PF,Montrezl Harrell,3000,Por@Hou 05:00PM ET,6.860,Hou
SF,Glenn Robinson III,3000,Det@Ind 07:00PM ET,7.699,Ind
PF,Mitch McGary,3000,OKC@GS 09:00PM ET,2.589,OKC
PF,Jarell Martin,3000,Dal@Mem 08:00PM ET,1.000,Mem
PG,Aaron Harrison,3000,Was@Cha 07:00PM ET,1.885,Cha
C,Joel Embiid,3000,Bkn@Phi 07:30PM ET,0,Phi
PG,Danté Exum,3000,Uta@Pho 09:00PM ET,0,Uta
SF,Damjan Rudez,3000,Chi@Min 08:00PM ET,4.197,Min
C,Cristiano Felicio,3000,Chi@Min 08:00PM ET,1.813,Chi
PG,Tyus Jones,3000,Chi@Min 08:00PM ET,8.194,Min
PF,Cliff Alexander,3000,Por@Hou 05:00PM ET,3.286,Por
SF,Kelly Oubre Jr.,3000,Was@Cha 07:00PM ET,8.558,Was
PF,Kevon Looney,3000,OKC@GS 09:00PM ET,4.500,GS
PF,Chris McCullough,3000,Bkn@Phi 07:30PM ET,0,Bkn
SF,Luis Montero,3000,Por@Hou 05:00PM ET,2.357,Por
