Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3954,Ian,Mahinmi,C,IND,GS,IND@GS,10:30PM EST,16,21.6,GTD
nba.p.3960,C.J.,Miles,SG,IND,GS,IND@GS,10:30PM EST,19,22.0, 
nba.p.3966,Monta,Ellis,SG,IND,GS,IND@GS,10:30PM EST,27,26.7, 
nba.p.4293,Rodney,Stuckey,SG,IND,GS,IND@GS,10:30PM EST,10,18.5,INJ
nba.p.4488,George,Hill,PG,IND,GS,IND@GS,10:30PM EST,18,25.0,INJ
nba.p.4613,Jordan,Hill,PF,IND,GS,IND@GS,10:30PM EST,16,20.1, 
nba.p.4649,Chase,Budinger,SG,IND,GS,IND@GS,10:30PM EST,10,10.3, 
nba.p.4725,Paul,George,SF,IND,GS,IND@GS,10:30PM EST,47,40.7, 
nba.p.4932,Lavoy,Allen,PF,IND,GS,IND@GS,10:30PM EST,10,14.1, 
nba.p.5193,Solomon,Hill,SG,IND,GS,IND@GS,10:30PM EST,10,7.2, 
nba.p.5351,Glenn,Robinson III,SF,IND,GS,IND@GS,10:30PM EST,10,7.7, 
nba.p.5378,Shayne,Whittington,C,IND,GS,IND@GS,10:30PM EST,10,3.1, 
nba.p.5471,Myles,Turner,C,IND,GS,IND@GS,10:30PM EST,10,14.2, 
nba.p.5496,Rakeem,Christmas,PF,IND,GS,IND@GS,10:30PM EST,10,0.0, 
nba.p.5503,Joe,Young,PG,IND,GS,IND@GS,10:30PM EST,10,6.7, 
nba.p.3731,Leandro,Barbosa,SG,GS,IND,IND@GS,10:30PM EST,10,11.8, 
nba.p.3821,Shaun,Livingston,PG,GS,IND,IND@GS,10:30PM EST,10,13.6, 
nba.p.3826,Andre,Iguodala,PF,GS,IND,IND@GS,10:30PM EST,19,20.5, 
nba.p.3927,Andrew,Bogut,C,GS,IND,IND@GS,10:30PM EST,13,20.1,GTD
nba.p.4474,Jason,Thompson,PF,GS,IND,IND@GS,10:30PM EST,10,6.6, 
nba.p.4475,Brandon,Rush,SF,GS,IND,IND@GS,10:30PM EST,10,11.2, 
nba.p.4478,Marreese,Speights,PF,GS,IND,IND@GS,10:30PM EST,10,10.3, 
nba.p.4612,Stephen,Curry,PG,GS,IND,IND@GS,10:30PM EST,55,49.4, 
nba.p.4892,Klay,Thompson,SG,GS,IND,IND@GS,10:30PM EST,36,31.1, 
nba.p.5013,Harrison,Barnes,SF,GS,IND,IND@GS,10:30PM EST,23,22.4, 
nba.p.5064,Festus,Ezeli,C,GS,IND,IND@GS,10:30PM EST,10,18.6, 
nba.p.5069,Draymond,Green,PF,GS,IND,IND@GS,10:30PM EST,48,40.1, 
nba.p.5237,Ian,Clark,SG,GS,IND,IND@GS,10:30PM EST,10,8.3, 
nba.p.5385,James Michael,McAdoo,PF,GS,IND,IND@GS,10:30PM EST,10,5.0,INJ
nba.p.5490,Kevon,Looney,PF,GS,IND,IND@GS,10:30PM EST,10,0.0,INJ
nba.p.3598,Chris,Andersen,PF,MIA,TOR,MIA@TOR,8:00PM EST,10,5.0,INJ
nba.p.3607,Amar'e,Stoudemire,C,MIA,TOR,MIA@TOR,8:00PM EST,10,8.2, 
nba.p.3707,Chris,Bosh,PF,MIA,TOR,MIA@TOR,8:00PM EST,40,34.3, 
nba.p.3708,Dwyane,Wade,SG,MIA,TOR,MIA@TOR,8:00PM EST,28,30.0,GTD
nba.p.3765,Udonis,Haslem,PF,MIA,TOR,MIA@TOR,8:00PM EST,10,5.2, 
nba.p.3824,Luol,Deng,SF,MIA,TOR,MIA@TOR,8:00PM EST,16,19.9,GTD
nba.p.3845,Beno,Udrih,PG,MIA,TOR,MIA@TOR,8:00PM EST,10,9.9,INJ
nba.p.3944,Gerald,Green,SG,MIA,TOR,MIA@TOR,8:00PM EST,13,17.3,GTD
nba.p.4314,Josh,McRoberts,PF,MIA,TOR,MIA@TOR,8:00PM EST,10,10.1,INJ
nba.p.4507,Goran,Dragic,SG,MIA,TOR,MIA@TOR,8:00PM EST,22,24.2,INJ
nba.p.4764,Hassan,Whiteside,C,MIA,TOR,MIA@TOR,8:00PM EST,33,33.0,O
nba.p.5346,Jarnell,Stokes,PF,MIA,TOR,MIA@TOR,8:00PM EST,10,2.1, 
nba.p.5376,Tyler,Johnson,PG,MIA,TOR,MIA@TOR,8:00PM EST,13,17.3, 
nba.p.5470,Justise,Winslow,SF,MIA,TOR,MIA@TOR,8:00PM EST,10,13.6, 
nba.p.5500,Josh,Richardson,SG,MIA,TOR,MIA@TOR,8:00PM EST,10,5.0, 
nba.p.3653,Luis,Scola,PF,TOR,MIA,MIA@TOR,8:00PM EST,18,19.7, 
nba.p.4152,Kyle,Lowry,PG,TOR,MIA,MIA@TOR,8:00PM EST,46,40.6, 
nba.p.4614,DeMar,DeRozan,SG,TOR,MIA,MIA@TOR,8:00PM EST,39,35.4, 
nba.p.4621,James,Johnson,SF,TOR,MIA,MIA@TOR,8:00PM EST,10,10.4,O
nba.p.4632,DeMarre,Carroll,SF,TOR,MIA,MIA@TOR,8:00PM EST,17,22.3,INJ
nba.p.4729,Patrick,Patterson,PF,TOR,MIA,MIA@TOR,8:00PM EST,10,15.2,GTD
nba.p.4886,Jonas,Valanciunas,C,TOR,MIA,MIA@TOR,8:00PM EST,24,26.2, 
nba.p.4888,Bismack,Biyombo,C,TOR,MIA,MIA@TOR,8:00PM EST,14,18.3, 
nba.p.4911,Cory,Joseph,PG,TOR,MIA,MIA@TOR,8:00PM EST,10,17.2, 
nba.p.5014,Terrence,Ross,SG,TOR,MIA,MIA@TOR,8:00PM EST,10,14.4, 
nba.p.5152,Anthony,Bennett,SF,TOR,MIA,MIA@TOR,8:00PM EST,10,4.2, 
nba.p.5186,Lucas,Nogueira,C,TOR,MIA,MIA@TOR,8:00PM EST,10,6.2, 
nba.p.5331,Bruno,Caboclo,SF,TOR,MIA,MIA@TOR,8:00PM EST,10,1.1, 
nba.p.5480,Delon,Wright,PG,TOR,MIA,MIA@TOR,8:00PM EST,10,1.8, 
nba.p.5506,Norman,Powell,SG,TOR,MIA,MIA@TOR,8:00PM EST,10,3.2, 
nba.p.3173,Tim,Duncan,C,SA,LAL,SA@LAL,10:30PM EST,20,25.5,O
nba.p.3380,Manu,Ginobili,SG,SA,LAL,SA@LAL,10:30PM EST,12,19.8, 
nba.p.3527,Tony,Parker,PG,SA,LAL,SA@LAL,10:30PM EST,22,24.5,O
nba.p.3650,Rasual,Butler,SG,SA,LAL,SA@LAL,10:30PM EST,10,6.1, 
nba.p.3721,David,West,PF,SA,LAL,SA@LAL,10:30PM EST,10,15.4, 
nba.p.3724,Boris,Diaw,C,SA,LAL,SA@LAL,10:30PM EST,10,15.2, 
nba.p.3748,Matt,Bonner,PF,SA,LAL,SA@LAL,10:30PM EST,10,4.4, 
nba.p.4130,LaMarcus,Aldridge,PF,SA,LAL,SA@LAL,10:30PM EST,34,29.6, 
nba.p.4651,Danny,Green,SG,SA,LAL,SA@LAL,10:30PM EST,10,16.1, 
nba.p.4660,Patty,Mills,PG,SA,LAL,SA@LAL,10:30PM EST,10,15.2, 
nba.p.4896,Kawhi,Leonard,SF,SA,LAL,SA@LAL,10:30PM EST,47,37.5, 
nba.p.5206,Ray,McCallum,PG,SA,LAL,SA@LAL,10:30PM EST,10,6.6, 
nba.p.5341,Kyle,Anderson,SF,SA,LAL,SA@LAL,10:30PM EST,10,8.9, 
nba.p.5524,Boban,Marjanovic,C,SA,LAL,SA@LAL,10:30PM EST,10,11.2, 
nba.p.5526,Jonathon,Simmons,SF,SA,LAL,SA@LAL,10:30PM EST,10,10.0, 
nba.p.3118,Kobe,Bryant,SF,LAL,SA,SA@LAL,10:30PM EST,25,27.3,GTD
nba.p.3339,Metta,World Peace,SF,LAL,SA,SA@LAL,10:30PM EST,10,11.5, 
nba.p.3959,Brandon,Bass,C,LAL,SA,SA@LAL,10:30PM EST,10,15.0,GTD
nba.p.3971,Lou,Williams,SG,LAL,SA,SA@LAL,10:30PM EST,26,24.5, 
nba.p.4294,Nick,Young,SG,LAL,SA,SA@LAL,10:30PM EST,10,11.9, 
nba.p.4479,Roy,Hibbert,C,LAL,SA,SA@LAL,10:30PM EST,10,18.5, 
nba.p.5094,Robert,Sacre,C,LAL,SA,SA@LAL,10:30PM EST,10,8.3, 
nba.p.5218,Ryan,Kelly,SF,LAL,SA,SA@LAL,10:30PM EST,10,12.1, 
nba.p.5318,Julius,Randle,PF,LAL,SA,SA@LAL,10:30PM EST,21,24.9, 
nba.p.5357,Jordan,Clarkson,PG,LAL,SA,SA@LAL,10:30PM EST,23,24.8, 
nba.p.5383,Tarik,Black,PF,LAL,SA,SA@LAL,10:30PM EST,10,10.0, 
nba.p.5433,D'Angelo,Russell,PG,LAL,SA,SA@LAL,10:30PM EST,19,22.6, 
nba.p.5487,Larry,Nance Jr.,PF,LAL,SA,SA@LAL,10:30PM EST,13,14.6,INJ
nba.p.5494,Anthony,Brown,SF,LAL,SA,SA@LAL,10:30PM EST,10,7.8, 
nba.p.5544,Marcelo,Huertas,PG,LAL,SA,SA@LAL,10:30PM EST,10,8.2, 
nba.p.4718,Derrick,Favors,PF,UTA,BKN,UTA@BKN,7:30PM EST,35,33.3,INJ
nba.p.4724,Gordon,Hayward,SF,UTA,BKN,UTA@BKN,7:30PM EST,36,32.4, 
nba.p.4754,Trevor,Booker,PF,UTA,BKN,UTA@BKN,7:30PM EST,14,16.6, 
nba.p.4762,Tibor,Pleiss,C,UTA,BKN,UTA@BKN,7:30PM EST,10,4.1, 
nba.p.4893,Alec,Burks,SG,UTA,BKN,UTA@BKN,7:30PM EST,17,22.0,INJ
nba.p.5133,Chris,Johnson,SF,UTA,BKN,UTA@BKN,7:30PM EST,10,6.8, 
nba.p.5160,Trey,Burke,PG,UTA,BKN,UTA@BKN,7:30PM EST,19,20.0, 
nba.p.5197,Rudy,Gobert,C,UTA,BKN,UTA@BKN,7:30PM EST,27,28.5, 
nba.p.5209,Jeff,Withey,C,UTA,BKN,UTA@BKN,7:30PM EST,10,13.8, 
nba.p.5217,Raul,Neto,PG,UTA,BKN,UTA@BKN,7:30PM EST,10,12.0, 
nba.p.5316,Dante,Exum,PG,UTA,BKN,UTA@BKN,7:30PM EST,10,0.0,INJ
nba.p.5334,Rodney,Hood,SG,UTA,BKN,UTA@BKN,7:30PM EST,20,22.9, 
nba.p.5393,Joe,Ingles,SG,UTA,BKN,UTA@BKN,7:30PM EST,10,8.4, 
nba.p.5472,Trey,Lyles,PF,UTA,BKN,UTA@BKN,7:30PM EST,12,11.8, 
nba.p.5533,JJ,O'Brien,SF,UTA,BKN,UTA@BKN,7:30PM EST,10,3.2, 
nba.p.3520,Joe,Johnson,SF,BKN,UTA,UTA@BKN,7:30PM EST,18,21.9, 
nba.p.3948,Jarrett,Jack,SG,BKN,UTA,UTA@BKN,7:30PM EST,25,29.1,INJ
nba.p.4129,Andrea,Bargnani,C,BKN,UTA,UTA@BKN,7:30PM EST,10,9.7, 
nba.p.4290,Thaddeus,Young,PF,BKN,UTA,UTA@BKN,7:30PM EST,32,30.6, 
nba.p.4472,Brook,Lopez,C,BKN,UTA,UTA@BKN,7:30PM EST,35,35.2, 
nba.p.4633,Wayne,Ellington,SG,BKN,UTA,UTA@BKN,7:30PM EST,10,11.0, 
nba.p.4836,Donald,Sloan,PG,BKN,UTA,UTA@BKN,7:30PM EST,11,13.6, 
nba.p.4913,Bojan,Bogdanovic,SF,BKN,UTA,UTA@BKN,7:30PM EST,10,15.4, 
nba.p.5011,Thomas,Robinson,PF,BKN,UTA,UTA@BKN,7:30PM EST,10,9.2, 
nba.p.5146,Willie,Reed,PF,BKN,UTA,UTA@BKN,7:30PM EST,10,8.2, 
nba.p.5188,Shane,Larkin,PG,BKN,UTA,UTA@BKN,7:30PM EST,15,16.5, 
nba.p.5189,Sergey,Karasev,SG,BKN,UTA,UTA@BKN,7:30PM EST,10,1.8, 
nba.p.5355,Markel,Brown,SG,BKN,UTA,UTA@BKN,7:30PM EST,10,5.6, 
nba.p.5483,Rondae,Hollis-Jefferson,SG,BKN,UTA,UTA@BKN,7:30PM EST,15,17.3,INJ
nba.p.5489,Chris,McCullough,PF,BKN,UTA,UTA@BKN,7:30PM EST,10,0.0,INJ
nba.p.3513,Pau,Gasol,C,CHI,BOS,CHI@BOS,7:30PM EST,37,37.6, 
nba.p.3601,Mike,Dunleavy,SG,CHI,BOS,CHI@BOS,7:30PM EST,18,0.0,INJ
nba.p.3710,Kirk,Hinrich,PG,CHI,BOS,CHI@BOS,7:30PM EST,10,8.7,INJ
nba.p.4287,Joakim,Noah,PF,CHI,BOS,CHI@BOS,7:30PM EST,18,21.9,INJ
nba.p.4304,Aaron,Brooks,PG,CHI,BOS,CHI@BOS,7:30PM EST,10,14.3, 
nba.p.4387,Derrick,Rose,PG,CHI,BOS,CHI@BOS,7:30PM EST,21,25.5, 
nba.p.4631,Taj,Gibson,PF,CHI,BOS,CHI@BOS,7:30PM EST,22,19.9, 
nba.p.4905,Nikola,Mirotic,SF,CHI,BOS,CHI@BOS,7:30PM EST,23,21.9, 
nba.p.4912,Jimmy,Butler,SG,CHI,BOS,CHI@BOS,7:30PM EST,45,38.4, 
nba.p.4937,E'Twaun,Moore,SG,CHI,BOS,CHI@BOS,7:30PM EST,10,9.4, 
nba.p.5190,Tony,Snell,SF,CHI,BOS,CHI@BOS,7:30PM EST,10,12.3, 
nba.p.5322,Doug,McDermott,SF,CHI,BOS,CHI@BOS,7:30PM EST,10,12.2, 
nba.p.5360,Cameron,Bairstow,PF,CHI,BOS,CHI@BOS,7:30PM EST,10,2.8, 
nba.p.5482,Bobby,Portis,C,CHI,BOS,CHI@BOS,7:30PM EST,10,13.6, 
nba.p.5522,Cristiano,Felicio,C,CHI,BOS,CHI@BOS,7:30PM EST,10,1.6, 
nba.p.3956,David,Lee,PF,BOS,CHI,CHI@BOS,7:30PM EST,10,15.4, 
nba.p.3982,Amir,Johnson,PF,BOS,CHI,CHI@BOS,7:30PM EST,16,20.6, 
nba.p.4644,Jonas,Jerebko,SF,BOS,CHI,CHI@BOS,7:30PM EST,10,8.8, 
nba.p.4717,Evan,Turner,SF,BOS,CHI,CHI@BOS,7:30PM EST,19,20.8, 
nba.p.4750,Avery,Bradley,SG,BOS,CHI,CHI@BOS,7:30PM EST,24,23.8, 
nba.p.4942,Isaiah,Thomas,PG,BOS,CHI,CHI@BOS,7:30PM EST,40,36.2, 
nba.p.5023,Tyler,Zeller,PF,BOS,CHI,CHI@BOS,7:30PM EST,10,7.1, 
nba.p.5055,Jared,Sullinger,C,BOS,CHI,CHI@BOS,7:30PM EST,20,25.1, 
nba.p.5068,Jae,Crowder,SF,BOS,CHI,CHI@BOS,7:30PM EST,30,27.9, 
nba.p.5164,Kelly,Olynyk,C,BOS,CHI,CHI@BOS,7:30PM EST,16,20.3, 
nba.p.5317,Marcus,Smart,PG,BOS,CHI,CHI@BOS,7:30PM EST,16,21.8, 
nba.p.5328,James,Young,SG,BOS,CHI,CHI@BOS,7:30PM EST,10,3.8, 
nba.p.5476,Terry,Rozier,PG,BOS,CHI,CHI@BOS,7:30PM EST,10,3.3, 
nba.p.5488,R.J.,Hunter,SG,BOS,CHI,CHI@BOS,7:30PM EST,10,6.7, 
nba.p.5493,Jordan,Mickey,PF,BOS,CHI,CHI@BOS,7:30PM EST,10,4.7, 
nba.p.3832,Al,Jefferson,PF,CHA,ORL,CHA@ORL,7:00PM EST,20,25.1,INJ
nba.p.3928,Marvin,Williams,PF,CHA,ORL,CHA@ORL,7:00PM EST,18,22.7, 
