Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,,
14780-12362,C,DeMarcus,Cousins,47.089130434782604,46,10900,SA@SAC,SAC,SA,,,,
14780-9642,PG,Russell,Westbrook,49.2125,56,10900,OKC@DAL,OKC,DAL,,,,
14780-9524,PG,Stephen,Curry,47.47735849056604,53,10800,GS@MIA,GS,MIA,,,,
14780-9646,SF,Kevin,Durant,45.05510204081632,49,10200,OKC@DAL,OKC,DAL,,,,
14780-9488,SF,LeBron,James,44.36296296296296,54,9900,CHA@CLE,CLE,CHA,,,,
14780-12332,PG,John,Wall,41.765454545454546,55,9800,WAS@CHI,WAS,CHI,,,,
14780-9623,PG,Chris,Paul,40.20392156862745,51,9800,DEN@LAC,LAC,DEN,,,,
14780-9508,SF,Carmelo,Anthony,37.74313725490196,51,9300,NY@IND,NY,IND,,,,
14780-9455,PG,Rajon,Rondo,37.70377358490566,53,9200,SA@SAC,SAC,SA,,,,
14780-58462,C,Karl-Anthony,Towns,34.75614035087719,57,9200,MIN@TOR,MIN,TOR,,,,
14780-9570,C,Pau,Gasol,38.41346153846154,52,9000,WAS@CHI,CHI,WAS,GTD,Illness,,
14780-9535,PG,Kyle,Lowry,39.00181818181818,55,8900,MIN@TOR,TOR,MIN,,,,
14780-9561,C,DeAndre,Jordan,35.416666666666664,54,8700,DEN@LAC,LAC,DEN,,,,
14780-12341,SF,Paul,George,38.778571428571425,56,8700,NY@IND,IND,NY,,,,
14780-14507,PG,Kemba,Walker,35.9425925925926,54,8600,CHA@CLE,CHA,CLE,,,,
14780-15557,C,Andre,Drummond,40.347368421052636,57,8600,PHI@DET,DET,PHI,,,,
14780-15860,PF,Draymond,Green,38.67407407407408,54,8400,GS@MIA,GS,MIA,,,,
14780-12363,C,Hassan,Whiteside,33.659574468085104,47,8200,GS@MIA,MIA,GS,,,,
14780-9714,SG,DeMar,DeRozan,35.029090909090904,55,8000,MIN@TOR,TOR,MIN,,,,
14780-14513,SF,Kawhi,Leonard,35.86666666666667,51,7700,SA@SAC,SA,SAC,O,Calf,,
14780-9874,PF,Kevin,Love,33.172222222222224,54,7500,CHA@CLE,CLE,CHA,,,,
14780-14498,PG,Kyrie,Irving,29.089655172413792,29,7300,CHA@CLE,CLE,CHA,,,,
14780-9585,SG,Dwyane,Wade,30.988235294117647,51,7300,GS@MIA,MIA,GS,,,,
14780-9475,PG,Derrick,Rose,27.118750000000002,48,7200,WAS@CHI,CHI,WAS,,,,
14780-14509,SG,Klay,Thompson,30.21320754716981,53,7200,GS@MIA,GS,MIA,,,,
14780-9688,PF,LaMarcus,Aldridge,30.474999999999998,52,7200,SA@SAC,SA,SAC,,,,
14780-9577,SF,Rudy,Gay,31.00208333333333,48,7100,SA@SAC,SAC,SA,,,,
14780-9661,C,Marcin,Gortat,30.510204081632654,49,7100,WAS@CHI,WAS,CHI,,,,
14780-9637,SF,Danilo,Gallinari,30.729411764705883,51,7100,DEN@LAC,DEN,LAC,,,,
14780-9718,PF,Chris,Bosh,32.679245283018865,53,7000,GS@MIA,MIA,GS,O,Calf,,
14780-14496,PG,Ricky,Rubio,30.27647058823529,51,6900,MIN@TOR,MIN,TOR,,,,
14780-9809,SG,Nicolas,Batum,30.680434782608696,46,6800,CHA@CLE,CHA,CLE,,,,
14780-23825,PF,Nerlens,Noel,27.397959183673468,49,6800,PHI@DET,PHI,DET,,,,
14780-14523,PG,Reggie,Jackson,31.741071428571427,56,6800,PHI@DET,DET,PHI,,,,
14780-14537,SF,Chandler,Parsons,22.261224489795918,49,6700,OKC@DAL,DAL,OKC,,,,
14780-14503,C,Jonas,Valanciunas,27.09473684210526,38,6700,MIN@TOR,TOR,MIN,,,,
14780-9575,PG,Mike,Conley,29.1734693877551,49,6700,LAL@MEM,MEM,LAL,,,,
14780-9500,PF,Dirk,Nowitzki,29.470588235294116,51,6600,OKC@DAL,DAL,OKC,,,,
14780-58083,C,Jahlil,Okafor,28.698,50,6600,PHI@DET,PHI,DET,,,,
14780-49116,SG,Andrew,Wiggins,28.68035714285714,56,6600,MIN@TOR,MIN,TOR,,,,
14780-9566,SG,Kobe,Bryant,27.308333333333334,48,6500,LAL@MEM,LAL,MEM,,,,
14780-12511,PG,Ishmael,Smith,26.317647058823532,51,6500,PHI@DET,PHI,DET,,,,
14780-15771,PF,Gorgui,Dieng,22.73859649122807,57,6400,MIN@TOR,MIN,TOR,,,,
14780-9579,PF,Zach,Randolph,26.342,50,6400,LAL@MEM,MEM,LAL,,,,
14780-9673,PG,Goran,Dragic,25.093617021276597,47,6400,GS@MIA,MIA,GS,,,,
14780-63122,PF,Kristaps,Porzingis,28.3140350877193,57,6300,NY@IND,NY,IND,,,,
14780-9526,SG,Monta,Ellis,26.857142857142858,56,6200,NY@IND,IND,NY,,,,
14780-17333,SG,Will,Barton,27.51228070175439,57,6100,DEN@LAC,DEN,LAC,,,,
14780-42669,PF,Julius,Randle,25.796491228070177,57,6100,LAL@MEM,LAL,MEM,,,,
14780-9873,C,Robin,Lopez,21.41896551724138,58,6000,NY@IND,NY,IND,,,,
14780-20640,PG,Jordan,Clarkson,24.900000000000002,56,6000,LAL@MEM,LAL,MEM,,,,
14780-15595,SG,Brad,Beal,27.2,34,6000,WAS@CHI,WAS,CHI,,,,
