Player ID,Position,Player Name,Team,Opponent,Salary,PPG
280587,C,Al Horford,Hawks,Pacers,12950,31.8
280587,PF,Al Horford,Hawks,Pacers,12950,31.8
398043,PG,Jeff Teague,Hawks,Pacers,12850,27.6
58293,SG,Kyle Korver,Hawks,Pacers,8050,19.3
58293,SF,Kyle Korver,Hawks,Pacers,8050,19.3
329187,SG,Thabo Sefolosha,Hawks,Pacers,6450,17.8
329187,SF,Thabo Sefolosha,Hawks,Pacers,6450,17.8
393436,C,Tiago Splitter,Hawks,Pacers,6500,11.9
237675,C,Paul Millsap,Hawks,Pacers,13550,38.1
237675,PF,Paul Millsap,Hawks,Pacers,13550,38.1
477669,PG,Shelvin Mack,Hawks,Pacers,5000,7.5
398034,PF,Mike Scott,Hawks,Pacers,5000,11.9
410764,SG,Kent Bazemore,Hawks,Pacers,7850,24.5
410764,SF,Kent Bazemore,Hawks,Pacers,7850,24.5
395365,SG,Justin Holiday,Hawks,Pacers,5000,5.4
395365,SF,Justin Holiday,Hawks,Pacers,5000,5.4
739958,PG,Dennis Schroder,Hawks,Pacers,8000,21.8
551771,SG,Tim Hardaway Jr.,Hawks,Pacers,5150,9.2
551771,SF,Tim Hardaway Jr.,Hawks,Pacers,5150,9.2
520388,C,Mike Muscala,Hawks,Pacers,5000,8.2
520388,PF,Mike Muscala,Hawks,Pacers,5000,8.2
830651,C,Walter Tavares,Hawks,Pacers,5000,5.9
504905,SG,Lamar Patterson,Hawks,Pacers,5000,6.2
513607,PG,Avery Bradley,Celtics,Cavaliers,10100,24.3
513607,SG,Avery Bradley,Celtics,Cavaliers,10100,24.3
503807,PF,Jonas Jerebko,Celtics,Cavaliers,5000,9.5
503807,SF,Jonas Jerebko,Celtics,Cavaliers,5000,9.5
65840,C,David Lee,Celtics,Cavaliers,7450,15.3
65840,PF,David Lee,Celtics,Cavaliers,7450,15.3
398068,SG,Evan Turner,Celtics,Cavaliers,10900,22.0
398068,SF,Evan Turner,Celtics,Cavaliers,10900,22.0
457605,PG,Isaiah Thomas,Celtics,Cavaliers,13250,35.8
292407,C,Amir Johnson,Celtics,Cavaliers,8750,21.0
292407,PF,Amir Johnson,Celtics,Cavaliers,8750,21.0
462461,C,Tyler Zeller,Celtics,Cavaliers,5350,8.6
462461,PF,Tyler Zeller,Celtics,Cavaliers,5350,8.6
552403,C,Jared Sullinger,Celtics,Cavaliers,9650,25.2
552403,PF,Jared Sullinger,Celtics,Cavaliers,9650,25.2
552381,PF,Jae Crowder,Celtics,Cavaliers,10150,27.5
552381,SF,Jae Crowder,Celtics,Cavaliers,10150,27.5
514882,C,Kelly Olynyk,Celtics,Cavaliers,8250,20.6
697132,PG,Marcus Smart,Celtics,Cavaliers,9750,22.6
786406,SG,James Young,Celtics,Cavaliers,5000,3.7
786293,PG,Terry Rozier,Celtics,Cavaliers,5000,3.2
691716,SG,R.J. Hunter,Celtics,Cavaliers,5000,6.1
745825,PF,Jordan Mickey,Celtics,Cavaliers,5000,4.7
263884,PF,Marvin Williams,Hornets,Heat,11050,24.4
263884,SF,Marvin Williams,Hornets,Heat,11050,24.4
462980,PG,Kemba Walker,Hornets,Heat,14200,35.9
340730,PG,Jeremy Lin,Hornets,Heat,10400,22.7
340730,SG,Jeremy Lin,Hornets,Heat,10400,22.7
295923,C,Tyler Hansbrough,Hornets,Heat,5000,7.1
295923,PF,Tyler Hansbrough,Hornets,Heat,5000,7.1
329824,C,Spencer Hawes,Hornets,Heat,7750,15.4
329824,PF,Spencer Hawes,Hornets,Heat,7750,15.4
456451,SG,Nicolas Batum,Hornets,Heat,11300,32.0
456451,SF,Nicolas Batum,Hornets,Heat,11300,32.0
253995,C,Al Jefferson,Hornets,Heat,9500,24.4
253995,PF,Al Jefferson,Hornets,Heat,9500,24.4
603095,SF,Michael Kidd-Gilchrist,Hornets,Heat,9750,30.0
552980,SG,Jeremy Lamb,Hornets,Heat,7150,19.9
552980,SF,Jeremy Lamb,Hornets,Heat,7150,19.9
263565,PG,Brian Roberts,Hornets,Heat,5000,8.0
263565,SG,Brian Roberts,Hornets,Heat,5000,8.0
602028,C,Cody Zeller,Hornets,Heat,7550,19.4
602028,PF,Cody Zeller,Hornets,Heat,7550,19.4
513526,PG,Troy Daniels,Hornets,Heat,5000,8.8
609567,SG,P.J. Hairston,Hornets,Heat,6900,11.9
609567,SF,P.J. Hairston,Hornets,Heat,6900,11.9
606731,C,Frank Kaminsky,Hornets,Heat,6800,16.1
606731,PF,Frank Kaminsky,Hornets,Heat,6800,16.1
786407,PG,Aaron Harrison,Hornets,Heat,5000,1.7
57820,PG,Kirk Hinrich,Bulls,Nuggets,5000,8.8
57820,SG,Kirk Hinrich,Bulls,Nuggets,5000,8.8
398424,PG,E'Twaun Moore,Bulls,Nuggets,5000,10.4
398424,SG,E'Twaun Moore,Bulls,Nuggets,5000,10.4
263220,C,Joakim Noah,Bulls,Nuggets,5000,22.5
263220,PF,Joakim Noah,Bulls,Nuggets,5000,22.5
399612,PG,Derrick Rose,Bulls,Nuggets,11550,25.2
330057,C,Taj Gibson,Bulls,Nuggets,9950,20.8
330057,PF,Taj Gibson,Bulls,Nuggets,9950,20.8
599809,PF,Nikola Mirotic,Bulls,Nuggets,9950,22.6
599809,SF,Nikola Mirotic,Bulls,Nuggets,9950,22.6
458730,SG,Jimmy Butler,Bulls,Nuggets,14750,37.9
458730,SF,Jimmy Butler,Bulls,Nuggets,14750,37.9
168066,SG,Mike Dunleavy,Bulls,Nuggets,5000,0.0
168066,SF,Mike Dunleavy,Bulls,Nuggets,5000,0.0
3494,C,Pau Gasol,Bulls,Nuggets,17000,38.8
3494,PF,Pau Gasol,Bulls,Nuggets,17000,38.8
229726,PG,Aaron Brooks,Bulls,Nuggets,6400,13.6
550991,SG,Tony Snell,Bulls,Nuggets,5000,12.2
550991,SF,Tony Snell,Bulls,Nuggets,5000,12.2
554804,SF,Doug McDermott,Bulls,Nuggets,5050,12.1
550992,C,Cameron Bairstow,Bulls,Nuggets,5000,2.9
550992,PF,Cameron Bairstow,Bulls,Nuggets,5000,2.9
750703,C,Bobby Portis,Bulls,Nuggets,5000,13.2
750703,PF,Bobby Portis,Bulls,Nuggets,5000,13.2
839018,C,Cristiano Felicio,Bulls,Nuggets,5000,1.7
254009,C,Anderson Varejao,Cavaliers,Celtics,5000,6.8
254009,PF,Anderson Varejao,Cavaliers,Celtics,5000,6.8
551768,PG,Kyrie Irving,Cavaliers,Celtics,12950,27.0
551768,SG,Kyrie Irving,Cavaliers,Celtics,12950,27.0
552806,C,Tristan Thompson,Cavaliers,Celtics,9150,21.3
552806,PF,Tristan Thompson,Cavaliers,Celtics,9150,21.3
253997,SG,J.R. Smith,Cavaliers,Celtics,9750,21.7
253997,SF,J.R. Smith,Cavaliers,Celtics,9750,21.7
