Player ID,Position,Player Name,Team,Opponent,Salary,PPG
513607,PG,Avery Bradley,Celtics,Bucks,10250,24.5
513607,SG,Avery Bradley,Celtics,Bucks,10250,24.5
503807,PF,Jonas Jerebko,Celtics,Bucks,5000,9.4
503807,SF,Jonas Jerebko,Celtics,Bucks,5000,9.4
65840,C,David Lee,Celtics,Bucks,7450,15.3
65840,PF,David Lee,Celtics,Bucks,7450,15.3
398068,SG,Evan Turner,Celtics,Bucks,11350,22.5
398068,SF,Evan Turner,Celtics,Bucks,11350,22.5
457605,PG,Isaiah Thomas,Celtics,Bucks,14350,35.9
292407,C,Amir Johnson,Celtics,Bucks,8250,21.0
292407,PF,Amir Johnson,Celtics,Bucks,8250,21.0
462461,C,Tyler Zeller,Celtics,Bucks,6400,9.5
462461,PF,Tyler Zeller,Celtics,Bucks,6400,9.5
552403,C,Jared Sullinger,Celtics,Bucks,10050,25.5
552403,PF,Jared Sullinger,Celtics,Bucks,10050,25.5
552381,PF,Jae Crowder,Celtics,Bucks,9150,27.1
552381,SF,Jae Crowder,Celtics,Bucks,9150,27.1
514882,C,Kelly Olynyk,Celtics,Bucks,6900,20.2
697132,PG,Marcus Smart,Celtics,Bucks,9300,22.4
786406,SG,James Young,Celtics,Bucks,5000,3.7
786293,PG,Terry Rozier,Celtics,Bucks,5000,3.2
691716,SG,R.J. Hunter,Celtics,Bucks,5000,6.1
745825,PF,Jordan Mickey,Celtics,Bucks,5000,4.7
214168,C,Zaza Pachulia,Mavericks,Jazz,10300,27.7
3234,C,Dirk Nowitzki,Mavericks,Jazz,11850,30.4
3234,PF,Dirk Nowitzki,Mavericks,Jazz,11850,30.4
173520,PG,J.J. Barea,Mavericks,Jazz,7350,17.7
173520,SG,J.J. Barea,Mavericks,Jazz,7350,17.7
229764,PF,Charlie Villanueva,Mavericks,Jazz,5000,10.2
400599,PF,Chandler Parsons,Mavericks,Jazz,11200,22.7
400599,SF,Chandler Parsons,Mavericks,Jazz,11200,22.7
172537,PG,Deron Williams,Mavericks,Jazz,10850,26.5
174063,PG,Raymond Felton,Mavericks,Jazz,7850,19.5
174063,SG,Raymond Felton,Mavericks,Jazz,7850,19.5
295809,SG,Wesley Matthews,Mavericks,Jazz,8000,21.1
295809,SF,Wesley Matthews,Mavericks,Jazz,8000,21.1
65820,PG,Devin Harris,Mavericks,Jazz,6800,14.7
65820,SG,Devin Harris,Mavericks,Jazz,6800,14.7
340764,PF,Jeremy Evans,Mavericks,Jazz,5000,5.5
340764,SF,Jeremy Evans,Mavericks,Jazz,5000,5.5
333212,C,JaVale McGee,Mavericks,Jazz,5000,11.6
509472,SG,John Jenkins,Mavericks,Jazz,5000,4.9
509472,SF,John Jenkins,Mavericks,Jazz,5000,4.9
552309,PF,Dwight Powell,Mavericks,Jazz,5350,14.6
697982,SF,Justin Anderson,Mavericks,Jazz,5000,6.0
555263,C,Salah Mejri,Mavericks,Jazz,5000,9.3
338365,PG,Stephen Curry,Warriors,Rockets,20250,51.9
338365,SG,Stephen Curry,Warriors,Rockets,20250,51.9
457611,SG,Klay Thompson,Warriors,Rockets,14850,31.9
457611,SF,Klay Thompson,Warriors,Rockets,14850,31.9
303807,SG,Brandon Rush,Warriors,Rockets,5000,11.3
303807,SF,Brandon Rush,Warriors,Rockets,5000,11.3
253980,PG,Shaun Livingston,Warriors,Rockets,6550,13.9
253980,SG,Shaun Livingston,Warriors,Rockets,6550,13.9
229912,C,Andrew Bogut,Warriors,Rockets,9300,20.6
173004,SG,Andre Iguodala,Warriors,Rockets,8400,20.8
173004,SF,Andre Iguodala,Warriors,Rockets,8400,20.8
330421,C,Marreese Speights,Warriors,Rockets,5900,11.2
330421,PF,Marreese Speights,Warriors,Rockets,5900,11.2
278317,C,Jason Thompson,Warriors,Rockets,5000,6.4
278317,PF,Jason Thompson,Warriors,Rockets,5000,6.4
214163,PG,Leandro Barbosa,Warriors,Rockets,5150,11.9
214163,SG,Leandro Barbosa,Warriors,Rockets,5150,11.9
552336,PF,Harrison Barnes,Warriors,Rockets,8650,21.6
552336,SF,Harrison Barnes,Warriors,Rockets,8650,21.6
417020,C,Festus Ezeli,Warriors,Rockets,6550,18.2
468895,PF,Draymond Green,Warriors,Rockets,16500,42.2
468895,SF,Draymond Green,Warriors,Rockets,16500,42.2
504523,PG,Ian Clark,Warriors,Rockets,5000,8.0
504523,SG,Ian Clark,Warriors,Rockets,5000,8.0
609569,PF,James Michael McAdoo,Warriors,Rockets,5000,4.9
846499,PF,Kevon Looney,Warriors,Rockets,5000,4.5
253996,PF,Josh Smith,Rockets,Warriors,7500,15.6
253996,SF,Josh Smith,Rockets,Warriors,7500,15.6
3315,PG,Jason Terry,Rockets,Warriors,5000,11.0
3315,SG,Jason Terry,Rockets,Warriors,5000,11.0
263217,SG,Corey Brewer,Rockets,Warriors,8100,14.7
263217,SF,Corey Brewer,Rockets,Warriors,8100,14.7
329672,PG,Ty Lawson,Rockets,Warriors,7250,15.3
599805,PF,Donatas Motiejunas,Rockets,Warriors,5250,9.9
599805,SF,Donatas Motiejunas,Rockets,Warriors,5250,9.9
229738,SG,Trevor Ariza,Rockets,Warriors,11150,25.1
229738,SF,Trevor Ariza,Rockets,Warriors,11150,25.1
395388,SG,James Harden,Rockets,Warriors,21450,48.6
395388,SF,James Harden,Rockets,Warriors,21450,48.6
253975,C,Dwight Howard,Rockets,Warriors,13500,34.6
253975,PF,Dwight Howard,Rockets,Warriors,13500,34.6
398590,SG,Marcus Thornton,Rockets,Warriors,5450,16.6
398590,SF,Marcus Thornton,Rockets,Warriors,5450,16.6
553573,PF,Terrence Jones,Rockets,Warriors,7450,17.7
553573,SF,Terrence Jones,Rockets,Warriors,7450,17.7
332691,PG,Patrick Beverley,Rockets,Warriors,8950,19.7
332691,SG,Patrick Beverley,Rockets,Warriors,8950,19.7
830647,C,Clint Capela,Rockets,Warriors,6900,20.0
830647,PF,Clint Capela,Rockets,Warriors,6900,20.0
604734,SF,K.J. McDaniels,Rockets,Warriors,5000,3.2
691518,SF,Sam Dekker,Rockets,Warriors,5000,1.1
698651,PF,Montrezl Harrell,Rockets,Warriors,5900,6.7
229569,PF,Luol Deng,Heat,Spurs,9500,20.7
229569,SF,Luol Deng,Heat,Spurs,9500,20.7
75344,C,Chris Andersen,Heat,Spurs,5000,5.1
75344,PF,Chris Andersen,Heat,Spurs,5000,5.1
456456,PG,Goran Dragic,Heat,Spurs,11100,24.8
456456,SG,Goran Dragic,Heat,Spurs,11100,24.8
295927,C,Josh McRoberts,Heat,Spurs,5000,9.4
295927,PF,Josh McRoberts,Heat,Spurs,5000,9.4
172631,C,Chris Bosh,Heat,Spurs,12350,33.9
172631,PF,Chris Bosh,Heat,Spurs,12350,33.9
61849,PG,Dwyane Wade,Heat,Spurs,12750,30.4
61849,SG,Dwyane Wade,Heat,Spurs,12750,30.4
226806,PF,Udonis Haslem,Heat,Spurs,5000,5.2
254007,PG,Beno Udrih,Heat,Spurs,5100,10.6
168015,C,Amar'e Stoudemire,Heat,Spurs,7650,13.2
168015,PF,Amar'e Stoudemire,Heat,Spurs,7650,13.2
513234,C,Hassan Whiteside,Heat,Spurs,13950,34.3
292391,SG,Gerald Green,Heat,Spurs,6450,16.2
292391,SF,Gerald Green,Heat,Spurs,6450,16.2
639269,PF,Jarnell Stokes,Heat,Spurs,5000,2.0
571786,PG,Tyler Johnson,Heat,Spurs,5050,17.1
571786,SG,Tyler Johnson,Heat,Spurs,5050,17.1
842298,PF,Justise Winslow,Heat,Spurs,7200,15.4
842298,SF,Justise Winslow,Heat,Spurs,7200,15.4
604288,SG,Josh Richardson,Heat,Spurs,5000,5.2
604288,SF,Josh Richardson,Heat,Spurs,5000,5.2
467468,C,Greg Monroe,Bucks,Celtics,13950,34.0
467468,PF,Greg Monroe,Bucks,Celtics,13950,34.0
395372,PG,O.J. Mayo,Bucks,Celtics,6500,18.5
395372,SG,O.J. Mayo,Bucks,Celtics,6500,18.5
332666,PG,Greivis Vasquez,Bucks,Celtics,6600,16.3
332666,SG,Greivis Vasquez,Bucks,Celtics,6600,16.3
395391,PG,Jerryd Bayless,Bucks,Celtics,8250,21.3
395391,SG,Jerryd Bayless,Bucks,Celtics,8250,21.3
502871,C,John Henson,Bucks,Celtics,7800,16.3
502871,PF,John Henson,Bucks,Celtics,7800,16.3
467271,C,Miles Plumlee,Bucks,Celtics,5350,7.5
467271,PF,Miles Plumlee,Bucks,Celtics,5350,7.5
512053,SG,Khris Middleton,Bucks,Celtics,11900,29.8
512053,SF,Khris Middleton,Bucks,Celtics,11900,29.8
174092,PF,Chris Copeland,Bucks,Celtics,6600,3.4
174092,SF,Chris Copeland,Bucks,Celtics,6600,3.4
609790,PG,Michael Carter-Williams,Bucks,Celtics,11850,28.1
739957,PF,Giannis Antetokounmpo,Bucks,Celtics,13000,30.8
739957,SF,Giannis Antetokounmpo,Bucks,Celtics,13000,30.8
756880,PF,Jabari Parker,Bucks,Celtics,8450,19.7
756880,SF,Jabari Parker,Bucks,Celtics,8450,19.7
786387,PG,Tyler Ennis,Bucks,Celtics,5000,5.3
830649,SF,Damien Inglis,Bucks,Celtics,5000,2.9
603100,PF,Johnny O'Bryant,Bucks,Celtics,5000,8.0
847010,SG,Rashad Vaughn,Bucks,Celtics,6400,5.4
263229,SG,Arron Afflalo,Knicks,Wizards,9350,21.9
263229,SF,Arron Afflalo,Knicks,Wizards,9350,21.9
66027,PF,Louis Amundson,Knicks,Wizards,5000,5.3
509168,PF,Derrick Williams,Knicks,Wizards,5900,14.9
509168,SF,Derrick Williams,Knicks,Wizards,5900,14.9
254006,SG,Sasha Vujacic,Knicks,Wizards,5100,8.7
172890,PF,Carmelo Anthony,Knicks,Wizards,16700,37.8
172890,SF,Carmelo Anthony,Knicks,Wizards,16700,37.8
330050,C,Robin Lopez,Knicks,Wizards,10550,21.0
296475,PG,Jose Calderon,Knicks,Wizards,8350,19.4
550427,C,Kevin Seraphin,Knicks,Wizards,5000,8.7
550427,PF,Kevin Seraphin,Knicks,Wizards,5000,8.7
329890,SG,Lance Thomas,Knicks,Wizards,5000,13.0
329890,SF,Lance Thomas,Knicks,Wizards,5000,13.0
483372,C,Kyle O'Quinn,Knicks,Wizards,5000,11.8
483372,PF,Kyle O'Quinn,Knicks,Wizards,5000,11.8
707829,SF,Cleanthony Early,Knicks,Wizards,5000,1.5
803207,SF,Thanasis Antetokounmpo,Knicks,Wizards,5000,3.5
551321,PG,Langston Galloway,Knicks,Wizards,7650,17.7
551321,SG,Langston Galloway,Knicks,Wizards,7650,17.7
877869,C,Kristaps Porzingis,Knicks,Wizards,10700,29.8
877869,PF,Kristaps Porzingis,Knicks,Wizards,10700,29.8
552319,PG,Jerian Grant,Knicks,Wizards,5000,10.5
552319,SG,Jerian Grant,Knicks,Wizards,5000,10.5
214157,C,Boris Diaw,Spurs,Heat,5600,14.8
214157,PF,Boris Diaw,Spurs,Heat,5600,14.8
168058,SG,Rasual Butler,Spurs,Heat,5000,6.5
168058,SF,Rasual Butler,Spurs,Heat,5000,6.5
57934,PF,David West,Spurs,Heat,7000,15.8
266554,C,LaMarcus Aldridge,Spurs,Heat,14300,30.2
266554,PF,LaMarcus Aldridge,Spurs,Heat,14300,30.2
411562,PG,Patty Mills,Spurs,Heat,7700,16.0
3155,C,Tim Duncan,Spurs,Heat,10600,25.7
3155,PF,Tim Duncan,Spurs,Heat,10600,25.7
3361,SG,Manu Ginobili,Spurs,Heat,7800,20.4
3361,SF,Manu Ginobili,Spurs,Heat,7800,20.4
3508,PG,Tony Parker,Spurs,Heat,8750,23.1
57782,C,Matt Bonner,Spurs,Heat,5000,4.6
57782,PF,Matt Bonner,Spurs,Heat,5000,4.6
295922,SG,Danny Green,Spurs,Heat,8650,17.8
295922,SF,Danny Green,Spurs,Heat,8650,17.8
512591,SG,Kawhi Leonard,Spurs,Heat,14350,36.8
512591,SF,Kawhi Leonard,Spurs,Heat,14350,36.8
567408,PG,Ray McCallum,Spurs,Heat,5000,6.4
697720,SF,Kyle Anderson,Spurs,Heat,5000,9.6
553331,C,Boban Marjanovic,Spurs,Heat,5000,11.7
553548,SF,Jonathon Simmons,Spurs,Heat,5000,10.1
502808,C,Derrick Favors,Jazz,Mavericks,14050,32.3
502808,PF,Derrick Favors,Jazz,Mavericks,14050,32.3
477667,SG,Gordon Hayward,Jazz,Mavericks,13750,32.9
477667,SF,Gordon Hayward,Jazz,Mavericks,13750,32.9
512995,PG,Alec Burks,Jazz,Mavericks,8250,21.5
512995,SG,Alec Burks,Jazz,Mavericks,8250,21.5
330453,PF,Trevor Booker,Jazz,Mavericks,6650,17.0
462745,SG,Chris Johnson,Jazz,Mavericks,5000,7.5
462745,SF,Chris Johnson,Jazz,Mavericks,5000,7.5
605708,PG,Trey Burke,Jazz,Mavericks,7400,18.9
739960,C,Rudy Gobert,Jazz,Mavericks,14300,31.2
457334,C,Jeff Withey,Jazz,Mavericks,5000,13.1
510954,PG,Erick Green,Jazz,Mavericks,5000,1.8
510954,SG,Erick Green,Jazz,Mavericks,5000,1.8
739966,PG,Raul Neto,Jazz,Mavericks,6450,12.8
830636,PG,Danté Exum,Jazz,Mavericks,5000,0.0
603106,SG,Rodney Hood,Jazz,Mavericks,10050,24.0
603106,SF,Rodney Hood,Jazz,Mavericks,10050,24.0
553306,SG,Joe Ingles,Jazz,Mavericks,5000,9.1
553306,SF,Joe Ingles,Jazz,Mavericks,5000,9.1
550428,C,Tibor Pleiss,Jazz,Mavericks,5000,3.7
845596,PF,Trey Lyles,Jazz,Mavericks,5000,10.9
263903,PG,Garrett Temple,Wizards,Knicks,5950,16.4
263903,SG,Garrett Temple,Wizards,Knicks,5950,16.4
278479,PG,Ramon Sessions,Wizards,Knicks,6800,17.7
278479,SG,Ramon Sessions,Wizards,Knicks,6800,17.7
168013,C,Nene Hilario,Wizards,Knicks,7950,17.9
168013,PF,Nene Hilario,Wizards,Knicks,7950,17.9
168010,C,Drew Gooden,Wizards,Knicks,5000,10.2
168010,PF,Drew Gooden,Wizards,Knicks,5000,10.2
229649,C,Kris Humphries,Wizards,Knicks,6050,13.7
229649,PF,Kris Humphries,Wizards,Knicks,6050,13.7
292408,C,Marcin Gortat,Wizards,Knicks,12900,31.1
241712,SG,Jared Dudley,Wizards,Knicks,8300,19.0
241712,SF,Jared Dudley,Wizards,Knicks,8300,19.0
402377,C,DeJuan Blair,Wizards,Knicks,5000,5.3
402377,PF,DeJuan Blair,Wizards,Knicks,5000,5.3
173407,PG,Gary Neal,Wizards,Knicks,5200,14.7
173407,SG,Gary Neal,Wizards,Knicks,5200,14.7
509456,PG,John Wall,Wizards,Knicks,19550,43.9
66858,SG,Alan Anderson,Wizards,Knicks,5000,0.0
66858,SF,Alan Anderson,Wizards,Knicks,5000,0.0
606912,SG,Bradley Beal,Wizards,Knicks,11400,28.5
609256,SF,Otto Porter,Wizards,Knicks,9100,24.9
552302,SG,Jarell Eddie,Wizards,Knicks,5000,5.2
843271,SF,Kelly Oubre Jr.,Wizards,Knicks,5000,7.8
