Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3333,Jason,Terry,SG,HOU,GS,HOU@GS,10:30PM EST,10,10.7, 
nba.p.3818,Dwight,Howard,C,HOU,GS,HOU@GS,10:30PM EST,29,33.4, 
nba.p.3834,Josh,Smith,SF,HOU,GS,HOU@GS,10:30PM EST,14,15.6, 
nba.p.3860,Trevor,Ariza,SF,HOU,GS,HOU@GS,10:30PM EST,25,24.8, 
nba.p.4285,Corey,Brewer,PF,HOU,GS,HOU@GS,10:30PM EST,11,14.7, 
nba.p.4563,James,Harden,SG,HOU,GS,HOU@GS,10:30PM EST,56,47.1,GTD
nba.p.4623,Ty,Lawson,PG,HOU,GS,HOU@GS,10:30PM EST,10,15.0, 
nba.p.4647,Patrick,Beverley,PG,HOU,GS,HOU@GS,10:30PM EST,14,19.3, 
nba.p.4648,Marcus,Thornton,SF,HOU,GS,HOU@GS,10:30PM EST,10,16.6, 
nba.p.4902,Donatas,Motiejunas,SF,HOU,GS,HOU@GS,10:30PM EST,10,9.2,INJ
nba.p.5024,Terrence,Jones,PF,HOU,GS,HOU@GS,10:30PM EST,11,18.0,O
nba.p.5336,Clint,Capela,C,HOU,GS,HOU@GS,10:30PM EST,16,19.8, 
nba.p.5343,K.J.,McDaniels,SF,HOU,GS,HOU@GS,10:30PM EST,10,3.3, 
nba.p.5478,Sam,Dekker,SF,HOU,GS,HOU@GS,10:30PM EST,10,1.1,INJ
nba.p.5492,Montrezl,Harrell,PF,HOU,GS,HOU@GS,10:30PM EST,10,6.8, 
nba.p.3731,Leandro,Barbosa,SG,GS,HOU,HOU@GS,10:30PM EST,10,11.9, 
nba.p.3821,Shaun,Livingston,PG,GS,HOU,HOU@GS,10:30PM EST,10,14.0, 
nba.p.3826,Andre,Iguodala,SF,GS,HOU,HOU@GS,10:30PM EST,19,20.3, 
nba.p.3927,Andrew,Bogut,C,GS,HOU,HOU@GS,10:30PM EST,11,19.9, 
nba.p.4474,Jason,Thompson,PF,GS,HOU,HOU@GS,10:30PM EST,10,6.5, 
nba.p.4475,Brandon,Rush,SG,GS,HOU,HOU@GS,10:30PM EST,10,11.0, 
nba.p.4478,Marreese,Speights,PF,GS,HOU,HOU@GS,10:30PM EST,10,11.5, 
nba.p.4612,Stephen,Curry,PG,GS,HOU,HOU@GS,10:30PM EST,60,49.6, 
nba.p.4892,Klay,Thompson,SG,GS,HOU,HOU@GS,10:30PM EST,38,31.4, 
nba.p.5013,Harrison,Barnes,SF,GS,HOU,HOU@GS,10:30PM EST,21,21.7, 
nba.p.5064,Festus,Ezeli,C,GS,HOU,HOU@GS,10:30PM EST,10,18.2,INJ
nba.p.5069,Draymond,Green,PF,GS,HOU,HOU@GS,10:30PM EST,48,39.8, 
nba.p.5237,Ian,Clark,SG,GS,HOU,HOU@GS,10:30PM EST,10,7.7, 
nba.p.5385,James Michael,McAdoo,PF,GS,HOU,HOU@GS,10:30PM EST,10,5.0,INJ
nba.p.5490,Kevon,Looney,PF,GS,HOU,HOU@GS,10:30PM EST,10,4.4, 
nba.p.3956,David,Lee,PF,BOS,MIL,BOS@MIL,8:00PM EST,10,15.4, 
nba.p.3982,Amir,Johnson,PF,BOS,MIL,BOS@MIL,8:00PM EST,18,20.6, 
nba.p.4644,Jonas,Jerebko,SF,BOS,MIL,BOS@MIL,8:00PM EST,10,9.2, 
nba.p.4717,Evan,Turner,SG,BOS,MIL,BOS@MIL,8:00PM EST,19,22.3, 
nba.p.4750,Avery,Bradley,SG,BOS,MIL,BOS@MIL,8:00PM EST,24,24.6, 
nba.p.4942,Isaiah,Thomas,PG,BOS,MIL,BOS@MIL,8:00PM EST,38,35.7, 
nba.p.5023,Tyler,Zeller,PF,BOS,MIL,BOS@MIL,8:00PM EST,10,9.5, 
nba.p.5055,Jared,Sullinger,C,BOS,MIL,BOS@MIL,8:00PM EST,19,25.2, 
nba.p.5068,Jae,Crowder,SF,BOS,MIL,BOS@MIL,8:00PM EST,24,26.8, 
nba.p.5164,Kelly,Olynyk,C,BOS,MIL,BOS@MIL,8:00PM EST,14,20.0, 
nba.p.5317,Marcus,Smart,PG,BOS,MIL,BOS@MIL,8:00PM EST,16,22.5, 
nba.p.5328,James,Young,SG,BOS,MIL,BOS@MIL,8:00PM EST,10,3.7, 
nba.p.5476,Terry,Rozier,PG,BOS,MIL,BOS@MIL,8:00PM EST,10,3.4, 
nba.p.5488,R.J.,Hunter,SG,BOS,MIL,BOS@MIL,8:00PM EST,10,6.2, 
nba.p.5493,Jordan,Mickey,PF,BOS,MIL,BOS@MIL,8:00PM EST,10,4.7, 
nba.p.4389,O.J.,Mayo,SG,MIL,BOS,BOS@MIL,8:00PM EST,10,18.5, 
nba.p.4473,Jerryd,Bayless,PG,MIL,BOS,BOS@MIL,8:00PM EST,14,20.7, 
nba.p.4722,Greg,Monroe,C,MIL,BOS,BOS@MIL,8:00PM EST,30,33.4, 
nba.p.4759,Greivis,Vasquez,SG,MIL,BOS,BOS@MIL,8:00PM EST,10,15.8,INJ
nba.p.5020,John,Henson,C,MIL,BOS,BOS@MIL,8:00PM EST,10,16.2,INJ
nba.p.5060,Miles,Plumlee,PF,MIL,BOS,BOS@MIL,8:00PM EST,10,7.5, 
