Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
PG,Goran Dragic,5900,Tor@Mia 06:00PM ET,24.542,Mia
PG,George Hill,5800,Ind@Cle 03:30PM ET,29.083,Ind
C,Tyson Chandler,5700,Pho@OKC 07:00PM ET,26.083,Pho
PG,Jordan Clarkson,5700,LAL@NY 03:30PM ET,27.550,LAL
SF,DeMarre Carroll,5600,Tor@Mia 06:00PM ET,23.708,Tor
PF,Kristaps Porzingis,5600,LAL@NY 03:30PM ET,29.000,NY
SG,Monta Ellis,5500,Ind@Cle 03:30PM ET,24.167,Ind
C,Mason Plumlee,5400,Det@Por 09:00PM ET,26.917,Por
C,Enes Kanter,5300,Pho@OKC 07:00PM ET,25.667,OKC
PG,Lou Williams,5000,LAL@NY 03:30PM ET,25.400,LAL
SG,Kentavious Caldwell-Pope,5000,Det@Por 09:00PM ET,24.800,Det
PF,Tristan Thompson,4900,Ind@Cle 03:30PM ET,22.667,Cle
PG,D'Angelo Russell,4700,LAL@NY 03:30PM ET,18.800,LAL
PF,Jordan Hill,4600,Ind@Cle 03:30PM ET,22.000,Ind
C,Robin Lopez,4600,LAL@NY 03:30PM ET,19.125,NY
SG,J.R. Smith,4500,Ind@Cle 03:30PM ET,13.875,Cle
C,Roy Hibbert,4500,LAL@NY 03:30PM ET,22.000,LAL
SG,Langston Galloway,4500,LAL@NY 03:30PM ET,24.375,NY
SG,Arron Afflalo,4400,LAL@NY 03:30PM ET,0,NY
PF,Ed Davis,4400,Det@Por 09:00PM ET,19.708,Por
PF,Ersan Ilyasova,4300,Det@Por 09:00PM ET,17.600,Det
PG,Matthew Dellavedova,4300,Ind@Cle 03:30PM ET,22.042,Cle
SF,Luol Deng,4200,Tor@Mia 06:00PM ET,18.292,Mia
SG,C.J. Miles,4200,Ind@Cle 03:30PM ET,21.438,Ind
PG,Brandon Jennings,4200,Det@Por 09:00PM ET,0,Det
PF,Luis Scola,4100,Tor@Mia 06:00PM ET,21.542,Tor
SG,Gerald Henderson,4100,Det@Por 09:00PM ET,0,Por
C,Timofey Mozgov,4100,Ind@Cle 03:30PM ET,17.750,Cle
PF,Kyle O'Quinn,4000,LAL@NY 03:30PM ET,21.917,NY
C,Steven Adams,4000,Pho@OKC 07:00PM ET,18.917,OKC
SG,Rodney Stuckey,3900,Ind@Cle 03:30PM ET,18.750,Ind
C,Meyers Leonard,3900,Det@Por 09:00PM ET,16.000,Por
SG,Gerald Green,3800,Tor@Mia 06:00PM ET,12.333,Mia
C,Ian Mahinmi,3700,Ind@Cle 03:30PM ET,18.800,Ind
SG,Iman Shumpert,3600,Ind@Cle 03:30PM ET,0,Cle
SG,Dion Waiters,3600,Pho@OKC 07:00PM ET,16.458,OKC
PG,Jerian Grant,3600,LAL@NY 03:30PM ET,18.292,NY
SF,Justise Winslow,3600,Tor@Mia 06:00PM ET,15.875,Mia
SF,Richard Jefferson,3500,Ind@Cle 03:30PM ET,14.542,Cle
SF,Maurice Harkless,3500,Det@Por 09:00PM ET,19.333,Por
SG,Sasha Vujacic,3400,LAL@NY 03:30PM ET,16.333,NY
SF,T.J. Warren,3400,Pho@OKC 07:00PM ET,15.958,Pho
SF,P.J. Tucker,3300,Pho@OKC 07:00PM ET,13.583,Pho
C,Myles Turner,3300,Ind@Cle 03:30PM ET,14.600,Ind
SG,Nick Young,3200,LAL@NY 03:30PM ET,16.600,LAL
PG,Cory Joseph,3200,Tor@Mia 06:00PM ET,15.333,Tor
PG,José Calderón,3100,LAL@NY 03:30PM ET,10.792,NY
PG,D.J. Augustin,3100,Pho@OKC 07:00PM ET,16.375,OKC
PF,Patrick Patterson,3100,Tor@Mia 06:00PM ET,14.708,Tor
SF,Derrick Williams,3100,LAL@NY 03:30PM ET,16.375,NY
C,Alex Len,3100,Pho@OKC 07:00PM ET,14.583,Pho
SF,Stanley Johnson,3100,Det@Por 09:00PM ET,14.050,Det
SF,Metta World Peace,3000,LAL@NY 03:30PM ET,12.750,LAL
C,Nick Collison,3000,Pho@OKC 07:00PM ET,5.875,OKC
PG,Steve Blake,3000,Det@Por 09:00PM ET,10.600,Det
SG,James Jones,3000,Ind@Cle 03:30PM ET,6.250,Cle
C,Chris Kaman,3000,Det@Por 09:00PM ET,0.000,Por
PF,Louis Amundson,3000,LAL@NY 03:30PM ET,0,NY
C,Chris Andersen,3000,Tor@Mia 06:00PM ET,3.500,Mia
PG,Ronnie Price,3000,Pho@OKC 07:00PM ET,11.500,Pho
PF,Amar'e Stoudemire,3000,Tor@Mia 06:00PM ET,5.750,Mia
SF,Steve Novak,3000,Pho@OKC 07:00PM ET,0,OKC
PF,Udonis Haslem,3000,Tor@Mia 06:00PM ET,14.000,Mia
PF,Brandon Bass,3000,LAL@NY 03:30PM ET,11.000,LAL
PF,Anthony Tolliver,3000,Det@Por 09:00PM ET,10.875,Det
C,Anderson Varejao,3000,Ind@Cle 03:30PM ET,6.292,Cle
C,Sasha Kaun,3000,Ind@Cle 03:30PM ET,3.125,Cle
SG,Anthony Morrow,3000,Pho@OKC 07:00PM ET,5.833,OKC
PF,Joel Anthony,3000,Det@Por 09:00PM ET,0,Det
PF,Josh McRoberts,3000,Tor@Mia 06:00PM ET,6.875,Mia
C,Aron Baynes,3000,Det@Por 09:00PM ET,8.400,Det
PG,Mario Chalmers,3000,Tor@Mia 06:00PM ET,12.750,Mia
SF,Chase Budinger,3000,Ind@Cle 03:30PM ET,7.208,Ind
SG,Jodie Meeks,3000,Det@Por 09:00PM ET,2.000,Det
SF,Lance Thomas,3000,LAL@NY 03:30PM ET,10.083,NY
SG,Sonny Weems,3000,Pho@OKC 07:00PM ET,4.875,Pho
SF,James Johnson,3000,Tor@Mia 06:00PM ET,0.750,Tor
PF,Jon Leuer,3000,Pho@OKC 07:00PM ET,15.875,Pho
SF,Kyle Singler,3000,Pho@OKC 07:00PM ET,3.750,OKC
C,Robert Sacre,3000,LAL@NY 03:30PM ET,4.000,LAL
C,Lavoy Allen,3000,Ind@Cle 03:30PM ET,11.750,Ind
C,Shayne Whittington,3000,Ind@Cle 03:30PM ET,-1.000,Ind
SF,Solomon Hill,3000,Ind@Cle 03:30PM ET,0.000,Ind
SF,Ryan Kelly,3000,LAL@NY 03:30PM ET,14.750,LAL
PF,Cory Jefferson,3000,Pho@OKC 07:00PM ET,0,Pho
SG,Jared Cunningham,3000,Ind@Cle 03:30PM ET,5.917,Cle
PG,Tim Frazier,3000,Det@Por 09:00PM ET,1.833,Por
SG,Allen Crabbe,3000,Det@Por 09:00PM ET,11.083,Por
SG,Andre Roberson,3000,Pho@OKC 07:00PM ET,10.917,OKC
SG,Joe Harris,3000,Ind@Cle 03:30PM ET,2.563,Cle
SG,Terrence Ross,3000,Tor@Mia 06:00PM ET,12.375,Tor
PF,Kevin Seraphin,3000,LAL@NY 03:30PM ET,3.917,NY
C,Tarik Black,3000,LAL@NY 03:30PM ET,11.083,LAL
SF,Anthony Brown,3000,LAL@NY 03:30PM ET,5.500,LAL
SF,Josh Huestis,3000,Pho@OKC 07:00PM ET,0,OKC
SF,Reggie Bullock,3000,Det@Por 09:00PM ET,0.833,Det
SG,Joe Young,3000,Ind@Cle 03:30PM ET,-0.250,Ind
PG,Marcelo Huertas,3000,LAL@NY 03:30PM ET,8.625,LAL
SG,Tyler Johnson,3000,Tor@Mia 06:00PM ET,14.850,Mia
C,Bismack Biyombo,3000,Tor@Mia 06:00PM ET,13.833,Tor
SF,Pat Connaughton,3000,Det@Por 09:00PM ET,2.500,Por
SG,Darrun Hilliard,3000,Det@Por 09:00PM ET,0,Det
SG,James Ennis,3000,Tor@Mia 06:00PM ET,0.750,Mia
PG,Spencer Dinwiddie,3000,Det@Por 09:00PM ET,2.250,Det
PF,Larry Nance Jr.,3000,LAL@NY 03:30PM ET,11.750,LAL
SG,Josh Richardson,3000,Tor@Mia 06:00PM ET,-0.500,Mia
PF,Rakeem Christmas,3000,Ind@Cle 03:30PM ET,0,Ind
SG,Norman Powell,3000,Tor@Mia 06:00PM ET,1.625,Tor
C,Lucas Nogueira,3000,Tor@Mia 06:00PM ET,0,Tor
SF,Mirza Teletovic,3000,Pho@OKC 07:00PM ET,5.083,Pho
SF,Glenn Robinson III,3000,Ind@Cle 03:30PM ET,12.500,Ind
PF,Mitch McGary,3000,Pho@OKC 07:00PM ET,-1.000,OKC
SG,Archie Goodwin,3000,Pho@OKC 07:00PM ET,8.333,Pho
SF,Anthony Bennett,3000,Tor@Mia 06:00PM ET,5.333,Tor
SF,Cleanthony Early,3000,LAL@NY 03:30PM ET,2.000,NY
PG,Delon Wright,3000,Tor@Mia 06:00PM ET,0.750,Tor
PF,Noah Vonleh,3000,Det@Por 09:00PM ET,6.333,Por
PG,Cameron Payne,3000,Pho@OKC 07:00PM ET,6.500,OKC
SF,Bruno Caboclo,3000,Tor@Mia 06:00PM ET,0,Tor
PF,Cliff Alexander,3000,Det@Por 09:00PM ET,0,Por
SG,Devin Booker,3000,Pho@OKC 07:00PM ET,9.583,Pho
SF,Luis Montero,3000,Det@Por 09:00PM ET,2.125,Por
