Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,,
14453-9809,SF,Nicolas,Batum,31.4,35,7000,UTA@CHA,CHA,UTA,,,,
14453-9661,C,Marcin,Gortat,29.8,33,7000,POR@WAS,WAS,POR,,,,
14453-15595,SG,Brad,Beal,29.5,19,6900,POR@WAS,WAS,POR,,,,
14453-12511,PG,Ishmael,Smith,33,11,6900,PHI@NY,PHI,NY,,,,
14453-9666,PF,Thaddeus,Young,30.9,41,6900,BKN@TOR,BKN,TOR,,,,
14453-40203,C,Rudy,Gobert,28.3,20,6900,UTA@CHA,UTA,CHA,,,,
14453-63122,PF,Kristaps,Porzingis,28.8,42,6800,PHI@NY,NY,PHI,,,,
14453-15800,SF,Jae,Crowder,27,41,6800,BOS@DAL,BOS,DAL,,,,
14453-9454,C,Zaza,Pachulia,27.3,40,6800,BOS@DAL,DAL,BOS,,,,
14453-9575,PG,Mike,Conley,28.9,36,6500,NO@MEM,MEM,NO,GTD,Achilles,,
14453-58083,C,Jahlil,Okafor,28.9,38,6400,PHI@NY,PHI,NY,,,,
14453-9579,PF,Zach,Randolph,26.3,37,6400,NO@MEM,MEM,NO,,,,
14453-23825,PF,Nerlens,Noel,25.8,36,6300,PHI@NY,PHI,NY,,,,
14453-9663,PG,Jrue,Holiday,24.4,33,6300,NO@MEM,NO,MEM,,,,
14453-9722,PG,Deron,Williams,26.3,34,6200,BOS@DAL,DAL,BOS,,,,
14453-14503,C,Jonas,Valanciunas,25.7,23,6100,BKN@TOR,TOR,BKN,,,,
14453-15684,SG,Victor,Oladipo,27,37,6000,ORL@ATL,ORL,ATL,O,Knee,,
14453-9475,PG,Derrick,Rose,25,33,6000,CHI@DET,CHI,DET,,,,
14453-15628,SF,Otto,Porter,25.1,34,5900,POR@WAS,WAS,POR,GTD,Hip,,
14453-15636,SG,Kentavious,Caldwell-Pope,24,40,5900,CHI@DET,DET,CHI,,,,
14453-9772,PF,Ryan,Anderson,26.6,37,5800,NO@MEM,NO,MEM,,,,
14453-9446,PG,Jeff,Teague,26.9,38,5800,ORL@ATL,ATL,ORL,,,,
14453-19138,PG,Elfrid,Payton,24.5,35,5700,ORL@ATL,ORL,ATL,,,,
14453-14518,SF,Tobias,Harris,27,39,5600,ORL@ATL,ORL,ATL,,,,
14453-9583,PG,Mario,Chalmers,20.9,33,5600,NO@MEM,MEM,NO,,,,
14453-14537,SF,Chandler,Parsons,17.9,34,5500,BOS@DAL,DAL,BOS,,,,
14453-9598,PF,Ersan,Ilyasova,20.7,40,5500,CHI@DET,DET,CHI,,,,
14453-9787,SF,DeMarre,Carroll,21.5,23,5400,BKN@TOR,TOR,BKN,O,Knee,,
14453-9862,C,Amir,Johnson,21.1,39,5400,BOS@DAL,BOS,DAL,,,,
14453-19781,SG,Kent,Bazemore,24,36,5400,ORL@ATL,ATL,ORL,,,,
14453-16008,PF,Jared,Sullinger,25.2,40,5400,BOS@DAL,BOS,DAL,,,,
14453-40201,PG,Dennis,Schroder,21.6,39,5300,ORL@ATL,ATL,ORL,,,,
14453-12443,PG,Jeremy,Lin,21.6,38,5300,UTA@CHA,CHA,UTA,,,,
14453-9447,SG,Joe,Johnson,21.2,41,5200,BKN@TOR,BKN,TOR,,,,
14453-9556,SG,Eric,Gordon,22.7,39,5200,NO@MEM,NO,MEM,,,,
14453-9655,SG,J.J.,Redick,20.5,36,5200,HOU@LAC,LAC,HOU,,,,
14453-23670,PG,Marcus,Smart,20.7,20,5100,BOS@DAL,BOS,DAL,,,,
14453-9507,SG,Arron,Afflalo,21.2,34,5100,PHI@NY,NY,PHI,,,,
14453-14512,SF,Marcus,Morris,24.1,39,5100,CHI@DET,DET,CHI,,,,
14453-12334,SG,Avery,Bradley,22.5,36,5100,BOS@DAL,BOS,DAL,,,,
14453-12342,SF,Al-Farouq,Aminu,22.3,43,5100,POR@WAS,POR,WAS,,,,
14453-9538,SF,Trevor,Ariza,22.5,41,5100,HOU@LAC,HOU,LAC,,,,
14453-9657,SF,Matt,Barnes,20,39,5100,NO@MEM,MEM,NO,,,,
14453-15904,SG,Rodney,Hood,21.4,38,5100,UTA@CHA,UTA,CHA,,,,
14453-9799,SG,Wesley,Matthews,20.6,38,5000,BOS@DAL,DAL,BOS,,,,
14453-9483,C,Joakim,Noah,22,29,5000,CHI@DET,CHI,DET,O,Shoulder,,
14453-23096,SG,Evan,Fournier,22.7,39,5000,ORL@ATL,ORL,ATL,,,,
14453-14522,SF,Nikola,Mirotic,21.6,39,5000,CHI@DET,CHI,DET,,,,
14453-15590,C,Mason,Plumlee,23.7,43,5000,POR@WAS,POR,WAS,,,,
14453-15691,PF,Cody,Zeller,19.8,38,4900,UTA@CHA,CHA,UTA,,,,
14453-9451,PF,Marvin,Williams,22,40,4900,UTA@CHA,CHA,UTA,,,,
14453-9506,SG,J.R.,Smith,19.9,34,4900,GS@CLE,CLE,GS,,,,
14453-15946,SF,Harrison,Barnes,22.1,25,4900,GS@CLE,GS,CLE,,,,
14453-9481,PF,Taj,Gibson,19.9,39,4800,CHI@DET,CHI,DET,,,,
14453-12359,SF,Evan,Turner,20.7,41,4800,BOS@DAL,BOS,DAL,,,,
14453-14501,PF,Tristan,Thompson,21.2,38,4800,GS@CLE,CLE,GS,,,,
14453-11074,SG,Garrett,Temple,15.7,37,4800,POR@WAS,WAS,POR,,,,
14453-22541,C,Kelly,Olynyk,19.2,40,4700,BOS@DAL,BOS,DAL,,,,
14453-20491,SF,Robert,Covington,21.9,33,4700,PHI@NY,PHI,NY,,,,
14453-15757,PF,Terrence,Jones,18.4,36,4600,HOU@LAC,HOU,LAC,,,,
14453-15843,PG,Trey,Burke,18.9,40,4600,UTA@CHA,UTA,CHA,,,,
14453-14500,PF,Derrick,Williams,14.3,41,4600,PHI@NY,NY,PHI,,,,
14453-15559,SG,Jeremy,Lamb,20.1,37,4600,UTA@CHA,CHA,UTA,GTD,Toe,,
14453-55059,PF,Clint,Capela,20.5,41,4600,HOU@LAC,HOU,LAC,,,,
14453-9712,PG,Jose,Calderon,18.2,42,4600,PHI@NY,NY,PHI,,,,
14453-9873,C,Robin,Lopez,19.1,42,4500,PHI@NY,NY,PHI,,,,
14453-9458,SG,Tony,Allen,16.1,37,4500,NO@MEM,MEM,NO,,,,
14453-15501,SG,Allen,Crabbe,17.1,43,4500,POR@WAS,POR,WAS,,,,
14453-9601,C,Andrew,Bogut,20.1,34,4500,GS@CLE,GS,CLE,,,,
14453-9648,SF,Jeff,Green,19.6,42,4500,NO@MEM,MEM,NO,,,,
14453-12474,PG,Patrick,Beverley,17.9,33,4500,HOU@LAC,HOU,LAC,,,,
14453-9593,PG,Brandon,Jennings,13.5,9,4400,CHI@DET,DET,CHI,GTD,Ankle,,
14453-9605,PG,Ramon,Sessions,17.9,39,4400,POR@WAS,WAS,POR,,,,
14453-9677,SF,Jared,Dudley,17.1,38,4400,POR@WAS,WAS,POR,,,,
14453-16331,C,Festus,Ezeli,19.2,36,4300,GS@CLE,GS,CLE,,,,
14453-15736,C,Jeff,Withey,14.2,32,4300,UTA@CHA,UTA,CHA,,,,
14453-12354,C,Cole,Aldrich,13.5,18,4300,HOU@LAC,LAC,HOU,,,,
14453-14505,C,Bismack,Biyombo,18.4,40,4300,BKN@TOR,TOR,BKN,,,,
14453-9647,SF,Thabo,Sefolosha,17.6,35,4300,ORL@ATL,ATL,ORL,,,,
14453-16448,PF,Frank,Kaminsky,15.4,39,4200,UTA@CHA,CHA,UTA,,,,
14453-9448,SG,Jamal,Crawford,17.5,40,4200,HOU@LAC,LAC,HOU,,,,
14453-9465,PG,Raymond,Felton,18.6,42,4200,BOS@DAL,DAL,BOS,,,,
14453-9495,PG,Jose Juan,Barea,17.7,36,4200,BOS@DAL,DAL,BOS,,,,
14453-9484,PG,Mo,Williams,18.9,25,4200,GS@CLE,CLE,GS,GTD,Personal,,
14453-12365,PF,Ed,Davis,19,42,4200,POR@WAS,POR,WAS,,,,
14453-9512,PF,Nene,Hilario,17.2,18,4200,POR@WAS,WAS,POR,,,,
14453-9547,SF,Mike,Dunleavy,0,0,4200,CHI@DET,CHI,DET,O,Back,,
14453-9542,PF,Luis,Scola,19.5,40,4200,BKN@TOR,TOR,BKN,,,,
14453-12350,PF,Trevor,Booker,16.5,38,4200,UTA@CHA,UTA,CHA,,,,
14453-12832,PG,Donald,Sloan,12,21,4200,BKN@TOR,BKN,TOR,,,,
14453-9664,SF,Andre,Iguodala,19.7,41,4200,GS@CLE,GS,CLE,,,,
14453-58461,PF,Trey,Lyles,11,38,4200,UTA@CHA,UTA,CHA,,,,
14453-20064,PG,Matthew,Dellavedova,18.8,37,4100,GS@CLE,CLE,GS,,,,
14453-15834,PG,Shane,Larkin,16.2,37,4100,BKN@TOR,BKN,TOR,,,,
14453-14527,PG,Norris,Cole,15.8,22,4100,NO@MEM,NO,MEM,,,,
14453-9638,PF,David,Lee,15.4,30,4100,BOS@DAL,BOS,DAL,,,,
14453-23831,PF,Jerami,Grant,19.5,40,4000,PHI@NY,PHI,NY,GTD,Calf,,
14453-9459,SF,Paul,Pierce,10.9,37,4000,HOU@LAC,LAC,HOU,,,,
14453-42148,SF,Rondae,Hollis-Jefferson,17.2,19,4000,BKN@TOR,BKN,TOR,O,Ankle,,
14453-58350,SF,Stanley,Johnson,15.3,40,3900,CHI@DET,DET,CHI,,,,
14453-9870,SG,Kyle,Korver,17.9,39,3900,ORL@ATL,ATL,ORL,,,,
14453-41594,PF,Aaron,Gordon,16.2,38,3900,ORL@ATL,ORL,ATL,,,,
14453-18393,PG,T.J.,McConnell,18.8,42,3900,PHI@NY,PHI,NY,,,,
14453-14515,SG,Iman,Shumpert,15.3,16,3900,GS@CLE,CLE,GS,,,,
14453-9615,SG,Courtney,Lee,17,40,3900,NO@MEM,MEM,NO,,,,
14453-12445,SG,Gary,Neal,15.2,31,3900,POR@WAS,WAS,POR,,,,
14453-37931,C,Aron,Baynes,11.8,39,3800,CHI@DET,DET,CHI,,,,
14453-64017,C,Salah,Mejri,6.7,6,3800,BOS@DAL,DAL,BOS,,,,
14453-16405,SG,Terrence,Ross,13.4,34,3800,BKN@TOR,TOR,BKN,,,,
14453-23447,PF,Richaun,Holmes,11.7,30,3800,PHI@NY,PHI,NY,,,,
14453-15669,C,Meyers,Leonard,16.6,36,3800,POR@WAS,POR,WAS,,,,
14453-14529,PG,Cory,Joseph,17.3,40,3800,BKN@TOR,TOR,BKN,,,,
14453-14519,PF,Donatas,Motiejunas,9,14,3800,HOU@LAC,HOU,LAC,O,Back,,
14453-23801,SG,Nik,Stauskas,13.5,38,3800,PHI@NY,PHI,NY,GTD,Shoulder,,
14453-17230,SG,Langston,Galloway,16.4,42,3800,PHI@NY,NY,PHI,,,,
14453-9739,C,JaVale,McGee,12.1,23,3700,BOS@DAL,DAL,BOS,,,,
14453-19456,PG,Isaiah,Canaan,16.2,41,3700,PHI@NY,PHI,NY,,,,
14453-9449,PF,Josh,Smith,14.3,32,3700,HOU@LAC,LAC,HOU,,,,
14453-9935,C,Brandan,Wright,14.1,7,3700,NO@MEM,MEM,NO,O,Knee,,
14453-12348,SF,Wesley,Johnson,11.8,40,3700,HOU@LAC,LAC,HOU,,,,
14453-11104,SF,Alonzo,Gee,9.9,39,3700,NO@MEM,NO,MEM,,,,
14453-63123,SF,Mario,Hezonja,7.5,36,3600,ORL@ATL,ORL,ATL,,,,
14453-9796,SF,Luc Richard,Mbah a Moute,7.1,38,3600,HOU@LAC,LAC,HOU,,,,
14453-16368,SF,Mike,Scott,11.1,35,3600,ORL@ATL,ATL,ORL,,,,
14453-9968,SG,Jodie,Meeks,1.7,2,3600,CHI@DET,DET,CHI,O,Foot,,
14453-58153,SF,Kelly,Oubre,9,32,3600,POR@WAS,WAS,POR,,,,
14453-9951,SG,Gerald,Henderson,10.9,34,3600,POR@WAS,POR,WAS,,,,
14453-9503,PF,Drew,Gooden,11.4,12,3600,POR@WAS,WAS,POR,GTD,Calf,,
14453-9525,PG,C.J.,Watson,13.1,8,3600,ORL@ATL,ORL,ATL,O,Calf,,
14453-14530,SF,Bojan,Bogdanovic,14.9,41,3600,BKN@TOR,BKN,TOR,,,,
14453-12340,PF,Patrick,Patterson,14.3,40,3600,BKN@TOR,TOR,BKN,,,,
14453-17384,C,Kyle,O'Quinn,12.5,33,3600,PHI@NY,NY,PHI,,,,
14453-23744,SF,Justin,Anderson,4.8,22,3600,BOS@DAL,DAL,BOS,,,,
14453-9671,PF,Marreese,Speights,10.6,32,3600,GS@CLE,GS,CLE,,,,
14453-23234,PG,Pablo,Prigioni,8.8,20,3600,HOU@LAC,LAC,HOU,,,,
14453-15996,PG,Jerian,Grant,10.7,39,3600,PHI@NY,NY,PHI,,,,
14453-12423,C,Omer,Asik,10.3,32,3600,NO@MEM,NO,MEM,,,,
14453-40208,PG,Raul,Neto,11.6,39,3600,UTA@CHA,UTA,CHA,,,,
14453-9700,C,Spencer,Hawes,13.3,34,3600,UTA@CHA,CHA,UTA,,,,
14453-15782,PG,Russ,Smith,3.7,15,3500,NO@MEM,MEM,NO,,,,
14453-59318,SF,Joe,Ingles,8,39,3500,UTA@CHA,UTA,CHA,,,,
14453-9785,SF,James,Jones,6.2,30,3500,GS@CLE,CLE,GS,,,,
14453-23920,PF,Anthony,Bennett,4.1,10,3500,BKN@TOR,TOR,BKN,,,,
14453-9783,C,Joel,Anthony,3.2,12,3500,CHI@DET,DET,CHI,,,,
14453-16293,SG,Norman,Powell,3.4,16,3500,BKN@TOR,TOR,BKN,,,,
14453-16301,C,Dewayne,Dedmon,10,24,3500,ORL@ATL,ORL,ATL,,,,
14453-9751,PG,Toney,Douglas,10.9,20,3500,NO@MEM,NO,MEM,,,,
14453-15846,SG,Tim,Hardaway Jr.,6.8,10,3500,ORL@ATL,ATL,ORL,,,,
14453-34615,PF,Willie,Reed,8.4,21,3500,BKN@TOR,BKN,TOR,,,,
14453-16335,SG,John,Jenkins,5.2,18,3500,BOS@DAL,DAL,BOS,,,,
14453-16604,SG,Justin,Holiday,5.3,24,3500,ORL@ATL,ATL,ORL,,,,
14453-16348,SG,Darrun,Hilliard,4,12,3500,CHI@DET,DET,CHI,,,,
14453-9804,C,Alexis,Ajinca,11.8,29,3500,NO@MEM,NO,MEM,,,,
14453-16363,SG,Joe,Harris,1.7,5,3500,ORL@ATL,ORL,ATL,O,Foot,,
14453-16375,SG,Jarell,Eddie,7.6,7,3500,POR@WAS,WAS,POR,,,,
14453-17491,SF,James,Ennis,4.3,7,3500,NO@MEM,MEM,NO,,,,
14453-15631,SF,Hollis,Thompson,14.6,40,3500,PHI@NY,PHI,NY,,,,
14453-17517,SG,Tony,Snell,11.8,37,3500,CHI@DET,CHI,DET,,,,
14453-16183,SF,Jakarr,Sampson,10.4,41,3500,PHI@NY,PHI,NY,,,,
14453-17520,PF,Cameron,Bairstow,2.8,8,3500,CHI@DET,CHI,DET,,,,
14453-16178,SF,Maurice,Harkless,11.4,43,3500,POR@WAS,POR,WAS,,,,
14453-9952,C,DeJuan,Blair,6.4,22,3500,POR@WAS,WAS,POR,,,,
14453-9955,SG,Marcus,Thornton,16.2,35,3500,HOU@LAC,HOU,LAC,,,,
14453-9956,SG,Wayne,Ellington,10.7,40,3500,BKN@TOR,BKN,TOR,,,,
14453-9962,PF,Jonas,Jerebko,8.6,40,3500,BOS@DAL,BOS,DAL,,,,
14453-16196,PF,Dwight,Powell,16.1,40,3500,BOS@DAL,DAL,BOS,,,,
14453-9964,PG,Ty,Lawson,15.1,35,3500,HOU@LAC,HOU,LAC,,,,
14453-9966,SF,James,Johnson,10.2,32,3500,BKN@TOR,TOR,BKN,,,,
14453-58150,PF,Cliff,Alexander,3.2,7,3500,POR@WAS,POR,WAS,,,,
14453-15730,PF,Thomas,Robinson,9.2,36,3500,BKN@TOR,BKN,TOR,,,,
14453-9920,PF,Anthony,Tolliver,11.8,39,3500,CHI@DET,DET,CHI,,,,
14453-9463,C,Kendrick,Perkins,6.1,9,3500,NO@MEM,NO,MEM,,,,
14453-20805,SG,Troy,Daniels,5.4,18,3500,UTA@CHA,CHA,UTA,,,,
14453-9940,PF,Dante,Cunningham,10.2,38,3500,NO@MEM,NO,MEM,,,,
14453-17462,SG,Chris,Johnson,6.6,31,3500,UTA@CHA,UTA,CHA,,,,
14453-15699,SG,Roy Devyn,Marble,0.9,6,3500,ORL@ATL,ORL,ATL,,,,
14453-9496,PG,Jason,Terry,10.1,35,3500,HOU@LAC,HOU,LAC,,,,
14453-12391,PF,Jeremy,Evans,5.6,26,3500,BOS@DAL,DAL,BOS,,,,
14453-9501,PF,Kris,Humphries,13.1,27,3500,POR@WAS,WAS,POR,GTD,Knee,,
14453-15542,PG,Spencer,Dinwiddie,7.7,9,3500,CHI@DET,DET,CHI,,,,
14453-9490,C,Anderson,Varejao,6.4,25,3500,GS@CLE,CLE,GS,,,,
14453-16026,SG,Markel,Brown,5.6,24,3500,BKN@TOR,BKN,TOR,,,,
14453-15532,SF,K.J.,McDaniels,3.7,13,3500,HOU@LAC,HOU,LAC,,,,
14453-9478,SG,Kirk,Hinrich,8.4,28,3500,CHI@DET,CHI,DET,O,Quadriceps,,
14453-9534,PG,Aaron,Brooks,13.6,29,3500,CHI@DET,CHI,DET,,,,
14453-14554,PG,E'Twaun,Moore,8.7,28,3500,CHI@DET,CHI,DET,,,,
14453-12353,C,Tibor,Pleiss,4.1,10,3500,UTA@CHA,UTA,CHA,,,,
14453-41063,PF,Jordan,Mickey,4.7,3,3500,BOS@DAL,BOS,DAL,,,,
14453-9520,PF,Charlie,Villanueva,10,36,3500,BOS@DAL,DAL,BOS,,,,
14453-16059,SG,Jared,Cunningham,5.3,31,3500,GS@CLE,CLE,GS,,,,
14453-12360,SG,Elliot,Williams,4,5,3500,NO@MEM,MEM,NO,,,,
14453-17894,PF,Mike,Muscala,8.2,29,3500,ORL@ATL,ATL,ORL,,,,
14453-12369,SG,Lance,Stephenson,9.4,33,3500,HOU@LAC,LAC,HOU,,,,
14453-14533,PG,Shelvin,Mack,8.9,17,3500,ORL@ATL,ATL,ORL,,,,
14453-16859,SF,Lance,Thomas,12.5,42,3500,PHI@NY,NY,PHI,,,,
14453-9567,SG,Sasha,Vujacic,7.4,25,3500,PHI@NY,NY,PHI,,,,
14453-22647,SF,J.J.,O'Brien,3.2,1,3500,UTA@CHA,UTA,CHA,,,,
14453-9563,C,Chris,Kaman,5.8,5,3500,POR@WAS,POR,WAS,,,,
14453-21665,SG,Alan,Anderson,0,0,3500,POR@WAS,WAS,POR,O,Ankle,,
14453-16089,SG,Lamar,Patterson,6.5,29,3500,ORL@ATL,ATL,ORL,,,,
14453-12335,PF,Kevin,Seraphin,9.2,26,3500,PHI@NY,NY,PHI,GTD,Ribs,,
14453-9549,SG,Brandon,Rush,10.9,32,3500,GS@CLE,GS,CLE,,,,
14453-9551,PF,Tyler,Hansbrough,5.4,21,3500,UTA@CHA,CHA,UTA,,,,
14453-16071,PG,Tim,Frazier,5.2,28,3500,POR@WAS,POR,WAS,,,,
14453-12828,SF,Elijah,Millsap,5.9,20,3500,UTA@CHA,UTA,CHA,,,,
14453-15592,PG,Austin,Rivers,13.1,37,3500,HOU@LAC,LAC,HOU,,,,
14453-12349,SF,Luke,Babbitt,8.3,19,3500,NO@MEM,NO,MEM,,,,
14453-9539,PF,Carl,Landry,13.4,10,3500,PHI@NY,PHI,NY,,,,
14453-63478,C,Cristiano,Felicio,1.8,2,3500,CHI@DET,CHI,DET,,,,
14453-63477,SF,Luis,Montero,2.1,7,3500,POR@WAS,POR,WAS,,,,
14453-15560,PG,Shabazz,Napier,8.3,33,3500,ORL@ATL,ORL,ATL,GTD,Illness,,
14453-42671,SF,James,Young,3.7,17,3500,BOS@DAL,BOS,DAL,,,,
14453-42664,PG,Aaron,Harrison,2.1,8,3500,UTA@CHA,CHA,UTA,,,,
14453-42661,PF,Noah,Vonleh,9.5,43,3500,POR@WAS,POR,WAS,,,,
14453-17747,SG,Ian,Clark,7.9,35,3500,GS@CLE,GS,CLE,,,,
14453-23776,PF,Montrezl,Harrell,6.8,23,3500,HOU@LAC,HOU,LAC,,,,
14453-15405,PF,JaMychal,Green,11.5,42,3500,NO@MEM,MEM,NO,,,,
14453-9606,SF,Corey,Brewer,13.1,42,3500,HOU@LAC,HOU,LAC,,,,
14453-42677,PG,Terry,Rozier,3.2,16,3500,BOS@DAL,BOS,DAL,,,,
14453-9611,PF,Ryan,Hollins,4,5,3500,NO@MEM,MEM,NO,,,,
14453-9613,SG,Devin,Harris,14.4,36,3500,BOS@DAL,DAL,BOS,,,,
14453-9654,SF,Vince,Carter,8.1,24,3500,NO@MEM,MEM,NO,,,,
14453-42156,PF,Bobby,Portis,13.3,19,3500,CHI@DET,CHI,DET,,,,
14453-15925,PG,Phil (Flip),Pressey,11.2,14,3500,PHI@NY,PHI,NY,,,,
14453-18256,SF,Doug,McDermott,11.5,38,3500,CHI@DET,CHI,DET,,,,
14453-40819,PF,Jarell,Martin,1,2,3500,NO@MEM,MEM,NO,,,,
14453-9643,PG,Shaun,Livingston,13.3,38,3500,GS@CLE,GS,CLE,,,,
14453-23757,PG,Brian,Roberts,6.2,21,3500,UTA@CHA,CHA,UTA,,,,
14453-40830,PG,Delon,Wright,1.8,8,3500,BKN@TOR,TOR,BKN,,,,
14453-55058,SF,Bruno,Caboclo,1.1,2,3500,BKN@TOR,TOR,BKN,,,,
14453-15961,C,Tyler,Zeller,7.2,25,3500,BOS@DAL,BOS,DAL,,,,
14453-55063,C,Walter,Tavares,6.6,7,3500,ORL@ATL,ATL,ORL,,,,
14453-9683,PG,Steve,Blake,10.5,29,3500,CHI@DET,DET,CHI,,,,
14453-15954,PG,Kendall,Marshall,8.6,11,3500,PHI@NY,PHI,NY,,,,
14453-15955,PF,James Michael,McAdoo,5,25,3500,GS@CLE,GS,CLE,GTD,Toe,,
14453-23248,SG,RJ,Hunter,6.4,22,3500,BOS@DAL,BOS,DAL,,,,
14453-15947,SF,Reggie,Bullock,1.2,17,3500,CHI@DET,DET,CHI,,,,
14453-9669,PF,Jason,Smith,11.4,34,3500,ORL@ATL,ORL,ATL,,,,
14453-9668,PF,Elton,Brand,0,0,3500,PHI@NY,PHI,NY,,,,
14453-42202,PF,Christian,Wood,8,14,3500,PHI@NY,PHI,NY,,,,
14453-15951,SF,P.J.,Hairston,10.8,37,3500,UTA@CHA,CHA,UTA,,,,
14453-23715,SG,Jordan,Adams,9,2,3500,NO@MEM,MEM,NO,O,Knee,,
14453-9679,PF,Louis,Amundson,6.1,15,3500,PHI@NY,NY,PHI,,,,
14453-9678,PF,Channing,Frye,12.5,34,3500,ORL@ATL,ORL,ATL,,,,
14453-9674,SG,Leandro,Barbosa,10.9,28,3500,GS@CLE,GS,CLE,,,,
14453-15993,SG,Pat,Connaughton,1.5,16,3500,POR@WAS,POR,WAS,,,,
14453-12424,C,Timofey,Mozgov,12.9,35,3500,GS@CLE,CLE,GS,,,,
14453-24244,SF,Cleanthony,Early,1.4,10,3500,PHI@NY,NY,PHI,O,Knee,,
14453-40202,SF,Sergey,Karasev,1.8,17,3500,BKN@TOR,BKN,TOR,GTD,Ankle,,
14453-40200,C,Lucas,Nogueira,6.6,13,3500,BKN@TOR,TOR,BKN,,,,
14453-23282,SF,Sam,Dekker,1.1,3,3500,HOU@LAC,HOU,LAC,O,Back,,
14453-9720,C,Andrea,Bargnani,9.7,36,3500,BKN@TOR,BKN,TOR,GTD,Ankle,,
14453-12421,C,Tiago,Splitter,11.8,28,3500,ORL@ATL,ATL,ORL,,,,
14453-66520,C,Sasha,Kaun,2.8,9,3500,GS@CLE,CLE,GS,,,,
14453-17218,PF,Andrew,Nicholson,12.7,30,3500,ORL@ATL,ORL,ATL,,,,
14453-9698,PF,Jason,Thompson,6.6,19,3500,GS@CLE,GS,CLE,,,,
14453-9706,SF,Richard,Jefferson,9.8,37,3500,GS@CLE,CLE,GS,,,,
