Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3710,Kirk,Hinrich,SG,ATL,GS,ATL@GS,10:30PM EST,10,8.4, 
nba.p.3754,Kyle,Korver,SG,ATL,GS,ATL@GS,10:30PM EST,14,18.7, 
nba.p.4141,Thabo,Sefolosha,SF,ATL,GS,ATL@GS,10:30PM EST,10,16.7, 
nba.p.4175,Paul,Millsap,PF,ATL,GS,ATL@GS,10:30PM EST,40,37.3, 
nba.p.4245,Al,Horford,C,ATL,GS,ATL@GS,10:30PM EST,31,32.8, 
nba.p.4306,Tiago,Splitter,C,ATL,GS,ATL@GS,10:30PM EST,10,12.0,INJ
nba.p.4624,Jeff,Teague,PG,ATL,GS,ATL@GS,10:30PM EST,26,27.8, 
nba.p.5077,Mike,Scott,PF,ATL,GS,ATL@GS,10:30PM EST,10,12.2, 
nba.p.5102,Kent,Bazemore,SF,ATL,GS,ATL@GS,10:30PM EST,19,23.6, 
nba.p.5187,Dennis,Schroder,PG,ATL,GS,ATL@GS,10:30PM EST,15,22.0, 
nba.p.5194,Tim,Hardaway Jr.,SG,ATL,GS,ATL@GS,10:30PM EST,10,9.6, 
nba.p.5214,Mike,Muscala,C,ATL,GS,ATL@GS,10:30PM EST,10,8.4, 
nba.p.5354,Walter,Tavares,C,ATL,GS,ATL@GS,10:30PM EST,10,5.9, 
nba.p.5359,Lamar,Patterson,SG,ATL,GS,ATL@GS,10:30PM EST,10,5.9, 
nba.p.3731,Leandro,Barbosa,SG,GS,ATL,ATL@GS,10:30PM EST,10,11.2, 
nba.p.3821,Shaun,Livingston,PG,GS,ATL,ATL@GS,10:30PM EST,10,13.4, 
nba.p.3826,Andre,Iguodala,SF,GS,ATL,ATL@GS,10:30PM EST,17,19.9, 
nba.p.3847,Anderson,Varejao,PF,GS,ATL,ATL@GS,10:30PM EST,10,7.7, 
nba.p.3927,Andrew,Bogut,C,GS,ATL,ATL@GS,10:30PM EST,11,20.4, 
nba.p.4475,Brandon,Rush,SG,GS,ATL,ATL@GS,10:30PM EST,10,10.3, 
nba.p.4478,Marreese,Speights,PF,GS,ATL,ATL@GS,10:30PM EST,10,11.7, 
nba.p.4612,Stephen,Curry,PG,GS,ATL,ATL@GS,10:30PM EST,60,50.9,GTD
nba.p.4892,Klay,Thompson,SG,GS,ATL,ATL@GS,10:30PM EST,38,32.0, 
nba.p.5013,Harrison,Barnes,SF,GS,ATL,ATL@GS,10:30PM EST,19,21.4, 
nba.p.5064,Festus,Ezeli,C,GS,ATL,ATL@GS,10:30PM EST,10,18.2,INJ
nba.p.5069,Draymond,Green,PF,GS,ATL,ATL@GS,10:30PM EST,46,39.1, 
nba.p.5237,Ian,Clark,SG,GS,ATL,ATL@GS,10:30PM EST,10,7.4, 
nba.p.5385,James Michael,McAdoo,PF,GS,ATL,ATL@GS,10:30PM EST,10,5.0, 
nba.p.5490,Kevon,Looney,PF,GS,ATL,ATL@GS,10:30PM EST,10,4.1, 
nba.p.3948,Jarrett,Jack,SG,BKN,LAL,BKN@LAL,10:30PM EST,28,29.1,INJ
nba.p.4290,Thaddeus,Young,PF,BKN,LAL,BKN@LAL,10:30PM EST,30,30.7, 
nba.p.4472,Brook,Lopez,C,BKN,LAL,BKN@LAL,10:30PM EST,37,36.1, 
nba.p.4633,Wayne,Ellington,SG,BKN,LAL,BKN@LAL,10:30PM EST,10,13.0,GTD
nba.p.4836,Donald,Sloan,PG,BKN,LAL,BKN@LAL,10:30PM EST,13,16.9, 
nba.p.4913,Bojan,Bogdanovic,SF,BKN,LAL,BKN@LAL,10:30PM EST,10,15.4, 
nba.p.5011,Thomas,Robinson,PF,BKN,LAL,BKN@LAL,10:30PM EST,10,10.1, 
nba.p.5146,Willie,Reed,C,BKN,LAL,BKN@LAL,10:30PM EST,10,8.5, 
nba.p.5188,Shane,Larkin,PG,BKN,LAL,BKN@LAL,10:30PM EST,10,16.2, 
nba.p.5189,Sergey,Karasev,SG,BKN,LAL,BKN@LAL,10:30PM EST,10,2.9, 
nba.p.5355,Markel,Brown,SG,BKN,LAL,BKN@LAL,10:30PM EST,10,8.3, 
nba.p.5483,Rondae,Hollis-Jefferson,SG,BKN,LAL,BKN@LAL,10:30PM EST,12,17.3,INJ
nba.p.5489,Chris,McCullough,PF,BKN,LAL,BKN@LAL,10:30PM EST,10,5.4, 
nba.p.3118,Kobe,Bryant,SF,LAL,BKN,BKN@LAL,10:30PM EST,25,28.1,GTD
nba.p.3339,Metta,World Peace,SF,LAL,BKN,BKN@LAL,10:30PM EST,10,11.2, 
nba.p.3959,Brandon,Bass,PF,LAL,BKN,BKN@LAL,10:30PM EST,10,15.4, 
nba.p.3971,Lou,Williams,SG,LAL,BKN,BKN@LAL,10:30PM EST,22,24.3, 
nba.p.4294,Nick,Young,SG,LAL,BKN,BKN@LAL,10:30PM EST,10,11.7, 
nba.p.4479,Roy,Hibbert,C,LAL,BKN,BKN@LAL,10:30PM EST,10,17.0, 
nba.p.5094,Robert,Sacre,C,LAL,BKN,BKN@LAL,10:30PM EST,10,7.1, 
nba.p.5218,Ryan,Kelly,SF,LAL,BKN,BKN@LAL,10:30PM EST,10,11.8, 
nba.p.5318,Julius,Randle,PF,LAL,BKN,BKN@LAL,10:30PM EST,25,25.9, 
nba.p.5357,Jordan,Clarkson,PG,LAL,BKN,BKN@LAL,10:30PM EST,23,25.6, 
nba.p.5383,Tarik,Black,C,LAL,BKN,BKN@LAL,10:30PM EST,10,9.5, 
nba.p.5433,D'Angelo,Russell,PG,LAL,BKN,BKN@LAL,10:30PM EST,19,22.9, 
nba.p.5487,Larry,Nance Jr.,PF,LAL,BKN,BKN@LAL,10:30PM EST,10,13.8, 
nba.p.5494,Anthony,Brown,SF,LAL,BKN,BKN@LAL,10:30PM EST,10,8.5, 
nba.p.5544,Marcelo,Huertas,PG,LAL,BKN,BKN@LAL,10:30PM EST,10,8.1, 
nba.p.3513,Pau,Gasol,C,CHI,MIA,CHI@MIA,7:30PM EST,41,39.1, 
nba.p.3601,Mike,Dunleavy,SF,CHI,MIA,CHI@MIA,7:30PM EST,12,14.7, 
nba.p.4287,Joakim,Noah,PF,CHI,MIA,CHI@MIA,7:30PM EST,19,21.9,INJ
nba.p.4304,Aaron,Brooks,PG,CHI,MIA,CHI@MIA,7:30PM EST,10,13.4, 
nba.p.4387,Derrick,Rose,PG,CHI,MIA,CHI@MIA,7:30PM EST,29,27.4, 
nba.p.4631,Taj,Gibson,PF,CHI,MIA,CHI@MIA,7:30PM EST,22,20.9, 
nba.p.4905,Nikola,Mirotic,SF,CHI,MIA,CHI@MIA,7:30PM EST,21,22.1,INJ
nba.p.4912,Jimmy,Butler,SG,CHI,MIA,CHI@MIA,7:30PM EST,43,38.2,INJ
nba.p.4937,E'Twaun,Moore,SG,CHI,MIA,CHI@MIA,7:30PM EST,16,13.0, 
nba.p.5142,Justin,Holiday,SG,CHI,MIA,CHI@MIA,7:30PM EST,10,5.4, 
nba.p.5190,Tony,Snell,SF,CHI,MIA,CHI@MIA,7:30PM EST,10,11.5, 
nba.p.5322,Doug,McDermott,PF,CHI,MIA,CHI@MIA,7:30PM EST,11,13.5, 
nba.p.5360,Cameron,Bairstow,PF,CHI,MIA,CHI@MIA,7:30PM EST,10,4.4, 
nba.p.5482,Bobby,Portis,C,CHI,MIA,CHI@MIA,7:30PM EST,11,15.6, 
nba.p.5522,Cristiano,Felicio,C,CHI,MIA,CHI@MIA,7:30PM EST,10,4.1, 
nba.p.3520,Joe,Johnson,SF,MIA,CHI,CHI@MIA,7:30PM EST,18,22.7, 
nba.p.3607,Amar'e,Stoudemire,C,MIA,CHI,CHI@MIA,7:30PM EST,12,13.1, 
nba.p.3707,Chris,Bosh,PF,MIA,CHI,CHI@MIA,7:30PM EST,38,33.5,INJ
nba.p.3708,Dwyane,Wade,SG,MIA,CHI,CHI@MIA,7:30PM EST,32,31.5, 
nba.p.3765,Udonis,Haslem,PF,MIA,CHI,CHI@MIA,7:30PM EST,10,5.4, 
nba.p.3824,Luol,Deng,SF,MIA,CHI,CHI@MIA,7:30PM EST,20,22.4, 
nba.p.3845,Beno,Udrih,PG,MIA,CHI,CHI@MIA,7:30PM EST,10,10.2,INJ
nba.p.3944,Gerald,Green,SG,MIA,CHI,CHI@MIA,7:30PM EST,11,15.7, 
nba.p.4314,Josh,McRoberts,PF,MIA,CHI,CHI@MIA,7:30PM EST,10,11.2, 
nba.p.4507,Goran,Dragic,PG,MIA,CHI,CHI@MIA,7:30PM EST,22,25.7, 
nba.p.4764,Hassan,Whiteside,C,MIA,CHI,CHI@MIA,7:30PM EST,31,34.2, 
nba.p.5376,Tyler,Johnson,SG,MIA,CHI,CHI@MIA,7:30PM EST,13,16.9,INJ
nba.p.5470,Justise,Winslow,PF,MIA,CHI,CHI@MIA,7:30PM EST,11,16.1, 
nba.p.5500,Josh,Richardson,SF,MIA,CHI,CHI@MIA,7:30PM EST,10,7.5, 
nba.p.3512,Tyson,Chandler,C,PHO,CHA,PHO@CHA,7:00PM EST,12,18.5, 
nba.p.3831,Kris,Humphries,PF,PHO,CHA,PHO@CHA,7:00PM EST,10,14.2, 
nba.p.3990,Ronnie,Price,PG,PHO,CHA,PHO@CHA,7:00PM EST,10,11.4, 
nba.p.4163,P.J.,Tucker,SF,PHO,CHA,PHO@CHA,7:00PM EST,18,19.1, 
nba.p.4501,Sonny,Weems,SG,PHO,CHA,PHO@CHA,7:00PM EST,10,5.7, 
nba.p.4749,Eric,Bledsoe,SG,PHO,CHA,PHO@CHA,7:00PM EST,29,36.9,INJ
nba.p.4889,Brandon,Knight,SG,PHO,CHA,PHO@CHA,7:00PM EST,39,32.7,INJ
nba.p.4922,Jon,Leuer,PF,PHO,CHA,PHO@CHA,7:00PM EST,13,18.3, 
nba.p.5057,John,Jenkins,SG,PHO,CHA,PHO@CHA,7:00PM EST,10,4.7, 
