Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
SG,Eric Gordon,5300,NO@Cha 07:00PM ET,25.006,NO
SG,Rodney Hood,5300,Uta@GS 10:30PM ET,25.320,Uta
SG,Devin Booker,5300,NY@Pho 09:00PM ET,18.482,Pho
PG,Deron Williams,5200,Det@Dal 08:30PM ET,27.891,Dal
PG,Mario Chalmers,5200,Mem@Bos 07:00PM ET,21.842,Mem
SF,Jerami Grant,5200,Hou@Phi 07:00PM ET,21.832,Phi
PF,David Lee,5100,Det@Dal 08:30PM ET,18.622,Dal
SF,Matt Barnes,5100,Mem@Bos 07:00PM ET,22.004,Mem
SG,Jamal Crawford,5000,LAC@OKC 09:30PM ET,20.762,LAC
SG,J.J. Redick,4900,LAC@OKC 09:30PM ET,22.905,LAC
SG,Evan Turner,4900,Mem@Bos 07:00PM ET,24.332,Bos
SF,Marcus Morris,4900,Det@Dal 08:30PM ET,25.399,Det
PF,Tristan Thompson,4900,Cle@Sac 10:00PM ET,22.411,Cle
SG,Kentavious Caldwell-Pope,4900,Det@Dal 08:30PM ET,25.025,Det
SF,Mirza Teletovic,4900,NY@Pho 09:00PM ET,18.639,Pho
C,Zaza Pachulia,4800,Det@Dal 08:30PM ET,27.525,Dal
C,Al Jefferson,4800,NO@Cha 07:00PM ET,24.938,Cha
PG,Patrick Beverley,4800,Hou@Phi 07:00PM ET,21.183,Hou
SG,Avery Bradley,4800,Mem@Bos 07:00PM ET,25.271,Bos
SF,Harrison Barnes,4800,Uta@GS 10:30PM ET,21.908,GS
SF,Michael Kidd-Gilchrist,4800,NO@Cha 07:00PM ET,24.464,Cha
SG,J.R. Smith,4700,Cle@Sac 10:00PM ET,22.095,Cle
C,Andrew Bogut,4600,Uta@GS 10:30PM ET,22.134,GS
SG,Arron Afflalo,4600,NY@Pho 09:00PM ET,22.942,NY
C,Enes Kanter,4600,LAC@OKC 09:30PM ET,23.052,OKC
SF,Tony Allen,4500,Mem@Bos 07:00PM ET,17.943,Mem
SF,Jeff Green,4500,LAC@OKC 09:30PM ET,22.143,LAC
PG,Jerryd Bayless,4500,Mia@Mil 08:00PM ET,21.854,Mil
PF,JaMychal Green,4500,Mem@Bos 07:00PM ET,13.508,Mem
C,Tyson Chandler,4400,NY@Pho 09:00PM ET,19.899,Pho
PG,Ronnie Price,4400,NY@Pho 09:00PM ET,12.831,Pho
PG,Darren Collison,4400,Cle@Sac 10:00PM ET,23.711,Sac
SG,Wesley Matthews,4400,Det@Dal 08:30PM ET,21.829,Dal
SF,Lance Stephenson,4400,Mem@Bos 07:00PM ET,12.966,Mem
C,Cody Zeller,4400,NO@Cha 07:00PM ET,20.875,Cha
PG,Marcus Smart,4400,Mem@Bos 07:00PM ET,23.390,Bos
SF,Stanley Johnson,4400,Det@Dal 08:30PM ET,18.162,Det
PG,Shelvin Mack,4300,Uta@GS 10:30PM ET,11.147,Uta
SF,P.J. Tucker,4200,NY@Pho 09:00PM ET,20.063,Pho
SF,Andre Iguodala,4100,Uta@GS 10:30PM ET,20.483,GS
SF,Omri Casspi,4100,Cle@Sac 10:00PM ET,24.103,Sac
PG,Isaiah Canaan,4100,Hou@Phi 07:00PM ET,18.206,Phi
SG,Alec Burks,4100,Uta@GS 10:30PM ET,23.018,Uta
C,Kelly Olynyk,4100,Mem@Bos 07:00PM ET,20.648,Bos
C,Steven Adams,4100,LAC@OKC 09:30PM ET,19.135,OKC
PF,Clint Capela,4000,Hou@Phi 07:00PM ET,20.224,Hou
SF,Justise Winslow,4000,Mia@Mil 08:00PM ET,16.738,Mia
SG,Raymond Felton,3900,Det@Dal 08:30PM ET,20.484,Dal
PF,Amir Johnson,3900,Mem@Bos 07:00PM ET,20.328,Bos
SF,Wesley Johnson,3900,LAC@OKC 09:30PM ET,15.734,LAC
PG,Jeremy Lin,3900,NO@Cha 07:00PM ET,22.343,Cha
SG,Iman Shumpert,3900,Cle@Sac 10:00PM ET,16.041,Cle
SG,Hollis Thompson,3900,Hou@Phi 07:00PM ET,16.653,Phi
SF,T.J. Warren,3900,NY@Pho 09:00PM ET,18.516,Pho
PG,J.J. Barea,3800,Det@Dal 08:30PM ET,18.466,Dal
PG,Shaun Livingston,3800,Uta@GS 10:30PM ET,14.419,GS
SF,Corey Brewer,3800,Hou@Phi 07:00PM ET,15.897,Hou
PF,John Henson,3800,Mia@Mil 08:00PM ET,17.048,Mil
SG,Tyler Johnson,3800,Mia@Mil 08:00PM ET,17.632,Mia
PF,Richaun Holmes,3800,Hou@Phi 07:00PM ET,12.282,Phi
SG,Vince Carter,3700,Mem@Bos 07:00PM ET,11.117,Mem
C,Amar'e Stoudemire,3700,Mia@Mil 08:00PM ET,14.550,Mia
SG,Courtney Lee,3700,NO@Cha 07:00PM ET,17.500,Cha
PG,Jose Calderon,3700,NY@Pho 09:00PM ET,19.328,NY
SG,Langston Galloway,3700,NY@Pho 09:00PM ET,17.831,NY
SG,Dion Waiters,3700,LAC@OKC 09:30PM ET,17.917,OKC
SF,P.J. Hairston,3700,Mem@Bos 07:00PM ET,12.017,Mem
PF,Brandan Wright,3600,Mem@Bos 07:00PM ET,15.063,Mem
C,Spencer Hawes,3600,NO@Cha 07:00PM ET,16.266,Cha
C,Festus Ezeli,3600,Uta@GS 10:30PM ET,19.050,GS
PG,Archie Goodwin,3600,NY@Pho 09:00PM ET,16.459,Pho
PF,Anthony Tolliver,3500,Det@Dal 08:30PM ET,12.755,Det
PF,Josh Smith,3500,Hou@Phi 07:00PM ET,15.460,Hou
PF,Trevor Booker,3500,Uta@GS 10:30PM ET,17.321,Uta
PG,O.J. Mayo,3500,Mia@Mil 08:00PM ET,17.835,Mil
C,Miles Plumlee,3500,Mia@Mil 08:00PM ET,10.279,Mil
SG,Josh Richardson,3500,Mia@Mil 08:00PM ET,8.811,Mia
C,Frank Kaminsky,3500,NO@Cha 07:00PM ET,16.561,Cha
SF,Dante Cunningham,3400,NO@Cha 07:00PM ET,11.404,NO
SG,Marco Belinelli,3400,Cle@Sac 10:00PM ET,16.833,Sac
PF,Quincy Acy,3400,Cle@Sac 10:00PM ET,10.327,Sac
PG,Matthew Dellavedova,3400,Cle@Sac 10:00PM ET,19.353,Cle
C,Timofey Mozgov,3400,Cle@Sac 10:00PM ET,14.271,Cle
C,Chris Andersen,3300,Mem@Bos 07:00PM ET,9.203,Mem
PG,Toney Douglas,3300,NO@Cha 07:00PM ET,12.463,NO
PF,Jon Leuer,3300,NY@Pho 09:00PM ET,18.712,Pho
SF,Derrick Williams,3300,NY@Pho 09:00PM ET,15.222,NY
PG,T.J. McConnell,3300,Hou@Phi 07:00PM ET,19.177,Phi
SG,Nik Stauskas,3300,Hou@Phi 07:00PM ET,14.968,Phi
PF,Carl Landry,3200,Hou@Phi 07:00PM ET,12.488,Phi
SG,Gerald Green,3200,Mia@Mil 08:00PM ET,15.823,Mia
C,Alexis Ajinca,3200,NO@Cha 07:00PM ET,11.500,NO
C,Tyler Zeller,3200,Mem@Bos 07:00PM ET,10.793,Bos
SF,Reggie Bullock,3200,Det@Dal 08:30PM ET,5.260,Det
SG,Jeremy Lamb,3200,NO@Cha 07:00PM ET,18.909,Cha
SG,Austin Rivers,3200,LAC@OKC 09:30PM ET,14.194,LAC
PG,Trey Burke,3200,Uta@GS 10:30PM ET,18.592,Uta
SF,Paul Pierce,3100,LAC@OKC 09:30PM ET,12.438,LAC
C,Cole Aldrich,3100,LAC@OKC 09:30PM ET,14.269,LAC
C,Omer Asik,3100,NO@Cha 07:00PM ET,12.790,NO
PF,Kyle O'Quinn,3100,NY@Pho 09:00PM ET,12.822,NY
PF,Jonas Jerebko,3100,Mem@Bos 07:00PM ET,10.631,Bos
PF,Terrence Jones,3100,Hou@Phi 07:00PM ET,17.699,Hou
C,Willie Cauley-Stein,3100,Cle@Sac 10:00PM ET,16.109,Sac
C,Nazr Mohammed,3000,LAC@OKC 09:30PM ET,0,OKC
C,Elton Brand,3000,Hou@Phi 07:00PM ET,9.000,Phi
PG,Jason Terry,3000,Hou@Phi 07:00PM ET,11.160,Hou
SF,Richard Jefferson,3000,Cle@Sac 10:00PM ET,10.328,Cle
C,Nick Collison,3000,LAC@OKC 09:30PM ET,7.286,OKC
PG,Steve Blake,3000,Det@Dal 08:30PM ET,11.590,Det
SG,James Jones,3000,Cle@Sac 10:00PM ET,6.086,Cle
PG,Devin Harris,3000,Det@Dal 08:30PM ET,14.781,Dal
PG,Mo Williams,3000,Cle@Sac 10:00PM ET,15.786,Cle
PF,Channing Frye,3000,Cle@Sac 10:00PM ET,12.690,Cle
PF,Louis Amundson,3000,NY@Pho 09:00PM ET,5.739,NY
SF,Caron Butler,3000,Cle@Sac 10:00PM ET,5.175,Sac
SF,Steve Novak,3000,Mia@Mil 08:00PM ET,3.325,Mil
PG,Randy Foye,3000,LAC@OKC 09:30PM ET,12.669,OKC
C,Ryan Hollins,3000,Mem@Bos 07:00PM ET,6.837,Mem
C,Kendrick Perkins,3000,NO@Cha 07:00PM ET,6.972,NO
PG,Leandro Barbosa,3000,Uta@GS 10:30PM ET,11.837,GS
PF,Udonis Haslem,3000,Mia@Mil 08:00PM ET,5.420,Mia
PF,Charlie Villanueva,3000,Det@Dal 08:30PM ET,10.132,Dal
SG,Sasha Vujacic,3000,NY@Pho 09:00PM ET,8.261,NY
C,Anderson Varejao,3000,Uta@GS 10:30PM ET,7.862,GS
C,Sasha Kaun,3000,Cle@Sac 10:00PM ET,2.531,Cle
SG,Anthony Morrow,3000,LAC@OKC 09:30PM ET,8.490,OKC
PF,Joel Anthony,3000,Det@Dal 08:30PM ET,2.625,Det
PF,Luc Richard Mbah a Moute,3000,LAC@OKC 09:30PM ET,7.868,LAC
PF,Tyler Hansbrough,3000,NO@Cha 07:00PM ET,6.603,Cha
PF,Josh McRoberts,3000,Mia@Mil 08:00PM ET,11.444,Mia
C,Aron Baynes,3000,Det@Dal 08:30PM ET,13.839,Det
SF,Alonzo Gee,3000,NO@Cha 07:00PM ET,10.956,NO
SG,Brandon Rush,3000,Uta@GS 10:30PM ET,10.566,GS
SF,Alex Stepheson,3000,LAC@OKC 09:30PM ET,2.833,LAC
SF,Quincy Pondexter,3000,NO@Cha 07:00PM ET,0,NO
SG,Jodie Meeks,3000,Det@Dal 08:30PM ET,2.000,Det
SF,Lance Thomas,3000,NY@Pho 09:00PM ET,13.199,NY
C,Marreese Speights,3000,Uta@GS 10:30PM ET,12.327,GS
PG,Greivis Vasquez,3000,Mia@Mil 08:00PM ET,17.047,Mil
SG,Sonny Weems,3000,Hou@Phi 07:00PM ET,6.160,Phi
C,JaVale McGee,3000,Det@Dal 08:30PM ET,12.188,Dal
SF,Jeremy Evans,3000,Det@Dal 08:30PM ET,5.667,Dal
PF,Justin Harper,3000,Det@Dal 08:30PM ET,3.450,Det
C,Kosta Koufos,3000,Cle@Sac 10:00PM ET,15.708,Sac
SF,Kyle Singler,3000,LAC@OKC 09:30PM ET,7.346,OKC
SG,James Anderson,3000,Cle@Sac 10:00PM ET,5.414,Sac
SF,Michael Beasley,3000,Hou@Phi 07:00PM ET,3.500,Hou
C,Jeff Withey,3000,Uta@GS 10:30PM ET,12.811,Uta
PG,Jorge Gutierrez,3000,NO@Cha 07:00PM ET,4.833,Cha
SF,Luke Babbitt,3000,NO@Cha 07:00PM ET,7.448,NO
SF,Chris Johnson,3000,Uta@GS 10:30PM ET,8.278,Uta
PG,Seth Curry,3000,Cle@Sac 10:00PM ET,6.893,Sac
SG,Ian Clark,3000,Uta@GS 10:30PM ET,7.857,GS
SG,C.J. Wilcox,3000,LAC@OKC 09:30PM ET,3.019,LAC
SG,John Jenkins,3000,NY@Pho 09:00PM ET,5.333,Pho
PG,Troy Daniels,3000,NO@Cha 07:00PM ET,8.400,Cha
SG,Andre Roberson,3000,LAC@OKC 09:30PM ET,12.885,OKC
SG,Bryce Dejean-Jones,3000,NO@Cha 07:00PM ET,13.286,NO
PF,Kevin Seraphin,3000,NY@Pho 09:00PM ET,9.167,NY
C,Tibor Pleiss,3000,Uta@GS 10:30PM ET,3.979,Uta
SF,Duje Dukan,3000,Cle@Sac 10:00PM ET,0,Sac
PG,Phil Pressey,3000,NY@Pho 09:00PM ET,12.048,Pho
SF,Josh Huestis,3000,LAC@OKC 09:30PM ET,0,OKC
PF,Dwight Powell,3000,Det@Dal 08:30PM ET,14.043,Dal
PG,Jerian Grant,3000,NY@Pho 09:00PM ET,11.267,NY
PG,Kendall Marshall,3000,Hou@Phi 07:00PM ET,9.958,Phi
SG,Jordan McRae,3000,Cle@Sac 10:00PM ET,8.125,Cle
PG,Pablo Prigioni,3000,LAC@OKC 09:30PM ET,9.128,LAC
SG,Joe Ingles,3000,Uta@GS 10:30PM ET,8.569,Uta
PF,Eric Moreland,3000,Cle@Sac 10:00PM ET,3.900,Sac
C,Salah Mejri,3000,Det@Dal 08:30PM ET,8.284,Dal
PF,Donatas Motiejunas,3000,Hou@Phi 07:00PM ET,10.447,Hou
SG,Darrun Hilliard,3000,Det@Dal 08:30PM ET,6.347,Det
PG,Spencer Dinwiddie,3000,Det@Dal 08:30PM ET,8.083,Det
PF,Johnny O'Bryant,3000,Mia@Mil 08:00PM ET,7.798,Mil
SF,K.J. McDaniels,3000,Hou@Phi 07:00PM ET,3.225,Hou
SG,Ben McLemore,3000,Cle@Sac 10:00PM ET,13.341,Sac
SF,Branden Dawson,3000,LAC@OKC 09:30PM ET,2.583,LAC
PF,James Michael McAdoo,3000,Uta@GS 10:30PM ET,5.455,GS
SF,Sam Dekker,3000,Hou@Phi 07:00PM ET,1.083,Hou
SG,R.J. Hunter,3000,Mem@Bos 07:00PM ET,5.545,Bos
SF,Coty Clarke,3000,Mem@Bos 07:00PM ET,0,Bos
SG,Jordan Adams,3000,Mem@Bos 07:00PM ET,9.500,Mem
SF,Justin Anderson,3000,Det@Dal 08:30PM ET,6.122,Dal
PF,Montrezl Harrell,3000,Hou@Phi 07:00PM ET,6.826,Hou
PF,Mitch McGary,3000,LAC@OKC 09:30PM ET,2.792,OKC
SF,Cleanthony Early,3000,NY@Pho 09:00PM ET,1.500,NY
PG,Raul Neto,3000,Uta@GS 10:30PM ET,12.851,Uta
PF,Jarell Martin,3000,Mem@Bos 07:00PM ET,4.031,Mem
PF,Jordan Mickey,3000,Mem@Bos 07:00PM ET,3.972,Bos
PG,Terry Rozier,3000,Mem@Bos 07:00PM ET,3.348,Bos
PG,Tyler Ennis,3000,Mia@Mil 08:00PM ET,5.616,Mil
SG,James Young,3000,Mem@Bos 07:00PM ET,3.402,Bos
PG,Aaron Harrison,3000,NO@Cha 07:00PM ET,2.031,Cha
PG,Cameron Payne,3000,LAC@OKC 09:30PM ET,11.589,OKC
C,Joel Embiid,3000,Hou@Phi 07:00PM ET,0,Phi
PG,Danté Exum,3000,Uta@GS 10:30PM ET,0,Uta
SF,Damien Inglis,3000,Mia@Mil 08:00PM ET,3.094,Mil
PF,Trey Lyles,3000,Uta@GS 10:30PM ET,10.885,Uta
PF,Kevon Looney,3000,Uta@GS 10:30PM ET,4.300,GS
SG,Rashad Vaughn,3000,Mia@Mil 08:00PM ET,5.603,Mil
