Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.5142,Justin,Holiday,SG,CHI,TOR,TOR@CHI,8:00PM EST,10,5.3,O
nba.p.3653,Luis,Scola,PF,TOR,CHI,TOR@CHI,8:00PM EST,14,18.7, 
nba.p.4152,Kyle,Lowry,PG,TOR,CHI,TOR@CHI,8:00PM EST,44,40.2, 
nba.p.4614,DeMar,DeRozan,SG,TOR,CHI,TOR@CHI,8:00PM EST,39,35.6, 
nba.p.4621,James,Johnson,SF,TOR,CHI,TOR@CHI,8:00PM EST,10,10.7, 
nba.p.4632,DeMarre,Carroll,SF,TOR,CHI,TOR@CHI,8:00PM EST,17,22.3,INJ
nba.p.4729,Patrick,Patterson,PF,TOR,CHI,TOR@CHI,8:00PM EST,10,15.0, 
nba.p.4886,Jonas,Valanciunas,C,TOR,CHI,TOR@CHI,8:00PM EST,22,26.6, 
nba.p.4888,Bismack,Biyombo,C,TOR,CHI,TOR@CHI,8:00PM EST,11,18.1, 
nba.p.4911,Cory,Joseph,PG,TOR,CHI,TOR@CHI,8:00PM EST,10,17.5, 
nba.p.5014,Terrence,Ross,SF,TOR,CHI,TOR@CHI,8:00PM EST,10,15.7, 
nba.p.5152,Anthony,Bennett,SF,TOR,CHI,TOR@CHI,8:00PM EST,10,3.5, 
nba.p.5186,Lucas,Nogueira,C,TOR,CHI,TOR@CHI,8:00PM EST,10,5.8, 
nba.p.5331,Bruno,Caboclo,SF,TOR,CHI,TOR@CHI,8:00PM EST,10,0.7, 
nba.p.5480,Delon,Wright,PG,TOR,CHI,TOR@CHI,8:00PM EST,10,2.0, 
nba.p.5506,Norman,Powell,SG,TOR,CHI,TOR@CHI,8:00PM EST,10,3.7, 
nba.p.3513,Pau,Gasol,C,CHI,TOR,TOR@CHI,8:00PM EST,43,38.3, 
nba.p.3601,Mike,Dunleavy,SF,CHI,TOR,TOR@CHI,8:00PM EST,14,7.3, 
nba.p.4287,Joakim,Noah,PF,CHI,TOR,TOR@CHI,8:00PM EST,18,21.9,INJ
nba.p.4304,Aaron,Brooks,PG,CHI,TOR,TOR@CHI,8:00PM EST,10,13.3, 
nba.p.4387,Derrick,Rose,PG,CHI,TOR,TOR@CHI,8:00PM EST,27,27.0, 
nba.p.4631,Taj,Gibson,PF,CHI,TOR,TOR@CHI,8:00PM EST,24,20.6, 
nba.p.4905,Nikola,Mirotic,SF,CHI,TOR,TOR@CHI,8:00PM EST,21,22.1,INJ
nba.p.4912,Jimmy,Butler,SG,CHI,TOR,TOR@CHI,8:00PM EST,43,38.2,INJ
nba.p.4937,E'Twaun,Moore,SG,CHI,TOR,TOR@CHI,8:00PM EST,12,11.5, 
nba.p.5190,Tony,Snell,SF,CHI,TOR,TOR@CHI,8:00PM EST,10,11.7, 
nba.p.5322,Doug,McDermott,PF,CHI,TOR,TOR@CHI,8:00PM EST,10,12.3, 
nba.p.5360,Cameron,Bairstow,PF,CHI,TOR,TOR@CHI,8:00PM EST,10,4.4, 
nba.p.5482,Bobby,Portis,C,CHI,TOR,TOR@CHI,8:00PM EST,11,14.6, 
nba.p.5522,Cristiano,Felicio,C,CHI,TOR,TOR@CHI,8:00PM EST,10,2.3, 
nba.p.4339,Joel,Anthony,PF,PHI,NO,PHI@NO,8:00PM EST,10,3.0, 
