Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
SF,T.J. Warren,4000,Bkn@Pho 09:00PM ET,18.516,Pho
PF,Josh Smith,3900,Hou@Por 10:30PM ET,15.589,Hou
SG,Gerald Henderson,3900,Hou@Por 10:30PM ET,14.000,Por
PF,John Henson,3900,Mil@Bos 07:30PM ET,17.048,Mil
PF,Trevor Booker,3800,SA@Uta 10:30PM ET,17.579,Uta
PF,Amir Johnson,3700,Mil@Bos 07:30PM ET,20.495,Bos
SG,Wayne Ellington,3700,Bkn@Pho 09:00PM ET,13.000,Bkn
C,Festus Ezeli,3700,GS@Orl 07:00PM ET,19.050,GS
SG,Allen Crabbe,3700,Hou@Por 10:30PM ET,18.424,Por
PF,Terrence Jones,3700,Hou@Por 10:30PM ET,18.473,Hou
PG,Ronnie Price,3600,Bkn@Pho 09:00PM ET,11.358,Pho
C,Tyler Zeller,3600,Mil@Bos 07:30PM ET,10.025,Bos
PG,Trey Burke,3600,SA@Uta 10:30PM ET,19.354,Uta
PG,Shane Larkin,3600,Bkn@Pho 09:00PM ET,17.217,Bkn
PF,Boris Diaw,3500,SA@Uta 10:30PM ET,15.330,SA
SF,Marcus Thornton,3500,Hou@Por 10:30PM ET,17.133,Hou
SG,Bryce Dejean-Jones,3500,OKC@NO 08:00PM ET,13.286,NO
C,Meyers Leonard,3500,Hou@Por 10:30PM ET,17.790,Por
SG,Bojan Bogdanovic,3500,Bkn@Pho 09:00PM ET,15.952,Bkn
PG,Greivis Vasquez,3400,Mil@Bos 07:30PM ET,17.047,Mil
C,Omer Asik,3400,OKC@NO 08:00PM ET,12.953,NO
C,Miles Plumlee,3400,Mil@Bos 07:30PM ET,9.215,Mil
PG,Phil Pressey,3400,Bkn@Pho 09:00PM ET,13.344,Pho
C,Boban Marjanovic,3400,SA@Uta 10:30PM ET,11.653,SA
PG,Raul Neto,3400,SA@Uta 10:30PM ET,13.141,Uta
PG,Cameron Payne,3400,OKC@NO 08:00PM ET,12.314,OKC
PG,Toney Douglas,3300,OKC@NO 08:00PM ET,12.750,NO
C,Alexis Ajinca,3300,OKC@NO 08:00PM ET,11.625,NO
PF,Noah Vonleh,3300,Hou@Por 10:30PM ET,10.877,Por
PG,Shaun Livingston,3200,GS@Orl 07:00PM ET,13.971,GS
SF,Dante Cunningham,3200,OKC@NO 08:00PM ET,10.833,NO
PG,Ty Lawson,3200,Hou@Por 10:30PM ET,15.095,Hou
C,Marreese Speights,3200,GS@Orl 07:00PM ET,12.228,GS
PG,Randy Foye,3100,OKC@NO 08:00PM ET,12.832,OKC
PG,C.J. Watson,3100,GS@Orl 07:00PM ET,11.773,Orl
PG,Leandro Barbosa,3100,GS@Orl 07:00PM ET,11.982,GS
PF,Jason Smith,3100,GS@Orl 07:00PM ET,12.469,Orl
SF,Alonzo Gee,3100,OKC@NO 08:00PM ET,11.138,NO
SG,Brandon Rush,3100,GS@Orl 07:00PM ET,11.022,GS
SF,Chris Johnson,3100,SA@Uta 10:30PM ET,8.596,Uta
PF,Jonas Jerebko,3100,Mil@Bos 07:30PM ET,10.145,Bos
SG,Markel Brown,3100,Bkn@Pho 09:00PM ET,7.868,Bkn
SF,Jonathon Simmons,3100,SA@Uta 10:30PM ET,10.476,SA
PG,Jason Terry,3000,Hou@Por 10:30PM ET,10.936,Hou
PF,Matt Bonner,3000,SA@Uta 10:30PM ET,4.550,SA
C,Nick Collison,3000,OKC@NO 08:00PM ET,7.679,OKC
C,Chris Kaman,3000,Hou@Por 10:30PM ET,3.875,Por
SG,Rasual Butler,3000,SA@Uta 10:30PM ET,7.468,SA
SF,Steve Novak,3000,Mil@Bos 07:30PM ET,3.000,Mil
C,Kendrick Perkins,3000,OKC@NO 08:00PM ET,5.792,NO
C,Anderson Varejao,3000,GS@Orl 07:00PM ET,7.992,GS
PG,Brian Roberts,3000,Hou@Por 10:30PM ET,8.331,Por
SG,Anthony Morrow,3000,OKC@NO 08:00PM ET,8.660,OKC
SF,Quincy Pondexter,3000,OKC@NO 08:00PM ET,0,NO
SG,Sonny Weems,3000,Bkn@Pho 09:00PM ET,6.382,Pho
SF,Kyle Singler,3000,OKC@NO 08:00PM ET,7.028,OKC
C,Jeff Withey,3000,SA@Uta 10:30PM ET,13.081,Uta
SF,Luke Babbitt,3000,OKC@NO 08:00PM ET,7.760,NO
PF,Andrew Nicholson,3000,GS@Orl 07:00PM ET,12.139,Orl
PF,Willie Reed,3000,Bkn@Pho 09:00PM ET,8.920,Bkn
SG,Ian Clark,3000,GS@Orl 07:00PM ET,7.911,GS
PF,Thomas Robinson,3000,Bkn@Pho 09:00PM ET,10.304,Bkn
SG,Andre Roberson,3000,OKC@NO 08:00PM ET,13.239,OKC
C,Tibor Pleiss,3000,SA@Uta 10:30PM ET,3.979,Uta
SF,Josh Huestis,3000,OKC@NO 08:00PM ET,0,OKC
PG,Shabazz Napier,3000,GS@Orl 07:00PM ET,9.324,Orl
SG,Joe Ingles,3000,SA@Uta 10:30PM ET,8.673,Uta
SF,Devyn Marble,3000,GS@Orl 07:00PM ET,0.906,Orl
PG,Ray McCallum,3000,SA@Uta 10:30PM ET,6.063,SA
PF,Donatas Motiejunas,3000,Hou@Por 10:30PM ET,10.250,Hou
SF,Pat Connaughton,3000,Hou@Por 10:30PM ET,1.636,Por
PF,Johnny O'Bryant,3000,Mil@Bos 07:30PM ET,8.339,Mil
SF,K.J. McDaniels,3000,Hou@Por 10:30PM ET,3.472,Hou
C,Dewayne Dedmon,3000,GS@Orl 07:00PM ET,9.227,Orl
PF,James Michael McAdoo,3000,GS@Orl 07:00PM ET,5.200,GS
SF,Sergey Karasev,3000,Bkn@Pho 09:00PM ET,2.500,Bkn
SF,Sam Dekker,3000,Hou@Por 10:30PM ET,1.083,Hou
SG,R.J. Hunter,3000,Mil@Bos 07:30PM ET,5.971,Bos
PF,Montrezl Harrell,3000,Hou@Por 10:30PM ET,7.069,Hou
PF,Mitch McGary,3000,OKC@NO 08:00PM ET,2.969,OKC
PF,Jordan Mickey,3000,Mil@Bos 07:30PM ET,3.917,Bos
PG,Terry Rozier,3000,Mil@Bos 07:30PM ET,3.438,Bos
PG,Tyler Ennis,3000,Mil@Bos 07:30PM ET,5.667,Mil
SG,James Young,3000,Mil@Bos 07:30PM ET,3.557,Bos
PG,Danté Exum,3000,SA@Uta 10:30PM ET,0,Uta
SF,Damien Inglis,3000,Mil@Bos 07:30PM ET,3.094,Mil
SG,Mario Hezonja,3000,GS@Orl 07:00PM ET,9.726,Orl
PF,Cliff Alexander,3000,Hou@Por 10:30PM ET,3.286,Por
PF,Trey Lyles,3000,SA@Uta 10:30PM ET,11.051,Uta
PF,Kevon Looney,3000,GS@Orl 07:00PM ET,5.000,GS
SG,Rashad Vaughn,3000,Mil@Bos 07:30PM ET,5.724,Mil
PF,Chris McCullough,3000,Bkn@Pho 09:00PM ET,5.250,Bkn
SF,Luis Montero,3000,Hou@Por 10:30PM ET,2.357,Por
