Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,,
9524,PG,Stephen,Curry,46.8,31,10700,GS@LAL,GS,LAL,,,,
12362,C,DeMarcus,Cousins,42.6,25,9700,SAC@DAL,SAC,DAL,,,,
15860,PF,Draymond,Green,40,33,9700,GS@LAL,GS,LAL,,,,
9729,PF,Paul,Millsap,38,35,8700,NY@ATL,ATL,NY,,,,
9570,PF,Pau,Gasol,37.7,31,8700,MIL@CHI,CHI,MIL,,,,
9508,SF,Carmelo,Anthony,36.2,33,8600,NY@ATL,NY,ATL,,,,
14528,SG,Jimmy,Butler,36.7,32,8300,MIL@CHI,CHI,MIL,,,,
9455,PG,Rajon,Rondo,36.6,32,7800,SAC@DAL,SAC,DAL,,,,
14509,SG,Klay,Thompson,28.8,31,7600,GS@LAL,GS,LAL,,,,
12337,C,Greg,Monroe,32.9,33,7400,MIL@CHI,MIL,CHI,,,,
9453,C,Al,Horford,31.1,35,7200,NY@ATL,ATL,NY,,,,
9577,SF,Rudy,Gay,30.2,31,7000,SAC@DAL,SAC,DAL,,,,
9500,PF,Dirk,Nowitzki,29.7,33,6900,SAC@DAL,DAL,SAC,,,,
9566,SG,Kobe,Bryant,27.4,29,6900,GS@LAL,LAL,GS,GTD,Shoulder,,
40199,SG,Giannis,Antetokounmpo,29.3,33,6900,MIL@CHI,MIL,CHI,,,,
16261,SF,Khris,Middleton,26.8,35,6800,MIL@CHI,MIL,CHI,,,,
16201,PG,Michael,Carter-Williams,26.9,30,6700,MIL@CHI,MIL,CHI,,,,
9454,C,Zaza,Pachulia,26.9,34,6600,SAC@DAL,DAL,SAC,,,,
9475,PG,Derrick,Rose,25.3,27,6400,MIL@CHI,CHI,MIL,GTD,Knee,,
9446,PG,Jeff,Teague,28,32,6400,NY@ATL,ATL,NY,,,,
63122,PF,Kristaps,Porzingis,27.9,35,6200,NY@ATL,NY,ATL,,,,
9722,PG,Deron,Williams,26.9,28,6200,SAC@DAL,DAL,SAC,GTD,Hamstring,,
20640,PG,Jordan,Clarkson,24.1,33,6100,GS@LAL,LAL,GS,,,,
19781,SG,Kent,Bazemore,24.3,30,5700,NY@ATL,ATL,NY,,,,
9662,SG,Louis,Williams,22.3,33,5700,GS@LAL,LAL,GS,,,,
9960,SF,Omri,Casspi,23.3,32,5700,SAC@DAL,SAC,DAL,O,Back,,
42669,PF,Julius,Randle,25.7,34,5600,GS@LAL,LAL,GS,,,,
9483,C,Joakim,Noah,22.6,25,5400,MIL@CHI,CHI,MIL,O,Shoulder,,
9624,PG,Darren,Collison,23.1,28,5400,SAC@DAL,SAC,DAL,,,,
15946,SF,Harrison,Barnes,23.5,17,5200,GS@LAL,GS,LAL,,,,
14537,SF,Chandler,Parsons,16.7,27,5100,SAC@DAL,DAL,SAC,,,,
9799,SG,Wesley,Matthews,20.5,32,5100,SAC@DAL,DAL,SAC,,,,
9481,PF,Taj,Gibson,19.6,32,5000,MIL@CHI,CHI,MIL,,,,
58312,PG,D'Angelo,Russell,22.1,35,5000,GS@LAL,LAL,GS,GTD,Illness,,
9664,SF,Andre,Iguodala,21,33,4900,GS@LAL,GS,LAL,,,,
9465,PG,Raymond,Felton,19.4,34,4800,SAC@DAL,DAL,SAC,,,,
14522,SF,Nikola,Mirotic,21.3,32,4700,MIL@CHI,CHI,MIL,,,,
9495,PG,Jose Juan,Barea,18.4,28,4600,SAC@DAL,DAL,SAC,,,,
9507,SG,Arron,Afflalo,20.6,27,4600,NY@ATL,NY,ATL,,,,
16331,C,Festus,Ezeli,20.1,30,4600,GS@LAL,GS,LAL,,,,
9574,SG,O.J.,Mayo,19.1,24,4600,MIL@CHI,MIL,CHI,,,,
9810,PG,Jerryd,Bayless,21.6,23,4600,MIL@CHI,MIL,CHI,O,Ankle,,
9553,C,Roy,Hibbert,19.7,35,4500,GS@LAL,LAL,GS,,,,
40201,PG,Dennis,Schroder,20.5,33,4500,NY@ATL,ATL,NY,,,,
