Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3709,Chris,Kaman,PF,POR,CHI,POR@CHI,8:00PM EST,10,4.0, 
nba.p.4617,Gerald,Henderson,SG,POR,CHI,POR@CHI,8:00PM EST,10,13.5, 
nba.p.4723,Al-Farouq,Aminu,SF,POR,CHI,POR@CHI,8:00PM EST,18,22.4, 
nba.p.4728,Ed,Davis,C,POR,CHI,POR@CHI,8:00PM EST,10,18.8, 
nba.p.5012,Damian,Lillard,PG,POR,CHI,POR@CHI,8:00PM EST,48,42.0, 
nba.p.5017,Meyers,Leonard,PF,POR,CHI,POR@CHI,8:00PM EST,10,16.6, 
nba.p.5021,Maurice,Harkless,SF,POR,CHI,POR@CHI,8:00PM EST,12,12.2, 
nba.p.5105,Brian,Roberts,SG,POR,CHI,POR@CHI,8:00PM EST,10,7.8, 
nba.p.5161,C.J.,McCollum,SG,POR,CHI,POR@CHI,8:00PM EST,34,33.6, 
nba.p.5192,Mason,Plumlee,C,POR,CHI,POR@CHI,8:00PM EST,17,23.9, 
nba.p.5201,Allen,Crabbe,PG,POR,CHI,POR@CHI,8:00PM EST,10,17.8, 
nba.p.5320,Noah,Vonleh,PF,POR,CHI,POR@CHI,8:00PM EST,10,10.2, 
nba.p.5501,Pat,Connaughton,SG,POR,CHI,POR@CHI,8:00PM EST,10,1.5, 
nba.p.5521,Luis,Montero,SF,POR,CHI,POR@CHI,8:00PM EST,10,2.2, 
nba.p.5531,Cliff,Alexander,PF,POR,CHI,POR@CHI,8:00PM EST,10,3.2, 
nba.p.3513,Pau,Gasol,C,CHI,POR,POR@CHI,8:00PM EST,41,38.6, 
nba.p.3601,Mike,Dunleavy,SF,CHI,POR,POR@CHI,8:00PM EST,12,12.3, 
nba.p.4287,Joakim,Noah,PF,CHI,POR,POR@CHI,8:00PM EST,19,21.9,INJ
nba.p.4304,Aaron,Brooks,PG,CHI,POR,POR@CHI,8:00PM EST,10,13.4, 
nba.p.4387,Derrick,Rose,PG,CHI,POR,POR@CHI,8:00PM EST,29,27.4,O
nba.p.4631,Taj,Gibson,PF,CHI,POR,POR@CHI,8:00PM EST,22,21.0, 
nba.p.4905,Nikola,Mirotic,SF,CHI,POR,POR@CHI,8:00PM EST,21,22.1,INJ
nba.p.4912,Jimmy,Butler,SG,CHI,POR,POR@CHI,8:00PM EST,43,38.2,INJ
