Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3513,Pau,Gasol,C,CHI,CLE,CHI@CLE,8:00PM EST,41,38.4, 
nba.p.3601,Mike,Dunleavy,SF,CHI,CLE,CHI@CLE,8:00PM EST,16,7.8, 
nba.p.3710,Kirk,Hinrich,SG,CHI,CLE,CHI@CLE,8:00PM EST,10,8.6, 
nba.p.4287,Joakim,Noah,PF,CHI,CLE,CHI@CLE,8:00PM EST,18,21.9,INJ
nba.p.4304,Aaron,Brooks,PG,CHI,CLE,CHI@CLE,8:00PM EST,10,13.3, 
nba.p.4387,Derrick,Rose,PG,CHI,CLE,CHI@CLE,8:00PM EST,27,26.7, 
nba.p.4631,Taj,Gibson,PF,CHI,CLE,CHI@CLE,8:00PM EST,24,20.7, 
nba.p.4905,Nikola,Mirotic,SF,CHI,CLE,CHI@CLE,8:00PM EST,18,22.1,INJ
nba.p.4912,Jimmy,Butler,SG,CHI,CLE,CHI@CLE,8:00PM EST,43,38.2,INJ
nba.p.4937,E'Twaun,Moore,SG,CHI,CLE,CHI@CLE,8:00PM EST,12,11.6, 
nba.p.5190,Tony,Snell,SF,CHI,CLE,CHI@CLE,8:00PM EST,10,11.4, 
nba.p.5322,Doug,McDermott,PF,CHI,CLE,CHI@CLE,8:00PM EST,10,12.4, 
nba.p.5360,Cameron,Bairstow,PF,CHI,CLE,CHI@CLE,8:00PM EST,10,4.7, 
nba.p.5482,Bobby,Portis,C,CHI,CLE,CHI@CLE,8:00PM EST,11,14.2, 
nba.p.5522,Cristiano,Felicio,C,CHI,CLE,CHI@CLE,8:00PM EST,10,1.3, 
nba.p.3523,Richard,Jefferson,SF,CLE,CHI,CHI@CLE,8:00PM EST,10,9.9, 
nba.p.3704,LeBron,James,SF,CLE,CHI,CHI@CLE,8:00PM EST,54,45.0, 
nba.p.3750,Mo,Williams,SG,CLE,CHI,CHI@CLE,8:00PM EST,10,15.3, 
nba.p.3752,James,Jones,SG,CLE,CHI,CHI@CLE,8:00PM EST,10,6.1, 
nba.p.3835,J.R.,Smith,SG,CLE,CHI,CHI@CLE,8:00PM EST,21,22.1, 
nba.p.3847,Anderson,Varejao,PF,CLE,CHI,CHI@CLE,8:00PM EST,10,7.6, 
nba.p.4391,Kevin,Love,PF,CLE,CHI,CHI@CLE,8:00PM EST,35,33.8, 
nba.p.4518,Sasha,Kaun,C,CLE,CHI,CHI@CLE,8:00PM EST,10,2.7, 
nba.p.4794,Timofey,Mozgov,C,CLE,CHI,CHI@CLE,8:00PM EST,10,13.2, 
nba.p.4840,Kyrie,Irving,PG,CLE,CHI,CHI@CLE,8:00PM EST,34,30.3, 
nba.p.4884,Tristan,Thompson,C,CLE,CHI,CHI@CLE,8:00PM EST,18,20.9, 
nba.p.4898,Iman,Shumpert,SG,CLE,CHI,CHI@CLE,8:00PM EST,10,14.5, 
nba.p.5058,Jared,Cunningham,SG,CLE,CHI,CHI@CLE,8:00PM EST,10,4.6, 
nba.p.5249,Matthew,Dellavedova,PG,CLE,CHI,CHI@CLE,8:00PM EST,10,19.2,INJ
nba.p.3173,Tim,Duncan,PF,SA,LAC,SA@LAC,10:30PM EST,18,25.3, 
nba.p.3380,Manu,Ginobili,SG,SA,LAC,SA@LAC,10:30PM EST,12,20.0,INJ
nba.p.3527,Tony,Parker,PG,SA,LAC,SA@LAC,10:30PM EST,20,23.2,GTD
nba.p.3650,Rasual,Butler,SG,SA,LAC,SA@LAC,10:30PM EST,10,6.4, 
nba.p.3721,David,West,PF,SA,LAC,SA@LAC,10:30PM EST,12,15.5, 
nba.p.3724,Boris,Diaw,PF,SA,LAC,SA@LAC,10:30PM EST,10,14.5, 
nba.p.3748,Matt,Bonner,PF,SA,LAC,SA@LAC,10:30PM EST,10,4.5,INJ
nba.p.4130,LaMarcus,Aldridge,C,SA,LAC,SA@LAC,10:30PM EST,32,30.6, 
nba.p.4651,Danny,Green,SG,SA,LAC,SA@LAC,10:30PM EST,10,17.7, 
nba.p.4660,Patty,Mills,PG,SA,LAC,SA@LAC,10:30PM EST,10,16.3, 
nba.p.4896,Kawhi,Leonard,SF,SA,LAC,SA@LAC,10:30PM EST,43,36.8, 
nba.p.5206,Ray,McCallum,PG,SA,LAC,SA@LAC,10:30PM EST,10,6.2, 
nba.p.5341,Kyle,Anderson,SF,SA,LAC,SA@LAC,10:30PM EST,10,9.6, 
nba.p.5524,Boban,Marjanovic,C,SA,LAC,SA@LAC,10:30PM EST,10,11.4, 
nba.p.5526,Jonathon,Simmons,SF,SA,LAC,SA@LAC,10:30PM EST,10,9.7, 
nba.p.3253,Paul,Pierce,SF,LAC,SA,SA@LAC,10:30PM EST,10,11.8, 
nba.p.3407,Jamal,Crawford,SF,LAC,SA,SA@LAC,10:30PM EST,16,19.5, 
nba.p.3930,Chris,Paul,PG,LAC,SA,SA@LAC,10:30PM EST,49,40.6, 
nba.p.4139,J.J.,Redick,SG,LAC,SA,SA@LAC,10:30PM EST,21,22.1, 
nba.p.4497,DeAndre,Jordan,C,LAC,SA,SA@LAC,10:30PM EST,33,35.0, 
nba.p.4498,Luc Richard,Mbah a Moute,PF,LAC,SA,SA@LAC,10:30PM EST,10,7.7, 
nba.p.4561,Blake,Griffin,PF,LAC,SA,SA@LAC,10:30PM EST,47,41.4,INJ
nba.p.4636,Jeff,Ayres,PF,LAC,SA,SA@LAC,10:30PM EST,10,3.5, 
nba.p.4719,Wesley,Johnson,PF,LAC,SA,SA@LAC,10:30PM EST,11,14.6, 
nba.p.4726,Cole,Aldrich,C,LAC,SA,SA@LAC,10:30PM EST,10,13.1, 
nba.p.4771,Lance,Stephenson,SG,LAC,SA,SA@LAC,10:30PM EST,10,10.2,GTD
nba.p.5016,Austin,Rivers,SG,LAC,SA,SA@LAC,10:30PM EST,10,13.4,INJ
nba.p.5098,Pablo,Prigioni,PG,LAC,SA,SA@LAC,10:30PM EST,10,8.5, 
nba.p.5339,C.J.,Wilcox,SG,LAC,SA,SA@LAC,10:30PM EST,10,1.4, 
nba.p.5516,Branden,Dawson,SF,LAC,SA,SA@LAC,10:30PM EST,10,3.8, 
nba.p.4718,Derrick,Favors,PF,UTA,WAS,UTA@WAS,7:00PM EST,33,32.6, 
nba.p.4724,Gordon,Hayward,SF,UTA,WAS,UTA@WAS,7:00PM EST,34,32.7, 
nba.p.4754,Trevor,Booker,PF,UTA,WAS,UTA@WAS,7:00PM EST,10,16.5, 
nba.p.4762,Tibor,Pleiss,C,UTA,WAS,UTA@WAS,7:00PM EST,10,3.6, 
nba.p.4893,Alec,Burks,SG,UTA,WAS,UTA@WAS,7:00PM EST,17,22.0,INJ
nba.p.5133,Chris,Johnson,SF,UTA,WAS,UTA@WAS,7:00PM EST,10,7.8,GTD
nba.p.5160,Trey,Burke,PG,UTA,WAS,UTA@WAS,7:00PM EST,15,19.1,INJ
nba.p.5197,Rudy,Gobert,C,UTA,WAS,UTA@WAS,7:00PM EST,27,30.1, 
nba.p.5209,Jeff,Withey,C,UTA,WAS,UTA@WAS,7:00PM EST,10,13.0, 
nba.p.5216,Erick,Green,SG,UTA,WAS,UTA@WAS,7:00PM EST,10,3.0, 
nba.p.5217,Raul,Neto,PG,UTA,WAS,UTA@WAS,7:00PM EST,10,12.6, 
nba.p.5316,Dante,Exum,PG,UTA,WAS,UTA@WAS,7:00PM EST,10,0.0,INJ
nba.p.5334,Rodney,Hood,SG,UTA,WAS,UTA@WAS,7:00PM EST,26,24.2, 
nba.p.5393,Joe,Ingles,SG,UTA,WAS,UTA@WAS,7:00PM EST,10,8.5, 
nba.p.5472,Trey,Lyles,PF,UTA,WAS,UTA@WAS,7:00PM EST,10,10.8, 
