First Name,Last Name,Team,VS,Pos,FPPG,Sal
Jerian,Grant,NYK,WAS @ NYK,PG,9.18,3500
Michael,Carter-Williams,MIL,BOS @ MIL,PG,28.02,4900
Evan,Turner,BOS,BOS @ MIL,SG,22.95,3900
Kelly,Olynyk,BOS,BOS @ MIL,C,19.78,4150
Avery,Bradley,BOS,BOS @ MIL,SG,24.43,4400
Jared,Sullinger,BOS,BOS @ MIL,PF,25.53,4550
Amir,Johnson,BOS,BOS @ MIL,PF,21.09,4100
Tyler,Zeller,BOS,BOS @ MIL,C,10.23,3500
Chris,Copeland,MIL,BOS @ MIL,SF,1.91,3000
Jonas,Jerebko,BOS,BOS @ MIL,PF,8.94,3300
Greg,Monroe,MIL,BOS @ MIL,C,33.13,5450
O.J.,Mayo,MIL,BOS @ MIL,SG,17.83,3750
Khris,Middleton,MIL,BOS @ MIL,SG,29.42,5150
Giannis,Antetokounmpo,MIL,BOS @ MIL,SF,31.13,5200
John,Henson,MIL,BOS @ MIL,C,16.49,3650
Jerryd,Bayless,MIL,BOS @ MIL,PG,19.43,3950
Jae,Crowder,BOS,BOS @ MIL,SF,26.18,4900
David,Lee,BOS,BOS @ MIL,PF,16.18,3500
Miles,Plumlee,MIL,BOS @ MIL,C,7.93,3300
Isaiah,Thomas,BOS,BOS @ MIL,PG,34.86,5700
Greivis,Vasquez,MIL,BOS @ MIL,PG,14.25,3500
James,Young,BOS,BOS @ MIL,SG,3.78,3000
Marcus,Smart,BOS,BOS @ MIL,PG,21.79,4200
Jabari,Parker,MIL,BOS @ MIL,PF,21.46,4200
Tyler,Ennis,MIL,BOS @ MIL,PG,4.53,3000
Johnny,O'Bryant,MIL,BOS @ MIL,PF,7.40,3000
Damien,Inglis,MIL,BOS @ MIL,SF,1.88,3000
Terry,Rozier,BOS,BOS @ MIL,PG,3.00,3000
Rashad,Vaughn,MIL,BOS @ MIL,SG,5.14,3000
Jordan,Mickey,BOS,BOS @ MIL,PF,2.00,3000
R.J.,Hunter,BOS,BOS @ MIL,SG,6.45,3000
Trevor,Booker,UTA,UTA @ DAL,PF,17.23,3800
John,Jenkins,DAL,UTA @ DAL,SG,4.00,3300
Raymond,Felton,DAL,UTA @ DAL,PG,19.68,3800
Deron,Williams,DAL,UTA @ DAL,PG,26.43,4600
Charlie,Villanueva,DAL,UTA @ DAL,PF,10.20,3500
Zaza,Pachulia,DAL,UTA @ DAL,C,27.26,4850
J.J.,Barea,DAL,UTA @ DAL,PG,17.09,4000
Jeremy,Evans,DAL,UTA @ DAL,SF,5.29,3300
Rudy,Gobert,UTA,UTA @ DAL,C,30.28,5350
Trey,Burke,UTA,UTA @ DAL,PG,18.31,3800
Alec,Burks,UTA,UTA @ DAL,SG,21.32,3800
Gordon,Hayward,UTA,UTA @ DAL,SF,33.10,5700
Derrick,Favors,UTA,UTA @ DAL,PF,32.87,5050
Wesley,Matthews,DAL,UTA @ DAL,SG,20.76,4150
JaVale,McGee,DAL,UTA @ DAL,C,11.90,3300
Erick,Green,UTA,UTA @ DAL,PG,2.69,3000
Chandler,Parsons,DAL,UTA @ DAL,SF,22.66,4950
Jeff,Withey,UTA,UTA @ DAL,C,13.53,3500
Devin,Harris,DAL,UTA @ DAL,PG,14.44,3700
Dirk,Nowitzki,DAL,UTA @ DAL,PF,29.87,4850
Chris,Johnson,UTA,UTA @ DAL,SF,7.70,3300
Dante,Exum,UTA,UTA @ DAL,PG,6.50,3000
Rodney,Hood,UTA,UTA @ DAL,SG,23.27,4700
Dwight,Powell,DAL,UTA @ DAL,PF,13.66,3500
Joe,Ingles,UTA,UTA @ DAL,SF,7.94,3300
Trey,Lyles,UTA,UTA @ DAL,PF,11.89,3300
Justin,Anderson,DAL,UTA @ DAL,SG,6.37,3000
Raulzinho,Neto,UTA,UTA @ DAL,PG,12.37,3500
Tibor,Pleiss,UTA,UTA @ DAL,C,4.05,3000
Salah,Mejri,DAL,UTA @ DAL,C,9.17,3500
Trevor,Ariza,HOU,HOU @ GSW,SF,23.56,4450
Shaun,Livingston,GSW,HOU @ GSW,PG,15.03,3500
Jason,Terry,HOU,HOU @ GSW,SG,11.07,3300
Josh,Smith,HOU,HOU @ GSW,SF,15.90,3900
Corey,Brewer,HOU,HOU @ GSW,SF,13.91,3800
Brandon,Rush,GSW,HOU @ GSW,SG,11.31,3300
Ty,Lawson,HOU,HOU @ GSW,PG,13.18,3800
Terrence,Jones,HOU,HOU @ GSW,PF,18.29,3900
Donatas,Motiejunas,HOU,HOU @ GSW,PF,9.11,3500
Patrick,Beverley,HOU,HOU @ GSW,PG,19.64,3950
James,Harden,HOU,HOU @ GSW,SG,45.86,7650
Dwight,Howard,HOU,HOU @ GSW,C,33.52,5950
Festus,Ezeli,GSW,HOU @ GSW,C,17.16,3700
Andrew,Bogut,GSW,HOU @ GSW,C,19.61,4300
Klay,Thompson,GSW,HOU @ GSW,SG,30.67,5550
Draymond,Green,GSW,HOU @ GSW,PF,41.22,6500
Stephen,Curry,GSW,HOU @ GSW,PG,46.90,7500
Andre,Iguodala,GSW,HOU @ GSW,SG,19.53,4200
Harrison,Barnes,GSW,HOU @ GSW,SF,20.41,4200
Marreese,Speights,GSW,HOU @ GSW,PF,11.23,3300
Jason,Thompson,GSW,HOU @ GSW,PF,6.58,3000
Marcus,Thornton,HOU,HOU @ GSW,SG,15.19,3700
Ian,Clark,GSW,HOU @ GSW,SG,7.66,3000
Leandro,Barbosa,GSW,HOU @ GSW,SG,11.61,3500
Clint,Capela,HOU,HOU @ GSW,C,20.21,4300
K.J.,McDaniels,HOU,HOU @ GSW,SG,3.58,3000
James Michael,McAdoo,GSW,HOU @ GSW,PF,5.09,3450
Sam,Dekker,HOU,HOU @ GSW,SF,0.00,3000
Montrezl,Harrell,HOU,HOU @ GSW,PF,6.06,3000
Kevon,Looney,GSW,HOU @ GSW,PF,4.50,3000
