Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,,
9451,PF,Marvin,Williams,25.2,9,5200,POR@CHA,CHA,POR,,,,
58312,PG,D'Angelo,Russell,19.2,9,5100,DET@LAL,LAL,DET,,,,
15636,SG,Kentavious,Caldwell-Pope,22.5,9,5100,DET@LAL,DET,LAL,,,,
9662,SG,Louis,Williams,21.9,9,5100,DET@LAL,LAL,DET,,,,
15800,SF,Jae,Crowder,25.9,8,5000,BOS@OKC,BOS,OKC,,,,
19781,SG,Kent,Bazemore,23.4,11,5000,UTA@ATL,ATL,UTA,,,,
9870,SG,Kyle,Korver,18.9,9,4900,UTA@ATL,ATL,UTA,,,,
16220,SG,Dion,Waiters,18.7,9,4800,BOS@OKC,OKC,BOS,,,,
12459,C,Nikola,Pekovic,23.5,31,4800,MEM@MIN,MIN,MEM,O,Achilles,,
9694,SG,Kevin,Martin,19.5,8,4800,MEM@MIN,MIN,MEM,,,,
9951,SG,Gerald,Henderson,9.3,2,4700,POR@CHA,POR,CHA,,,,
12365,PF,Ed,Davis,19,10,4700,POR@CHA,POR,CHA,,,,
12368,SF,Nemanja,Bjelica,22.2,9,4700,MEM@MIN,MIN,MEM,,,,
9507,SG,Arron,Afflalo,22.2,2,4700,NO@NY,NY,NO,,,,
9638,PF,David,Lee,15.8,8,4700,BOS@OKC,BOS,OKC,,,,
12443,PG,Jeremy,Lin,20.4,9,4700,POR@CHA,CHA,POR,,,,
9873,C,Robin,Lopez,20.3,10,4600,NO@NY,NY,NO,,,,
40201,PG,Dennis,Schroder,20.4,11,4600,UTA@ATL,ATL,UTA,,,,
17230,SG,Langston,Galloway,20.6,10,4600,NO@NY,NY,NO,,,,
23823,C,Willie,Cauley-Stein,17.1,10,4500,TOR@SAC,SAC,TOR,,,,
9542,PF,Luis,Scola,20,10,4500,TOR@SAC,TOR,SAC,,,,
15559,SG,Jeremy,Lamb,21.5,8,4500,POR@CHA,CHA,POR,,,,
15904,SG,Rodney,Hood,21.1,8,4500,UTA@ATL,UTA,ATL,GTD,Foot,,
9712,PG,Jose,Calderon,14.4,10,4500,NO@NY,NY,NO,,,,
15669,C,Meyers,Leonard,16.9,9,4400,POR@CHA,POR,CHA,O,Shoulder,,
9458,SG,Tony,Allen,16.2,10,4300,MEM@MIN,MEM,MIN,,,,
9598,PF,Ersan,Ilyasova,15.2,9,4300,DET@LAL,DET,LAL,,,,
23169,C,Steven,Adams,18,9,4300,BOS@OKC,OKC,BOS,,,,
15691,PF,Cody,Zeller,17.7,8,4200,POR@CHA,CHA,POR,GTD,Ankle,,
9731,C,Kosta,Koufos,19.9,10,4100,TOR@SAC,SAC,TOR,,,,
9960,SF,Omri,Casspi,19.4,10,4100,TOR@SAC,SAC,TOR,,,,
14529,PG,Cory,Joseph,17.5,10,4100,TOR@SAC,TOR,SAC,,,,
58350,SF,Stanley,Johnson,14.5,9,4000,DET@LAL,DET,LAL,,,,
15771,C,Gorgui,Dieng,14,9,4000,MEM@MIN,MIN,MEM,,,,
14505,C,Bismack,Biyombo,15.4,10,4000,TOR@SAC,TOR,SAC,,,,
17384,C,Kyle,O'Quinn,16.2,10,4000,NO@NY,NY,NO,,,,
9583,PG,Mario,Chalmers,15.6,7,4000,MEM@MIN,MEM,MIN,,,,
9615,SG,Courtney,Lee,17.6,10,4000,MEM@MIN,MEM,MIN,,,,
15846,SG,Tim,Hardaway Jr.,16.7,70,3900,UTA@ATL,ATL,UTA,,,,
12357,SF,Quincy,Pondexter,12.6,75,3900,NO@NY,NO,NY,O,Knee,,
9563,C,Chris,Kaman,7.2,2,3900,POR@CHA,POR,CHA,,,,
9647,SF,Thabo,Sefolosha,17.8,8,3900,UTA@ATL,ATL,UTA,,,,
15996,PG,Jerian,Grant,15.6,10,3900,NO@NY,NY,NO,,,,
9715,SG,Marco,Belinelli,18.1,10,3900,TOR@SAC,SAC,TOR,,,,
9966,SF,James,Johnson,10.3,6,3800,TOR@SAC,TOR,SAC,,,,
12350,PF,Trevor,Booker,13.2,8,3800,UTA@ATL,UTA,ATL,,,,
9648,SF,Jeff,Green,13.4,10,3800,MEM@MIN,MEM,MIN,,,,
9659,PF,Brandon,Bass,12.1,8,3800,DET@LAL,LAL,DET,,,,
15961,C,Tyler,Zeller,6.9,6,3800,BOS@OKC,BOS,OKC,,,,
12423,C,Omer,Asik,9.3,4,3800,NO@NY,NO,NY,,,,
9935,C,Brandan,Wright,14.1,7,3700,MEM@MIN,MEM,MIN,O,Knee,,
22541,C,Kelly,Olynyk,16.8,7,3700,BOS@OKC,BOS,OKC,,,,
12340,PF,Patrick,Patterson,12.6,10,3700,TOR@SAC,TOR,SAC,,,,
15587,SF,Ryan,Kelly,11.9,5,3700,DET@LAL,LAL,DET,,,,
14500,PF,Derrick,Williams,13.8,10,3700,NO@NY,NY,NO,,,,
9682,PG,Andre,Miller,9.2,5,3700,MEM@MIN,MIN,MEM,,,,
12421,C,Tiago,Splitter,13.6,10,3700,UTA@ATL,ATL,UTA,,,,
9737,SG,Nick,Young,14.7,9,3600,DET@LAL,LAL,DET,,,,
9804,C,Alexis,Ajinca,11.2,9,3600,NO@NY,NO,NY,,,,
15727,SG,Ben,McLemore,9.4,10,3600,TOR@SAC,SAC,TOR,,,,
9968,SG,Jodie,Meeks,1.7,2,3600,DET@LAL,DET,LAL,O,Foot,,
15736,C,Jeff,Withey,11.2,2,3600,UTA@ATL,UTA,ATL,,,,
9920,PF,Anthony,Tolliver,10.6,8,3600,DET@LAL,DET,LAL,,,,
17332,C,Tarik,Black,10.2,6,3600,DET@LAL,LAL,DET,,,,
15501,SG,Allen,Crabbe,12.9,10,3600,POR@CHA,POR,CHA,,,,
9649,PF,Nick,Collison,6.9,6,3600,BOS@OKC,OKC,BOS,,,,
23717,SF,Shabazz,Muhammad,11.3,9,3600,MEM@MIN,MIN,MEM,,,,
40208,PG,Raul,Neto,10.2,9,3600,UTA@ATL,UTA,ATL,,,,
15782,PG,Russ,Smith,4.6,5,3500,MEM@MIN,MEM,MIN,,,,
59318,SF,Joe,Ingles,10.3,9,3500,UTA@ATL,UTA,ATL,,,,
23920,PF,Anthony,Bennett,3.6,7,3500,TOR@SAC,TOR,SAC,,,,
9783,C,Joel,Anthony,6.5,49,3500,DET@LAL,DET,LAL,,,,
16293,SG,Norman,Powell,4.2,6,3500,TOR@SAC,TOR,SAC,,,,
9736,SF,Caron,Butler,6.6,6,3500,TOR@SAC,SAC,TOR,,,,
9751,PG,Toney,Douglas,17.3,7,3500,NO@NY,NO,NY,,,,
37931,C,Aron,Baynes,7.8,9,3500,DET@LAL,DET,LAL,,,,
16604,SG,Justin,Holiday,7.9,8,3500,UTA@ATL,ATL,UTA,,,,
16348,SG,Darrun,Hilliard,0,0,3500,DET@LAL,DET,LAL,,,,
15864,PF,Adreian,Payne,7.7,5,3500,MEM@MIN,MIN,MEM,,,,
55376,SF,Damjan,Rudez,1.8,5,3500,MEM@MIN,MIN,MEM,,,,
16368,SF,Mike,Scott,7.3,11,3500,UTA@ATL,ATL,UTA,,,,
9895,SF,Steve,Novak,4.2,1,3500,BOS@OKC,OKC,BOS,,,,
16405,SG,Terrence,Ross,10.4,7,3500,TOR@SAC,TOR,SAC,O,Finger,,
17491,SF,James,Ennis,0.5,3,3500,MEM@MIN,MEM,MIN,,,,
16191,SF,Josh,Huestis,0,0,3500,BOS@OKC,OKC,BOS,,,,
16188,SF,Anthony,Brown,3.5,2,3500,DET@LAL,LAL,DET,,,,
16178,SF,Maurice,Harkless,14.3,10,3500,POR@CHA,POR,CHA,,,,
16443,PF,Duje,Dukan,0,0,3500,TOR@SAC,SAC,TOR,,,,
16448,PF,Frank,Kaminsky,7.2,9,3500,POR@CHA,CHA,POR,,,,
9962,PF,Jonas,Jerebko,8.8,8,3500,BOS@OKC,BOS,OKC,,,,
58150,PF,Cliff,Alexander,0,0,3500,POR@CHA,POR,CHA,,,,
9461,PF,Kevin,Garnett,10.4,8,3500,MEM@MIN,MIN,MEM,,,,
9463,C,Kendrick,Perkins,9.5,3,3500,NO@NY,NO,NY,O,Pectoral,,
9940,PF,Dante,Cunningham,11,9,3500,NO@NY,NO,NY,,,,
20805,SG,Troy,Daniels,2.8,4,3500,POR@CHA,CHA,POR,,,,
17462,SG,Chris,Johnson,4.1,6,3500,UTA@ATL,UTA,ATL,,,,
9466,PG,D.J.,Augustin,13.9,9,3500,BOS@OKC,OKC,BOS,,,,
58081,PG,Tyus,Jones,2.9,2,3500,MEM@MIN,MIN,MEM,,,,
15542,PG,Spencer,Dinwiddie,1.2,1,3500,DET@LAL,DET,LAL,,,,
18702,C,Robert,Sacre,3.4,1,3500,DET@LAL,LAL,DET,,,,
15548,SG,Andre,Roberson,11.2,9,3500,BOS@OKC,OKC,BOS,,,,
48567,PG,Cameron,Payne,2.3,4,3500,BOS@OKC,OKC,BOS,,,,
9529,SG,Anthony,Morrow,6.2,8,3500,BOS@OKC,OKC,BOS,,,,
12353,C,Tibor,Pleiss,1.6,4,3500,UTA@ATL,UTA,ATL,,,,
16063,PF,Eric,Moreland,2.5,3,3500,TOR@SAC,SAC,TOR,,,,
12364,SG,James,Anderson,5.1,9,3500,TOR@SAC,SAC,TOR,,,,
41063,PF,Jordan,Mickey,6.1,2,3500,BOS@OKC,BOS,OKC,,,,
9518,SF,Tayshaun,Prince,8.6,9,3500,MEM@MIN,MIN,MEM,,,,
17894,PF,Mike,Muscala,5.6,5,3500,UTA@ATL,ATL,UTA,,,,
14532,SF,Kyle,Singler,5.7,8,3500,BOS@OKC,OKC,BOS,,,,
14533,PG,Shelvin,Mack,0.2,2,3500,UTA@ATL,ATL,UTA,,,,
16859,SF,Lance,Thomas,8.9,10,3500,NO@NY,NY,NO,,,,
9567,SG,Sasha,Vujacic,14.6,8,3500,NO@NY,NY,NO,,,,
14527,PG,Norris,Cole,15.9,75,3500,NO@NY,NO,NY,O,Ankle,,
16089,SG,Lamar,Patterson,5.7,7,3500,UTA@ATL,ATL,UTA,,,,
12335,PF,Kevin,Seraphin,4.1,6,3500,NO@NY,NY,NO,,,,
9551,PF,Tyler,Hansbrough,2.9,3,3500,POR@CHA,CHA,POR,,,,
14508,SG,Jimmer,Fredette,2.8,2,3500,NO@NY,NO,NY,,,,
16071,PG,Tim,Frazier,1.2,4,3500,POR@CHA,POR,CHA,,,,
12828,SF,Elijah,Millsap,3.7,7,3500,UTA@ATL,UTA,ATL,,,,
12349,SF,Luke,Babbitt,13,7,3500,NO@NY,NO,NY,,,,
15583,SG,Seth,Curry,5.4,5,3500,TOR@SAC,SAC,TOR,,,,
63477,SF,Luis,Montero,1.6,2,3500,POR@CHA,POR,CHA,,,,
9568,SF,Metta,World Peace,14.5,5,3500,DET@LAL,LAL,DET,,,,
20992,PF,Larry,Nance Jr.,10.8,5,3500,DET@LAL,LAL,DET,,,,
11104,SF,Alonzo,Gee,9,9,3500,NO@NY,NO,NY,,,,
42671,SF,James,Young,0,1,3500,BOS@OKC,BOS,OKC,,,,
23799,PF,Mitch,McGary,3.9,4,3500,BOS@OKC,OKC,BOS,,,,
42664,PG,Aaron,Harrison,0,0,3500,POR@CHA,CHA,POR,,,,
42661,PF,Noah,Vonleh,4.9,10,3500,POR@CHA,POR,CHA,,,,
15405,PF,JaMychal,Green,13.1,10,3500,MEM@MIN,MEM,MIN,,,,
42677,PG,Terry,Rozier,4.5,5,3500,BOS@OKC,BOS,OKC,,,,
9654,SF,Vince,Carter,5.2,1,3500,MEM@MIN,MEM,MIN,,,,
9657,SF,Matt,Barnes,15.2,10,3500,MEM@MIN,MEM,MIN,,,,
40819,PF,Jarell,Martin,0,0,3500,MEM@MIN,MEM,MIN,O,Foot,,
23757,PG,Brian,Roberts,3.2,5,3500,POR@CHA,CHA,POR,,,,
40830,PG,Delon,Wright,1,4,3500,TOR@SAC,TOR,SAC,,,,
55058,SF,Bruno,Caboclo,0,1,3500,TOR@SAC,TOR,SAC,,,,
55063,C,Walter,Tavares,1.1,2,3500,UTA@ATL,ATL,UTA,,,,
9683,PG,Steve,Blake,9.2,9,3500,DET@LAL,DET,LAL,,,,
23248,SG,RJ,Hunter,6.8,5,3500,BOS@OKC,BOS,OKC,,,,
15469,PF,Quincy,Acy,5.9,4,3500,TOR@SAC,SAC,TOR,,,,
15947,SF,Reggie,Bullock,0.4,4,3500,DET@LAL,DET,LAL,,,,
15951,SF,P.J.,Hairston,9.1,9,3500,POR@CHA,CHA,POR,,,,
23715,SG,Jordan,Adams,9,2,3500,MEM@MIN,MEM,MIN,GTD,Knee,,
9679,PF,Louis,Amundson,10.8,3,3500,NO@NY,NY,NO,,,,
58461,PF,Trey,Lyles,4.9,9,3500,UTA@ATL,UTA,ATL,,,,
15993,SG,Pat,Connaughton,1.7,3,3500,POR@CHA,POR,CHA,,,,
24244,SF,Cleanthony,Early,2.6,5,3500,NO@NY,NY,NO,,,,
40200,C,Lucas,Nogueira,3.5,2,3500,TOR@SAC,TOR,SAC,,,,
66521,PG,Marcelo,Huertas,9.6,6,3500,DET@LAL,LAL,DET,,,,
9700,C,Spencer,Hawes,11.7,9,3500,POR@CHA,CHA,POR,,,,
