Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.4718,Derrick,Favors,PF,UTA,GS,UTA@GS,10:30PM EST,28,33.2, 
nba.p.4724,Gordon,Hayward,SF,UTA,GS,UTA@GS,10:30PM EST,29,32.9, 
nba.p.4754,Trevor,Booker,PF,UTA,GS,UTA@GS,10:30PM EST,10,16.3, 
nba.p.4762,Tibor,Pleiss,C,UTA,GS,UTA@GS,10:30PM EST,10,3.6, 
nba.p.4893,Alec,Burks,SG,UTA,GS,UTA@GS,10:30PM EST,15,22.0,INJ
nba.p.4916,Shelvin,Mack,PG,UTA,GS,UTA@GS,10:30PM EST,11,10.8, 
nba.p.5133,Chris,Johnson,SF,UTA,GS,UTA@GS,10:30PM EST,10,7.9, 
nba.p.5160,Trey,Burke,PG,UTA,GS,UTA@GS,10:30PM EST,10,17.8, 
nba.p.5197,Rudy,Gobert,C,UTA,GS,UTA@GS,10:30PM EST,24,29.8, 
nba.p.5209,Jeff,Withey,C,UTA,GS,UTA@GS,10:30PM EST,10,12.2, 
nba.p.5217,Raul,Neto,PG,UTA,GS,UTA@GS,10:30PM EST,10,12.1, 
nba.p.5316,Dante,Exum,PG,UTA,GS,UTA@GS,10:30PM EST,10,0.0,INJ
nba.p.5334,Rodney,Hood,SG,UTA,GS,UTA@GS,10:30PM EST,22,24.4,GTD
nba.p.5393,Joe,Ingles,SG,UTA,GS,UTA@GS,10:30PM EST,10,8.1, 
nba.p.5472,Trey,Lyles,PF,UTA,GS,UTA@GS,10:30PM EST,10,10.4, 
nba.p.3731,Leandro,Barbosa,SG,GS,UTA,UTA@GS,10:30PM EST,10,11.3, 
nba.p.3821,Shaun,Livingston,PG,GS,UTA,UTA@GS,10:30PM EST,10,13.9, 
nba.p.3826,Andre,Iguodala,SF,GS,UTA,UTA@GS,10:30PM EST,13,19.6,GTD
nba.p.3847,Anderson,Varejao,C,GS,UTA,UTA@GS,10:30PM EST,10,7.5, 
nba.p.3927,Andrew,Bogut,C,GS,UTA,UTA@GS,10:30PM EST,11,21.0, 
nba.p.4475,Brandon,Rush,SG,GS,UTA,UTA@GS,10:30PM EST,10,10.2, 
nba.p.4478,Marreese,Speights,PF,GS,UTA,UTA@GS,10:30PM EST,10,11.7, 
nba.p.4612,Stephen,Curry,PG,GS,UTA,UTA@GS,10:30PM EST,53,50.8, 
nba.p.4892,Klay,Thompson,SG,GS,UTA,UTA@GS,10:30PM EST,34,32.1, 
nba.p.5013,Harrison,Barnes,SF,GS,UTA,UTA@GS,10:30PM EST,17,21.2, 
nba.p.5064,Festus,Ezeli,C,GS,UTA,UTA@GS,10:30PM EST,10,18.2,INJ
nba.p.5069,Draymond,Green,PF,GS,UTA,UTA@GS,10:30PM EST,41,38.9, 
