Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
SF,Chandler Parsons,6400,Phi@Dal 07:00PM ET,24.031,Dal
PG,Jarrett Jack,6300,Cha@Bkn 06:00PM ET,31.078,Bkn
PF,Aaron Gordon,6200,Ind@Orl 06:00PM ET,20.418,Orl
C,Jahlil Okafor,6200,Phi@Dal 07:00PM ET,30.500,Phi
PG,Deron Williams,6100,Phi@Dal 07:00PM ET,28.138,Dal
SG,Monta Ellis,6100,Ind@Orl 06:00PM ET,28.926,Ind
C,Jonas Valanciunas,6100,Mem@Tor 06:00PM ET,28.681,Tor
PF,Julius Randle,6100,LAL@Chi 08:00PM ET,27.923,LAL
PF,Dirk Nowitzki,6000,Phi@Dal 07:00PM ET,31.280,Dal
SG,Rodney Hood,6000,Uta@Por 09:00PM ET,25.279,Uta
PG,Archie Goodwin,6000,SA@Pho 05:00PM ET,16.400,Pho
SG,Devin Booker,6000,SA@Pho 05:00PM ET,17.189,Pho
SG,Kobe Bryant,5900,LAL@Chi 08:00PM ET,29.712,LAL
C,Myles Turner,5900,Ind@Orl 06:00PM ET,20.336,Ind
C,Zaza Pachulia,5800,Phi@Dal 07:00PM ET,28.931,Dal
PF,Kenneth Faried,5800,Bos@Den 05:00PM ET,27.786,Den
PG,Emmanuel Mudiay,5800,Bos@Den 05:00PM ET,26.091,Den
PF,Marvin Williams,5700,Cha@Bkn 06:00PM ET,24.824,Cha
PG,George Hill,5700,Ind@Orl 06:00PM ET,26.346,Ind
SF,Robert Covington,5700,Phi@Dal 07:00PM ET,25.139,Phi
SG,Will Barton,5700,Bos@Den 05:00PM ET,29.523,Den
SF,Jae Crowder,5700,Bos@Den 05:00PM ET,28.107,Bos
C,Jared Sullinger,5700,Bos@Den 05:00PM ET,27.145,Bos
SF,Tobias Harris,5700,NO@Det 03:30PM ET,28.425,Det
PF,Ryan Anderson,5600,NO@Det 03:30PM ET,28.168,NO
SG,Evan Fournier,5600,Ind@Orl 06:00PM ET,24.524,Orl
SF,Wilson Chandler,5500,Bos@Den 05:00PM ET,0,Den
SF,Marcus Morris,5500,NO@Det 03:30PM ET,25.782,Det
PF,Tristan Thompson,5500,Cle@OKC 03:30PM ET,22.571,Cle
C,Joakim Noah,5400,LAL@Chi 08:00PM ET,23.353,Chi
PF,Serge Ibaka,5400,Cle@OKC 03:30PM ET,27.450,OKC
SF,Michael Kidd-Gilchrist,5400,Cha@Bkn 06:00PM ET,24.464,Cha
C,Al Jefferson,5300,Cha@Bkn 06:00PM ET,25.588,Cha
SG,J.R. Smith,5300,Cle@OKC 03:30PM ET,22.454,Cle
PG,Norris Cole,5300,NO@Det 03:30PM ET,20.473,NO
PG,Jordan Clarkson,5300,LAL@Chi 08:00PM ET,26.361,LAL
SG,E'Twaun Moore,5200,LAL@Chi 08:00PM ET,12.417,Chi
SG,Avery Bradley,5200,Bos@Den 05:00PM ET,25.436,Bos
SG,Kentavious Caldwell-Pope,5200,NO@Det 03:30PM ET,25.402,Det
PG,Elfrid Payton,5200,Ind@Orl 06:00PM ET,26.459,Orl
C,Nikola Jokic,5200,Bos@Den 05:00PM ET,22.080,Den
SF,P.J. Tucker,5100,SA@Pho 05:00PM ET,19.895,Pho
SG,Evan Turner,5100,Bos@Den 05:00PM ET,23.728,Bos
C,Tim Duncan,5000,SA@Pho 05:00PM ET,26.544,SA
SF,Joe Johnson,5000,Cha@Bkn 06:00PM ET,23.814,Bkn
SF,Matt Barnes,5000,Mem@Tor 06:00PM ET,21.825,Mem
C,Ian Mahinmi,5000,Ind@Orl 06:00PM ET,23.011,Ind
PF,Ersan Ilyasova,5000,Ind@Orl 06:00PM ET,22.561,Orl
C,Enes Kanter,5000,Cle@OKC 03:30PM ET,23.468,OKC
C,Cody Zeller,5000,Cha@Bkn 06:00PM ET,21.076,Cha
SF,Stanley Johnson,5000,NO@Det 03:30PM ET,18.150,Det
PG,Tony Parker,4900,SA@Pho 05:00PM ET,24.405,SA
SG,Lou Williams,4900,LAL@Chi 08:00PM ET,25.283,LAL
PF,Taj Gibson,4900,LAL@Chi 08:00PM ET,21.648,Chi
SF,DeMarre Carroll,4800,Mem@Tor 06:00PM ET,23.261,Tor
SF,Al-Farouq Aminu,4800,Uta@Por 09:00PM ET,23.827,Por
PF,Nikola Mirotic,4800,LAL@Chi 08:00PM ET,23.261,Chi
PG,Marcus Smart,4800,Bos@Den 05:00PM ET,23.607,Bos
SF,Jerami Grant,4800,Phi@Dal 07:00PM ET,21.678,Phi
PG,Jeremy Lin,4700,Cha@Bkn 06:00PM ET,23.083,Cha
SG,Raymond Felton,4600,Phi@Dal 07:00PM ET,20.509,Dal
SG,Danny Green,4600,SA@Pho 05:00PM ET,18.423,SA
PF,Jordan Hill,4600,Ind@Orl 06:00PM ET,21.380,Ind
SG,Eric Gordon,4600,NO@Det 03:30PM ET,24.537,NO
C,Alex Len,4600,SA@Pho 05:00PM ET,18.377,Pho
SG,Rondae Hollis-Jefferson,4600,Cha@Bkn 06:00PM ET,18.289,Bkn
PG,Donald Sloan,4500,Cha@Bkn 06:00PM ET,16.807,Bkn
PG,Patty Mills,4500,SA@Pho 05:00PM ET,17.005,SA
SF,Mirza Teletovic,4500,SA@Pho 05:00PM ET,17.453,Pho
SG,Gary Harris,4500,Bos@Den 05:00PM ET,20.311,Den
PF,Bobby Portis,4500,LAL@Chi 08:00PM ET,15.684,Chi
PG,D'Angelo Russell,4500,LAL@Chi 08:00PM ET,23.759,LAL
PF,Jon Leuer,4400,SA@Pho 05:00PM ET,19.642,Pho
C,Mason Plumlee,4400,Uta@Por 09:00PM ET,25.486,Por
C,Tyson Chandler,4300,SA@Pho 05:00PM ET,19.511,Pho
SG,Wesley Matthews,4300,Phi@Dal 07:00PM ET,21.519,Dal
PG,Brandon Jennings,4300,Ind@Orl 06:00PM ET,15.635,Orl
C,Kelly Olynyk,4300,Bos@Den 05:00PM ET,20.648,Bos
SG,Dion Waiters,4300,Cle@OKC 03:30PM ET,18.245,OKC
PG,J.J. Barea,4200,Phi@Dal 07:00PM ET,18.420,Dal
PG,Mario Chalmers,4200,Mem@Tor 06:00PM ET,21.152,Mem
SG,Gerald Henderson,4200,Uta@Por 09:00PM ET,14.065,Por
SG,Alec Burks,4200,Uta@Por 09:00PM ET,23.018,Uta
SF,Maurice Harkless,4200,Uta@Por 09:00PM ET,12.557,Por
SF,Tony Allen,4100,Mem@Tor 06:00PM ET,17.346,Mem
SG,Courtney Lee,4100,Cha@Bkn 06:00PM ET,17.873,Cha
C,Spencer Hawes,4100,Cha@Bkn 06:00PM ET,16.266,Cha
SG,Allen Crabbe,4100,Uta@Por 09:00PM ET,18.708,Por
PG,Cory Joseph,4100,Mem@Tor 06:00PM ET,18.392,Tor
C,Steven Adams,4100,Cle@OKC 03:30PM ET,18.972,OKC
SG,Manu Ginobili,4000,SA@Pho 05:00PM ET,20.994,SA
PF,Brandon Bass,4000,LAL@Chi 08:00PM ET,15.755,LAL
SG,Rodney Stuckey,4000,Ind@Orl 06:00PM ET,19.386,Ind
SF,C.J. Miles,4000,Ind@Orl 06:00PM ET,20.750,Ind
PF,Amir Johnson,4000,Bos@Den 05:00PM ET,20.892,Bos
PF,JaMychal Green,4000,Mem@Tor 06:00PM ET,12.300,Mem
PF,Ed Davis,4000,Uta@Por 09:00PM ET,19.759,Por
SG,Terrence Ross,4000,Mem@Tor 06:00PM ET,16.037,Tor
SG,Jeremy Lamb,4000,Cha@Bkn 06:00PM ET,20.028,Cha
PF,Larry Nance Jr.,4000,LAL@Chi 08:00PM ET,14.866,LAL
C,Frank Kaminsky,4000,Cha@Bkn 06:00PM ET,16.542,Cha
SF,T.J. Warren,4000,SA@Pho 05:00PM ET,18.516,Pho
SF,Kyle Anderson,4000,SA@Pho 05:00PM ET,10.461,SA
PG,Raul Neto,4000,Uta@Por 09:00PM ET,13.514,Uta
PF,David West,3900,SA@Pho 05:00PM ET,16.366,SA
PF,Luis Scola,3900,Mem@Tor 06:00PM ET,19.292,Tor
SG,Wayne Ellington,3900,Cha@Bkn 06:00PM ET,13.019,Bkn
PF,Trevor Booker,3900,Uta@Por 09:00PM ET,17.577,Uta
PF,Patrick Patterson,3900,Mem@Tor 06:00PM ET,15.920,Tor
SG,Bryce Dejean-Jones,3900,NO@Det 03:30PM ET,13.979,NO
PG,Trey Burke,3900,Uta@Por 09:00PM ET,19.500,Uta
C,Jusuf Nurkic,3900,Bos@Den 05:00PM ET,16.347,Den
PF,Darrell Arthur,3800,Bos@Den 05:00PM ET,16.569,Den
C,Tyler Zeller,3800,Bos@Den 05:00PM ET,9.901,Bos
PG,Isaiah Canaan,3800,Phi@Dal 07:00PM ET,18.042,Phi
PG,Matthew Dellavedova,3800,Cle@OKC 03:30PM ET,19.984,Cle
C,Timofey Mozgov,3800,Cle@OKC 03:30PM ET,14.095,Cle
SF,Doug McDermott,3800,LAL@Chi 08:00PM ET,13.274,Chi
C,Bismack Biyombo,3800,Mem@Tor 06:00PM ET,18.991,Tor
PG,Shane Larkin,3800,Cha@Bkn 06:00PM ET,17.422,Bkn
C,Joffrey Lauvergne,3800,Bos@Den 05:00PM ET,16.917,Den
PG,Jameer Nelson,3700,Bos@Den 05:00PM ET,20.395,Den
PF,Kris Humphries,3700,SA@Pho 05:00PM ET,14.750,Pho
PG,Aaron Brooks,3700,LAL@Chi 08:00PM ET,13.858,Chi
SG,Iman Shumpert,3700,Cle@OKC 03:30PM ET,15.363,Cle
C,Meyers Leonard,3700,Uta@Por 09:00PM ET,18.240,Por
SG,Bojan Bogdanovic,3700,Cha@Bkn 06:00PM ET,16.100,Bkn
SG,Nik Stauskas,3700,Phi@Dal 07:00PM ET,15.094,Phi
PF,Anthony Tolliver,3600,NO@Det 03:30PM ET,12.838,Det
C,Roy Hibbert,3600,LAL@Chi 08:00PM ET,18.432,LAL
C,Lavoy Allen,3600,Ind@Orl 06:00PM ET,15.585,Ind
SG,Hollis Thompson,3600,Phi@Dal 07:00PM ET,16.197,Phi
PG,Cameron Payne,3600,Cle@OKC 03:30PM ET,12.316,OKC
PF,Channing Frye,3500,Cle@OKC 03:30PM ET,12.813,Cle
PF,Boris Diaw,3500,SA@Pho 05:00PM ET,15.205,SA
SF,Marcus Thornton,3500,NO@Det 03:30PM ET,17.133,Det
PG,T.J. McConnell,3500,Phi@Dal 07:00PM ET,19.694,Phi
SG,Mario Hezonja,3500,Ind@Orl 06:00PM ET,9.925,Orl
PG,Devin Harris,3400,Phi@Dal 07:00PM ET,15.313,Dal
PG,Toney Douglas,3400,NO@Det 03:30PM ET,12.553,NO
SF,James Johnson,3400,Mem@Tor 06:00PM ET,11.134,Tor
C,Omer Asik,3400,NO@Det 03:30PM ET,13.096,NO
C,Ryan Hollins,3300,Mem@Tor 06:00PM ET,7.289,Mem
C,Aron Baynes,3300,NO@Det 03:30PM ET,13.981,Det
C,Boban Marjanovic,3300,SA@Pho 05:00PM ET,11.653,SA
PF,Noah Vonleh,3300,Uta@Por 09:00PM ET,10.877,Por
PG,Randy Foye,3200,Cle@OKC 03:30PM ET,13.005,OKC
SF,Dante Cunningham,3200,NO@Det 03:30PM ET,10.769,NO
SF,Alonzo Gee,3200,NO@Det 03:30PM ET,11.255,NO
PF,Brandan Wright,3200,Mem@Tor 06:00PM ET,14.063,Mem
SF,Lance Stephenson,3200,Mem@Tor 06:00PM ET,10.895,Mem
SF,Tony Snell,3200,LAL@Chi 08:00PM ET,12.149,Chi
C,Tarik Black,3200,LAL@Chi 08:00PM ET,10.175,LAL
SG,Markel Brown,3200,Cha@Bkn 06:00PM ET,7.410,Bkn
SF,P.J. Hairston,3200,Mem@Tor 06:00PM ET,11.622,Mem
SF,Mike Dunleavy,3100,LAL@Chi 08:00PM ET,8.600,Chi
SG,Nick Young,3100,LAL@Chi 08:00PM ET,11.972,LAL
PF,Jason Smith,3100,Ind@Orl 06:00PM ET,12.463,Orl
C,JaVale McGee,3100,Phi@Dal 07:00PM ET,12.188,Dal
SF,Kyle Singler,3100,Cle@OKC 03:30PM ET,7.119,OKC
C,Alexis Ajinca,3100,NO@Det 03:30PM ET,11.673,NO
SF,Chris Johnson,3100,Uta@Por 09:00PM ET,8.428,Uta
PF,Jonas Jerebko,3100,Bos@Den 05:00PM ET,9.895,Bos
SF,Solomon Hill,3100,Ind@Orl 06:00PM ET,8.250,Ind
PF,Thomas Robinson,3100,Cha@Bkn 06:00PM ET,10.378,Bkn
SF,Anthony Brown,3100,LAL@Chi 08:00PM ET,8.530,LAL
PF,Dwight Powell,3100,Phi@Dal 07:00PM ET,14.939,Dal
SG,Jordan McRae,3100,SA@Pho 05:00PM ET,9.500,Pho
SF,Jonathon Simmons,3100,SA@Pho 05:00PM ET,10.488,SA
SG,Joe Young,3100,Ind@Orl 06:00PM ET,8.034,Ind
SG,Darrun Hilliard,3100,NO@Det 03:30PM ET,6.109,Det
PF,Richaun Holmes,3100,Phi@Dal 07:00PM ET,11.967,Phi
SF,Justin Anderson,3100,Phi@Dal 07:00PM ET,6.125,Dal
SG,Vince Carter,3000,Mem@Tor 06:00PM ET,9.174,Mem
C,Elton Brand,3000,Phi@Dal 07:00PM ET,0,Phi
SF,Metta World Peace,3000,LAL@Chi 08:00PM ET,11.538,LAL
SG,Mike Miller,3000,Bos@Den 05:00PM ET,4.704,Den
SF,Richard Jefferson,3000,Cle@OKC 03:30PM ET,10.270,Cle
PF,Matt Bonner,3000,SA@Pho 05:00PM ET,4.550,SA
C,Nick Collison,3000,Cle@OKC 03:30PM ET,7.678,OKC
PG,Steve Blake,3000,NO@Det 03:30PM ET,11.516,Det
SG,James Jones,3000,Cle@OKC 03:30PM ET,6.264,Cle
C,Chris Kaman,3000,Uta@Por 09:00PM ET,3.875,Por
PG,Mo Williams,3000,Cle@OKC 03:30PM ET,16.213,Cle
C,Chris Andersen,3000,Mem@Tor 06:00PM ET,5.750,Mem
PG,Ronnie Price,3000,SA@Pho 05:00PM ET,10.650,Pho
SG,Rasual Butler,3000,SA@Pho 05:00PM ET,6.941,SA
PG,C.J. Watson,3000,Ind@Orl 06:00PM ET,12.472,Orl
C,Kendrick Perkins,3000,NO@Det 03:30PM ET,5.825,NO
PF,Charlie Villanueva,3000,Phi@Dal 07:00PM ET,10.894,Dal
PF,Carl Landry,3000,Phi@Dal 07:00PM ET,11.450,Phi
C,Sasha Kaun,3000,Cle@OKC 03:30PM ET,2.795,Cle
PG,Brian Roberts,3000,Uta@Por 09:00PM ET,8.331,Por
SG,Anthony Morrow,3000,Cle@OKC 03:30PM ET,8.730,OKC
PF,Joel Anthony,3000,Phi@Dal 07:00PM ET,3.135,Phi
PF,Tyler Hansbrough,3000,Cha@Bkn 06:00PM ET,7.067,Cha
C,Andrea Bargnani,3000,Cha@Bkn 06:00PM ET,10.147,Bkn
PG,D.J. Augustin,3000,Bos@Den 05:00PM ET,9.836,Den
SF,Chase Budinger,3000,Ind@Orl 06:00PM ET,10.310,Ind
SF,Quincy Pondexter,3000,NO@Det 03:30PM ET,0,NO
SG,Jodie Meeks,3000,NO@Det 03:30PM ET,2.000,Det
SG,Sonny Weems,3000,SA@Pho 05:00PM ET,6.352,Pho
SF,Jeremy Evans,3000,Phi@Dal 07:00PM ET,5.741,Dal
SG,Justin Holiday,3000,LAL@Chi 08:00PM ET,5.606,Chi
C,Robert Sacre,3000,LAL@Chi 08:00PM ET,7.625,LAL
C,DeJuan Blair,3000,SA@Pho 05:00PM ET,5.560,Pho
C,Jeff Withey,3000,Uta@Por 09:00PM ET,13.081,Uta
SF,Luke Babbitt,3000,NO@Det 03:30PM ET,7.885,NO
PF,Andrew Nicholson,3000,Ind@Orl 06:00PM ET,12.139,Orl
PF,Willie Reed,3000,Cha@Bkn 06:00PM ET,8.942,Bkn
PG,Shelvin Mack,3000,Uta@Por 09:00PM ET,7.540,Uta
C,Shayne Whittington,3000,Ind@Orl 06:00PM ET,3.438,Ind
SG,John Jenkins,3000,Phi@Dal 07:00PM ET,5.333,Dal
SF,Ryan Kelly,3000,LAL@Chi 08:00PM ET,12.789,LAL
PG,Troy Daniels,3000,Cha@Bkn 06:00PM ET,8.519,Cha
SG,Andre Roberson,3000,Cle@OKC 03:30PM ET,13.239,OKC
C,Tibor Pleiss,3000,Uta@Por 09:00PM ET,3.979,Uta
PF,Cameron Bairstow,3000,LAL@Chi 08:00PM ET,4.617,Chi
SF,Josh Huestis,3000,Cle@OKC 03:30PM ET,0,OKC
PG,Kendall Marshall,3000,Phi@Dal 07:00PM ET,10.117,Phi
SF,Reggie Bullock,3000,NO@Det 03:30PM ET,1.158,Det
PG,Shabazz Napier,3000,Ind@Orl 06:00PM ET,9.324,Orl
SG,Joe Ingles,3000,Uta@Por 09:00PM ET,8.835,Uta
SF,Devyn Marble,3000,Ind@Orl 06:00PM ET,0.906,Orl
PG,Marcelo Huertas,3000,LAL@Chi 08:00PM ET,8.560,LAL
C,Salah Mejri,3000,Phi@Dal 07:00PM ET,8.450,Dal
PG,Ray McCallum,3000,SA@Pho 05:00PM ET,6.287,SA
PF,Donatas Motiejunas,3000,NO@Det 03:30PM ET,10.250,Det
SF,Pat Connaughton,3000,Uta@Por 09:00PM ET,1.636,Por
SG,James Ennis,3000,Mem@Tor 06:00PM ET,3.341,Mem
PG,Spencer Dinwiddie,3000,NO@Det 03:30PM ET,8.083,Det
C,Dewayne Dedmon,3000,Ind@Orl 06:00PM ET,9.227,Orl
PF,Rakeem Christmas,3000,Ind@Orl 06:00PM ET,0,Ind
SG,Norman Powell,3000,Mem@Tor 06:00PM ET,3.917,Tor
C,Lucas Nogueira,3000,Mem@Tor 06:00PM ET,6.042,Tor
SF,Sergey Karasev,3000,Cha@Bkn 06:00PM ET,2.500,Bkn
SG,R.J. Hunter,3000,Bos@Den 05:00PM ET,6.150,Bos
SG,Jordan Adams,3000,Mem@Tor 06:00PM ET,9.500,Mem
SF,Glenn Robinson III,3000,Ind@Orl 06:00PM ET,7.671,Ind
PF,Mitch McGary,3000,Cle@OKC 03:30PM ET,2.983,OKC
SF,Anthony Bennett,3000,Mem@Tor 06:00PM ET,3.844,Tor
PG,Delon Wright,3000,Mem@Tor 06:00PM ET,2.089,Tor
PF,Jarell Martin,3000,Mem@Tor 06:00PM ET,1.000,Mem
PF,Jordan Mickey,3000,Bos@Den 05:00PM ET,5.063,Bos
PG,Terry Rozier,3000,Bos@Den 05:00PM ET,3.618,Bos
SG,James Young,3000,Bos@Den 05:00PM ET,3.667,Bos
PG,Aaron Harrison,3000,Cha@Bkn 06:00PM ET,1.885,Cha
C,Joel Embiid,3000,Phi@Dal 07:00PM ET,0,Phi
PG,Danté Exum,3000,Uta@Por 09:00PM ET,0,Uta
SF,Bruno Caboclo,3000,Mem@Tor 06:00PM ET,0.917,Tor
C,Cristiano Felicio,3000,LAL@Chi 08:00PM ET,4.167,Chi
PF,Cliff Alexander,3000,Uta@Por 09:00PM ET,3.286,Por
PF,Trey Lyles,3000,Uta@Por 09:00PM ET,11.192,Uta
PF,Chris McCullough,3000,Cha@Bkn 06:00PM ET,5.917,Bkn
SF,Luis Montero,3000,Uta@Por 09:00PM ET,2.357,Por
