Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
C,Robin Lopez,5100,NY@Det 07:00PM ET,21.422,NY
SG,Langston Galloway,5000,NY@Det 07:00PM ET,18.324,NY
PG,Patrick Beverley,4900,Hou@Pho 09:00PM ET,20.194,Hou
PF,Josh Smith,4800,Hou@Pho 09:00PM ET,16.737,Hou
SF,DeMarre Carroll,4800,Tor@Por 10:00PM ET,23.261,Tor
PG,D'Angelo Russell,4800,LAL@NO 09:30PM ET,23.781,LAL
SG,Arron Afflalo,4700,NY@Det 07:00PM ET,22.541,NY
C,Tyson Chandler,4600,Hou@Pho 09:00PM ET,19.317,Pho
SG,Eric Gordon,4600,LAL@NO 09:30PM ET,24.537,NO
SF,Derrick Williams,4500,NY@Det 07:00PM ET,16.495,NY
PF,Larry Nance Jr.,4400,LAL@NO 09:30PM ET,14.900,LAL
SF,Stanley Johnson,4400,NY@Det 07:00PM ET,17.270,Det
PG,Cory Joseph,4300,Tor@Por 10:00PM ET,18.020,Tor
SG,Bryce Dejean-Jones,4200,LAL@NO 09:30PM ET,13.167,NO
SG,Terrence Ross,4200,Tor@Por 10:00PM ET,15.750,Tor
PF,Ed Davis,4100,Tor@Por 10:00PM ET,19.883,Por
PF,Terrence Jones,4100,Hou@Pho 09:00PM ET,18.744,Hou
C,Alex Len,4100,Hou@Pho 09:00PM ET,17.750,Pho
PF,Luis Scola,4000,Tor@Por 10:00PM ET,19.821,Tor
SF,Corey Brewer,4000,Hou@Pho 09:00PM ET,15.034,Hou
PG,Jose Calderon,4000,NY@Det 07:00PM ET,19.505,NY
PG,Brandon Jennings,4000,NY@Det 07:00PM ET,15.556,Det
SG,Allen Crabbe,4000,Tor@Por 10:00PM ET,18.445,Por
SF,Mirza Teletovic,4000,Hou@Pho 09:00PM ET,16.729,Pho
SF,T.J. Warren,4000,Hou@Pho 09:00PM ET,18.516,Pho
PF,Jon Leuer,3900,Hou@Pho 09:00PM ET,19.390,Pho
C,Meyers Leonard,3900,Tor@Por 10:00PM ET,18.698,Por
PF,Patrick Patterson,3800,Tor@Por 10:00PM ET,15.541,Tor
C,Bismack Biyombo,3800,Tor@Por 10:00PM ET,19.429,Tor
PF,Brandon Bass,3700,LAL@NO 09:30PM ET,15.558,LAL
SF,Alonzo Gee,3700,LAL@NO 09:30PM ET,11.899,NO
SF,Marcus Thornton,3700,Hou@Pho 09:00PM ET,17.657,Hou
C,Roy Hibbert,3600,LAL@NO 09:30PM ET,18.931,LAL
PG,Ty Lawson,3600,Hou@Pho 09:00PM ET,16.114,Hou
SF,James Johnson,3500,Tor@Por 10:00PM ET,11.244,Tor
C,Omer Asik,3500,LAL@NO 09:30PM ET,12.444,NO
C,Aron Baynes,3400,NY@Det 07:00PM ET,13.688,Det
PG,Toney Douglas,3300,LAL@NO 09:30PM ET,13.010,NO
SF,Lance Thomas,3300,NY@Det 07:00PM ET,13.542,NY
PF,Noah Vonleh,3300,Tor@Por 10:00PM ET,10.805,Por
PG,Jason Terry,3200,Hou@Pho 09:00PM ET,11.226,Hou
SG,Gerald Henderson,3200,Tor@Por 10:00PM ET,12.793,Por
C,Alexis Ajinca,3200,LAL@NO 09:30PM ET,11.833,NO
PF,Anthony Tolliver,3100,NY@Det 07:00PM ET,12.547,Det
SG,Sasha Vujacic,3100,NY@Det 07:00PM ET,9.110,NY
SG,Nick Young,3100,LAL@NO 09:30PM ET,11.982,LAL
SF,Dante Cunningham,3100,LAL@NO 09:30PM ET,10.733,NO
SF,Ryan Kelly,3100,LAL@NO 09:30PM ET,12.789,LAL
PF,Kevin Seraphin,3100,NY@Det 07:00PM ET,9.685,NY
C,Tarik Black,3100,LAL@NO 09:30PM ET,10.031,LAL
SF,Anthony Brown,3100,LAL@NO 09:30PM ET,8.688,LAL
PG,Jerian Grant,3100,NY@Det 07:00PM ET,11.505,NY
SG,Jordan McRae,3100,Hou@Pho 09:00PM ET,9.750,Pho
SF,Metta World Peace,3000,LAL@NO 09:30PM ET,11.842,LAL
PG,Steve Blake,3000,NY@Det 07:00PM ET,11.716,Det
C,Chris Kaman,3000,Tor@Por 10:00PM ET,4.028,Por
PF,Louis Amundson,3000,NY@Det 07:00PM ET,5.857,NY
PG,Ronnie Price,3000,Hou@Pho 09:00PM ET,10.706,Pho
C,Kendrick Perkins,3000,LAL@NO 09:30PM ET,5.825,NO
PF,Joel Anthony,3000,NY@Det 07:00PM ET,3.135,Det
SF,Quincy Pondexter,3000,LAL@NO 09:30PM ET,0,NO
SG,Jodie Meeks,3000,NY@Det 07:00PM ET,2.000,Det
SG,Sonny Weems,3000,Hou@Pho 09:00PM ET,6.455,Pho
C,Robert Sacre,3000,LAL@NO 09:30PM ET,8.203,LAL
SF,Luke Babbitt,3000,LAL@NO 09:30PM ET,7.852,NO
PF,Kyle O'Quinn,3000,NY@Det 07:00PM ET,12.875,NY
PG,Tim Frazier,3000,Tor@Por 10:00PM ET,5.227,Por
SF,Reggie Bullock,3000,NY@Det 07:00PM ET,1.294,Det
PG,Marcelo Huertas,3000,LAL@NO 09:30PM ET,8.560,LAL
PF,Donatas Motiejunas,3000,Hou@Pho 09:00PM ET,10.250,Hou
SF,Pat Connaughton,3000,Tor@Por 10:00PM ET,1.800,Por
SG,Darrun Hilliard,3000,NY@Det 07:00PM ET,4.206,Det
PG,Spencer Dinwiddie,3000,NY@Det 07:00PM ET,8.083,Det
SF,K.J. McDaniels,3000,Hou@Pho 09:00PM ET,3.422,Hou
SF,Maurice Harkless,3000,Tor@Por 10:00PM ET,11.219,Por
SG,Norman Powell,3000,Tor@Por 10:00PM ET,3.631,Tor
C,Lucas Nogueira,3000,Tor@Por 10:00PM ET,6.516,Tor
SF,Sam Dekker,3000,Hou@Pho 09:00PM ET,1.083,Hou
PF,Montrezl Harrell,3000,Hou@Pho 09:00PM ET,6.860,Hou
SF,Anthony Bennett,3000,Tor@Por 10:00PM ET,4.018,Tor
SF,Cleanthony Early,3000,NY@Det 07:00PM ET,1.500,NY
PG,Delon Wright,3000,Tor@Por 10:00PM ET,2.333,Tor
SF,Thanasis Antetokounmpo,3000,NY@Det 07:00PM ET,3.625,NY
SF,Bruno Caboclo,3000,Tor@Por 10:00PM ET,1.375,Tor
PF,Cliff Alexander,3000,Tor@Por 10:00PM ET,3.286,Por
SF,Luis Montero,3000,Tor@Por 10:00PM ET,2.357,Por
