Player ID,Position,Player Name,Team,Opponent,Salary,PPG
513607,PG,Avery Bradley,Celtics,Nuggets,10400,24.6
513607,SG,Avery Bradley,Celtics,Nuggets,10400,24.6
503807,PF,Jonas Jerebko,Celtics,Nuggets,5000,9.6
503807,SF,Jonas Jerebko,Celtics,Nuggets,5000,9.6
398068,SG,Evan Turner,Celtics,Nuggets,10700,22.5
398068,SF,Evan Turner,Celtics,Nuggets,10700,22.5
457605,PG,Isaiah Thomas,Celtics,Nuggets,14550,36.0
292407,C,Amir Johnson,Celtics,Nuggets,7400,20.3
292407,PF,Amir Johnson,Celtics,Nuggets,7400,20.3
462461,C,Tyler Zeller,Celtics,Nuggets,5100,9.3
462461,PF,Tyler Zeller,Celtics,Nuggets,5100,9.3
552403,C,Jared Sullinger,Celtics,Nuggets,12100,25.9
552403,PF,Jared Sullinger,Celtics,Nuggets,12100,25.9
552381,PF,Jae Crowder,Celtics,Nuggets,10400,27.4
552381,SF,Jae Crowder,Celtics,Nuggets,10400,27.4
514882,C,Kelly Olynyk,Celtics,Nuggets,6750,20.1
697132,PG,Marcus Smart,Celtics,Nuggets,9350,22.6
786406,SG,James Young,Celtics,Nuggets,5000,3.5
786293,PG,Terry Rozier,Celtics,Nuggets,5000,3.2
691716,SG,R.J. Hunter,Celtics,Nuggets,5000,5.9
745825,PF,Jordan Mickey,Celtics,Nuggets,5000,5.0
263884,PF,Marvin Williams,Hornets,Nets,9900,24.5
263884,SF,Marvin Williams,Hornets,Nets,9900,24.5
462980,PG,Kemba Walker,Hornets,Nets,15950,36.6
340730,PG,Jeremy Lin,Hornets,Nets,7900,22.0
340730,SG,Jeremy Lin,Hornets,Nets,7900,22.0
276755,SG,Courtney Lee,Hornets,Nets,6600,17.2
276755,SF,Courtney Lee,Hornets,Nets,6600,17.2
295923,C,Tyler Hansbrough,Hornets,Nets,5000,6.7
295923,PF,Tyler Hansbrough,Hornets,Nets,5000,6.7
329824,C,Spencer Hawes,Hornets,Nets,7250,15.8
329824,PF,Spencer Hawes,Hornets,Nets,7250,15.8
456451,SG,Nicolas Batum,Hornets,Nets,15200,33.1
456451,SF,Nicolas Batum,Hornets,Nets,15200,33.1
253995,C,Al Jefferson,Hornets,Nets,8900,24.0
253995,PF,Al Jefferson,Hornets,Nets,8900,24.0
603095,SF,Michael Kidd-Gilchrist,Hornets,Nets,9300,23.5
552980,SG,Jeremy Lamb,Hornets,Nets,6000,19.3
552980,SF,Jeremy Lamb,Hornets,Nets,6000,19.3
602028,C,Cody Zeller,Hornets,Nets,9600,20.1
602028,PF,Cody Zeller,Hornets,Nets,9600,20.1
513526,PG,Troy Daniels,Hornets,Nets,5000,8.6
606731,C,Frank Kaminsky,Hornets,Nets,6250,15.8
606731,PF,Frank Kaminsky,Hornets,Nets,6250,15.8
786407,PG,Aaron Harrison,Hornets,Nets,5000,1.7
398424,PG,E'Twaun Moore,Bulls,Lakers,7700,11.9
398424,SG,E'Twaun Moore,Bulls,Lakers,7700,11.9
263220,C,Joakim Noah,Bulls,Lakers,5000,22.5
263220,PF,Joakim Noah,Bulls,Lakers,5000,22.5
399612,PG,Derrick Rose,Bulls,Lakers,13750,26.6
330057,C,Taj Gibson,Bulls,Lakers,8700,20.7
330057,PF,Taj Gibson,Bulls,Lakers,8700,20.7
599809,PF,Nikola Mirotic,Bulls,Lakers,9950,22.6
599809,SF,Nikola Mirotic,Bulls,Lakers,9950,22.6
458730,SG,Jimmy Butler,Bulls,Lakers,14700,37.8
458730,SF,Jimmy Butler,Bulls,Lakers,14700,37.8
168066,SG,Mike Dunleavy,Bulls,Lakers,5000,8.2
168066,SF,Mike Dunleavy,Bulls,Lakers,5000,8.2
3494,C,Pau Gasol,Bulls,Lakers,17350,39.3
3494,PF,Pau Gasol,Bulls,Lakers,17350,39.3
229726,PG,Aaron Brooks,Bulls,Lakers,5950,13.3
