Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3741,Steve,Blake,SG,DET,NO,DET@NO,8:00PM EST,10,10.9, 
nba.p.3962,Ersan,Ilyasova,PF,DET,NO,DET@NO,8:00PM EST,20,22.1, 
nba.p.4339,Joel,Anthony,PF,DET,NO,DET@NO,8:00PM EST,10,3.2, 
nba.p.4371,Anthony,Tolliver,PF,DET,NO,DET@NO,8:00PM EST,10,12.4, 
nba.p.4615,Brandon,Jennings,PG,DET,NO,DET@NO,8:00PM EST,19,13.2, 
nba.p.4646,Jodie,Meeks,SG,DET,NO,DET@NO,8:00PM EST,10,1.7,INJ
nba.p.4895,Marcus,Morris,SF,DET,NO,DET@NO,8:00PM EST,23,24.8, 
nba.p.4906,Reggie,Jackson,PG,DET,NO,DET@NO,8:00PM EST,34,33.7, 
nba.p.5015,Andre,Drummond,C,DET,NO,DET@NO,8:00PM EST,46,41.7, 
nba.p.5150,Aron,Baynes,C,DET,NO,DET@NO,8:00PM EST,10,12.0, 
nba.p.5159,Kentavious,Caldwell-Pope,SG,DET,NO,DET@NO,8:00PM EST,21,25.1, 
nba.p.5195,Reggie,Bullock,SG,DET,NO,DET@NO,8:00PM EST,10,1.2, 
nba.p.5349,Spencer,Dinwiddie,PG,DET,NO,DET@NO,8:00PM EST,10,7.8, 
nba.p.5468,Stanley,Johnson,SF,DET,NO,DET@NO,8:00PM EST,10,15.8, 
nba.p.5498,Darrun,Hilliard,SG,DET,NO,DET@NO,8:00PM EST,10,3.8, 
nba.p.3730,Kendrick,Perkins,C,NO,DET,DET@NO,8:00PM EST,10,6.1, 
nba.p.4469,Eric,Gordon,SG,NO,DET,DET@NO,8:00PM EST,21,23.6,INJ
nba.p.4482,Alexis,Ajinca,C,NO,DET,DET@NO,8:00PM EST,10,11.7, 
nba.p.4483,Ryan,Anderson,PF,NO,DET,DET@NO,8:00PM EST,27,27.2, 
nba.p.4499,Omer,Asik,C,NO,DET,DET@NO,8:00PM EST,10,10.4, 
nba.p.4564,Tyreke,Evans,PG,NO,DET,DET@NO,8:00PM EST,31,33.1, 
nba.p.4622,Jrue,Holiday,PG,NO,DET,DET@NO,8:00PM EST,23,25.7, 
nba.p.4634,Toney,Douglas,SG,NO,DET,DET@NO,8:00PM EST,10,11.3, 
nba.p.4638,Dante,Cunningham,SF,NO,DET,DET@NO,8:00PM EST,10,10.8, 
nba.p.4686,Alonzo,Gee,SF,NO,DET,DET@NO,8:00PM EST,10,10.2, 
nba.p.4731,Luke,Babbitt,SF,NO,DET,DET@NO,8:00PM EST,10,8.8, 
nba.p.4757,Quincy,Pondexter,SG,NO,DET,DET@NO,8:00PM EST,16,0.0,INJ
nba.p.4910,Norris,Cole,SG,NO,DET,DET@NO,8:00PM EST,10,16.0, 
nba.p.5007,Anthony,Davis,PF,NO,DET,DET@NO,8:00PM EST,54,43.7, 
nba.p.3253,Paul,Pierce,SF,LAC,CLE,LAC@CLE,8:00PM EST,12,11.7, 
nba.p.3407,Jamal,Crawford,SG,LAC,CLE,LAC@CLE,8:00PM EST,14,18.3, 
nba.p.3834,Josh,Smith,SF,LAC,CLE,LAC@CLE,8:00PM EST,10,14.6, 
nba.p.3930,Chris,Paul,PG,LAC,CLE,LAC@CLE,8:00PM EST,47,39.6, 
nba.p.4139,J.J.,Redick,SG,LAC,CLE,LAC@CLE,8:00PM EST,19,22.5, 
nba.p.4497,DeAndre,Jordan,C,LAC,CLE,LAC@CLE,8:00PM EST,35,34.0, 
