First Name,Last Name,Team,VS,Pos,FPPG,Sal
Allen,Crabbe,POR,POR @ CHI,SG,18.71,3900
C.J.,McCollum,POR,POR @ CHI,SG,33.83,5350
Ed,Davis,POR,POR @ CHI,PF,19.28,4000
Aaron,Brooks,CHI,POR @ CHI,PG,12.79,3500
Al-Farouq,Aminu,POR,POR @ CHI,SF,20.34,4000
Brian,Roberts,POR,POR @ CHI,PG,8.93,3500
Pau,Gasol,CHI,POR @ CHI,C,41.32,6300
Chris,Kaman,POR,POR @ CHI,C,2.21,3500
Justin,Holiday,CHI,POR @ CHI,SG,2.69,3600
Noah,Vonleh,POR,POR @ CHI,PF,11.91,3500
Doug,McDermott,CHI,POR @ CHI,SF,13.41,3600
Cameron,Bairstow,CHI,POR @ CHI,PF,4.93,3000
Nikola,Mirotic,CHI,POR @ CHI,PF,19.72,4000
Bobby,Portis,CHI,POR @ CHI,PF,16.12,4100
Pat,Connaughton,POR,POR @ CHI,SG,1.49,3000
Cliff,Alexander,POR,POR @ CHI,PF,1.00,3000
Cristiano,Felicio,CHI,POR @ CHI,PF,4.80,3000
Luis,Montero,POR,POR @ CHI,SG,2.35,3000
Trevor,Ariza,HOU,SAS @ HOU,SF,24.33,4600
Jason,Terry,HOU,SAS @ HOU,PG,11.13,3300
David,West,SAS,SAS @ HOU,PF,17.28,3900
Josh,Smith,HOU,SAS @ HOU,PF,13.67,3900
Corey,Brewer,HOU,SAS @ HOU,SF,14.51,3800
LaMarcus,Aldridge,SAS,SAS @ HOU,PF,31.17,5300
Ty,Lawson,HOU,SAS @ HOU,PG,12.33,3800
Terrence,Jones,HOU,SAS @ HOU,PF,16.44,3900
Donatas,Motiejunas,HOU,SAS @ HOU,PF,9.11,3500
Patrick,Beverley,HOU,SAS @ HOU,PG,21.45,4100
James,Harden,HOU,SAS @ HOU,SG,46.31,7750
Dwight,Howard,HOU,SAS @ HOU,C,34.16,5750
Tim,Duncan,SAS,SAS @ HOU,C,23.14,4750
Danny,Green,SAS,SAS @ HOU,SG,17.19,4000
Boris,Diaw,SAS,SAS @ HOU,PF,14.91,3500
Matt,Bonner,SAS,SAS @ HOU,C,5.00,3000
Manu,Ginobili,SAS,SAS @ HOU,SG,18.61,3700
Patty,Mills,SAS,SAS @ HOU,PG,16.13,3950
Tony,Parker,SAS,SAS @ HOU,PG,23.92,4500
Kawhi,Leonard,SAS,SAS @ HOU,SF,34.74,5500
Ray,McCallum,SAS,SAS @ HOU,PG,7.03,3300
Rasual,Butler,SAS,SAS @ HOU,SF,7.22,3000
Clint,Capela,HOU,SAS @ HOU,C,19.84,4000
Kyle,Anderson,SAS,SAS @ HOU,SF,11.51,3300
K.J.,McDaniels,HOU,SAS @ HOU,SG,2.59,3000
Sam,Dekker,HOU,SAS @ HOU,SF,0.00,3000
Montrezl,Harrell,HOU,SAS @ HOU,PF,6.61,3000
Boban,Marjanovic,SAS,SAS @ HOU,C,12.48,3600
Jonathon,Simmons,SAS,SAS @ HOU,SG,9.99,3000
Shaun,Livingston,GSW,GSW @ OKC,PG,14.58,3500
Dion,Waiters,OKC,GSW @ OKC,SG,15.94,3950
Anderson,Varejao,GSW,GSW @ OKC,C,8.86,3500
Kyle,Singler,OKC,GSW @ OKC,SF,7.22,3500
Brandon,Rush,GSW,GSW @ OKC,SG,10.95,3300
Enes,Kanter,OKC,GSW @ OKC,C,21.44,4550
Serge,Ibaka,OKC,GSW @ OKC,PF,25.50,4700
Kevin,Durant,OKC,GSW @ OKC,SF,46.32,7400
Andre,Roberson,OKC,GSW @ OKC,SG,12.63,3800
Russell,Westbrook,OKC,GSW @ OKC,PG,49.60,7850
Steven,Adams,OKC,GSW @ OKC,C,18.75,3800
Nick,Collison,OKC,GSW @ OKC,PF,5.70,3350
Randy,Foye,OKC,GSW @ OKC,SG,13.03,3400
Anthony,Morrow,OKC,GSW @ OKC,SG,7.68,3400
Festus,Ezeli,GSW,GSW @ OKC,C,16.63,3700
Andrew,Bogut,GSW,GSW @ OKC,C,20.44,4100
Klay,Thompson,GSW,GSW @ OKC,SG,32.53,5500
Draymond,Green,GSW,GSW @ OKC,PF,40.39,6600
Stephen,Curry,GSW,GSW @ OKC,PG,47.79,7500
Andre,Iguodala,GSW,GSW @ OKC,SF,18.21,4200
Harrison,Barnes,GSW,GSW @ OKC,SF,19.14,4300
Marreese,Speights,GSW,GSW @ OKC,C,12.34,3300
Ian,Clark,GSW,GSW @ OKC,SG,7.67,3000
Leandro,Barbosa,GSW,GSW @ OKC,SG,10.13,3500
Mitch,McGary,OKC,GSW @ OKC,PF,2.28,3300
Josh,Huestis,OKC,GSW @ OKC,SF,0.00,3000
James Michael,McAdoo,GSW,GSW @ OKC,PF,5.92,3450
Cameron,Payne,OKC,GSW @ OKC,PG,13.42,3500
Kevon,Looney,GSW,GSW @ OKC,PF,4.10,3000
Anthony,Tolliver,DET,DET @ MIL,PF,12.69,3300
Joel,Anthony,DET,DET @ MIL,C,2.50,3300
Tobias,Harris,DET,DET @ MIL,SF,26.08,4900
Michael,Carter-Williams,MIL,DET @ MIL,PG,29.63,4700
Steve,Novak,MIL,DET @ MIL,PF,2.79,3500
Andre,Drummond,DET,DET @ MIL,C,39.57,6350
Greg,Monroe,MIL,DET @ MIL,C,33.88,5250
Kentavious,Caldwell-Pope,DET,DET @ MIL,SG,24.97,4200
O.J.,Mayo,MIL,DET @ MIL,SG,17.88,3600
Khris,Middleton,MIL,DET @ MIL,SG,31.95,5200
Giannis,Antetokounmpo,MIL,DET @ MIL,SF,33.09,5400
John,Henson,MIL,DET @ MIL,C,17.71,3650
Reggie,Jackson,DET,DET @ MIL,PG,31.83,5300
Jerryd,Bayless,MIL,DET @ MIL,PG,17.09,3900
Aron,Baynes,DET,DET @ MIL,C,14.53,3500
Steve,Blake,DET,DET @ MIL,PG,10.18,3300
Jodie,Meeks,DET,DET @ MIL,SG,0.00,3500
Reggie,Bullock,DET,DET @ MIL,SG,2.33,3300
Marcus,Morris,DET,DET @ MIL,SF,23.63,4400
Miles,Plumlee,MIL,DET @ MIL,C,11.27,3600
Greivis,Vasquez,MIL,DET @ MIL,PG,3.25,3300
Jabari,Parker,MIL,DET @ MIL,PF,23.81,4800
Tyler,Ennis,MIL,DET @ MIL,PG,4.12,3000
Spencer,Dinwiddie,DET,DET @ MIL,PG,1.58,3500
Johnny,O'Bryant,MIL,DET @ MIL,PF,6.87,3000
Damien,Inglis,MIL,DET @ MIL,SF,0.08,3000
Stanley,Johnson,DET,DET @ MIL,SF,17.88,4500
Rashad,Vaughn,MIL,DET @ MIL,SG,5.63,3000
Darrun,Hilliard,DET,DET @ MIL,SG,5.86,3000
Justin,Harper,DET,DET @ MIL,SF,0.00,3000
Trevor,Booker,UTA,BKN @ UTA,PF,17.96,3800
Shelvin,Mack,UTA,BKN @ UTA,PG,9.26,3950
Thaddeus,Young,BKN,BKN @ UTA,PF,31.23,5250
Brook,Lopez,BKN,BKN @ UTA,C,36.32,6000
Sergey,Karasev,BKN,BKN @ UTA,SG,2.29,3000
Donald,Sloan,BKN,BKN @ UTA,PG,18.43,4200
Rudy,Gobert,UTA,BKN @ UTA,C,30.28,5700
Trey,Burke,UTA,BKN @ UTA,PG,17.95,3800
Alec,Burks,UTA,BKN @ UTA,SG,20.63,3800
Gordon,Hayward,UTA,BKN @ UTA,SF,33.28,5450
Derrick,Favors,UTA,BKN @ UTA,PF,33.12,5300
Thomas,Robinson,BKN,BKN @ UTA,PF,10.45,3400
Willie,Reed,BKN,BKN @ UTA,PF,8.75,3000
Jeff,Withey,UTA,BKN @ UTA,C,14.08,3300
Wayne,Ellington,BKN,BKN @ UTA,SG,14.20,3800
Shane,Larkin,BKN,BKN @ UTA,PG,16.79,3700
Chris,Johnson,UTA,BKN @ UTA,SF,9.34,3300
Dante,Exum,UTA,BKN @ UTA,PG,6.50,3000
Rodney,Hood,UTA,BKN @ UTA,SG,24.36,4800
Markel,Brown,BKN,BKN @ UTA,SG,8.28,3200
Bojan,Bogdanovic,BKN,BKN @ UTA,SF,14.30,3900
Joe,Ingles,UTA,BKN @ UTA,SF,7.92,3000
Trey,Lyles,UTA,BKN @ UTA,PF,11.92,3300
Rondae,Hollis-Jefferson,BKN,BKN @ UTA,SG,16.75,3800
Chris,McCullough,BKN,BKN @ UTA,PF,5.65,3000
Raulzinho,Neto,UTA,BKN @ UTA,PG,12.13,3700
Tibor,Pleiss,UTA,BKN @ UTA,C,4.69,3000
John,Jenkins,PHX,MEM @ PHX,SG,3.84,3300
James,Ennis,MEM,MEM @ PHX,SF,4.29,3300
Chris,Andersen,MEM,MEM @ PHX,C,5.64,3000
Mario,Chalmers,MEM,MEM @ PHX,PG,20.59,3900
Ronnie,Price,PHX,MEM @ PHX,PG,12.01,3850
Tyson,Chandler,PHX,MEM @ PHX,C,19.78,4250
Mirza,Teletovic,PHX,MEM @ PHX,PF,18.88,3950
Kris,Humphries,PHX,MEM @ PHX,PF,13.33,3500
Phil,Pressey,PHX,MEM @ PHX,PG,13.00,3600
Lance,Stephenson,MEM,MEM @ PHX,SF,10.27,3600
Brandon,Knight,PHX,MEM @ PHX,PG,28.40,5100
Mike,Conley,MEM,MEM @ PHX,PG,29.64,5300
Jon,Leuer,PHX,MEM @ PHX,PF,20.39,3800
Zach,Randolph,MEM,MEM @ PHX,PF,26.60,5300
Tony,Allen,MEM,MEM @ PHX,SG,16.93,3850
Brandan,Wright,MEM,MEM @ PHX,PF,13.83,3400
Vince,Carter,MEM,MEM @ PHX,SG,8.88,3800
Matt,Barnes,MEM,MEM @ PHX,SF,22.41,4600
Alex,Len,PHX,MEM @ PHX,C,20.69,4100
Archie,Goodwin,PHX,MEM @ PHX,SG,19.18,4400
P.J.,Tucker,PHX,MEM @ PHX,SF,20.02,4150
P.J.,Hairston,MEM,MEM @ PHX,SG,11.72,3500
Jordan,Adams,MEM,MEM @ PHX,SG,12.00,3000
T.J.,Warren,PHX,MEM @ PHX,SF,17.52,3500
JaMychal,Green,MEM,MEM @ PHX,PF,10.61,3700
Devin,Booker,PHX,MEM @ PHX,SG,18.53,4400
Jarell,Martin,MEM,MEM @ PHX,PF,0.67,3000
Sonny,Weems,PHX,MEM @ PHX,SG,6.13,3000
