First Name,Last Name,Team,VS,Pos,FPPG,Sal
Kelly,Olynyk,BOS,MIL @ BOS,C,20.81,3900
Avery,Bradley,BOS,MIL @ BOS,SG,24.10,4400
Jared,Sullinger,BOS,MIL @ BOS,PF,25.88,4750
Amir,Johnson,BOS,MIL @ BOS,PF,19.96,3900
Steve,Novak,MIL,MIL @ BOS,PF,2.50,3500
Tyler,Zeller,BOS,MIL @ BOS,C,10.38,3700
Jonas,Jerebko,BOS,MIL @ BOS,PF,10.26,3300
Greg,Monroe,MIL,MIL @ BOS,C,33.24,5250
O.J.,Mayo,MIL,MIL @ BOS,SG,18.09,3600
Khris,Middleton,MIL,MIL @ BOS,SG,31.71,5200
Giannis,Antetokounmpo,MIL,MIL @ BOS,SF,32.79,5200
John,Henson,MIL,MIL @ BOS,C,17.53,3650
Jerryd,Bayless,MIL,MIL @ BOS,PG,17.56,3900
Jae,Crowder,BOS,MIL @ BOS,SF,27.98,4600
Miles,Plumlee,MIL,MIL @ BOS,C,11.05,3300
Isaiah,Thomas,BOS,MIL @ BOS,PG,35.90,5900
Greivis,Vasquez,MIL,MIL @ BOS,PG,3.25,3300
James,Young,BOS,MIL @ BOS,SG,3.58,3000
Marcus,Smart,BOS,MIL @ BOS,PG,22.96,4200
Jabari,Parker,MIL,MIL @ BOS,PF,23.33,4800
Tyler,Ennis,MIL,MIL @ BOS,PG,4.09,3000
Johnny,O'Bryant,MIL,MIL @ BOS,PF,6.95,3000
Damien,Inglis,MIL,MIL @ BOS,SF,0.08,3000
Terry,Rozier,BOS,MIL @ BOS,PG,2.86,3000
Rashad,Vaughn,MIL,MIL @ BOS,SG,5.44,3000
Jordan,Mickey,BOS,MIL @ BOS,PF,2.81,3000
R.J.,Hunter,BOS,MIL @ BOS,SG,4.95,3000
Norris,Cole,NOP,OKC @ NOP,PG,19.43,4300
Dion,Waiters,OKC,OKC @ NOP,SG,15.32,3950
Alonzo,Gee,NOP,OKC @ NOP,SF,11.13,3400
Kyle,Singler,OKC,OKC @ NOP,SF,7.41,3500
Dante,Cunningham,NOP,OKC @ NOP,SF,9.23,3300
Enes,Kanter,OKC,OKC @ NOP,C,21.33,4550
Serge,Ibaka,OKC,OKC @ NOP,PF,25.41,4700
Kevin,Durant,OKC,OKC @ NOP,SF,46.06,7400
Andre,Roberson,OKC,OKC @ NOP,SG,12.97,3800
Russell,Westbrook,OKC,OKC @ NOP,PG,47.92,7850
Kendrick,Perkins,NOP,OKC @ NOP,C,3.66,3000
Steven,Adams,OKC,OKC @ NOP,C,18.90,3800
Nick,Collison,OKC,OKC @ NOP,PF,5.81,3350
Randy,Foye,OKC,OKC @ NOP,SG,12.91,3400
Quincy,Pondexter,NOP,OKC @ NOP,SF,4.50,3000
Omer,Asik,NOP,OKC @ NOP,C,13.45,3600
Anthony,Morrow,OKC,OKC @ NOP,SG,7.58,3400
Ryan,Anderson,NOP,OKC @ NOP,PF,24.91,4550
Jrue,Holiday,NOP,OKC @ NOP,PG,30.02,5700
Anthony,Davis,NOP,OKC @ NOP,PF,43.43,7600
Tyreke,Evans,NOP,OKC @ NOP,SG,31.21,5200
Eric,Gordon,NOP,OKC @ NOP,SG,19.45,4300
Toney,Douglas,NOP,OKC @ NOP,PG,12.00,3600
Alexis,Ajinca,NOP,OKC @ NOP,C,11.16,3300
Luke,Babbitt,NOP,OKC @ NOP,SF,3.46,3000
Mitch,McGary,OKC,OKC @ NOP,PF,2.39,3300
Josh,Huestis,OKC,OKC @ NOP,SF,0.00,3000
Cameron,Payne,OKC,OKC @ NOP,PG,13.42,3500
Bryce,Dejean-Jones,NOP,OKC @ NOP,SG,12.44,3700
Ronnie,Price,PHX,BKN @ PHX,PG,11.10,3500
Tyson,Chandler,PHX,BKN @ PHX,C,18.82,4250
Thaddeus,Young,BKN,BKN @ PHX,PF,30.70,5250
Mirza,Teletovic,PHX,BKN @ PHX,PF,18.30,3950
Joe,Johnson,BKN,BKN @ PHX,SF,22.24,4300
Brook,Lopez,BKN,BKN @ PHX,C,36.63,5900
Kris,Humphries,PHX,BKN @ PHX,PF,13.17,3500
Phil,Pressey,PHX,BKN @ PHX,PG,13.08,3300
Sergey,Karasev,BKN,BKN @ PHX,SG,2.09,3000
Donald,Sloan,BKN,BKN @ PHX,PG,17.98,3850
Brandon,Knight,PHX,BKN @ PHX,PG,28.54,5100
Thomas,Robinson,BKN,BKN @ PHX,PF,10.41,3400
Willie,Reed,BKN,BKN @ PHX,PF,8.74,3000
Jon,Leuer,PHX,BKN @ PHX,PF,20.51,3800
Wayne,Ellington,BKN,BKN @ PHX,SG,14.12,3800
Shane,Larkin,BKN,BKN @ PHX,PG,16.79,3700
Alex,Len,PHX,BKN @ PHX,C,20.42,4100
Archie,Goodwin,PHX,BKN @ PHX,SG,19.57,4400
P.J.,Tucker,PHX,BKN @ PHX,SF,19.59,4150
T.J.,Warren,PHX,BKN @ PHX,SF,18.28,3500
Markel,Brown,BKN,BKN @ PHX,SG,7.79,3200
Bojan,Bogdanovic,BKN,BKN @ PHX,SF,14.09,3900
Rondae,Hollis-Jefferson,BKN,BKN @ PHX,SG,16.75,3800
Devin,Booker,PHX,BKN @ PHX,SG,18.28,4400
Chris,McCullough,BKN,BKN @ PHX,PF,4.75,3000
Sonny,Weems,PHX,BKN @ PHX,SG,6.22,3000
Trevor,Ariza,HOU,HOU @ POR,SF,23.96,4600
Gerald,Henderson,POR,HOU @ POR,SG,14.38,3850
Moe,Harkless,POR,HOU @ POR,SF,11.51,3800
Jason,Terry,HOU,HOU @ POR,PG,10.50,3300
Mason,Plumlee,POR,HOU @ POR,C,23.18,4100
Josh,Smith,HOU,HOU @ POR,PF,14.23,3900
Corey,Brewer,HOU,HOU @ POR,SF,14.21,3800
Meyers,Leonard,POR,HOU @ POR,C,16.18,3800
Damian,Lillard,POR,HOU @ POR,PG,40.53,6600
Allen,Crabbe,POR,HOU @ POR,SG,18.87,3900
C.J.,McCollum,POR,HOU @ POR,SG,33.98,5150
Ty,Lawson,HOU,HOU @ POR,PG,12.48,3800
Ed,Davis,POR,HOU @ POR,PF,19.14,4000
Terrence,Jones,HOU,HOU @ POR,PF,16.79,3900
Donatas,Motiejunas,HOU,HOU @ POR,PF,9.11,3500
Patrick,Beverley,HOU,HOU @ POR,PG,21.27,4100
James,Harden,HOU,HOU @ POR,SG,46.33,7750
Dwight,Howard,HOU,HOU @ POR,C,33.94,5750
Al-Farouq,Aminu,POR,HOU @ POR,SF,20.33,4000
Brian,Roberts,POR,HOU @ POR,PG,9.32,3500
Chris,Kaman,POR,HOU @ POR,C,2.21,3500
Marcus,Thornton,HOU,HOU @ POR,SG,15.42,3700
Noah,Vonleh,POR,HOU @ POR,PF,12.15,3500
Clint,Capela,HOU,HOU @ POR,C,20.05,4000
K.J.,McDaniels,HOU,HOU @ POR,SG,2.79,3000
Sam,Dekker,HOU,HOU @ POR,SF,0.00,3000
Pat,Connaughton,POR,HOU @ POR,SG,1.49,3000
Montrezl,Harrell,HOU,HOU @ POR,PF,6.32,3000
Cliff,Alexander,POR,HOU @ POR,PF,1.00,3000
Luis,Montero,POR,HOU @ POR,SG,2.35,3000
Trevor,Booker,UTA,SAS @ UTA,PF,18.07,3800
Shelvin,Mack,UTA,SAS @ UTA,PG,8.74,3950
David,West,SAS,SAS @ UTA,PF,17.17,3900
Rudy,Gobert,UTA,SAS @ UTA,C,30.90,5700
Trey,Burke,UTA,SAS @ UTA,PG,18.24,3800
Alec,Burks,UTA,SAS @ UTA,SG,20.63,3800
Gordon,Hayward,UTA,SAS @ UTA,SF,33.71,5450
Derrick,Favors,UTA,SAS @ UTA,PF,32.84,5300
LaMarcus,Aldridge,SAS,SAS @ UTA,PF,30.90,5300
Jeff,Withey,UTA,SAS @ UTA,C,14.08,3300
Tim,Duncan,SAS,SAS @ UTA,C,23.61,4750
Danny,Green,SAS,SAS @ UTA,SG,16.99,4000
Boris,Diaw,SAS,SAS @ UTA,PF,14.94,3500
Matt,Bonner,SAS,SAS @ UTA,C,4.90,3000
Manu,Ginobili,SAS,SAS @ UTA,SG,18.61,3700
Patty,Mills,SAS,SAS @ UTA,PG,16.25,3950
Tony,Parker,SAS,SAS @ UTA,PG,23.53,4500
Kawhi,Leonard,SAS,SAS @ UTA,SF,34.99,5500
Ray,McCallum,SAS,SAS @ UTA,PG,7.46,3300
Chris,Johnson,UTA,SAS @ UTA,SF,9.50,3300
Rasual,Butler,SAS,SAS @ UTA,SF,7.46,3000
Dante,Exum,UTA,SAS @ UTA,PG,6.50,3000
Rodney,Hood,UTA,SAS @ UTA,SG,24.38,4800
Kyle,Anderson,SAS,SAS @ UTA,SF,11.26,3300
Joe,Ingles,UTA,SAS @ UTA,SF,8.09,3000
Trey,Lyles,UTA,SAS @ UTA,PF,12.23,3300
Raulzinho,Neto,UTA,SAS @ UTA,PG,12.24,3700
Tibor,Pleiss,UTA,SAS @ UTA,C,4.69,3000
Boban,Marjanovic,SAS,SAS @ UTA,C,13.16,3600
Jonathon,Simmons,SAS,SAS @ UTA,SG,10.14,3000
Chris,Copeland,ORL,GSW @ ORL,SF,1.60,3000
John,Jenkins,PHX,BKN @ PHX,SG,3.94,3300
