Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
SF,Jeremy Evans,3000,Dal@Hou 03:30PM ET,5.875,Dal
C,Tyler Zeller,3000,Bos@Phi 07:00PM ET,7.870,Bos
SG,C.J. Wilcox,3000,LAC@Tor 06:00PM ET,1.375,LAC
SG,John Jenkins,3000,Dal@Hou 03:30PM ET,5.681,Dal
SF,Lance Stephenson,3000,LAC@Tor 06:00PM ET,10.014,LAC
PF,Thomas Robinson,3000,OKC@Bkn 03:30PM ET,9.590,Bkn
SF,Josh Huestis,3000,OKC@Bkn 03:30PM ET,0,OKC
PG,Kendall Marshall,3000,Bos@Phi 07:00PM ET,10.091,Phi
SG,Markel Brown,3000,OKC@Bkn 03:30PM ET,6.389,Bkn
C,Salah Mejri,3000,Dal@Hou 03:30PM ET,7.536,Dal
SF,K.J. McDaniels,3000,Dal@Hou 03:30PM ET,3.450,Hou
SF,Branden Dawson,3000,LAC@Tor 06:00PM ET,3.875,LAC
SF,Jakarr Sampson,3000,Bos@Phi 07:00PM ET,10.884,Phi
SG,Norman Powell,3000,LAC@Tor 06:00PM ET,3.368,Tor
C,Lucas Nogueira,3000,LAC@Tor 06:00PM ET,6.429,Tor
SF,Sergey Karasev,3000,OKC@Bkn 03:30PM ET,2.566,Bkn
SF,Sam Dekker,3000,Dal@Hou 03:30PM ET,1.083,Hou
SG,R.J. Hunter,3000,Bos@Phi 07:00PM ET,6.875,Bos
PF,Richaun Holmes,3000,Bos@Phi 07:00PM ET,11.805,Phi
SF,Justin Anderson,3000,Dal@Hou 03:30PM ET,5.076,Dal
PF,Montrezl Harrell,3000,Dal@Hou 03:30PM ET,6.860,Hou
PF,Mitch McGary,3000,OKC@Bkn 03:30PM ET,2.788,OKC
SF,Anthony Bennett,3000,LAC@Tor 06:00PM ET,4.227,Tor
PG,Delon Wright,3000,LAC@Tor 06:00PM ET,1.889,Tor
PF,Jordan Mickey,3000,Bos@Phi 07:00PM ET,4.750,Bos
PG,Terry Rozier,3000,Bos@Phi 07:00PM ET,3.594,Bos
SG,James Young,3000,Bos@Phi 07:00PM ET,3.941,Bos
C,Joel Embiid,3000,Bos@Phi 07:00PM ET,0,Phi
SF,Bruno Caboclo,3000,LAC@Tor 06:00PM ET,1.375,Tor
PF,Chris McCullough,3000,OKC@Bkn 03:30PM ET,0,Bkn
