Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,,
12366,SF,Gordon,Hayward,32.2,76,7400,UTA@DET,UTA,DET,,,,
14496,PG,Ricky,Rubio,30.9,22,7400,MIN@LAL,MIN,LAL,,,,
9692,PG,Tyreke,Evans,33.2,79,7400,NO@POR,NO,POR,O,Knee,,
12355,SG,Eric,Bledsoe,33.3,81,7300,DAL@PHO,PHO,DAL,,,,
12351,PF,Derrick,Favors,31.5,74,7300,UTA@DET,UTA,DET,,,,
9874,PF,Kevin,Love,35.6,1,7200,CLE@MEM,CLE,MEM,,,,
9957,PF,Serge,Ibaka,29.2,64,7200,SA@OKC,OKC,SA,,,,
14507,PG,Kemba,Walker,31.5,62,7200,CHA@MIA,CHA,MIA,,,,
15595,SG,Brad,Beal,25.5,63,7200,WAS@ORL,WAS,ORL,,,,
9579,PF,Zach,Randolph,32.1,71,7200,CLE@MEM,MEM,CLE,,,,
14537,SF,Chandler,Parsons,26.5,66,7000,DAL@PHO,DAL,PHO,O,Knee,,
14516,C,Enes,Kanter,27.1,75,7000,SA@OKC,OKC,SA,,,,
9585,SG,Dwyane,Wade,32.6,62,7000,CHA@MIA,MIA,CHA,,,,
9722,PG,Deron,Williams,27.2,68,7000,DAL@PHO,DAL,PHO,,,,
14559,PG,Isaiah,Thomas,25.2,67,6900,PHI@BOS,BOS,PHI,,,,
16201,PG,Michael,Carter-Williams,31.5,66,6800,NY@MIL,MIL,NY,,,,
20640,PG,Jordan,Clarkson,21.5,59,6800,MIN@LAL,LAL,MIN,GTD,Shoulder,,
9447,SG,Joe,Johnson,25.8,80,6800,CHI@BKN,BKN,CHI,,,,
9526,SG,Monta,Ellis,29.8,80,6800,IND@TOR,IND,TOR,GTD,Illness,,
14521,PF,Kenneth,Faried,26.7,75,6800,DEN@HOU,DEN,HOU,,,,
14518,SF,Tobias,Harris,28.8,68,6800,WAS@ORL,ORL,WAS,GTD,Illness,,
9637,SF,Danilo,Gallinari,20.3,59,6600,DEN@HOU,DEN,HOU,,,,
9809,SF,Nicolas,Batum,25.1,71,6500,CHA@MIA,CHA,MIA,,,,
12359,SF,Evan,Turner,23.9,82,6500,PHI@BOS,BOS,PHI,,,,
14506,PG,Brandon,Knight,29.7,63,6500,DAL@PHO,PHO,DAL,,,,
9661,C,Marcin,Gortat,27.1,82,6500,WAS@ORL,WAS,ORL,,,,
9673,PG,Goran,Dragic,27.5,78,6500,CHA@MIA,MIA,CHA,,,,
9703,PG,George,Hill,29.9,43,6500,IND@TOR,IND,TOR,,,,
14519,PF,Donatas,Motiejunas,22.7,71,6400,DEN@HOU,HOU,DEN,O,Back,,
9575,PG,Mike,Conley,28.1,70,6400,CLE@MEM,MEM,CLE,,,,
16412,PG,Tony,Wroten,28.2,30,6300,PHI@BOS,PHI,BOS,O,Knee,,
9787,SF,DeMarre,Carroll,23.6,70,6200,IND@TOR,TOR,IND,,,,
9799,SG,Wesley,Matthews,25.4,60,6200,DAL@PHO,DAL,PHO,,,,
42550,PF,Jabari,Parker,22.5,25,6200,NY@MIL,MIL,NY,O,Knee,,
40199,SG,Giannis,Antetokounmpo,26.3,81,6200,NY@MIL,MIL,NY,O,Suspension,,
9500,PF,Dirk,Nowitzki,28,77,6200,DAL@PHO,DAL,PHO,,,,
9473,C,Tyson,Chandler,27.9,75,6200,DAL@PHO,PHO,DAL,,,,
14511,PF,Markieff,Morris,27.6,82,6200,DAL@PHO,PHO,DAL,,,,
9636,SF,Wilson,Chandler,24.6,78,6200,DEN@HOU,DEN,HOU,O,Hip,,
9713,PG,Jarrett,Jack,22.4,80,6200,CHI@BKN,BKN,CHI,O,Hamstring,,
16261,SF,Khris,Middleton,24,79,6100,NY@MIL,MIL,NY,,,,
58462,C,Karl-Anthony,Towns,0,0,6100,MIN@LAL,MIN,LAL,,,,
15757,PF,Terrence,Jones,24.9,33,6000,DEN@HOU,HOU,DEN,,,,
9484,PG,Mo,Williams,37.3,1,6000,CLE@MEM,CLE,MEM,,,,
12334,SG,Avery,Bradley,21.4,77,6000,PHI@BOS,BOS,PHI,,,,
14503,C,Jonas,Valanciunas,25,80,6000,IND@TOR,TOR,IND,,,,
40783,SG,Zach,LaVine,18,77,6000,MIN@LAL,MIN,LAL,,,,
9663,PG,Jrue,Holiday,31.2,40,6000,NO@POR,NO,POR,O,Rest,,
9479,SF,Luol,Deng,24.1,72,5900,CHA@MIA,MIA,CHA,GTD,Hip,,
20491,SF,Robert,Covington,23,70,5800,PHI@BOS,PHI,BOS,O,Knee,,
15843,PG,Trey,Burke,23,76,5800,UTA@DET,UTA,DET,,,,
9538,SF,Trevor,Ariza,25.7,82,5800,DEN@HOU,HOU,DEN,,,,
9624,PG,Darren,Collison,29.4,45,5800,LAC@SAC,SAC,LAC,,,,
58312,PG,D'Angelo,Russell,0,0,5700,MIN@LAL,LAL,MIN,,,,
23670,PG,Marcus,Smart,18.6,67,5700,PHI@BOS,BOS,PHI,,,,
9483,C,Joakim,Noah,17.8,1,5700,CHI@BKN,CHI,BKN,,,,
9506,SG,J.R.,Smith,20.5,1,5700,CLE@MEM,CLE,MEM,,,,
14512,SF,Marcus,Morris,36,1,5700,UTA@DET,DET,UTA,,,,
58083,C,Jahlil,Okafor,0,0,5600,PHI@BOS,PHI,BOS,,,,
9666,PF,Thaddeus,Young,26.4,76,5600,CHI@BKN,BKN,CHI,,,,
63124,PG,Emmanuel,Mudiay,0,0,5500,DEN@HOU,DEN,HOU,GTD,Hamstring,,
15758,SF,Michael,Kidd-Gilchrist,23.4,55,5500,CHA@MIA,CHA,MIA,O,Shoulder,,
14522,SF,Nikola,Mirotic,29.3,1,5500,CHI@BKN,CHI,BKN,,,,
14510,SG,Alec,Burks,23.2,27,5500,UTA@DET,UTA,DET,,,,
9702,PG,Tony,Parker,23.2,68,5500,SA@OKC,SA,OKC,,,,
9772,PF,Ryan,Anderson,16.7,1,5400,NO@POR,NO,POR,,,,
9454,C,Zaza,Pachulia,21.1,73,5400,DAL@PHO,DAL,PHO,,,,
9638,PF,David,Lee,18.1,49,5400,PHI@BOS,BOS,PHI,,,,
23823,C,Willie,Cauley-Stein,0,0,5300,LAC@SAC,SAC,LAC,,,,
15628,SF,Otto,Porter,12.2,74,5300,WAS@ORL,WAS,ORL,,,,
19456,PG,Isaiah,Canaan,14.6,47,5200,PHI@BOS,PHI,BOS,,,,
9862,C,Amir,Johnson,20.2,75,5200,PHI@BOS,BOS,PHI,,,,
19067,SG,C.J.,McCollum,11,62,5200,NO@POR,POR,NO,,,,
9455,PG,Rajon,Rondo,27.2,68,5200,LAC@SAC,SAC,LAC,,,,
9448,SG,Jamal,Crawford,22.7,64,5200,LAC@SAC,LAC,SAC,,,,
12365,PF,Ed,Davis,22.2,79,5200,NO@POR,POR,NO,,,,
9556,SG,Eric,Gordon,22.8,1,5200,NO@POR,NO,POR,,,,
9553,C,Roy,Hibbert,23.1,76,5200,MIN@LAL,LAL,MIN,,,,
12342,SF,Al-Farouq,Aminu,15.1,74,5200,NO@POR,POR,NO,GTD,Hamstring,,
14501,PF,Tristan,Thompson,17.4,1,5200,CLE@MEM,CLE,MEM,,,,
9598,PF,Ersan,Ilyasova,27.9,1,5200,UTA@DET,DET,UTA,,,,
9694,SG,Kevin,Martin,27.6,39,5200,MIN@LAL,MIN,LAL,,,,
9951,SG,Gerald,Henderson,20.5,80,5100,NO@POR,POR,NO,O,Hip,,
12348,SF,Wesley,Johnson,19,76,5100,LAC@SAC,LAC,SAC,,,,
16220,SG,Dion,Waiters,19,80,5000,SA@OKC,OKC,SA,,,,
16008,PF,Jared,Sullinger,27.5,58,5000,PHI@BOS,BOS,PHI,,,,
15961,C,Tyler,Zeller,19.8,82,5000,PHI@BOS,BOS,PHI,,,,
23407,SF,P.J.,Tucker,21.3,78,5000,DAL@PHO,PHO,DAL,,,,
15636,SG,Kentavious,Caldwell-Pope,27.3,1,5000,UTA@DET,DET,UTA,,,,
9449,PF,Josh,Smith,27.5,83,5000,LAC@SAC,LAC,SAC,,,,
15590,C,Mason,Plumlee,19.4,82,5000,NO@POR,POR,NO,,,,
9629,PF,David,West,26,66,5000,SA@OKC,SA,OKC,,,,
9655,SG,J.J.,Redick,21.6,78,5000,LAC@SAC,LAC,SAC,,,,
15771,C,Gorgui,Dieng,26.4,73,4900,MIN@LAL,MIN,LAL,,,,
15669,C,Meyers,Leonard,12.4,55,4900,NO@POR,POR,NO,,,,
17333,SG,Will,Barton,13.6,58,4900,DEN@HOU,DEN,HOU,,,,
9481,PF,Taj,Gibson,20,1,4900,CHI@BKN,CHI,BKN,,,,
9712,PG,Jose,Calderon,19.4,42,4900,NY@MIL,NY,MIL,,,,
9725,SF,C.J.,Miles,20.1,70,4900,IND@TOR,IND,TOR,,,,
63122,PF,Kristaps,Porzingis,0,0,4800,NY@MIL,NY,MIL,,,,
9953,C,Ian,Mahinmi,13.7,61,4800,IND@TOR,IND,TOR,,,,
15727,SG,Ben,McLemore,18.9,82,4800,LAC@SAC,SAC,LAC,,,,
9514,SG,Rodney,Stuckey,21.6,71,4800,IND@TOR,IND,TOR,,,,
9652,PG,Jameer,Nelson,17.1,63,4800,DEN@HOU,DEN,HOU,,,,
9662,SG,Louis,Williams,22.1,80,4800,MIN@LAL,LAL,MIN,,,,
12459,C,Nikola,Pekovic,23.5,31,4800,MIN@LAL,MIN,LAL,O,Achilles,,
12424,C,Timofey,Mozgov,15,1,4800,CLE@MEM,CLE,MEM,,,,
12443,PG,Jeremy,Lin,22.1,74,4800,CHA@MIA,CHA,MIA,,,,
9752,C,Jordan,Hill,24.7,70,4700,IND@TOR,IND,TOR,,,,
9458,SG,Tony,Allen,19.6,63,4700,CLE@MEM,MEM,CLE,,,,
9942,SF,Chase,Budinger,12.7,67,4600,IND@TOR,IND,TOR,,,,
15952,PF,John,Henson,17.5,67,4600,NY@MIL,MIL,NY,,,,
15800,SF,Jae,Crowder,15.4,82,4600,PHI@BOS,BOS,PHI,,,,
15730,PF,Thomas,Robinson,14.2,54,4600,CHI@BKN,BKN,CHI,,,,
9507,SG,Arron,Afflalo,19.3,78,4600,NY@MIL,NY,MIL,GTD,Hamstring,,
9648,SF,Jeff,Green,23.4,78,4600,CLE@MEM,MEM,CLE,,,,
9873,C,Robin,Lopez,21.2,59,4500,NY@MIL,NY,MIL,,,,
16448,PF,Frank,Kaminsky,0,0,4500,CHA@MIA,CHA,MIA,,,,
42669,PF,Julius,Randle,1,1,4500,MIN@LAL,LAL,MIN,,,,
23717,SF,Shabazz,Muhammad,20.5,38,4500,MIN@LAL,MIN,LAL,,,,
15834,PG,Shane,Larkin,15,76,4500,CHI@BKN,BKN,CHI,,,,
9495,PG,Jose Juan,Barea,14.7,77,4500,DAL@PHO,DAL,PHO,,,,
9512,PF,Nene,Hilario,20.7,67,4500,WAS@ORL,WAS,ORL,GTD,Calf,,
17384,C,Kyle,O'Quinn,13.8,51,4500,NY@MIL,NY,MIL,,,,
14500,PF,Derrick,Williams,12.9,74,4500,NY@MIL,NY,MIL,,,,
12423,C,Omer,Asik,21.5,76,4500,NO@POR,NO,POR,O,Calf,,
17230,SG,Langston,Galloway,23.4,45,4500,NY@MIL,NY,MIL,,,,
15996,PG,Jerian,Grant,0,0,4400,NY@MIL,NY,MIL,,,,
9459,SF,Paul,Pierce,20.3,73,4400,LAC@SAC,LAC,SAC,,,,
9501,PF,Kris,Humphries,18.2,64,4400,WAS@ORL,WAS,ORL,,,,
12340,PF,Patrick,Patterson,19.2,81,4400,IND@TOR,TOR,IND,,,,
15587,SF,Ryan,Kelly,13.8,52,4400,MIN@LAL,LAL,MIN,,,,
55059,C,Clint,Capela,7.8,12,4400,DEN@HOU,HOU,DEN,,,,
9720,C,Andrea,Bargnani,23,29,4400,CHI@BKN,BKN,CHI,GTD,Hamstring,,
58350,SF,Stanley,Johnson,15.3,1,4300,UTA@DET,DET,UTA,,,,
9778,PF,Josh,McRoberts,10.8,17,4300,CHA@MIA,MIA,CHA,,,,
9920,PF,Anthony,Tolliver,11.6,76,4300,UTA@DET,DET,UTA,GTD,Personal,,
17332,C,Tarik,Black,14.6,63,4300,MIN@LAL,LAL,MIN,,,,
9529,SG,Anthony,Morrow,16.3,74,4300,SA@OKC,OKC,SA,,,,
12344,PG,Greivis,Vasquez,18.1,82,4300,NY@MIL,MIL,NY,,,,
12350,PF,Trevor,Booker,15.8,79,4300,UTA@DET,UTA,DET,O,Suspension,,
23169,C,Steven,Adams,20.2,70,4300,SA@OKC,OKC,SA,,,,
9613,SG,Devin,Harris,16.9,76,4300,DAL@PHO,DAL,PHO,,,,
63123,SF,Mario,Hezonja,0,0,4200,WAS@ORL,ORL,WAS,,,,
9733,SG,Randy,Foye,14.9,50,4200,DEN@HOU,DEN,HOU,GTD,Hamstring,,
9758,SG,Danny,Green,23.2,81,4200,SA@OKC,SA,OKC,,,,
9796,SF,Luc Richard,Mbah a Moute,19.7,67,4200,LAC@SAC,LAC,SAC,,,,
9935,C,Brandan,Wright,16.6,75,4200,CLE@MEM,MEM,CLE,,,,
9940,PF,Dante,Cunningham,15.4,1,4200,NO@POR,NO,POR,,,,
15904,SG,Rodney,Hood,14.7,50,4200,UTA@DET,UTA,DET,,,,
15814,C,Alex,Len,17.8,69,4200,DAL@PHO,PHO,DAL,,,,
24544,SG,Gary,Harris,6.6,55,4200,DEN@HOU,DEN,HOU,,,,
9451,PF,Marvin,Williams,17.2,78,4200,CHA@MIA,CHA,MIA,,,,
12354,C,Cole,Aldrich,16.4,61,4200,LAC@SAC,LAC,SAC,,,,
9534,PG,Aaron,Brooks,6.4,1,4200,CHI@BKN,CHI,BKN,,,,
14549,PF,Lavoy,Allen,14.1,63,4200,IND@TOR,IND,TOR,,,,
14530,SF,Bojan,Bogdanovic,13.7,78,4200,CHI@BKN,BKN,CHI,,,,
9563,C,Chris,Kaman,18.3,74,4200,NO@POR,POR,NO,,,,
14505,C,Bismack,Biyombo,15.6,64,4200,IND@TOR,TOR,IND,,,,
9547,SF,Mike,Dunleavy,17.8,63,4200,CHI@BKN,CHI,BKN,O,Back,,
9542,PF,Luis,Scola,19.6,81,4200,IND@TOR,TOR,IND,,,,
9605,PG,Ramon,Sessions,12.8,64,4200,WAS@ORL,WAS,ORL,,,,
18256,SF,Doug,McDermott,12.8,1,4200,CHI@BKN,CHI,BKN,,,,
9956,SG,Wayne,Ellington,16.6,65,4100,CHI@BKN,BKN,CHI,,,,
23096,SG,Evan,Fournier,18.3,58,4100,WAS@ORL,ORL,WAS,,,,
9606,SF,Corey,Brewer,20.8,80,4100,DEN@HOU,HOU,DEN,,,,
9680,PF,Amar'e,Stoudemire,20.3,59,4100,CHA@MIA,MIA,CHA,GTD,Knee,,
9704,SG,Manu,Ginobili,20.7,70,4100,SA@OKC,SA,OKC,,,,
9849,SG,Gerald,Green,16.9,74,4000,CHA@MIA,MIA,CHA,,,,
16183,SF,Jakarr,Sampson,10.1,74,4000,PHI@BOS,PHI,BOS,,,,
58084,SF,Justise,Winslow,0,0,4000,CHA@MIA,MIA,CHA,,,,
22541,C,Kelly,Olynyk,20.2,64,4000,PHI@BOS,BOS,PHI,,,,
16071,PG,Tim,Frazier,15.6,11,4000,NO@POR,POR,NO,,,,
9461,PF,Kevin,Garnett,19,47,4000,MIN@LAL,MIN,LAL,,,,
9471,PF,Boris,Diaw,18.1,81,4000,SA@OKC,SA,OKC,,,,
9465,PG,Raymond,Felton,7.3,29,4000,DAL@PHO,DAL,PHO,,,,
9525,PG,C.J.,Watson,19.5,57,4000,WAS@ORL,ORL,WAS,,,,
14529,PG,Cory,Joseph,14,79,4000,IND@TOR,TOR,IND,,,,
15501,SG,Allen,Crabbe,7.2,51,4000,NO@POR,POR,NO,,,,
23120,SF,T.J.,Warren,10.3,40,4000,DAL@PHO,PHO,DAL,,,,
15592,PG,Austin,Rivers,13.2,76,4000,LAC@SAC,LAC,SAC,,,,
9583,PG,Mario,Chalmers,20.1,80,4000,CHA@MIA,MIA,CHA,,,,
9659,PF,Brandon,Bass,19.1,82,4000,MIN@LAL,LAL,MIN,,,,
55057,C,Jusuf,Nurkic,18,62,4000,DEN@HOU,DEN,HOU,O,Knee,,
9693,PG,Beno,Udrih,14.2,79,4000,CLE@MEM,MEM,CLE,,,,
9669,PF,Jason,Smith,15.9,82,4000,WAS@ORL,ORL,WAS,GTD,Ankle,,
12474,PG,Patrick,Beverley,21.8,56,4000,DEN@HOU,HOU,DEN,,,,
9677,SF,Jared,Dudley,15,72,4000,WAS@ORL,WAS,ORL,,,,
12445,SG,Gary,Neal,15.4,54,4000,WAS@ORL,WAS,ORL,,,,
9737,SG,Nick,Young,18.2,42,3900,MIN@LAL,LAL,MIN,,,,
37931,C,Aron,Baynes,11,1,3900,UTA@DET,DET,UTA,,,,
16335,SG,John,Jenkins,8.9,24,3900,DAL@PHO,DAL,PHO,,,,
17517,SG,Tony,Snell,12.4,1,3900,CHI@BKN,CHI,BKN,,,,
9960,SF,Omri,Casspi,15.7,67,3900,LAC@SAC,SAC,LAC,,,,
9968,SG,Jodie,Meeks,3.4,1,3900,UTA@DET,DET,UTA,,,,
41594,PF,Aaron,Gordon,11.6,47,3900,WAS@ORL,ORL,WAS,,,,
11074,PG,Garrett,Temple,8.9,52,3900,WAS@ORL,WAS,ORL,,,,
15954,PG,Kendall,Marshall,10.3,28,3900,PHI@BOS,PHI,BOS,O,Knee,,
20064,PG,Matthew,Dellavedova,15.8,1,3900,CLE@MEM,CLE,MEM,,,,
15631,SF,Hollis,Thompson,15.4,71,3900,PHI@BOS,PHI,BOS,,,,
15691,PF,Cody,Zeller,18.7,62,3900,CHA@MIA,CHA,MIA,,,,
9490,C,Anderson,Varejao,6.4,1,3900,CLE@MEM,CLE,MEM,,,,
12357,SF,Quincy,Pondexter,12.6,75,3900,NO@POR,NO,POR,O,Knee,,
15559,SG,Jeremy,Lamb,11,47,3900,CHA@MIA,CHA,MIA,GTD,Ankle,,
16301,C,Dewayne,Dedmon,11.3,59,3800,WAS@ORL,ORL,WAS,,,,
9952,C,DeJuan,Blair,4.5,29,3800,WAS@ORL,WAS,ORL,,,,
9939,PG,Patrick,Mills,11.7,51,3800,SA@OKC,SA,OKC,,,,
12828,SF,Elijah,Millsap,12.6,47,3800,UTA@DET,UTA,DET,,,,
23801,SG,Nik,Stauskas,7.7,73,3800,PHI@BOS,PHI,BOS,GTD,Leg,,
15925,PG,Phil (Flip),Pressey,9.6,50,3800,UTA@DET,UTA,DET,,,,
58661,SG,Rashad,Vaughn,0,0,3800,NY@MIL,MIL,NY,GTD,Shoulder,,
9466,PG,D.J.,Augustin,17.8,82,3800,SA@OKC,OKC,SA,,,,
9503,PF,Drew,Gooden,12.7,51,3800,WAS@ORL,WAS,ORL,,,,
9491,PF,J.J.,Hickson,16.8,73,3800,DEN@HOU,DEN,HOU,,,,
9478,SG,Kirk,Hinrich,12,66,3800,CHI@BKN,CHI,BKN,,,,
14554,PG,E'Twaun,Moore,16.1,1,3800,CHI@BKN,CHI,BKN,,,,
9520,PF,Charlie,Villanueva,10.3,64,3800,DAL@PHO,DAL,PHO,,,,
9574,SG,O.J.,Mayo,19,71,3800,NY@MIL,MIL,NY,O,Hamstring,,
15417,SG,Solomon,Hill,17.5,82,3800,IND@TOR,IND,TOR,,,,
23178,PF,Mirza,Teletovic,16.2,40,3800,DAL@PHO,PHO,DAL,,,,
9615,SG,Courtney,Lee,17.1,77,3800,CLE@MEM,MEM,CLE,,,,
42156,PF,Bobby,Portis,0,0,3800,CHI@BKN,CHI,BKN,,,,
9657,SF,Matt,Barnes,19,76,3800,CLE@MEM,MEM,CLE,,,,
23220,SF,Chris,Copeland,10.1,50,3800,NY@MIL,MIL,NY,,,,
9683,PG,Steve,Blake,8,1,3800,UTA@DET,DET,UTA,,,,
23248,SG,RJ,Hunter,0,0,3800,PHI@BOS,BOS,PHI,,,,
9678,PF,Channing,Frye,15.1,75,3800,WAS@ORL,ORL,WAS,,,,
9715,SG,Marco,Belinelli,14.6,62,3800,LAC@SAC,SAC,LAC,,,,
24244,SF,Cleanthony,Early,10.6,39,3800,NY@MIL,NY,MIL,,,,
9739,C,JaVale,McGee,9.1,23,3700,DAL@PHO,DAL,PHO,O,Leg,,
23831,PF,Jerami,Grant,13.8,65,3700,PHI@BOS,PHI,BOS,,,,
9955,SG,Marcus,Thornton,12,48,3700,DEN@HOU,HOU,DEN,,,,
23744,SF,Justin,Anderson,0,0,3700,DAL@PHO,DAL,PHO,,,,
15532,SF,K.J.,McDaniels,15.5,62,3700,DEN@HOU,HOU,DEN,,,,
12335,PF,Kevin,Seraphin,12.6,79,3700,NY@MIL,NY,MIL,GTD,Knee,,
9723,PG,Ronnie,Price,14.9,43,3700,DAL@PHO,PHO,DAL,GTD,Illness,,
11104,SF,Alonzo,Gee,18.5,1,3600,NO@POR,NO,POR,,,,
12391,PF,Jeremy,Evans,6.2,38,3600,DAL@PHO,DAL,PHO,,,,
15469,PF,Quincy,Acy,13.2,68,3600,LAC@SAC,SAC,LAC,,,,
48799,PF,Maurice,Ndour,0,0,3500,DAL@PHO,DAL,PHO,O,Leg,,
59318,SF,Joe,Ingles,12,79,3500,UTA@DET,UTA,DET,,,,
9785,SF,James,Jones,2,1,3500,CLE@MEM,CLE,MEM,,,,
20907,C,Shayne,Whittington,5.5,20,3500,IND@TOR,IND,TOR,,,,
23920,PF,Anthony,Bennett,11.9,57,3500,IND@TOR,TOR,IND,,,,
9783,C,Joel,Anthony,6.5,49,3500,UTA@DET,DET,UTA,,,,
16293,SG,Norman,Powell,0,0,3500,IND@TOR,TOR,IND,,,,
9736,SF,Caron,Butler,11,78,3500,LAC@SAC,SAC,LAC,,,,
9731,C,Kosta,Koufos,13.6,81,3500,LAC@SAC,SAC,LAC,,,,
64017,C,Salah,Mejri,0,0,3500,DAL@PHO,DAL,PHO,,,,
16348,SG,Darrun,Hilliard,0,0,3500,UTA@DET,DET,UTA,,,,
9804,C,Alexis,Ajinca,9.8,1,3500,NO@POR,NO,POR,GTD,Hamstring,,
55376,SF,Damjan,Rudez,6.7,68,3500,MIN@LAL,MIN,LAL,,,,
16363,SG,Joe,Harris,4.2,51,3500,CLE@MEM,CLE,MEM,,,,
9810,PG,Jerryd,Bayless,15.7,77,3500,NY@MIL,MIL,NY,,,,
16378,SG,Erick,Green,5.9,43,3500,DEN@HOU,DEN,HOU,,,,
23824,PG,Archie,Goodwin,9.6,41,3500,DAL@PHO,PHO,DAL,,,,
9895,SF,Steve,Novak,3,35,3500,SA@OKC,OKC,SA,,,,
16405,SG,Terrence,Ross,15.8,82,3500,IND@TOR,TOR,IND,,,,
17491,SF,James,Ennis,10.3,62,3500,CHA@MIA,MIA,CHA,,,,
16411,SG,C.J.,Wilcox,2.8,21,3500,LAC@SAC,LAC,SAC,,,,
18600,PG,Tyler,Johnson,12.6,32,3500,CHA@MIA,MIA,CHA,,,,
17520,PF,Cameron,Bairstow,1.3,18,3500,CHI@BKN,CHI,BKN,,,,
16178,SF,Maurice,Harkless,8.4,45,3500,NO@POR,POR,NO,GTD,Ankle,,
16202,PF,Rakeem,Christmas,0,0,3500,IND@TOR,IND,TOR,,,,
9962,PF,Jonas,Jerebko,13,75,3500,PHI@BOS,BOS,PHI,,,,
16196,PF,Dwight,Powell,6.3,29,3500,DAL@PHO,DAL,PHO,,,,
9966,SF,James,Johnson,16.8,70,3500,IND@TOR,TOR,IND,,,,
58153,SF,Kelly,Oubre,0,0,3500,WAS@ORL,WAS,ORL,,,,
58150,PF,Cliff,Alexander,0,0,3500,NO@POR,POR,NO,O,Knee,,
16233,SG,Josh,Richardson,0,0,3500,CHA@MIA,MIA,CHA,,,,
9928,SF,Sonny,Weems,0,0,3500,DAL@PHO,PHO,DAL,,,,
16230,SG,Jordan,McRae,0,0,3500,PHI@BOS,PHI,BOS,,,,
20805,SG,Troy,Daniels,5.2,47,3500,CHA@MIA,CHA,MIA,GTD,Hamstring,,
17462,SG,Chris,Johnson,10.5,29,3500,UTA@DET,UTA,DET,,,,
58081,PG,Tyus,Jones,0,0,3500,MIN@LAL,MIN,LAL,,,,
18702,C,Robert,Sacre,11.6,67,3500,MIN@LAL,LAL,MIN,,,,
