Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,,
14908-9538,SF,Trevor,Ariza,24.701612903225808,62,6300,HOU@PHI,HOU,PHI,,,,
14908-15800,SF,Jae,Crowder,26.928125,64,6200,MEM@BOS,BOS,MEM,,,,
14908-16008,PF,Jared,Sullinger,26.204761904761906,63,6200,MEM@BOS,BOS,MEM,GTD,Illness,,
14908-23825,PF,Nerlens,Noel,26.857407407407408,54,6100,HOU@PHI,PHI,HOU,GTD,Knee,,
14908-9479,SF,Luol,Deng,22.448214285714283,56,6100,MIA@MIL,MIA,MIL,,,,
14908-9873,C,Robin,Lopez,21.643076923076922,65,5800,NY@PHO,NY,PHO,,,,
14908-9957,PF,Serge,Ibaka,25.938095238095237,63,5800,LAC@OKC,OKC,LAC,,,,
14908-9451,PF,Marvin,Williams,23.733870967741936,62,5800,NO@CHA,CHA,NO,,,,
14908-14518,PF,Tobias,Harris,26.801724137931036,58,5800,DET@DAL,DET,DAL,,,,
14908-16201,PG,Michael,Carter-Williams,27.124074074074073,54,5700,MIA@MIL,MIL,MIA,O,Hip,,
14908-12359,SF,Evan,Turner,22.8859375,64,5700,MEM@BOS,BOS,MEM,,,,
14908-14527,PG,Norris,Cole,20.393333333333334,45,5700,NO@CHA,NO,CHA,GTD,Back,,
14908-20491,SF,Robert,Covington,22.97407407407407,54,5700,HOU@PHI,PHI,HOU,,,,
14908-58460,SG,Devin,Booker,16.90701754385965,57,5700,NY@PHO,PHO,NY,,,,
14908-9722,PG,Deron,Williams,25.816363636363636,55,5600,DET@DAL,DAL,DET,,,,
14908-9772,PF,Ryan,Anderson,25.955,60,5500,NO@CHA,NO,CHA,,,,
14908-15758,SF,Michael,Kidd-Gilchrist,22.928571428571427,7,5400,NO@CHA,CHA,NO,O,Shoulder,,
14908-9609,C,Al,Jefferson,24.05,28,5400,NO@CHA,CHA,NO,,,,
14908-15904,SG,Rodney,Hood,23.375409836065575,61,5400,UTA@GS,UTA,GS,GTD,Back,,
14908-9583,PG,Mario,Chalmers,20.43166666666667,60,5300,MEM@BOS,MEM,BOS,,,,
14908-23831,PF,Jerami,Grant,20.634426229508197,61,5200,HOU@PHI,PHI,HOU,,,,
14908-9447,SG,Joe,Johnson,22,62,5200,MIA@MIL,MIA,MIL,,,,
14908-9556,SG,Eric,Gordon,22.828888888888887,45,5200,NO@CHA,NO,CHA,O,Finger,,
14908-12334,SG,Avery,Bradley,23.327118644067795,59,5200,MEM@BOS,BOS,MEM,,,,
14908-15636,SG,Kentavious,Caldwell-Pope,23.42542372881356,59,5000,DET@DAL,DET,DAL,,,,
14908-9507,SG,Arron,Afflalo,21.48392857142857,56,5000,NY@PHO,NY,PHO,,,,
14908-14512,SF,Marcus,Morris,23.68548387096774,62,5000,DET@DAL,DET,DAL,,,,
14908-9624,PG,Darren,Collison,22.057894736842105,57,5000,CLE@SAC,SAC,CLE,,,,
14908-9601,C,Andrew,Bogut,21.083333333333332,54,5000,UTA@GS,GS,UTA,,,,
14908-9638,PF,David,Lee,17.59189189189189,37,5000,DET@DAL,DAL,DET,,,,
14908-12474,PG,Patrick,Beverley,19.551923076923078,52,5000,HOU@PHI,HOU,PHI,,,,
14908-9448,SG,Jamal,Crawford,19.316129032258065,62,4900,LAC@OKC,LAC,OKC,,,,
14908-23670,PG,Marcus,Smart,21.87906976744186,43,4800,MEM@BOS,BOS,MEM,,,,
14908-14510,SG,Alec,Burks,21.446428571428573,28,4800,UTA@GS,UTA,GS,O,Ankle,,
14908-9648,SF,Jeff,Green,20.83606557377049,61,4800,LAC@OKC,LAC,OKC,,,,
14908-9657,SF,Matt,Barnes,20.260344827586206,58,4800,MEM@BOS,MEM,BOS,,,,
14908-9454,C,Zaza,Pachulia,25.51016949152542,59,4700,DET@DAL,DAL,DET,,,,
14908-14516,C,Enes,Kanter,21.636507936507936,63,4700,LAC@OKC,OKC,LAC,,,,
14908-9655,SG,J.J.,Redick,20.946551724137933,58,4700,LAC@OKC,LAC,OKC,,,,
14908-23407,SF,P.J.,Tucker,18.685714285714287,63,4600,NY@PHO,PHO,NY,,,,
14908-9960,SF,Omri,Casspi,22.039285714285715,56,4600,CLE@SAC,SAC,CLE,,,,
14908-15691,PF,Cody,Zeller,19.955555555555552,54,4600,NO@CHA,CHA,NO,,,,
14908-14501,PF,Tristan,Thompson,21.156451612903222,62,4600,CLE@SAC,CLE,SAC,,,,
14908-23178,PF,Mirza,Teletovic,16.875409836065575,61,4600,NY@PHO,PHO,NY,,,,
14908-15405,PF,JaMychal,Green,12.686440677966102,59,4600,MEM@BOS,MEM,BOS,,,,
14908-58350,SF,Stanley,Johnson,16.626315789473686,57,4500,DET@DAL,DET,DAL,O,Shoulder,,
14908-9458,SG,Tony,Allen,17.0625,48,4500,MEM@BOS,MEM,BOS,,,,
14908-9506,SG,J.R.,Smith,20.232758620689655,58,4500,CLE@SAC,CLE,SAC,,,,
14908-9473,C,Tyson,Chandler,18.5,52,4400,NY@PHO,PHO,NY,,,,
14908-12369,SG,Lance,Stephenson,12.015384615384615,52,4400,MEM@BOS,MEM,BOS,,,,
14908-22541,C,Kelly,Olynyk,19.211111111111112,54,4400,MEM@BOS,BOS,MEM,GTD,Shoulder,,
14908-9810,PG,Jerryd,Bayless,19.858536585365854,41,4300,MIA@MIL,MIL,MIA,,,,
14908-23824,SG,Archie,Goodwin,15.21627906976744,43,4300,NY@PHO,PHO,NY,,,,
14908-9465,PG,Raymond,Felton,19.136507936507936,63,4300,DET@DAL,DAL,DET,,,,
14908-9799,SG,Wesley,Matthews,20.081666666666667,60,4200,DET@DAL,DAL,DET,,,,
14908-12348,SF,Wesley,Johnson,14.582258064516129,62,4200,LAC@OKC,LAC,OKC,,,,
14908-23169,C,Steven,Adams,18.229508196721312,61,4200,LAC@OKC,OKC,LAC,,,,
14908-15946,SF,Harrison,Barnes,20.61521739130435,46,4200,UTA@GS,GS,UTA,,,,
14908-12443,SG,Jeremy,Lin,20.761016949152545,59,4200,NO@CHA,CHA,NO,,,,
14908-9700,C,Spencer,Hawes,15.129787234042555,47,4100,NO@CHA,CHA,NO,O,Back,,
14908-58084,SF,Justise,Winslow,15.563333333333333,60,4000,MIA@MIL,MIA,MIL,,,,
14908-9606,SF,Corey,Brewer,14.80952380952381,63,4000,HOU@PHI,HOU,PHI,,,,
14908-19456,PG,Isaiah,Canaan,16.369354838709675,62,3900,HOU@PHI,PHI,HOU,,,,
14908-23447,PF,Richaun,Holmes,11.74468085106383,47,3900,HOU@PHI,PHI,HOU,,,,
14908-14533,PG,Shelvin,Mack,10.666666666666666,33,3900,UTA@GS,UTA,GS,,,,
14908-14515,SG,Iman,Shumpert,14.786486486486487,37,3900,CLE@SAC,CLE,SAC,,,,
14908-9664,SF,Andre,Iguodala,19.20862068965517,58,3900,UTA@GS,GS,UTA,GTD,Hamstring,,
14908-9712,PG,Jose,Calderon,17.981967213114757,61,3900,NY@PHO,NY,PHO,,,,
14908-9723,PG,Ronnie,Price,11.751162790697675,43,3900,NY@PHO,PHO,NY,,,,
14908-9643,PG,Shaun,Livingston,13.820338983050847,59,3800,UTA@GS,GS,UTA,,,,
14908-55059,PF,Clint,Capela,19.191379310344825,58,3800,HOU@PHI,HOU,PHI,,,,
14908-9680,PF,Amar'e,Stoudemire,13.754285714285714,35,3800,MIA@MIL,MIA,MIL,,,,
14908-15952,PF,John,Henson,16.245238095238093,42,3800,MIA@MIL,MIL,MIA,GTD,Back,,
14908-15631,SF,Hollis,Thompson,15.03728813559322,59,3700,HOU@PHI,PHI,HOU,,,,
14908-9935,C,Brandan,Wright,14.466666666666667,12,3700,MEM@BOS,MEM,BOS,O,Knee,,
14908-9495,PG,Jose Juan,Barea,17.010344827586206,58,3700,DET@DAL,DAL,DET,,,,
14908-9539,PF,Carl,Landry,12.014285714285714,21,3700,HOU@PHI,PHI,HOU,,,,
14908-9654,SF,Vince,Carter,10.324444444444445,45,3700,MEM@BOS,MEM,BOS,,,,
14908-15469,PF,Quincy,Acy,9.88205128205128,39,3700,CLE@SAC,SAC,CLE,,,,
14908-9862,PF,Amir,Johnson,19.295081967213115,61,3600,MEM@BOS,BOS,MEM,,,,
14908-16448,PF,Frank,Kaminsky,15.554098360655736,61,3600,NO@CHA,CHA,NO,,,,
14908-9968,SG,Jodie,Meeks,1.7,2,3600,DET@DAL,DET,DAL,O,Foot,,
14908-9940,PF,Dante,Cunningham,10.716666666666667,60,3600,NO@CHA,NO,CHA,,,,
14908-15591,C,Miles,Plumlee,9.837209302325581,43,3600,MIA@MIL,MIL,MIA,,,,
14908-17384,C,Kyle,O'Quinn,12.061538461538463,52,3600,NY@PHO,NY,PHO,,,,
14908-12344,PG,Greivis,Vasquez,15.55625,16,3600,MIA@MIL,MIL,MIA,O,Ankle,,
14908-15592,PG,Austin,Rivers,13.263265306122449,49,3600,LAC@OKC,LAC,OKC,,,,
14908-12350,PF,Trevor,Booker,16.253333333333334,60,3600,UTA@GS,UTA,GS,,,,
14908-15583,SG,Seth,Curry,6.314285714285715,28,3600,CLE@SAC,SAC,CLE,O,Foot,,
14908-15947,SF,Reggie,Bullock,4.84,25,3600,DET@DAL,DET,DAL,,,,
14908-15782,PG,Russ,Smith,3.6866666666666665,15,3500,MEM@BOS,MEM,BOS,,,,
14908-59318,SF,Joe,Ingles,7.737096774193549,62,3500,UTA@GS,UTA,GS,,,,
14908-15792,C,Johnny,O'Bryant,7.384615384615385,52,3500,MIA@MIL,MIL,MIA,,,,
14908-9785,SF,James,Jones,5.53421052631579,38,3500,CLE@SAC,CLE,SAC,,,,
14908-9783,C,Joel,Anthony,2.54375,16,3500,DET@DAL,DET,DAL,,,,
14908-20064,PG,Matthew,Dellavedova,17.71607142857143,56,3500,CLE@SAC,CLE,SAC,,,,
14908-9778,PF,Josh,McRoberts,10.738709677419354,31,3500,MIA@MIL,MIA,MIL,,,,
14908-9739,C,JaVale,McGee,11.609375,32,3500,DET@DAL,DAL,DET,,,,
14908-9736,SF,Caron,Butler,5.522222222222222,9,3500,CLE@SAC,SAC,CLE,,,,
14908-9733,SG,Randy,Foye,11.619354838709677,62,3500,LAC@OKC,OKC,LAC,,,,
14908-9731,C,Kosta,Koufos,15.061666666666667,60,3500,CLE@SAC,SAC,CLE,,,,
14908-15757,PF,Terrence,Jones,16.740816326530613,49,3500,HOU@PHI,HOU,PHI,GTD,Illness,,
14908-9751,PG,Toney,Douglas,11.565853658536586,41,3500,NO@CHA,NO,CHA,,,,
14908-15843,PG,Trey,Burke,17.12982456140351,57,3500,UTA@GS,UTA,GS,,,,
14908-37931,C,Aron,Baynes,13.153225806451612,62,3500,DET@DAL,DET,DAL,,,,
14908-64017,C,Salah,Mejri,7.845454545454545,22,3500,DET@DAL,DAL,DET,,,,
14908-16335,SG,John,Jenkins,4.92962962962963,27,3500,NY@PHO,PHO,NY,,,,
14908-9849,SG,Gerald,Green,14.65090909090909,55,3500,MIA@MIL,MIA,MIL,,,,
14908-15858,PF,Branden,Dawson,2.533333333333333,3,3500,LAC@OKC,LAC,OKC,,,,
14908-16348,SG,Darrun,Hilliard,5.812903225806451,31,3500,DET@DAL,DET,DAL,,,,
14908-23823,PF,Willie,Cauley-Stein,15.491666666666665,48,3500,CLE@SAC,SAC,CLE,,,,
14908-9804,C,Alexis,Ajinca,10.970212765957447,47,3500,NO@CHA,NO,CHA,O,Chest,,
14908-9796,SF,Luc Richard,Mbah a Moute,7.378947368421053,57,3500,LAC@OKC,LAC,OKC,O,Eye,,
14908-16378,SG,Erick,Green,2.966666666666667,9,3500,UTA@GS,UTA,GS,,,,
14908-16629,SG,Bryce,Jones,12.292857142857143,14,3500,NO@CHA,NO,CHA,O,Wrist,,
14908-9895,SF,Steve,Novak,2.9,10,3500,MIA@MIL,MIL,MIA,O,Knee,,
14908-17491,SF,James,Ennis,2.9923076923076923,13,3500,MEM@BOS,MEM,BOS,,,,
14908-16411,SG,C.J.,Wilcox,2.853846153846154,13,3500,LAC@OKC,LAC,OKC,,,,
14908-16191,SF,Josh,Huestis,0,0,3500,LAC@OKC,OKC,LAC,,,,
14908-58661,SG,Rashad,Vaughn,5.110714285714286,56,3500,MIA@MIL,MIL,MIA,,,,
14908-9887,C,Nazr,Mohammed,0,0,3500,LAC@OKC,OKC,LAC,,,,
14908-16925,PF,Jarnell,Stokes,2.185714285714286,7,3500,NO@CHA,NO,CHA,,,,
14908-16443,PF,Duje,Dukan,0,0,3500,CLE@SAC,SAC,CLE,,,,
14908-15727,SG,Ben,McLemore,12.08448275862069,58,3500,CLE@SAC,SAC,CLE,O,Finger,,
14908-9952,C,DeJuan,Blair,5.203448275862068,29,3500,NY@PHO,PHO,NY,,,,
14908-9962,PF,Jonas,Jerebko,9.86031746031746,63,3500,MEM@BOS,BOS,MEM,,,,
14908-16196,PF,Dwight,Powell,13.408620689655173,58,3500,DET@DAL,DAL,DET,,,,
14908-16220,SG,Dion,Waiters,16.504761904761903,63,3500,LAC@OKC,OKC,LAC,O,Personal,,
14908-15736,C,Jeff,Withey,12.226829268292683,41,3500,UTA@GS,UTA,GS,,,,
14908-16233,SG,Josh,Richardson,8.218181818181819,33,3500,MIA@MIL,MIA,MIL,,,,
14908-9920,PF,Anthony,Tolliver,11.701818181818183,55,3500,DET@DAL,DET,DAL,O,Knee,,
14908-9928,SF,Sonny,Weems,5.408333333333333,36,3500,HOU@PHI,PHI,HOU,,,,
14908-9449,PF,Josh,Smith,14.258,50,3500,HOU@PHI,HOU,PHI,,,,
14908-16230,SG,Jordan,McRae,7.4799999999999995,10,3500,CLE@SAC,CLE,SAC,,,,
14908-9463,C,Kendrick,Perkins,6.277777777777778,18,3500,NO@CHA,NO,CHA,,,,
14908-9942,SF,Chase,Budinger,9.789795918367346,49,3500,NY@PHO,PHO,NY,,,,
14908-20805,SG,Troy,Daniels,7.403333333333333,30,3500,NO@CHA,CHA,NO,,,,
14908-9459,SF,Paul,Pierce,11.351785714285715,56,3500,LAC@OKC,LAC,OKC,,,,
14908-9941,PF,Jeff,Ayres,3.5200000000000005,5,3500,LAC@OKC,LAC,OKC,,,,
14908-17462,SG,Chris,Johnson,7.705555555555556,54,3500,UTA@GS,UTA,GS,,,,
14908-9496,PG,Jason,Terry,10.115094339622642,53,3500,HOU@PHI,HOU,PHI,,,,
14908-12391,PF,Jeremy,Evans,5.3933333333333335,30,3500,DET@DAL,DAL,DET,,,,
14908-15542,PG,Spencer,Dinwiddie,7.699999999999999,9,3500,DET@DAL,DET,DAL,O,Ankle,,
14908-9490,C,Anderson,Varejao,7.497368421052631,38,3500,UTA@GS,GS,UTA,,,,
14908-15548,SG,Andre,Roberson,12.23076923076923,52,3500,LAC@OKC,OKC,LAC,,,,
14908-9484,PG,Mo,Williams,14.505714285714285,35,3500,CLE@SAC,CLE,SAC,O,Knee,,
14908-48567,PG,Cameron,Payne,10.807142857142857,42,3500,LAC@OKC,OKC,LAC,,,,
14908-15532,SF,K.J.,McDaniels,2.9899999999999998,20,3500,HOU@PHI,HOU,PHI,,,,
14908-9529,SG,Anthony,Morrow,7.752941176470588,51,3500,LAC@OKC,OKC,LAC,,,,
14908-12354,C,Cole,Aldrich,13.569999999999999,40,3500,LAC@OKC,LAC,OKC,,,,
14908-12353,C,Tibor,Pleiss,3.5833333333333335,12,3500,UTA@GS,UTA,GS,,,,
14908-16063,PF,Eric,Moreland,3.84,5,3500,CLE@SAC,SAC,CLE,O,Foot,,
14908-41063,PF,Jordan,Mickey,3.8777777777777778,9,3500,MEM@BOS,BOS,MEM,,,,
14908-9520,PF,Charlie,Villanueva,9.398039215686273,51,3500,DET@DAL,DAL,DET,,,,
14908-12364,SG,James,Anderson,4.877142857142857,35,3500,CLE@SAC,SAC,CLE,,,,
14908-18393,PG,T.J.,McConnell,17.91290322580645,62,3500,HOU@PHI,PHI,HOU,,,,
14908-12360,SG,Elliot,Williams,3.56,5,3500,MEM@BOS,MEM,BOS,,,,
14908-9513,C,Chris,Andersen,8.7625,16,3500,MEM@BOS,MEM,BOS,O,Shoulder,,
14908-14539,PF,Jon,Leuer,17.35,52,3500,NY@PHO,PHO,NY,,,,
14908-14532,SF,Kyle,Singler,6.767307692307692,52,3500,LAC@OKC,OKC,LAC,,,,
14908-14531,PF,Justin,Harper,2.84,5,3500,DET@DAL,DET,DAL,,,,
14908-15503,PG,Jorge,Gutierrez,4.5,3,3500,NO@CHA,CHA,NO,,,,
14908-16859,SF,Lance,Thomas,12.23220338983051,59,3500,NY@PHO,NY,PHO,GTD,Knee,,
14908-9567,SG,Sasha,Vujacic,7.613636363636363,44,3500,NY@PHO,NY,PHO,,,,
14908-22647,SF,J.J.,O'Brien,1.6,2,3500,UTA@GS,UTA,GS,,,,
14908-12335,PF,Kevin,Seraphin,8.558333333333334,36,3500,NY@PHO,NY,PHO,,,,
14908-14519,PF,Donatas,Motiejunas,9.363157894736842,19,3500,HOU@PHI,HOU,PHI,,,,
14908-9549,SG,Brandon,Rush,9.747169811320756,53,3500,UTA@GS,GS,UTA,,,,
14908-9551,PF,Tyler,Hansbrough,6.25,34,3500,NO@CHA,CHA,NO,,,,
14908-58576,PF,Kevon,Looney,4,5,3500,UTA@GS,GS,UTA,,,,
14908-14500,PF,Derrick,Williams,14.428571428571429,63,3500,NY@PHO,NY,PHO,,,,
14908-12349,SF,Luke,Babbitt,6.879310344827586,29,3500,NO@CHA,NO,CHA,GTD,Shin,,
14908-9589,PF,Udonis,Haslem,5.207142857142857,28,3500,MIA@MIL,MIA,MIL,,,,
14908-9587,SF,Michael,Beasley,3.5,1,3500,HOU@PHI,HOU,PHI,,,,
14908-15559,SG,Jeremy,Lamb,17.817307692307693,52,3500,NO@CHA,CHA,NO,,,,
14908-16100,PG,Bryce,Cotton,3.1666666666666665,3,3500,NY@PHO,PHO,NY,,,,
14908-9574,SG,O.J.,Mayo,16.195121951219512,41,3500,MIA@MIL,MIL,MIA,,,,
14908-42671,SF,James,Young,3.178260869565217,23,3500,MEM@BOS,BOS,MEM,,,,
14908-11104,SF,Alonzo,Gee,10.364516129032259,62,3500,NO@CHA,NO,CHA,,,,
14908-23799,PF,Mitch,McGary,2.55,18,3500,LAC@OKC,OKC,LAC,,,,
14908-42664,PG,Aaron,Harrison,1.875,16,3500,NO@CHA,CHA,NO,,,,
14908-17747,SG,Ian,Clark,7.151020408163265,49,3500,UTA@GS,GS,UTA,,,,
14908-23801,SG,Nik,Stauskas,13.536363636363637,55,3500,HOU@PHI,PHI,HOU,,,,
14908-23776,PF,Montrezl,Harrell,6.4818181818181815,33,3500,HOU@PHI,HOU,PHI,,,,
14908-42677,PG,Terry,Rozier,3.0434782608695654,23,3500,MEM@BOS,BOS,MEM,,,,
14908-9611,PF,Ryan,Hollins,6.447826086956522,23,3500,MEM@BOS,MEM,BOS,,,,
14908-9613,SG,Devin,Harris,13.86875,48,3500,DET@DAL,DAL,DET,,,,
14908-9615,SG,Courtney,Lee,16.415254237288135,59,3500,NO@CHA,CHA,NO,,,,
14908-9649,PF,Nick,Collison,6.781632653061224,49,3500,LAC@OKC,OKC,LAC,,,,
14908-15925,PG,Phil (Flip),Pressey,11.095238095238095,21,3500,NY@PHO,PHO,NY,,,,
14908-23744,SF,Justin,Anderson,5.661538461538462,39,3500,DET@DAL,DAL,DET,,,,
14908-40819,PF,Jarell,Martin,3.675,8,3500,MEM@BOS,MEM,BOS,,,,
14908-15961,C,Tyler,Zeller,10.178260869565218,46,3500,MEM@BOS,BOS,MEM,,,,
14908-15964,PG,Lorenzo,Brown,5.4875,8,3500,NY@PHO,PHO,NY,,,,
14908-55061,SF,Damien,Inglis,2.7249999999999996,8,3500,MIA@MIL,MIL,MIA,,,,
14908-9683,PG,Steve,Blake,10.25897435897436,39,3500,DET@DAL,DET,DAL,,,,
14908-15954,PG,Kendall,Marshall,8.666666666666666,18,3500,HOU@PHI,PHI,HOU,,,,
14908-9693,PG,Beno,Udrih,10.054545454545455,44,3500,MIA@MIL,MIA,MIL,O,Foot,,
14908-15955,PF,James Michael,McAdoo,5.210714285714286,28,3500,UTA@GS,GS,UTA,,,,
14908-23248,SG,RJ,Hunter,5.1499999999999995,28,3500,MEM@BOS,BOS,MEM,,,,
14908-15475,PF,Cory,Jefferson,5.4,8,3500,NY@PHO,PHO,NY,,,,
14908-9668,PF,Elton,Brand,8.6,2,3500,HOU@PHI,PHI,HOU,,,,
14908-9671,PF,Marreese,Speights,11.571153846153846,52,3500,UTA@GS,GS,UTA,,,,
14908-42202,PF,Christian,Wood,7.992857142857143,14,3500,HOU@PHI,PHI,HOU,,,,
14908-15951,SF,P.J.,Hairston,10.974137931034482,58,3500,MEM@BOS,MEM,BOS,,,,
14908-23715,SG,Jordan,Adams,8.95,2,3500,MEM@BOS,MEM,BOS,O,Knee,,
14908-9679,PF,Louis,Amundson,5.4409090909090905,22,3500,NY@PHO,NY,PHO,,,,
14908-9678,PF,Channing,Frye,11.665999999999999,50,3500,CLE@SAC,CLE,SAC,,,,
14908-58461,PF,Trey,Lyles,10.104918032786886,61,3500,UTA@GS,UTA,GS,,,,
14908-23234,PG,Pablo,Prigioni,8.363414634146341,41,3500,LAC@OKC,LAC,OKC,,,,
14908-9674,SG,Leandro,Barbosa,11.077551020408162,49,3500,UTA@GS,GS,UTA,,,,
14908-12424,C,Timofey,Mozgov,13.528813559322035,59,3500,CLE@SAC,CLE,SAC,GTD,Illness,,
14908-15996,PG,Jerian,Grant,10.55084745762712,59,3500,NY@PHO,NY,PHO,,,,
14908-9715,SG,Marco,Belinelli,15.453333333333335,60,3500,CLE@SAC,SAC,CLE,GTD,Back,,
14908-16759,PF,Alex,Stepheson,2.8000000000000003,3,3500,LAC@OKC,LAC,OKC,,,,
14908-24244,SF,Cleanthony,Early,1.3900000000000001,10,3500,NY@PHO,NY,PHO,O,Knee,,
14908-42689,PG,Tyler,Ennis,5.214285714285714,28,3500,MIA@MIL,MIL,MIA,,,,
14908-23282,SF,Sam,Dekker,1.0666666666666667,3,3500,HOU@PHI,HOU,PHI,,,,
14908-12423,C,Omer,Asik,12.054,50,3500,NO@CHA,NO,CHA,,,,
14908-40208,PG,Raul,Neto,11.70483870967742,62,3500,UTA@GS,UTA,GS,,,,
14908-66520,C,Sasha,Kaun,2.3,16,3500,CLE@SAC,CLE,SAC,,,,
14908-17230,SG,Langston,Galloway,16.795384615384616,65,3500,NY@PHO,NY,PHO,,,,
14908-9706,SF,Richard,Jefferson,9.486206896551725,58,3500,CLE@SAC,CLE,SAC,,,,
