Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
PG,Reggie Jackson,6600,Det@Cle 07:00PM ET,33.875,Det
C,Al Horford,6500,GS@Atl 08:00PM ET,33.197,Atl
SG,Andrew Wiggins,6300,Bos@Min 08:00PM ET,30.327,Min
PG,Goran Dragic,6200,Ind@Mia 07:30PM ET,26.658,Mia
PG,Ricky Rubio,6100,Bos@Min 08:00PM ET,32.045,Min
C,Jonas Valanciunas,6100,Tor@NY 07:30PM ET,28.681,Tor
PF,Julius Randle,6100,LAL@Mil 08:00PM ET,27.923,LAL
SG,Monta Ellis,6000,Ind@Mia 07:30PM ET,28.926,Ind
PG,Jeff Teague,6000,GS@Atl 08:00PM ET,29.181,Atl
PG,Michael Carter-Williams,6000,LAL@Mil 08:00PM ET,29.559,Mil
PG,Archie Goodwin,6000,Pho@LAC 10:30PM ET,16.400,Pho
SG,Devin Booker,6000,Pho@LAC 10:30PM ET,17.189,Pho
SG,Kobe Bryant,5900,LAL@Mil 08:00PM ET,29.712,LAL
PF,Jabari Parker,5900,LAL@Mil 08:00PM ET,22.210,Mil
C,Myles Turner,5900,Ind@Mia 07:30PM ET,20.336,Ind
SF,Luol Deng,5800,Ind@Mia 07:30PM ET,22.563,Mia
PG,George Hill,5700,Ind@Mia 07:30PM ET,26.346,Ind
SF,Jae Crowder,5700,Bos@Min 08:00PM ET,28.107,Bos
C,Jared Sullinger,5700,Bos@Min 08:00PM ET,27.145,Bos
SF,Tobias Harris,5700,Det@Cle 07:00PM ET,28.425,Det
SG,Jamal Crawford,5600,Pho@LAC 10:30PM ET,20.795,LAC
SF,Marcus Morris,5500,Det@Cle 07:00PM ET,25.782,Det
PF,Tristan Thompson,5500,Det@Cle 07:00PM ET,22.571,Cle
PG,Dennis Schroder,5500,GS@Atl 08:00PM ET,23.341,Atl
C,Robin Lopez,5400,Tor@NY 07:30PM ET,22.421,NY
SG,J.R. Smith,5300,Det@Cle 07:00PM ET,22.454,Cle
PG,Jordan Clarkson,5300,LAL@Mil 08:00PM ET,26.361,LAL
SF,Kent Bazemore,5200,GS@Atl 08:00PM ET,25.063,Atl
SG,Avery Bradley,5200,Bos@Min 08:00PM ET,25.436,Bos
SG,Kentavious Caldwell-Pope,5200,Det@Cle 07:00PM ET,25.402,Det
SG,Zach LaVine,5200,Bos@Min 08:00PM ET,22.652,Min
SF,P.J. Tucker,5100,Pho@LAC 10:30PM ET,19.895,Pho
SF,Jeff Green,5100,Pho@LAC 10:30PM ET,22.366,LAC
SG,Evan Turner,5100,Bos@Min 08:00PM ET,23.728,Bos
C,Ian Mahinmi,5000,Ind@Mia 07:30PM ET,23.011,Ind
SF,Harrison Barnes,5000,GS@Atl 08:00PM ET,22.447,GS
SG,J.J. Redick,4900,Pho@LAC 10:30PM ET,22.593,LAC
SG,Arron Afflalo,4900,Tor@NY 07:30PM ET,22.842,NY
SG,Lou Williams,4900,LAL@Mil 08:00PM ET,25.283,LAL
SF,DeMarre Carroll,4800,Tor@NY 07:30PM ET,23.261,Tor
PG,Marcus Smart,4800,Bos@Min 08:00PM ET,23.607,Bos
SF,Stanley Johnson,4700,Det@Cle 07:00PM ET,18.150,Det
PF,Jordan Hill,4600,Ind@Mia 07:30PM ET,21.380,Ind
C,Alex Len,4600,Pho@LAC 10:30PM ET,18.377,Pho
SG,Langston Galloway,4500,Tor@NY 07:30PM ET,18.548,NY
SF,Mirza Teletovic,4500,Pho@LAC 10:30PM ET,17.453,Pho
SF,Justise Winslow,4500,Ind@Mia 07:30PM ET,16.125,Mia
PG,D'Angelo Russell,4500,LAL@Mil 08:00PM ET,23.759,LAL
SG,Kyle Korver,4400,GS@Atl 08:00PM ET,20.055,Atl
PF,Amar'e Stoudemire,4400,Ind@Mia 07:30PM ET,14.157,Mia
SF,Andre Iguodala,4400,GS@Atl 08:00PM ET,20.925,GS
C,Andrew Bogut,4400,GS@Atl 08:00PM ET,21.560,GS
PG,Jerryd Bayless,4400,LAL@Mil 08:00PM ET,21.590,Mil
PF,Jon Leuer,4400,Pho@LAC 10:30PM ET,19.642,Pho
C,Tyson Chandler,4300,Pho@LAC 10:30PM ET,19.511,Pho
SG,O.J. Mayo,4300,LAL@Mil 08:00PM ET,19.121,Mil
C,Kelly Olynyk,4300,Bos@Min 08:00PM ET,20.648,Bos
PG,Jose Calderon,4200,Tor@NY 07:30PM ET,19.491,NY
SF,Wesley Johnson,4100,Pho@LAC 10:30PM ET,15.209,LAC
PG,Cory Joseph,4100,Tor@NY 07:30PM ET,18.392,Tor
SF,Shabazz Muhammad,4100,Bos@Min 08:00PM ET,15.134,Min
PF,Brandon Bass,4000,LAL@Mil 08:00PM ET,15.755,LAL
SG,Rodney Stuckey,4000,Ind@Mia 07:30PM ET,19.386,Ind
SG,Gerald Green,4000,Ind@Mia 07:30PM ET,17.128,Mia
SF,C.J. Miles,4000,Ind@Mia 07:30PM ET,20.750,Ind
PF,Amir Johnson,4000,Bos@Min 08:00PM ET,20.892,Bos
SG,Terrence Ross,4000,Tor@NY 07:30PM ET,16.037,Tor
PF,Larry Nance Jr.,4000,LAL@Mil 08:00PM ET,14.866,LAL
SF,T.J. Warren,4000,Pho@LAC 10:30PM ET,18.516,Pho
PF,Luis Scola,3900,Tor@NY 07:30PM ET,19.292,Tor
PF,Kris Humphries,3900,Pho@LAC 10:30PM ET,14.750,Pho
PF,Patrick Patterson,3900,Tor@NY 07:30PM ET,15.920,Tor
PF,John Henson,3900,LAL@Mil 08:00PM ET,17.048,Mil
SG,Tyler Johnson,3900,Ind@Mia 07:30PM ET,17.632,Mia
C,Tyler Zeller,3800,Bos@Min 08:00PM ET,9.901,Bos
PG,Matthew Dellavedova,3800,Det@Cle 07:00PM ET,19.984,Cle
C,Timofey Mozgov,3800,Det@Cle 07:00PM ET,14.095,Cle
C,Bismack Biyombo,3800,Tor@NY 07:30PM ET,18.991,Tor
SF,Thabo Sefolosha,3700,GS@Atl 08:00PM ET,17.882,Atl
C,Festus Ezeli,3700,GS@Atl 08:00PM ET,19.050,GS
SG,Iman Shumpert,3700,Det@Cle 07:00PM ET,15.363,Cle
PF,Anthony Tolliver,3600,Det@Cle 07:00PM ET,12.838,Det
C,Roy Hibbert,3600,LAL@Mil 08:00PM ET,18.432,LAL
PF,Josh McRoberts,3600,Ind@Mia 07:30PM ET,11.361,Mia
C,Lavoy Allen,3600,Ind@Mia 07:30PM ET,15.585,Ind
PF,Channing Frye,3500,Det@Cle 07:00PM ET,12.813,Cle
SF,Marcus Thornton,3500,Det@Cle 07:00PM ET,17.133,Det
SF,Derrick Williams,3500,Tor@NY 07:30PM ET,15.487,NY
PG,Shaun Livingston,3400,GS@Atl 08:00PM ET,14.054,GS
PG,Greivis Vasquez,3400,LAL@Mil 08:00PM ET,17.047,Mil
SF,James Johnson,3400,Tor@NY 07:30PM ET,11.134,Tor
C,Miles Plumlee,3400,LAL@Mil 08:00PM ET,8.836,Mil
SG,Kevin Martin,3300,Bos@Min 08:00PM ET,16.378,Min
C,Aron Baynes,3300,Det@Cle 07:00PM ET,13.981,Det
C,Marreese Speights,3300,GS@Atl 08:00PM ET,12.450,GS
SF,Paul Pierce,3200,Pho@LAC 10:30PM ET,12.265,LAC
PF,Mike Scott,3200,GS@Atl 08:00PM ET,12.564,Atl
C,Cole Aldrich,3200,Pho@LAC 10:30PM ET,14.174,LAC
PF,Nemanja Bjelica,3200,Bos@Min 08:00PM ET,11.867,Min
C,Tarik Black,3200,LAL@Mil 08:00PM ET,10.175,LAL
SG,Josh Richardson,3200,Ind@Mia 07:30PM ET,6.470,Mia
SF,Tayshaun Prince,3100,Bos@Min 08:00PM ET,8.421,Min
PG,Leandro Barbosa,3100,GS@Atl 08:00PM ET,11.988,GS
SG,Sasha Vujacic,3100,Tor@NY 07:30PM ET,9.103,NY
PG,Beno Udrih,3100,Ind@Mia 07:30PM ET,11.198,Mia
SG,Nick Young,3100,LAL@Mil 08:00PM ET,11.972,LAL
SG,Brandon Rush,3100,GS@Atl 08:00PM ET,11.267,GS
SF,Lance Thomas,3100,Tor@NY 07:30PM ET,13.173,NY
C,Nikola Pekovic,3100,Bos@Min 08:00PM ET,7.854,Min
PF,Jonas Jerebko,3100,Bos@Min 08:00PM ET,9.895,Bos
SF,Solomon Hill,3100,Ind@Mia 07:30PM ET,8.250,Ind
SF,Anthony Brown,3100,LAL@Mil 08:00PM ET,8.530,LAL
SG,Joe Young,3100,Ind@Mia 07:30PM ET,8.034,Ind
SG,Darrun Hilliard,3100,Det@Cle 07:00PM ET,6.109,Det
PF,Kevin Garnett,3000,Bos@Min 08:00PM ET,12.382,Min
PG,Andre Miller,3000,Bos@Min 08:00PM ET,8.115,Min
SF,Metta World Peace,3000,LAL@Mil 08:00PM ET,11.538,LAL
SF,Richard Jefferson,3000,Det@Cle 07:00PM ET,10.270,Cle
PG,Kirk Hinrich,3000,GS@Atl 08:00PM ET,9.114,Atl
PG,Steve Blake,3000,Det@Cle 07:00PM ET,11.516,Det
SG,James Jones,3000,Det@Cle 07:00PM ET,6.264,Cle
PG,Mo Williams,3000,Det@Cle 07:00PM ET,16.213,Cle
PF,Louis Amundson,3000,Tor@NY 07:30PM ET,5.739,NY
PG,Ronnie Price,3000,Pho@LAC 10:30PM ET,10.650,Pho
PF,Chris Copeland,3000,LAL@Mil 08:00PM ET,3.542,Mil
PF,Udonis Haslem,3000,Ind@Mia 07:30PM ET,5.574,Mia
C,Sasha Kaun,3000,Det@Cle 07:00PM ET,2.795,Cle
PF,Jason Thompson,3000,GS@Atl 08:00PM ET,6.304,GS
PF,Luc Richard Mbah a Moute,3000,Pho@LAC 10:30PM ET,7.811,LAC
SF,Alex Stepheson,3000,Pho@LAC 10:30PM ET,1.250,LAC
SF,Chase Budinger,3000,Ind@Mia 07:30PM ET,10.310,Ind
SG,Jodie Meeks,3000,Det@Cle 07:00PM ET,2.000,Det
SG,Sonny Weems,3000,Pho@LAC 10:30PM ET,6.352,Pho
C,Tiago Splitter,3000,GS@Atl 08:00PM ET,12.444,Atl
C,Robert Sacre,3000,LAL@Mil 08:00PM ET,7.625,LAL
C,DeJuan Blair,3000,Pho@LAC 10:30PM ET,5.560,Pho
PF,Kyle O'Quinn,3000,Tor@NY 07:30PM ET,12.139,NY
SG,Ian Clark,3000,GS@Atl 08:00PM ET,7.911,GS
SG,Lamar Patterson,3000,GS@Atl 08:00PM ET,6.329,Atl
C,Shayne Whittington,3000,Ind@Mia 07:30PM ET,3.438,Ind
SG,C.J. Wilcox,3000,Pho@LAC 10:30PM ET,2.525,LAC
SF,Ryan Kelly,3000,LAL@Mil 08:00PM ET,12.789,LAL
C,Mike Muscala,3000,GS@Atl 08:00PM ET,8.381,Atl
PF,Kevin Seraphin,3000,Tor@NY 07:30PM ET,9.293,NY
SG,Tim Hardaway Jr.,3000,GS@Atl 08:00PM ET,8.817,Atl
PG,Phil Pressey,3000,Pho@LAC 10:30PM ET,12.089,Pho
PG,Jerian Grant,3000,Tor@NY 07:30PM ET,11.341,NY
SF,Reggie Bullock,3000,Det@Cle 07:00PM ET,1.158,Det
PG,Pablo Prigioni,3000,Pho@LAC 10:30PM ET,9.184,LAC
PF,Adreian Payne,3000,Bos@Min 08:00PM ET,6.824,Min
PG,Marcelo Huertas,3000,LAL@Mil 08:00PM ET,8.560,LAL
PF,Donatas Motiejunas,3000,Det@Cle 07:00PM ET,10.250,Det
SG,Austin Rivers,3000,Pho@LAC 10:30PM ET,13.946,LAC
PG,Spencer Dinwiddie,3000,Det@Cle 07:00PM ET,8.083,Det
PF,Johnny O'Bryant,3000,LAL@Mil 08:00PM ET,8.527,Mil
SF,Branden Dawson,3000,Pho@LAC 10:30PM ET,2.583,LAC
PF,James Michael McAdoo,3000,GS@Atl 08:00PM ET,5.200,GS
PF,Rakeem Christmas,3000,Ind@Mia 07:30PM ET,0,Ind
SG,Norman Powell,3000,Tor@NY 07:30PM ET,3.917,Tor
C,Lucas Nogueira,3000,Tor@NY 07:30PM ET,6.042,Tor
SG,R.J. Hunter,3000,Bos@Min 08:00PM ET,6.150,Bos
SF,Glenn Robinson III,3000,Ind@Mia 07:30PM ET,7.671,Ind
SF,Anthony Bennett,3000,Tor@NY 07:30PM ET,3.844,Tor
SF,Cleanthony Early,3000,Tor@NY 07:30PM ET,1.500,NY
PG,Delon Wright,3000,Tor@NY 07:30PM ET,2.089,Tor
PF,Jordan Mickey,3000,Bos@Min 08:00PM ET,5.063,Bos
PG,Terry Rozier,3000,Bos@Min 08:00PM ET,3.618,Bos
PG,Tyler Ennis,3000,LAL@Mil 08:00PM ET,5.667,Mil
SG,James Young,3000,Bos@Min 08:00PM ET,3.667,Bos
SF,Bruno Caboclo,3000,Tor@NY 07:30PM ET,0.917,Tor
SF,Damien Inglis,3000,LAL@Mil 08:00PM ET,3.094,Mil
C,Walter Tavares,3000,GS@Atl 08:00PM ET,6.250,Atl
SF,Damjan Rudez,3000,Bos@Min 08:00PM ET,4.022,Min
PG,Tyus Jones,3000,Bos@Min 08:00PM ET,8.727,Min
PF,Kevon Looney,3000,GS@Atl 08:00PM ET,5.000,GS
SG,Rashad Vaughn,3000,LAL@Mil 08:00PM ET,5.740,Mil
