Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3602,Drew,Gooden,PF,WAS,MIL,WAS@MIL,8:00PM EST,10,9.7, 
nba.p.3605,Nene,Hilario,C,WAS,MIL,WAS@MIL,8:00PM EST,10,17.6, 
nba.p.3831,Kris,Humphries,PF,WAS,MIL,WAS@MIL,8:00PM EST,10,13.1, 
nba.p.3983,Marcin,Gortat,C,WAS,MIL,WAS@MIL,8:00PM EST,27,29.8, 
nba.p.3995,Alan,Anderson,SG,WAS,MIL,WAS@MIL,8:00PM EST,10,0.0,INJ
nba.p.4300,Jared,Dudley,PF,WAS,MIL,WAS@MIL,8:00PM EST,14,18.6, 
nba.p.4333,Ramon,Sessions,PG,WAS,MIL,WAS@MIL,8:00PM EST,10,17.7, 
nba.p.4642,DeJuan,Blair,PF,WAS,MIL,WAS@MIL,8:00PM EST,10,5.4, 
nba.p.4682,Garrett,Temple,SG,WAS,MIL,WAS@MIL,8:00PM EST,12,16.3, 
nba.p.4716,John,Wall,PG,WAS,MIL,WAS@MIL,8:00PM EST,51,42.7, 
nba.p.4796,Gary,Neal,SG,WAS,MIL,WAS@MIL,8:00PM EST,10,14.8,GTD
nba.p.5009,Bradley,Beal,SG,WAS,MIL,WAS@MIL,8:00PM EST,28,28.9, 
nba.p.5154,Otto,Porter,SF,WAS,MIL,WAS@MIL,8:00PM EST,22,24.8, 
nba.p.5419,Jarell,Eddie,SG,WAS,MIL,WAS@MIL,8:00PM EST,10,5.1, 
nba.p.5475,Kelly,Oubre Jr.,SF,WAS,MIL,WAS@MIL,8:00PM EST,10,7.6, 
nba.p.4389,O.J.,Mayo,SG,MIL,WAS,WAS@MIL,8:00PM EST,10,18.2, 
nba.p.4473,Jerryd,Bayless,PG,MIL,WAS,WAS@MIL,8:00PM EST,14,20.6, 
nba.p.4722,Greg,Monroe,C,MIL,WAS,WAS@MIL,8:00PM EST,30,33.7, 
nba.p.4759,Greivis,Vasquez,SG,MIL,WAS,WAS@MIL,8:00PM EST,14,15.8,INJ
nba.p.5020,John,Henson,PF,MIL,WAS,WAS@MIL,8:00PM EST,10,16.2,INJ
nba.p.5060,Miles,Plumlee,C,MIL,WAS,WAS@MIL,8:00PM EST,10,7.6, 
nba.p.5073,Khris,Middleton,SG,MIL,WAS,WAS@MIL,8:00PM EST,31,29.8, 
nba.p.5096,Chris,Copeland,SF,MIL,WAS,WAS@MIL,8:00PM EST,10,3.4, 
nba.p.5162,Michael,Carter-Williams,PG,MIL,WAS,WAS@MIL,8:00PM EST,29,27.7, 
nba.p.5185,Giannis,Antetokounmpo,SF,MIL,WAS,WAS@MIL,8:00PM EST,34,30.5, 
nba.p.5293,Jabari,Parker,PF,MIL,WAS,WAS@MIL,8:00PM EST,18,20.1, 
nba.p.5329,Tyler,Ennis,PG,MIL,WAS,WAS@MIL,8:00PM EST,10,5.4, 
nba.p.5342,Damien,Inglis,SF,MIL,WAS,WAS@MIL,8:00PM EST,10,2.8, 
nba.p.5347,Johnny,O'Bryant,PF,MIL,WAS,WAS@MIL,8:00PM EST,10,8.0, 
nba.p.5477,Rashad,Vaughn,SF,MIL,WAS,WAS@MIL,8:00PM EST,10,5.4, 
nba.p.3730,Kendrick,Perkins,C,NO,OKC,NO@OKC,8:00PM EST,10,5.3, 
nba.p.4469,Eric,Gordon,SG,NO,OKC,NO@OKC,8:00PM EST,21,23.6,INJ
nba.p.4482,Alexis,Ajinca,C,NO,OKC,NO@OKC,8:00PM EST,10,11.2, 
nba.p.4483,Ryan,Anderson,PF,NO,OKC,NO@OKC,8:00PM EST,25,27.2, 
nba.p.4499,Omer,Asik,C,NO,OKC,NO@OKC,8:00PM EST,10,12.1, 
nba.p.4564,Tyreke,Evans,SG,NO,OKC,NO@OKC,8:00PM EST,27,32.1,INJ
