Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3598,Chris,Andersen,PF,MIA,CHI,MIA@CHI,8:00PM EST,10,5.0,INJ
nba.p.3607,Amar'e,Stoudemire,C,MIA,CHI,MIA@CHI,8:00PM EST,10,8.4, 
nba.p.3707,Chris,Bosh,PF,MIA,CHI,MIA@CHI,8:00PM EST,40,34.3, 
nba.p.3708,Dwyane,Wade,SG,MIA,CHI,MIA@CHI,8:00PM EST,28,30.0,GTD
nba.p.3765,Udonis,Haslem,PF,MIA,CHI,MIA@CHI,8:00PM EST,10,5.7, 
nba.p.3824,Luol,Deng,SF,MIA,CHI,MIA@CHI,8:00PM EST,14,19.9,GTD
nba.p.3845,Beno,Udrih,PG,MIA,CHI,MIA@CHI,8:00PM EST,11,9.9,INJ
nba.p.3944,Gerald,Green,SG,MIA,CHI,MIA@CHI,8:00PM EST,13,16.9,GTD
nba.p.4314,Josh,McRoberts,PF,MIA,CHI,MIA@CHI,8:00PM EST,10,10.1,INJ
nba.p.4507,Goran,Dragic,SG,MIA,CHI,MIA@CHI,8:00PM EST,22,24.2,INJ
nba.p.4764,Hassan,Whiteside,C,MIA,CHI,MIA@CHI,8:00PM EST,31,33.0,GTD
nba.p.5346,Jarnell,Stokes,PF,MIA,CHI,MIA@CHI,8:00PM EST,10,1.9, 
nba.p.5376,Tyler,Johnson,PG,MIA,CHI,MIA@CHI,8:00PM EST,15,17.2, 
nba.p.5470,Justise,Winslow,PF,MIA,CHI,MIA@CHI,8:00PM EST,11,13.9, 
nba.p.5500,Josh,Richardson,SF,MIA,CHI,MIA@CHI,8:00PM EST,10,5.7, 
nba.p.3513,Pau,Gasol,C,CHI,MIA,MIA@CHI,8:00PM EST,39,37.7, 
nba.p.3601,Mike,Dunleavy,SG,CHI,MIA,MIA@CHI,8:00PM EST,18,0.0,INJ
nba.p.3710,Kirk,Hinrich,PG,CHI,MIA,MIA@CHI,8:00PM EST,10,8.7,INJ
nba.p.4287,Joakim,Noah,PF,CHI,MIA,MIA@CHI,8:00PM EST,18,21.9,INJ
nba.p.4304,Aaron,Brooks,PG,CHI,MIA,MIA@CHI,8:00PM EST,10,13.8, 
nba.p.4387,Derrick,Rose,PG,CHI,MIA,MIA@CHI,8:00PM EST,21,25.8, 
nba.p.4631,Taj,Gibson,PF,CHI,MIA,MIA@CHI,8:00PM EST,22,20.2, 
