Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3754,Kyle,Korver,SG,ATL,MIA,ATL@MIA,6:00PM EST,14,19.0, 
nba.p.4141,Thabo,Sefolosha,SF,ATL,MIA,ATL@MIA,6:00PM EST,12,17.7, 
nba.p.4175,Paul,Millsap,PF,ATL,MIA,ATL@MIA,6:00PM EST,44,38.3, 
nba.p.4245,Al,Horford,C,ATL,MIA,ATL@MIA,6:00PM EST,31,32.0, 
nba.p.4306,Tiago,Splitter,C,ATL,MIA,ATL@MIA,6:00PM EST,10,11.9, 
nba.p.4624,Jeff,Teague,PG,ATL,MIA,ATL@MIA,6:00PM EST,24,26.8, 
nba.p.4916,Shelvin,Mack,PG,ATL,MIA,ATL@MIA,6:00PM EST,10,7.9, 
nba.p.5077,Mike,Scott,PF,ATL,MIA,ATL@MIA,6:00PM EST,10,11.8, 
nba.p.5102,Kent,Bazemore,SF,ATL,MIA,ATL@MIA,6:00PM EST,25,24.3, 
nba.p.5142,Justin,Holiday,SG,ATL,MIA,ATL@MIA,6:00PM EST,10,5.4, 
nba.p.5187,Dennis,Schroder,PG,ATL,MIA,ATL@MIA,6:00PM EST,13,21.7, 
nba.p.5194,Tim,Hardaway Jr.,SG,ATL,MIA,ATL@MIA,6:00PM EST,10,7.4, 
nba.p.5214,Mike,Muscala,PF,ATL,MIA,ATL@MIA,6:00PM EST,10,7.7, 
nba.p.5354,Walter,Tavares,C,ATL,MIA,ATL@MIA,6:00PM EST,10,6.0, 
nba.p.5359,Lamar,Patterson,SG,ATL,MIA,ATL@MIA,6:00PM EST,10,6.3, 
nba.p.3598,Chris,Andersen,PF,MIA,ATL,ATL@MIA,6:00PM EST,10,5.0,INJ
nba.p.3607,Amar'e,Stoudemire,C,MIA,ATL,ATL@MIA,6:00PM EST,10,10.7, 
nba.p.3707,Chris,Bosh,PF,MIA,ATL,ATL@MIA,6:00PM EST,40,34.4, 
nba.p.3708,Dwyane,Wade,SG,MIA,ATL,ATL@MIA,6:00PM EST,28,31.2, 
nba.p.3765,Udonis,Haslem,PF,MIA,ATL,ATL@MIA,6:00PM EST,10,5.6, 
nba.p.3824,Luol,Deng,SF,MIA,ATL,ATL@MIA,6:00PM EST,14,20.2, 
nba.p.3845,Beno,Udrih,PG,MIA,ATL,ATL@MIA,6:00PM EST,10,10.3, 
nba.p.3944,Gerald,Green,SG,MIA,ATL,ATL@MIA,6:00PM EST,11,16.8, 
nba.p.4314,Josh,McRoberts,PF,MIA,ATL,ATL@MIA,6:00PM EST,10,10.0,INJ
nba.p.4507,Goran,Dragic,SG,MIA,ATL,ATL@MIA,6:00PM EST,22,24.2,INJ
nba.p.4764,Hassan,Whiteside,C,MIA,ATL,ATL@MIA,6:00PM EST,31,33.0,INJ
nba.p.5346,Jarnell,Stokes,PF,MIA,ATL,ATL@MIA,6:00PM EST,10,1.9, 
nba.p.5376,Tyler,Johnson,PG,MIA,ATL,ATL@MIA,6:00PM EST,15,16.9, 
nba.p.5470,Justise,Winslow,SF,MIA,ATL,ATL@MIA,6:00PM EST,11,14.5, 
nba.p.5500,Josh,Richardson,SG,MIA,ATL,ATL@MIA,6:00PM EST,10,5.7, 
nba.p.3832,Al,Jefferson,PF,CHA,LAL,CHA@LAL,9:30PM EST,20,25.1,INJ
nba.p.3928,Marvin,Williams,PF,CHA,LAL,CHA@LAL,9:30PM EST,18,23.3, 
nba.p.4288,Spencer,Hawes,C,CHA,LAL,CHA@LAL,9:30PM EST,12,14.8, 
nba.p.4487,Nicolas,Batum,SG,CHA,LAL,CHA@LAL,9:30PM EST,32,30.9, 
nba.p.4618,Tyler,Hansbrough,PF,CHA,LAL,CHA@LAL,9:30PM EST,10,6.9, 
nba.p.4795,Jeremy,Lin,PG,CHA,LAL,CHA@LAL,9:30PM EST,19,22.3,GTD
nba.p.4890,Kemba,Walker,PG,CHA,LAL,CHA@LAL,9:30PM EST,41,36.5, 
nba.p.5008,Michael,Kidd-Gilchrist,SF,CHA,LAL,CHA@LAL,9:30PM EST,21,20.9,INJ
nba.p.5018,Jeremy,Lamb,SF,CHA,LAL,CHA@LAL,9:30PM EST,10,20.1,INJ
nba.p.5105,Brian,Roberts,SG,CHA,LAL,CHA@LAL,9:30PM EST,10,7.7, 
nba.p.5155,Cody,Zeller,C,CHA,LAL,CHA@LAL,9:30PM EST,17,19.6,INJ
nba.p.5282,Troy,Daniels,PG,CHA,LAL,CHA@LAL,9:30PM EST,10,8.0, 
nba.p.5337,P.J.,Hairston,SF,CHA,LAL,CHA@LAL,9:30PM EST,10,11.9, 
nba.p.5469,Frank,Kaminsky,PF,CHA,LAL,CHA@LAL,9:30PM EST,15,16.0, 
nba.p.5523,Aaron,Harrison,PG,CHA,LAL,CHA@LAL,9:30PM EST,10,1.8, 
nba.p.3118,Kobe,Bryant,SF,LAL,CHA,CHA@LAL,9:30PM EST,21,26.4,GTD
nba.p.3339,Metta,World Peace,SF,LAL,CHA,CHA@LAL,9:30PM EST,10,11.5, 
nba.p.3959,Brandon,Bass,C,LAL,CHA,CHA@LAL,9:30PM EST,10,15.2, 
nba.p.3971,Lou,Williams,SG,LAL,CHA,CHA@LAL,9:30PM EST,26,24.6,GTD
nba.p.4294,Nick,Young,SG,LAL,CHA,CHA@LAL,9:30PM EST,10,12.0, 
nba.p.4479,Roy,Hibbert,C,LAL,CHA,CHA@LAL,9:30PM EST,10,18.5, 
nba.p.5094,Robert,Sacre,C,LAL,CHA,CHA@LAL,9:30PM EST,10,7.9, 
nba.p.5218,Ryan,Kelly,SF,LAL,CHA,CHA@LAL,9:30PM EST,10,11.9, 
nba.p.5318,Julius,Randle,PF,LAL,CHA,CHA@LAL,9:30PM EST,21,25.4,GTD
nba.p.5357,Jordan,Clarkson,PG,LAL,CHA,CHA@LAL,9:30PM EST,23,24.8, 
nba.p.5383,Tarik,Black,PF,LAL,CHA,CHA@LAL,9:30PM EST,10,9.2, 
nba.p.5433,D'Angelo,Russell,PG,LAL,CHA,CHA@LAL,9:30PM EST,19,22.4, 
nba.p.5487,Larry,Nance Jr.,PF,LAL,CHA,CHA@LAL,9:30PM EST,11,14.2, 
nba.p.5494,Anthony,Brown,SF,LAL,CHA,CHA@LAL,9:30PM EST,10,8.3, 
nba.p.5544,Marcelo,Huertas,PG,LAL,CHA,CHA@LAL,9:30PM EST,10,8.0, 
nba.p.3513,Pau,Gasol,C,CHI,LAC,CHI@LAC,3:30PM EST,41,38.1, 
nba.p.3601,Mike,Dunleavy,SG,CHI,LAC,CHI@LAC,3:30PM EST,18,0.0,INJ
nba.p.3710,Kirk,Hinrich,PG,CHI,LAC,CHI@LAC,3:30PM EST,10,8.7,INJ
nba.p.4287,Joakim,Noah,PF,CHI,LAC,CHI@LAC,3:30PM EST,18,21.9,INJ
nba.p.4304,Aaron,Brooks,PG,CHI,LAC,CHI@LAC,3:30PM EST,10,14.2, 
nba.p.4387,Derrick,Rose,PG,CHI,LAC,CHI@LAC,3:30PM EST,23,25.5,GTD
nba.p.4631,Taj,Gibson,PF,CHI,LAC,CHI@LAC,3:30PM EST,22,20.2, 
nba.p.4905,Nikola,Mirotic,PF,CHI,LAC,CHI@LAC,3:30PM EST,21,22.1,INJ
nba.p.4912,Jimmy,Butler,SG,CHI,LAC,CHI@LAC,3:30PM EST,45,38.6, 
nba.p.4937,E'Twaun,Moore,SG,CHI,LAC,CHI@LAC,3:30PM EST,10,9.1,GTD
nba.p.5190,Tony,Snell,SF,CHI,LAC,CHI@LAC,3:30PM EST,10,12.1, 
nba.p.5322,Doug,McDermott,SF,CHI,LAC,CHI@LAC,3:30PM EST,10,12.1, 
nba.p.5360,Cameron,Bairstow,PF,CHI,LAC,CHI@LAC,3:30PM EST,10,3.0, 
nba.p.5482,Bobby,Portis,C,CHI,LAC,CHI@LAC,3:30PM EST,10,13.0, 
nba.p.5522,Cristiano,Felicio,C,CHI,LAC,CHI@LAC,3:30PM EST,10,1.8, 
nba.p.3253,Paul,Pierce,SF,LAC,CHI,CHI@LAC,3:30PM EST,12,11.8, 
nba.p.3407,Jamal,Crawford,SG,LAC,CHI,CHI@LAC,3:30PM EST,14,18.1, 
nba.p.3930,Chris,Paul,PG,LAC,CHI,CHI@LAC,3:30PM EST,49,40.2, 
nba.p.4139,J.J.,Redick,SG,LAC,CHI,CHI@LAC,3:30PM EST,21,21.8, 
nba.p.4497,DeAndre,Jordan,C,LAC,CHI,CHI@LAC,3:30PM EST,33,33.8, 
nba.p.4498,Luc Richard,Mbah a Moute,PF,LAC,CHI,CHI@LAC,3:30PM EST,10,7.7, 
nba.p.4561,Blake,Griffin,PF,LAC,CHI,CHI@LAC,3:30PM EST,47,41.4,INJ
nba.p.4636,Jeff,Ayres,PF,LAC,CHI,CHI@LAC,3:30PM EST,10,4.4, 
nba.p.4719,Wesley,Johnson,PF,LAC,CHI,CHI@LAC,3:30PM EST,10,13.6, 
nba.p.4726,Cole,Aldrich,C,LAC,CHI,CHI@LAC,3:30PM EST,10,13.5, 
nba.p.4771,Lance,Stephenson,SG,LAC,CHI,CHI@LAC,3:30PM EST,10,9.9, 
nba.p.5016,Austin,Rivers,PG,LAC,CHI,CHI@LAC,3:30PM EST,10,13.5, 
nba.p.5098,Pablo,Prigioni,SG,LAC,CHI,CHI@LAC,3:30PM EST,10,9.0, 
nba.p.5339,C.J.,Wilcox,SG,LAC,CHI,CHI@LAC,3:30PM EST,10,1.9, 
nba.p.5516,Branden,Dawson,SF,LAC,CHI,CHI@LAC,3:30PM EST,10,3.8, 
nba.p.3956,David,Lee,PF,BOS,ORL,BOS@ORL,6:00PM EST,10,15.4, 
nba.p.3982,Amir,Johnson,PF,BOS,ORL,BOS@ORL,6:00PM EST,16,21.0, 
nba.p.4644,Jonas,Jerebko,SF,BOS,ORL,BOS@ORL,6:00PM EST,10,9.3, 
nba.p.4717,Evan,Turner,SG,BOS,ORL,BOS@ORL,6:00PM EST,19,21.4, 
nba.p.4750,Avery,Bradley,SG,BOS,ORL,BOS@ORL,6:00PM EST,24,24.3, 
nba.p.4942,Isaiah,Thomas,PG,BOS,ORL,BOS@ORL,6:00PM EST,40,35.5, 
nba.p.5023,Tyler,Zeller,PF,BOS,ORL,BOS@ORL,6:00PM EST,10,7.5, 
nba.p.5055,Jared,Sullinger,C,BOS,ORL,BOS@ORL,6:00PM EST,20,25.6, 
nba.p.5068,Jae,Crowder,SF,BOS,ORL,BOS@ORL,6:00PM EST,28,27.6, 
nba.p.5164,Kelly,Olynyk,C,BOS,ORL,BOS@ORL,6:00PM EST,16,20.6, 
nba.p.5317,Marcus,Smart,PG,BOS,ORL,BOS@ORL,6:00PM EST,16,22.7, 
nba.p.5328,James,Young,SG,BOS,ORL,BOS@ORL,6:00PM EST,10,3.9, 
nba.p.5476,Terry,Rozier,PG,BOS,ORL,BOS@ORL,6:00PM EST,10,3.4, 
nba.p.5488,R.J.,Hunter,SG,BOS,ORL,BOS@ORL,6:00PM EST,10,6.2, 
nba.p.5493,Jordan,Mickey,PF,BOS,ORL,BOS@ORL,6:00PM EST,10,4.7, 
nba.p.3934,Channing,Frye,PF,ORL,BOS,BOS@ORL,6:00PM EST,10,12.6, 
nba.p.4298,Jason,Smith,C,ORL,BOS,BOS@ORL,6:00PM EST,10,11.2, 
nba.p.4354,C.J.,Watson,PG,ORL,BOS,BOS@ORL,6:00PM EST,10,13.6,INJ
nba.p.4897,Nikola,Vucevic,C,ORL,BOS,BOS@ORL,6:00PM EST,34,33.4, 
nba.p.4901,Tobias,Harris,SF,ORL,BOS,BOS@ORL,6:00PM EST,28,27.4, 
nba.p.5025,Andrew,Nicholson,PF,ORL,BOS,BOS@ORL,6:00PM EST,10,12.2, 
nba.p.5054,Evan,Fournier,SG,ORL,BOS,BOS@ORL,6:00PM EST,22,23.2, 
nba.p.5153,Victor,Oladipo,PG,ORL,BOS,BOS@ORL,6:00PM EST,28,27.5, 
nba.p.5256,Dewayne,Dedmon,C,ORL,BOS,BOS@ORL,6:00PM EST,10,9.2, 
nba.p.5295,Aaron,Gordon,SF,ORL,BOS,BOS@ORL,6:00PM EST,13,17.5, 
