Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
C,Marc Gasol,7000,Mem@Pho 09:30PM ET,34.731,Mem
SF,Gordon Hayward,7000,Bkn@Uta 09:30PM ET,34.276,Uta
PG,Brandon Knight,7000,Mem@Pho 09:30PM ET,34.756,Pho
PF,Thaddeus Young,6900,Bkn@Uta 09:30PM ET,32.703,Bkn
PF,Chris Bosh,6800,Mia@Bos 03:00PM ET,34.972,Mia
PG,Reggie Jackson,6800,Det@Mil 08:30PM ET,34.110,Det
SG,Tyreke Evans,6800,Min@NO 07:00PM ET,34.210,NO
PF,Gorgui Dieng,6800,Min@NO 07:00PM ET,24.638,Min
PF,LaMarcus Aldridge,6700,SA@Hou 08:00PM ET,31.903,SA
PF,Jabari Parker,6500,Det@Mil 08:30PM ET,22.678,Mil
SF,Luol Deng,6400,Mia@Bos 03:00PM ET,23.175,Mia
PG,Goran Dragic,6400,Mia@Bos 03:00PM ET,26.974,Mia
PG,Ricky Rubio,6400,Min@NO 07:00PM ET,32.298,Min
SF,Tobias Harris,6400,Det@Mil 08:30PM ET,28.656,Det
PG,Jarrett Jack,6300,Bkn@Uta 09:30PM ET,31.078,Bkn
SF,Jae Crowder,6300,Mia@Bos 03:00PM ET,28.513,Bos
SG,Andrew Wiggins,6300,Min@NO 07:00PM ET,30.346,Min
C,Rudy Gobert,6200,Bkn@Uta 09:30PM ET,31.507,Uta
SG,Rodney Hood,6100,Bkn@Uta 09:30PM ET,25.573,Uta
C,Jared Sullinger,5900,Mia@Bos 03:00PM ET,27.388,Bos
SF,Trevor Ariza,5800,SA@Hou 08:00PM ET,26.443,Hou
PF,Serge Ibaka,5700,GS@OKC 08:30PM ET,27.375,OKC
SF,Matt Barnes,5600,Mem@Pho 09:30PM ET,22.014,Mem
PF,Ryan Anderson,5600,Min@NO 07:00PM ET,27.982,NO
SG,E'Twaun Moore,5600,Por@Chi 08:00PM ET,13.122,Chi
SF,Marcus Morris,5500,Det@Mil 08:30PM ET,25.645,Det
PG,Michael Carter-Williams,5500,Det@Mil 08:30PM ET,29.274,Mil
C,Joakim Noah,5400,Por@Chi 08:00PM ET,23.353,Chi
SG,Avery Bradley,5400,Mia@Bos 03:00PM ET,25.630,Bos
PG,Tony Parker,5300,SA@Hou 08:00PM ET,24.807,SA
SF,Mirza Teletovic,5300,Mem@Pho 09:30PM ET,18.219,Pho
SG,Zach LaVine,5300,Min@NO 07:00PM ET,22.685,Min
SG,Evan Turner,5200,Mia@Bos 03:00PM ET,24.038,Bos
PF,Taj Gibson,5100,Por@Chi 08:00PM ET,22.018,Chi
PG,Norris Cole,5100,Min@NO 07:00PM ET,20.613,NO
SG,Kentavious Caldwell-Pope,5100,Det@Mil 08:30PM ET,25.241,Det
C,Mason Plumlee,5000,Por@Chi 08:00PM ET,25.642,Por
SF,Harrison Barnes,5000,GS@OKC 08:30PM ET,22.329,GS
SG,Devin Booker,5000,Mem@Pho 09:30PM ET,17.159,Pho
PG,Donald Sloan,4900,Bkn@Uta 09:30PM ET,17.507,Bkn
SF,Al-Farouq Aminu,4900,Por@Chi 08:00PM ET,23.728,Por
PG,Archie Goodwin,4900,Mem@Pho 09:30PM ET,16.480,Pho
SF,Justise Winslow,4900,Mia@Bos 03:00PM ET,16.829,Mia
C,Tim Duncan,4800,SA@Hou 08:00PM ET,25.948,SA
C,Enes Kanter,4800,GS@OKC 08:30PM ET,23.177,OKC
PF,Nikola Mirotic,4800,Por@Chi 08:00PM ET,23.261,Chi
SF,P.J. Tucker,4700,Mem@Pho 09:30PM ET,19.655,Pho
SG,Danny Green,4700,SA@Hou 08:00PM ET,18.720,SA
SF,Maurice Harkless,4700,Por@Chi 08:00PM ET,12.862,Por
C,Alex Len,4700,Mem@Pho 09:30PM ET,18.981,Pho
PF,Bobby Portis,4700,Por@Chi 08:00PM ET,16.027,Chi
C,Tyson Chandler,4600,Mem@Pho 09:30PM ET,19.846,Pho
PG,Patrick Beverley,4600,SA@Hou 08:00PM ET,20.718,Hou
SG,Eric Gordon,4600,Min@NO 07:00PM ET,24.537,NO
PG,Marcus Smart,4600,Mia@Bos 03:00PM ET,23.605,Bos
SG,Rondae Hollis-Jefferson,4600,Bkn@Uta 09:30PM ET,18.289,Bkn
C,Andrew Bogut,4500,GS@OKC 08:30PM ET,21.883,GS
PG,Shelvin Mack,4500,Bkn@Uta 09:30PM ET,9.259,Uta
PF,Clint Capela,4500,SA@Hou 08:00PM ET,20.523,Hou
SF,Stanley Johnson,4500,Det@Mil 08:30PM ET,18.162,Det
PG,Jerryd Bayless,4400,Det@Mil 08:30PM ET,21.590,Mil
PG,Patty Mills,4400,SA@Hou 08:00PM ET,17.211,SA
PF,JaMychal Green,4400,Mem@Pho 09:30PM ET,12.651,Mem
PG,Mario Chalmers,4300,Mem@Pho 09:30PM ET,20.926,Mem
C,Kelly Olynyk,4300,Mia@Bos 03:00PM ET,20.648,Bos
C,Steven Adams,4300,GS@OKC 08:30PM ET,19.228,OKC
SF,Andre Iguodala,4200,GS@OKC 08:30PM ET,20.683,GS
SG,O.J. Mayo,4200,Det@Mil 08:30PM ET,18.979,Mil
SG,Alec Burks,4200,Bkn@Uta 09:30PM ET,23.018,Uta
SG,Dion Waiters,4200,GS@OKC 08:30PM ET,18.323,OKC
SF,Tony Allen,4100,Mem@Pho 09:30PM ET,17.346,Mem
PF,Ed Davis,4100,Por@Chi 08:00PM ET,19.789,Por
SG,Manu Ginobili,4000,SA@Hou 08:00PM ET,20.994,SA
PF,David West,4000,SA@Hou 08:00PM ET,16.469,SA
PG,Ronnie Price,4000,Mem@Pho 09:30PM ET,11.862,Pho
PF,Amir Johnson,4000,Mia@Bos 03:00PM ET,20.701,Bos
PF,Jon Leuer,4000,Mem@Pho 09:30PM ET,19.596,Pho
SF,Doug McDermott,4000,Por@Chi 08:00PM ET,13.759,Chi
SF,T.J. Warren,4000,Mem@Pho 09:30PM ET,18.516,Pho
SF,Kyle Anderson,4000,SA@Hou 08:00PM ET,10.815,SA
SF,Shabazz Muhammad,4000,Min@NO 07:00PM ET,15.259,Min
SF,Mike Dunleavy,3900,Por@Chi 08:00PM ET,13.844,Chi
PF,Kris Humphries,3900,Mem@Pho 09:30PM ET,14.805,Pho
PG,Aaron Brooks,3900,Por@Chi 08:00PM ET,14.037,Chi
SG,Gerald Henderson,3900,Por@Chi 08:00PM ET,14.041,Por
PF,John Henson,3900,Det@Mil 08:30PM ET,17.048,Mil
SG,Tyler Johnson,3900,Mia@Bos 03:00PM ET,17.632,Mia
SG,Bojan Bogdanovic,3900,Bkn@Uta 09:30PM ET,16.125,Bkn
C,Amar'e Stoudemire,3800,Mia@Bos 03:00PM ET,13.621,Mia
PF,Josh Smith,3800,SA@Hou 08:00PM ET,15.478,Hou
SF,Corey Brewer,3800,SA@Hou 08:00PM ET,15.345,Hou
PF,Josh McRoberts,3800,Mia@Bos 03:00PM ET,11.871,Mia
PF,Brandan Wright,3800,Mem@Pho 09:30PM ET,14.932,Mem
PF,Trevor Booker,3800,Bkn@Uta 09:30PM ET,17.509,Uta
PG,Phil Pressey,3800,Mem@Pho 09:30PM ET,13.618,Pho
SG,Vince Carter,3700,Mem@Pho 09:30PM ET,10.423,Mem
SG,Wayne Ellington,3700,Bkn@Uta 09:30PM ET,13.083,Bkn
C,Festus Ezeli,3700,GS@OKC 08:30PM ET,19.050,GS
SG,Allen Crabbe,3700,Por@Chi 08:00PM ET,18.338,Por
PF,Anthony Tolliver,3600,Det@Mil 08:30PM ET,12.755,Det
PG,Toney Douglas,3600,Min@NO 07:00PM ET,13.035,NO
SG,Gerald Green,3600,Mia@Bos 03:00PM ET,16.539,Mia
SF,Lance Stephenson,3600,Mem@Pho 09:30PM ET,11.641,Mem
SF,Tony Snell,3600,Por@Chi 08:00PM ET,12.132,Chi
PG,Shane Larkin,3600,Bkn@Uta 09:30PM ET,17.269,Bkn
PF,Boris Diaw,3500,SA@Hou 08:00PM ET,15.302,SA
SF,Dante Cunningham,3500,Min@NO 07:00PM ET,11.118,NO
SG,Bryce Dejean-Jones,3500,Min@NO 07:00PM ET,13.286,NO
C,Meyers Leonard,3500,Por@Chi 08:00PM ET,17.588,Por
PF,Terrence Jones,3500,SA@Hou 08:00PM ET,18.202,Hou
PG,Trey Burke,3500,Bkn@Uta 09:30PM ET,19.130,Uta
PG,Greivis Vasquez,3400,Det@Mil 08:30PM ET,17.047,Mil
C,Omer Asik,3400,Min@NO 07:00PM ET,12.953,NO
C,Tyler Zeller,3400,Mia@Bos 03:00PM ET,9.902,Bos
C,Miles Plumlee,3400,Det@Mil 08:30PM ET,9.176,Mil
SG,Markel Brown,3400,Bkn@Uta 09:30PM ET,8.276,Bkn
PG,Cameron Payne,3400,GS@OKC 08:30PM ET,12.031,OKC
C,Aron Baynes,3300,Det@Mil 08:30PM ET,13.917,Det
SF,Marcus Thornton,3300,SA@Hou 08:00PM ET,17.133,Hou
C,Alexis Ajinca,3300,Min@NO 07:00PM ET,11.728,NO
PF,Jonas Jerebko,3300,Mia@Bos 03:00PM ET,10.306,Bos
SG,Josh Richardson,3300,Mia@Bos 03:00PM ET,6.944,Mia
SF,P.J. Hairston,3300,Mem@Pho 09:30PM ET,12.063,Mem
SG,Kevin Martin,3200,Min@NO 07:00PM ET,15.891,Min
PG,Shaun Livingston,3200,GS@OKC 08:30PM ET,13.875,GS
C,Marreese Speights,3200,GS@OKC 08:30PM ET,12.367,GS
PF,Nemanja Bjelica,3200,Min@NO 07:00PM ET,11.867,Min
C,Boban Marjanovic,3200,SA@Hou 08:00PM ET,11.072,SA
PF,Noah Vonleh,3200,Por@Chi 08:00PM ET,10.750,Por
PG,Jason Terry,3100,SA@Hou 08:00PM ET,11.151,Hou
SF,Tayshaun Prince,3100,Min@NO 07:00PM ET,8.357,Min
PG,Randy Foye,3100,GS@OKC 08:30PM ET,12.825,OKC
PG,Leandro Barbosa,3100,GS@OKC 08:30PM ET,11.818,GS
SF,Alonzo Gee,3100,Min@NO 07:00PM ET,11.018,NO
SG,Brandon Rush,3100,GS@OKC 08:30PM ET,10.813,GS
PG,Ty Lawson,3100,SA@Hou 08:00PM ET,14.858,Hou
C,Nikola Pekovic,3100,Min@NO 07:00PM ET,7.854,Min
SF,Chris Johnson,3100,Bkn@Uta 09:30PM ET,8.495,Uta
SF,Reggie Bullock,3100,Det@Mil 08:30PM ET,2.088,Det
SF,Jonathon Simmons,3100,SA@Hou 08:00PM ET,10.472,SA
SG,Darrun Hilliard,3100,Det@Mil 08:30PM ET,6.471,Det
PF,Montrezl Harrell,3100,SA@Hou 08:00PM ET,7.250,Hou
PG,Raul Neto,3100,Bkn@Uta 09:30PM ET,13.036,Uta
PF,Kevin Garnett,3000,Min@NO 07:00PM ET,12.382,Min
PF,Matt Bonner,3000,SA@Hou 08:00PM ET,4.550,SA
C,Nick Collison,3000,GS@OKC 08:30PM ET,7.448,OKC
PG,Steve Blake,3000,Det@Mil 08:30PM ET,11.338,Det
C,Chris Kaman,3000,Por@Chi 08:00PM ET,3.875,Por
C,Chris Andersen,3000,Mem@Pho 09:30PM ET,6.136,Mem
SG,Rasual Butler,3000,SA@Hou 08:00PM ET,7.134,SA
SF,Steve Novak,3000,Det@Mil 08:30PM ET,3.194,Mil
C,Kendrick Perkins,3000,Min@NO 07:00PM ET,5.769,NO
PF,Udonis Haslem,3000,Mia@Bos 03:00PM ET,5.574,Mia
PG,Beno Udrih,3000,Mia@Bos 03:00PM ET,10.943,Mia
C,Anderson Varejao,3000,GS@OKC 08:30PM ET,8.220,GS
PG,Brian Roberts,3000,Por@Chi 08:00PM ET,8.070,Por
SG,Anthony Morrow,3000,GS@OKC 08:30PM ET,8.660,OKC
PF,Joel Anthony,3000,Det@Mil 08:30PM ET,3.000,Det
SF,Quincy Pondexter,3000,Min@NO 07:00PM ET,0,NO
SG,Jodie Meeks,3000,Det@Mil 08:30PM ET,2.000,Det
SG,Sonny Weems,3000,Mem@Pho 09:30PM ET,6.257,Pho
SG,Justin Holiday,3000,Por@Chi 08:00PM ET,5.804,Chi
PF,Justin Harper,3000,Det@Mil 08:30PM ET,2.500,Det
SF,Kyle Singler,3000,GS@OKC 08:30PM ET,6.878,OKC
C,Jeff Withey,3000,Bkn@Uta 09:30PM ET,13.081,Uta
SF,Luke Babbitt,3000,Min@NO 07:00PM ET,7.462,NO
PF,Willie Reed,3000,Bkn@Uta 09:30PM ET,8.940,Bkn
SG,Ian Clark,3000,GS@OKC 08:30PM ET,7.788,GS
SG,John Jenkins,3000,Mem@Pho 09:30PM ET,5.216,Pho
PF,Thomas Robinson,3000,Bkn@Uta 09:30PM ET,10.351,Bkn
SG,Andre Roberson,3000,GS@OKC 08:30PM ET,12.883,OKC
C,Tibor Pleiss,3000,Bkn@Uta 09:30PM ET,3.979,Uta
PF,Cameron Bairstow,3000,Por@Chi 08:00PM ET,4.609,Chi
SF,Josh Huestis,3000,GS@OKC 08:30PM ET,0,OKC
SG,Joe Ingles,3000,Bkn@Uta 09:30PM ET,8.540,Uta
PF,Adreian Payne,3000,Min@NO 07:00PM ET,6.882,Min
PG,Ray McCallum,3000,SA@Hou 08:00PM ET,5.708,SA
PF,Donatas Motiejunas,3000,SA@Hou 08:00PM ET,10.250,Hou
SF,Pat Connaughton,3000,Por@Chi 08:00PM ET,1.636,Por
SG,James Ennis,3000,Mem@Pho 09:30PM ET,3.173,Mem
PG,Spencer Dinwiddie,3000,Det@Mil 08:30PM ET,8.083,Det
PF,Johnny O'Bryant,3000,Det@Mil 08:30PM ET,8.194,Mil
SF,K.J. McDaniels,3000,SA@Hou 08:00PM ET,3.289,Hou
PF,James Michael McAdoo,3000,GS@OKC 08:30PM ET,5.200,GS
SF,Sergey Karasev,3000,Bkn@Uta 09:30PM ET,2.650,Bkn
SF,Sam Dekker,3000,SA@Hou 08:00PM ET,1.083,Hou
SG,R.J. Hunter,3000,Mia@Bos 03:00PM ET,5.750,Bos
SG,Jordan Adams,3000,Mem@Pho 09:30PM ET,9.500,Mem
PF,Mitch McGary,3000,GS@OKC 08:30PM ET,2.868,OKC
PF,Jarell Martin,3000,Mem@Pho 09:30PM ET,0.667,Mem
PF,Jordan Mickey,3000,Mia@Bos 03:00PM ET,3.917,Bos
PG,Terry Rozier,3000,Mia@Bos 03:00PM ET,3.438,Bos
PG,Tyler Ennis,3000,Det@Mil 08:30PM ET,5.640,Mil
SG,James Young,3000,Mia@Bos 03:00PM ET,3.557,Bos
PG,Danté Exum,3000,Bkn@Uta 09:30PM ET,0,Uta
SF,Damien Inglis,3000,Det@Mil 08:30PM ET,3.094,Mil
SF,Damjan Rudez,3000,Min@NO 07:00PM ET,4.022,Min
C,Cristiano Felicio,3000,Por@Chi 08:00PM ET,4.375,Chi
PG,Tyus Jones,3000,Min@NO 07:00PM ET,9.346,Min
PF,Cliff Alexander,3000,Por@Chi 08:00PM ET,3.286,Por
PF,Trey Lyles,3000,Bkn@Uta 09:30PM ET,10.841,Uta
PF,Kevon Looney,3000,GS@OKC 08:30PM ET,4.300,GS
SG,Rashad Vaughn,3000,Det@Mil 08:30PM ET,5.835,Mil
PF,Chris McCullough,3000,Bkn@Uta 09:30PM ET,6.050,Bkn
SF,Luis Montero,3000,Por@Chi 08:00PM ET,2.357,Por
