Player_ID,Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,FD_VALUE,ADJ%,ADJ
977.0,9566,SG,Kobe,Bryant,27.4,29,6900,PHI@LAL,LAL,PHI,,,"Bryant, Kobe",0.0,0.08892716,0.0,0.19012602,0.15403797,0.0,0.0,0.10224299,0.0,0.2908666,0.0,0.0,0.10759472,0.0,0.68932792,0.0,0.0,0.76493925,1.0086082075,30.894447456,32.7125932804,0.0,0.0,25.0,23.9849922675,26.4751728668,36.0,34.3399241393,38.0525611675,0.11086076087,inf,inf
1717.0,9500,PF,Dirk,Nowitzki,30.0,31,6800,DAL@MIA,DAL,MIA,,,"Nowitzki, Dirk",1.78605527976,0.515980350039,3.62933310648,3.04912594017,0.782947572666,5.35363235056,0.563443378982,0.917216399833,6.46991281633,6.09501452584,1.46281079863,12.6637048784,2.56787244051,28.9285714286,16.2207122908,0.0858790332554,1.55955950733e-06,27.9053216483,29.1309880005,25.3106397827,25.9021233375,28.5934819721,30.3403821229,26.0,25.1047752997,26.177404794,35.0,33.7113323709,35.3159228633,4.1037237718,-0.0240670347357,-0.0237882581079
1897.0,9568,SF,Metta,World Peace,11.2,17,3500,PHI@LAL,LAL,PHI,,,"World Peace, Metta",0.818016851941,0.388462201075,2.37829488879,1.1913765122,0.672032141604,2.01975151049,0.86324843565,0.711977462864,2.53243850118,2.02404861907,0.825439789375,5.31664321946,0.817234982026,16.6428571429,5.69077200953,0.000100817845636,4.69785689157e-12,11.7481672994,12.842830516,22.9669815654,24.643625998,11.2724065667,12.1025256714,12.0,8.5966126995,9.38540103629,27.0,18.7785583301,20.5656847095,3.35661922841,0.042205781871,0.0285864817942
2200.0,9570,PF,Pau,Gasol,37.4,29,8700,NYK@CHI,CHI,NYK,,,"Gasol, Pau",2.66717297686,2.85003861499,0.425291572664,5.21094400708,3.11267486863,9.94601161596,0.636811427532,1.58188802826,12.7386318439,7.90118731635,0.0837563884298,16.6212811906,4.20045152001,36.8571428571,20.0865825411,0.825130408168,0.0009980617473,44.7655122759,47.8760241748,51.4098560432,50.2793334305,43.5496053579,46.5183652623,25.0,30.0481016627,31.9073590273,38.0,46.1840578772,49.3861791256,5.14546118114,0.0279200444643,0.0329897225813
2365.0,9513,C,Chris,Andersen,3.8,3,3500,DAL@MIA,MIA,DAL,,,"Andersen, Chris",0.4464605124,0.424288999013,0.242568058948,1.22187728072,0.852225970066,2.14928113787,0.157685568821,0.546336426849,2.52139426955,0.983427652713,0.138031887147,2.12123690636,0.686480504856,9.35714285714,2.79136769743,2.22512037143e-05,2.07548904009e-15,7.10434429831,8.17277259358,6.57792103391,5.91197809285,7.28575203748,7.65344661976,2.0,1.65284745651,2.53158852931,10.0,7.58068868254,8.66571785106,2.02981265666,-0.024898972439,-0.0193870866298
2399.0,9547,SF,Mike,Dunleavy,0.0,23,4200,NYK@CHI,CHI,NYK,O,Back,"Dunleavy, Mike",0.05906029,0.04212338,0.0,0.54774218,0.0,0.09573644,0.0,0.0673433,0.0,0.0,0.0,0.0,0.44048518,0.0,0.44048518,0.0,0.0,0.545979075,0.699321275,92.0410103508,101.115603066,0.0,0.0,20.9285714286,13.1290157419,14.0083774557,35.9285714286,22.3575618452,23.8352168366,0.129995017857,inf,inf
2400.0,9503,PF,Drew,Gooden,10.7,6,3500,ORL@WAS,WAS,ORL,O,Calf,"Gooden, Drew",0.18330854,0.0,0.23415079,0.0,0.06568066,0.14159839,0.14678488,0.3141376,0.0,0.37454042,0.03597498,0.92477848,0.0,0.0,0.78505582,0.0,0.0,1.03945079,1.4736058925,18.198164606,18.1461814158,0.0,0.0,5.0,4.92730277858,5.4279987558,24.0,19.817234073,20.6501098252,0.29698594,inf,inf
2403.0,9512,PF,Nene,Hilario,16.7,12,4100,ORL@WAS,WAS,ORL,O,Calf,Nene,0.03503579,0.30711974,0.00821643,0.0,0.15324978,0.0246669,0.0,0.02858884,0.0,0.36551672,0.0,1.03086724,0.0,0.0,0.73103344,0.0,0.0,1.369237765,1.605928035,23.3667958376,21.9805081636,0.0,0.0,12.0,11.4936285434,12.1901235283,22.0,20.2883464838,21.4168961993,0.333960430488,inf,inf
2405.0,9680,PF,Amar'e,Stoudemire,8.9,6,3500,DAL@MIA,MIA,DAL,,,"Stoudemire, Amar'e",0.627453572145,0.35082864764,0.143647944924,2.00327469118,1.25149638326,2.21122519497,0.201227536822,0.832433264694,2.98532668601,2.32865825347,0.0826161089092,4.53002083748,1.39025594531,11.7857142857,6.13018856117,0.000690412918989,1.0226090849e-12,10.9254400468,12.1300103026,14.7748432036,13.6958932691,10.873734058,11.3691863379,7.0,6.55843977963,7.60916285217,14.0,12.9459924093,14.2244445263,3.12155429909,0.0047551272215,0.00438717480885
2449.0,9542,PF,Luis,Scola,19.8,33,4600,CHA@TOR,TOR,CHA,,,"Scola, Luis",1.09350769248,0.358183290776,1.36443670655,1.67854540802,1.39237448071,6.31621903593,0.528063224792,1.02899894085,7.0763429067,4.96028051754,0.542141451719,10.2821352556,1.26124539057,27.2142857143,11.7239478774,0.180891385683,4.53446688624e-08,22.5993149944,24.800352813,43.27625753,42.4883950666,22.7856051498,24.2473123776,18.0,14.9359725201,16.0970698071,31.0,25.747820042,28.4802507476,4.91289456401,-0.00817578265533,-0.00684530754659
2546.0,9508,SF,Carmelo,Anthony,36.4,31,8600,NYK@CHI,NYK,CHI,,,"Anthony, Carmelo",3.47518738689,0.539133394849,3.93733251793,4.96814265448,1.46992853766,5.8878281251,0.888654387936,2.61278062896,7.85432872426,8.56636833247,1.34131732442,19.9146128508,3.89673447581,34.7142857143,22.3707884652,0.208625163236,0.000648415108223,37.2515589512,39.3154922774,51.7107769619,52.4118044778,37.7052993007,40.6609776568,28.0,30.1036446633,31.6449523247,39.0,41.8140574329,44.2584316767,4.33157662224,-0.0120338614952,-0.0130707096541
2547.0,9718,PF,Chris,Bosh,33.4,31,7500,DAL@MIA,MIA,DAL,,,"Bosh, Chris",2.22457030852,0.580557154558,3.68137766992,4.80957873641,1.13346452635,7.26212074557,0.712181748784,1.61903066787,8.18151169967,6.84794226183,1.25853000932,13.7081673062,4.03536390801,34.5714285714,18.989778441,0.32329514129,3.56482662081e-05,33.1108950822,35.7113926278,27.5869533363,28.3470298176,33.6718746288,36.0949049225,29.0,27.8023814072,29.9624697244,39.0,37.3304828752,40.2997420451,4.41478601096,-0.0166601816152,-0.0162266811012
2548.0,9585,SG,Dwyane,Wade,31.0,30,7400,DAL@MIA,MIA,DAL,,,"Wade, Dwyane",4.75700782583,0.345524874693,1.25854699468,4.41897874193,1.39033867904,2.7490267864,1.15227242381,2.71418671802,3.87077584592,7.42315920441,0.365014793082,16.8077396635,3.4501341648,30.7857142857,18.6614673667,0.0329500989409,0.00023443457039,30.7233179995,32.8423230239,25.7259438314,25.1750682911,31.5986699153,33.2464122078,25.0,25.0031795597,26.7506842816,36.0,35.8785044947,38.3748349556,4.15179972967,-0.0277021760128,-0.0284337049204
2550.0,9478,SG,Kirk,Hinrich,7.8,21,3500,NYK@CHI,CHI,NYK,,,"Hinrich, Kirk",1.19971051661,0.0790042235158,1.27705248608,0.903362388534,0.103847999833,0.84845836585,0.331516868577,0.643699665611,0.966189521725,1.27663708494,0.561589604694,2.99575337899,0.751987785095,13.2142857143,3.86685155967,4.82200742625e-08,3.06104601964e-15,7.00318727923,7.63678751774,12.2592131611,13.0364909384,6.7536949884,7.4304717999,9.0,4.85042378285,5.3039895604,26.0,13.5344528021,14.7143473422,2.00091065121,0.0369415988223,0.0188804976844
2585.0,9454,C,Zaza,Pachulia,26.5,32,6500,DAL@MIA,DAL,MIA,,,"Pachulia, Zaza",1.65443507141,0.320632201143,0.0432290167199,3.48065865901,3.29531483303,5.94000403684,0.75052117418,1.70056974093,9.61647700087,3.65538281112,0.00488303,7.27829064343,2.96772908386,27.0,10.2833777361,0.28427534866,2.70412632453e-06,24.746539754,26.0300634611,25.9650367508,24.9003506158,24.9211911733,26.7508964172,21.0,19.2046325798,20.0975358102,36.0,33.0594005153,35.0491423777,3.80715996215,-0.0070081489306,-0.00646857108408
